,60
0,47
1,38
2,29
3,28
4,30
5,28
6,30
7,36
8,51
9,53
10,62
11,65
12,69
13,72
14,79
15,82
16,79
17,75
18,67
19,58
20,51
21,48
22,46
23,43
24,46
25,49
26,56
27,64
28,73
29,78
30,83
31,85
32,86
33,78
34,70
35,72
36,75
37,86
38,95
39,99
40,97
41,95
42,97
43,91
44,89
45,87
46,80
47,67
48,53
49,45
50,42
51,41
52,47
53,45
54,39
55,40
56,44
57,45
58,49
59,51
60,49
61,41
62,32
63,22
64,22
65,30
66,42
67,52
68,51
69,57
70,59
71,56
72,49
73,45
74,38
75,26
76,25
77,25
78,16
79,15
80,15
81,19
82,21
83,22
84,28
85,32
86,36
87,36
88,41
89,51
90,62
91,75
92,81
93,82
94,83
95,80
96,73
97,65
98,64
99,58
100,54
101,52
102,53
103,55
104,60
105,60
106,60
107,56
108,56
109,58
110,56
111,58
112,60
113,66
114,66
115,66
116,64
117,64
118,67
119,67
120,68
121,70
122,72
123,73
124,70
125,71
126,73
127,79
128,74
129,73
130,71
131,70
132,77
133,86
134,90
135,82
136,82
137,75
138,73
139,68
140,69
141,70
142,71
143,78
144,77
145,75
146,72
147,68
148,64
149,60
150,59
151,59
152,60
153,59
154,58
155,55
156,49
157,50
158,50
159,47
160,50
161,48
162,47
163,50
164,53
165,45
166,32
167,20
168,18
169,17
170,25
171,27
172,24
173,18
174,14
175,16
176,22
177,46
178,108
179,192
180,283
181,352
182,373
183,356
184,309
185,257
186,212
187,174
188,164
189,161
190,163
191,170
192,176
193,173
194,159
195,149
196,138
197,139
198,145
199,152
200,158
201,163
202,171
203,175
204,178
205,175
206,176
207,172
208,163
209,151
210,137
211,122
212,107
213,98
214,86
215,75
216,70
217,62
218,54
219,43
220,37
221,25
222,19
223,11
224,2
225,-9
226,-17
227,-18
228,-27
229,-32
230,-39
231,-50
232,-64
233,-78
234,-82
235,-84
236,-78
237,-68
238,-59
239,-59
240,-52
241,-49
242,-54
243,-62
244,-68
245,-70
246,-69
247,-71
248,-73
249,-80
250,-84
251,-84
252,-80
253,-81
254,-82
255,-79
256,-79
257,-71
258,-65
259,-60
260,-56
261,-45
262,-39
263,-38
264,-31
265,-20
266,-2
267,23
268,67
269,119
270,196
271,316
272,498
273,660
274,751
275,737
276,653
277,578
278,528
279,496
280,464
281,428
282,382
283,342
284,300
285,257
286,216
287,180
288,157
289,152
290,156
291,161
292,165
293,171
294,168
295,164
296,162
297,157
298,150
299,143
300,139
301,135
302,135
303,134
304,125
305,110
306,97
307,86
308,69
309,57
310,43
311,35
312,25
313,19
314,10
315,-5
316,-20
317,-28
318,-40
319,-53
320,-67
321,-83
322,-101
323,-116
324,-127
325,-137
326,-152
327,-163
328,-177
329,-187
330,-194
331,-195
332,-194
333,-190
334,-186
335,-187
336,-189
337,-189
338,-183
339,-180
340,-176
341,-178
342,-180
343,-183
344,-188
345,-186
346,-188
347,-186
348,-180
349,-179
350,-180
351,-180
352,-173
353,-174
354,-174
355,-171
356,-169
357,-172
358,-177
359,-180
360,-187
361,-188
362,-191
363,-192
364,-195
365,-188
366,-177
367,-167
368,-157
369,-143
370,-129
371,-122
372,-115
373,-117
374,-119
375,-125
376,-133
377,-144
378,-160
379,-170
380,-180
381,-180
382,-179
383,-164
384,-146
385,-131
386,-117
387,-114
388,-107
389,-97
390,-82
391,-75
392,-70
393,-60
394,-56
395,-53
396,-59
397,-61
398,-65
399,-74
400,-78
401,-85
402,-84
403,-76
404,-71
405,-78
406,-85
407,-92
408,-95
409,-96
410,-93
411,-85
412,-80
413,-72
414,-64
415,-58
416,-63
417,-64
418,-61
419,-55
420,-46
421,-40
422,-39
423,-43
424,-44
425,-45
426,-44
427,-42
428,-35
429,-27
430,-23
431,-17
432,-12
433,-5
434,0
435,12
436,14
437,9
438,2
439,-6
440,-13
441,-17
442,-12
443,-8
444,-7
445,3
446,6
447,1
448,-5
449,-4
450,1
451,8
452,19
453,29
454,39
455,44
456,46
457,43
458,41
459,43
460,43
461,39
462,31
463,26
464,19
465,14
466,11
467,9
468,7
469,8
470,14
471,16
472,22
473,24
474,25
475,27
476,28
477,35
478,35
479,41
480,52
481,60
482,60
483,50
484,37
485,20
486,10
487,5
488,2
489,-7
490,-9
491,-16
492,-15
493,-12
494,-12
495,-7
496,-1
497,11
498,20
499,21
500,18
501,25
502,32
503,38
504,51
505,61
506,65
507,65
508,61
509,55
510,50
511,57
512,59
513,57
514,48
515,36
516,29
517,26
518,33
519,43
520,48
521,53
522,57
523,57
524,60
525,64
526,62
527,53
528,39
529,33
530,30
531,28
532,29
533,30
534,35
535,37
536,45
537,34
538,32
539,27
540,29
541,31
542,32
543,41
544,48
545,54
546,61
547,65
548,68
549,63
550,59
551,47
552,42
553,42
554,38
555,28
556,19
557,13
558,11
559,13
560,16
561,18
562,19
563,20
564,24
565,33
566,42
567,48
568,44
569,42
570,42
571,44
572,50
573,52
574,57
575,56
576,55
577,51
578,50
579,48
580,49
581,55
582,63
583,62
584,67
585,65
586,66
587,66
588,67
589,67
590,68
591,76
592,100
593,162
594,252
595,354
596,426
597,452
598,443
599,409
600,383
601,390
602,441
603,517
604,619
605,709
606,756
607,736
608,663
609,574
610,478
611,396
612,334
613,287
614,249
615,227
616,223
617,230
618,238
619,250
620,259
621,264
622,268
623,264
624,256
625,247
626,241
627,235
628,229
629,228
630,219
631,206
632,188
633,175
634,163
635,145
636,130
637,113
638,91
639,74
640,54
641,36
642,15
643,3
644,-11
645,-25
646,-38
647,-45
648,-53
649,-56
650,-64
651,-71
652,-78
653,-81
654,-77
655,-80
656,-79
657,-82
658,-85
659,-92
660,-99
661,-102
662,-116
663,-121
664,-120
665,-117
666,-114
667,-117
668,-113
669,-114
670,-111
671,-108
672,-106
673,-102
674,-100
675,-101
676,-102
677,-100
678,-99
679,-102
680,-108
681,-116
682,-122
683,-126
684,-133
685,-137
686,-143
687,-148
688,-142
689,-140
690,-135
691,-124
692,-114
693,-102
694,-98
695,-93
696,-93
697,-98
698,-100
699,-102
700,-102
701,-103
702,-96
703,-92
704,-93
705,-97
706,-108
707,-112
708,-119
709,-114
710,-108
711,-106
712,-102
713,-97
714,-88
715,-75
716,-58
717,-41
718,-32
719,-21
720,-16
721,-15
722,-16
723,-6
724,1
725,2
726,1
727,0
728,-9
729,-13
730,-13
731,-14
732,-13
733,-15
734,-15
735,-22
736,-24
737,-20
738,-16
739,-11
740,-9
741,-11
742,-12
743,-10
744,-9
745,-8
746,-13
747,-10
748,-14
749,-15
750,-16
751,-17
752,-19
753,-27
754,-31
755,-36
756,-39
757,-41
758,-32
759,-29
760,-26
761,-22
762,-26
763,-23
764,-19
765,-11
766,-6
767,-12
