,5
0,-7
1,-9
2,-23
3,-27
4,-31
5,-41
6,-54
7,-69
8,-68
9,-72
10,-76
11,-76
12,-65
13,-57
14,-43
15,-32
16,-28
17,-27
18,-29
19,-33
20,-39
21,-42
22,-47
23,-54
24,-57
25,-51
26,-42
27,-32
28,-22
29,-19
30,-16
31,-22
32,-16
33,-11
34,-13
35,-3
36,-4
37,-6
38,-5
39,2
40,1
41,5
42,16
43,15
44,18
45,17
46,20
47,16
48,13
49,11
50,7
51,7
52,3
53,10
54,3
55,8
56,1
57,7
58,10
59,9
60,13
61,21
62,26
63,40
64,42
65,36
66,37
67,32
68,30
69,24
70,29
71,30
72,30
73,33
74,34
75,28
76,22
77,14
78,4
79,-6
80,-3
81,12
82,28
83,49
84,66
85,83
86,91
87,97
88,93
89,85
90,78
91,77
92,79
93,87
94,98
95,102
96,102
97,100
98,113
99,116
100,112
101,107
102,91
103,79
104,66
105,64
106,57
107,57
108,68
109,69
110,73
111,70
112,68
113,59
114,56
115,61
116,64
117,73
118,90
119,90
120,84
121,78
122,74
123,80
124,72
125,58
126,38
127,3
128,-18
129,-34
130,-46
131,-54
132,-56
133,-39
134,-29
135,-16
136,-5
137,-2
138,-9
139,-20
140,-36
141,-51
142,-58
143,-56
144,-55
145,-53
146,-49
147,-41
148,-33
149,-28
150,-18
151,-6
152,-13
153,-20
154,-36
155,-46
156,-46
157,-46
158,-48
159,-47
160,-33
161,-7
162,13
163,35
164,46
165,53
166,50
167,56
168,58
169,55
170,53
171,48
172,43
173,39
174,46
175,41
176,42
177,40
178,43
179,43
180,41
181,40
182,29
183,20
184,9
185,18
186,11
187,22
188,39
189,41
190,42
191,37
192,41
193,40
194,42
195,41
196,51
197,57
198,62
199,68
200,69
201,72
202,74
203,78
204,72
205,68
206,60
207,44
208,31
209,26
210,20
211,10
212,11
213,5
214,5
215,3
216,2
217,-1
218,-13
219,-17
220,-24
221,-33
222,-39
223,-49
224,-52
225,-60
226,-55
227,-53
228,-51
229,-44
230,-34
231,-18
232,-10
233,2
234,11
235,13
236,17
237,21
238,25
239,18
240,14
241,5
242,-2
243,-4
244,-3
245,-6
246,-4
247,5
248,8
249,11
250,9
251,12
252,-1
253,-6
254,-11
255,-13
256,-13
257,-14
258,-7
259,-8
260,4
261,17
262,23
263,27
264,23
265,25
266,23
267,22
268,25
269,21
270,18
271,14
272,23
273,23
274,29
275,31
276,33
277,36
278,41
279,45
280,48
281,55
282,68
283,77
284,77
285,77
286,75
287,69
288,59
289,50
290,41
291,29
292,24
293,7
294,-10
295,-28
296,-36
297,-40
298,-42
299,-32
300,-22
301,-13
302,-10
303,-8
304,-14
305,-22
306,-25
307,-37
308,-37
309,-39
310,-22
311,-17
312,-6
313,10
314,25
315,34
316,32
317,30
318,21
319,15
320,13
321,8
322,3
323,-5
324,-1
325,-9
326,-1
327,-1
328,3
329,-3
330,-9
331,-11
332,-23
333,-37
334,-46
335,-35
336,-19
337,5
338,4
339,-18
340,-39
341,-59
342,-69
343,-80
344,-67
345,-54
346,-38
347,-25
348,-19
349,-16
350,-23
351,-22
352,-29
353,-37
354,-42
355,-38
356,-29
357,-28
358,-23
359,-25
360,-34
361,-41
362,-36
363,-32
364,-32
365,-24
366,-31
367,-34
368,-42
369,-48
370,-47
371,-51
372,-52
373,-49
374,-46
375,-45
376,-40
377,-39
378,-47
379,-35
380,-25
381,-13
382,-22
383,-35
384,-40
385,-38
386,-17
387,1
388,17
389,30
390,44
391,48
392,50
393,44
394,39
395,26
396,23
397,23
398,19
399,23
400,24
401,28
402,26
403,33
404,34
405,32
406,35
407,37
408,37
409,29
410,25
411,10
412,2
413,-9
414,-23
415,-39
416,-57
417,-59
418,-69
419,-73
420,-77
421,-74
422,-67
423,-59
424,-40
425,-28
426,-12
427,-5
428,-11
429,-21
430,-43
431,-37
432,-20
433,11
434,31
435,44
436,48
437,50
438,60
439,57
440,51
441,47
442,52
443,58
444,66
445,76
446,79
447,83
448,80
449,81
450,71
451,69
452,69
453,65
454,57
455,47
456,41
457,25
458,17
459,9
460,8
461,2
462,-8
463,-16
464,-31
465,-45
466,-52
467,-54
468,-58
469,-59
470,-62
471,-63
472,-61
