,-131
0,-153
1,-177
2,-194
3,-204
4,-208
5,-207
6,-214
7,-220
8,-218
9,-208
10,-192
11,-169
12,-149
13,-120
14,-98
15,-76
16,-66
17,-69
18,-83
19,-83
20,-135
21,-181
22,-220
23,-230
24,-215
25,-179
26,-126
27,-58
28,1
29,37
30,58
31,57
32,49
33,38
34,26
35,16
36,19
37,35
38,56
39,81
40,104
41,113
42,122
43,121
44,115
45,106
46,90
47,82
48,69
49,61
50,50
51,42
52,27
53,13
54,3
55,6
56,13
57,27
58,39
59,44
60,54
61,55
62,58
63,55
64,53
65,51
66,44
67,43
68,39
69,36
70,29
71,25
72,18
73,9
74,0
75,-10
76,-16
77,-34
78,-53
79,-77
80,-103
81,-130
82,-154
83,-172
84,-185
85,-179
86,-167
87,-158
88,-157
89,-157
90,-149
91,-128
92,-104
93,-79
94,-51
95,-27
96,-5
97,13
98,23
99,36
100,42
101,49
102,50
103,54
104,45
105,32
106,18
107,1
108,-11
109,-21
110,-31
111,-40
112,-53
113,-60
114,-62
115,-64
116,-61
117,-56
118,-55
119,-48
120,-54
121,-47
122,-40
123,-28
124,-19
125,-9
126,-8
127,-6
128,-1
129,4
130,15
131,17
132,19
133,13
134,7
135,3
136,-2
137,-5
138,-7
139,-7
140,-9
141,-7
142,-6
143,-6
144,-2
145,-4
146,-6
147,-13
148,-14
149,-11
150,-3
151,-5
152,-15
153,-33
154,-51
155,-70
156,-87
157,-103
158,-115
159,-129
160,-137
161,-146
162,-141
163,-132
164,-114
165,-98
166,-83
167,-73
168,-64
169,-53
170,-46
171,-38
172,-36
173,-36
174,-34
175,-25
176,-16
177,-7
178,-4
179,7
180,9
181,18
182,25
183,28
184,31
185,31
186,29
187,26
188,17
189,12
190,8
191,1
192,-1
193,-5
194,-11
195,-18
196,-19
197,-33
198,-31
199,-34
200,-32
201,-34
202,-36
203,-39
204,-45
205,-50
206,-56
207,-52
208,-41
209,-23
210,-10
211,4
212,11
213,16
214,19
215,18
216,17
217,14
218,10
219,3
220,-1
221,-6
222,-10
223,-15
224,-20
225,-24
226,-32
227,-35
228,-40
229,-42
230,-43
231,-38
232,-37
233,-41
234,-48
235,-59
236,-67
237,-71
238,-72
239,-76
240,-79
241,-76
242,-76
243,-84
244,-77
245,-76
246,-67
247,-50
248,-28
249,-12
250,2
251,16
252,23
253,27
254,18
255,6
256,-9
257,-24
258,-34
259,-36
260,-39
261,-34
262,-25
263,-19
264,-11
265,-14
266,-14
267,-16
268,-23
269,-22
270,-33
271,-36
272,-45
273,-54
274,-53
275,-50
276,-41
277,-40
278,-45
279,-53
280,-53
281,-46
282,-38
283,-34
284,-37
285,-36
286,-42
287,-30
288,-21
289,-12
290,-6
291,-6
292,-6
293,-6
294,-9
295,-19
296,-29
297,-42
298,-54
299,-69
300,-79
301,-86
302,-94
303,-97
304,-98
305,-98
306,-100
307,-102
308,-100
309,-83
310,-67
311,-51
312,-39
313,-38
314,-27
315,-33
316,-39
317,-50
318,-58
319,-58
320,-60
321,-59
322,-60
323,-55
324,-56
325,-56
326,-56
327,-66
328,-58
329,-55
330,-50
331,-45
332,-33
333,-24
334,-14
335,0
336,6
337,12
338,8
339,14
340,22
341,32
342,41
343,38
344,35
345,33
346,24
347,12
348,0
349,-9
350,-5
351,0
352,3
353,7
354,6
355,9
356,13
357,19
358,21
359,22
360,25
361,18
362,10
363,-1
364,-17
365,-44
366,-71
367,-118
368,-159
369,-188
370,-203
371,-197
372,-201
373,-165
374,-140
375,-95
376,-68
377,-36
378,13
379,61
380,100
381,99
382,46
383,-18
384,-97
385,-159
386,-194
387,-186
388,-150
389,-98
390,-55
391,-40
392,-30
393,-28
394,-35
395,-50
396,-64
397,-70
398,-65
399,-57
400,-40
401,-11
402,16
403,49
404,70
405,82
406,91
407,96
408,96
409,93
410,87
411,89
412,94
413,97
414,95
415,95
416,99
417,106
418,112
419,113
420,109
421,103
422,95
423,84
424,68
425,47
426,27
427,3
428,-21
429,-41
430,-63
431,-85
