,11
0,32
1,35
2,44
3,46
4,42
5,30
6,36
7,38
8,25
9,0
10,-22
11,-29
12,-28
13,-6
14,4
15,7
16,16
17,20
18,2
19,-12
20,-10
21,-10
22,-2
23,-10
24,3
25,2
26,-1
27,-5
28,-13
29,-16
30,-10
31,2
32,20
33,18
34,15
35,3
36,-9
37,-26
38,-37
39,-46
40,-49
41,-46
42,-45
43,-36
44,-31
45,-9
46,-9
47,-8
48,-15
49,-25
50,-37
51,-41
52,-31
53,-33
54,-35
55,-40
56,-44
57,-41
58,-21
59,8
60,8
61,20
62,27
63,43
64,43
65,41
66,48
67,51
68,57
69,53
70,43
71,37
72,35
73,37
74,39
75,35
76,35
77,22
78,-3
79,-9
80,2
81,7
82,13
83,14
84,2
85,-20
86,-26
87,-39
88,-42
89,-28
90,-23
91,-8
92,-11
93,11
94,14
95,26
96,29
97,37
98,27
99,7
100,-3
101,13
102,29
103,45
104,58
105,46
106,32
107,18
108,-1
109,-32
110,-38
111,-37
112,-30
113,-34
114,-23
115,-22
116,-32
117,-38
118,-21
119,-21
120,-14
121,2
122,-4
123,-25
124,-43
125,-60
126,-31
127,-21
128,1
129,13
130,18
131,14
132,12
133,2
134,1
135,3
136,5
137,-18
138,-41
139,-54
140,-55
141,-46
142,-40
143,-38
144,-43
145,-61
146,-60
147,-58
148,-51
149,-60
150,-74
151,-83
152,-106
153,-104
154,-104
155,-93
156,-79
157,-58
158,-45
159,-40
160,-28
161,-23
162,-10
163,-1
164,9
165,8
166,9
167,26
168,27
169,19
170,12
171,16
172,29
173,31
174,39
175,40
176,36
177,40
178,48
179,40
180,34
181,29
182,30
183,23
184,26
185,27
186,25
187,18
188,22
189,29
190,24
191,20
192,28
193,30
194,36
195,25
196,28
197,7
198,19
199,24
200,18
201,38
202,50
203,59
204,45
205,43
206,24
207,19
208,9
209,14
210,18
211,15
212,17
213,23
214,28
215,38
216,44
217,42
218,30
219,46
220,46
221,61
222,55
223,51
224,50
225,50
226,59
227,57
228,47
229,38
230,30
231,17
232,-11
233,-26
234,-38
235,-50
236,-45
237,-35
238,-26
239,-15
240,-21
241,-13
242,-16
243,-1
244,24
245,31
246,41
247,31
248,4
249,-18
250,-36
251,-42
252,-42
253,-48
254,-58
255,-76
256,-107
257,-121
258,-118
259,-123
260,-115
261,-106
262,-97
263,-88
264,-59
265,-37
266,-8
267,15
268,14
269,9
270,-21
271,-42
272,-60
273,-64
274,-64
275,-65
276,-79
277,-98
278,-94
279,-93
280,-77
281,-74
282,-68
283,-70
284,-91
285,-101
286,-106
287,-86
288,-63
289,-49
290,-44
291,-58
292,-67
293,-73
294,-66
295,-47
296,-24
297,-14
298,-17
299,-22
300,-29
301,-28
302,-10
303,14
304,16
305,15
306,12
307,5
308,-9
309,-14
310,9
311,23
312,44
313,36
314,19
315,-20
316,-31
317,-27
318,-19
319,1
320,8
321,10
322,-10
323,-26
324,-42
325,-57
326,-66
327,-61
328,-63
329,-77
330,-95
331,-118
332,-125
333,-124
334,-104
335,-91
336,-99
337,-92
338,-91
339,-78
340,-62
341,-39
342,-20
343,-23
344,-11
345,-22
346,-27
347,-46
348,-64
349,-74
350,-79
351,-80
352,-90
353,-109
354,-121
355,-119
356,-124
357,-123
358,-119
359,-118
360,-108
361,-96
362,-64
363,-49
364,-44
365,-54
366,-63
367,-82
368,-84
369,-77
370,-86
371,-87
372,-92
373,-91
374,-95
375,-85
