,-41
0,-41
1,-48
2,-48
3,-44
4,-33
5,-23
6,-14
7,-12
8,-8
9,-13
10,-22
11,-24
12,-25
13,-20
14,-18
15,-12
16,-14
17,-17
18,-15
19,-16
20,-1
21,3
22,-2
23,-17
24,-38
25,-43
26,-48
27,-44
28,-43
29,-37
30,-34
31,-30
32,-29
33,-34
34,-34
35,-33
36,-34
37,-41
38,-44
39,-49
40,-51
41,-56
42,-57
43,-57
44,-64
45,-69
46,-87
47,-98
48,-112
49,-123
50,-127
51,-124
52,-111
53,-98
54,-85
55,-70
56,-58
57,-44
58,-39
59,-37
60,-34
61,-30
62,-21
63,-13
64,-12
65,-20
66,-33
67,-40
68,-46
69,-57
70,-61
71,-69
72,-64
73,-57
74,-50
75,-58
76,-63
77,-62
78,-77
79,-85
80,-97
81,-102
82,-101
83,-100
84,-85
85,-75
86,-57
87,-39
88,-29
89,-23
90,-18
91,-9
92,-11
93,-17
94,-16
95,-2
96,13
97,19
98,13
99,-1
100,-14
101,-24
102,-26
103,-43
104,-42
105,-45
106,-37
107,-35
108,-31
109,-39
110,-50
111,-61
112,-70
113,-76
114,-83
115,-81
116,-76
117,-79
118,-72
119,-74
120,-72
121,-70
122,-66
123,-61
124,-57
125,-61
126,-75
127,-93
128,-113
129,-129
130,-141
131,-149
132,-151
133,-146
134,-142
135,-136
136,-127
137,-121
138,-117
139,-108
140,-97
141,-79
142,-61
143,-38
144,-25
145,-17
146,-10
147,-4
148,-5
149,-9
150,-5
151,-6
152,1
153,5
154,9
155,2
156,-2
157,-5
158,-7
159,-9
160,-14
161,-18
162,-23
163,-27
164,-31
165,-46
166,-46
167,-54
168,-57
169,-58
170,-55
171,-45
172,-45
173,-34
174,-22
175,-1
176,11
177,17
178,16
179,6
180,-10
181,-28
182,-40
183,-42
184,-42
185,-35
186,-24
187,-19
188,-17
189,-26
190,-40
191,-50
192,-60
193,-63
194,-61
195,-60
196,-53
197,-45
198,-33
199,-25
200,-20
201,-16
202,-15
203,-27
204,-40
205,-62
206,-84
207,-102
208,-117
209,-118
210,-112
211,-99
212,-83
213,-71
214,-62
215,-48
216,-31
217,-18
218,-1
219,10
220,18
221,14
222,9
223,6
224,-1
225,-3
226,-5
227,-2
228,-3
229,-1
230,4
231,2
232,2
233,0
234,-1
235,-7
236,-14
237,-23
238,-37
239,-40
240,-43
241,-54
242,-66
243,-69
244,-73
245,-70
246,-70
247,-74
248,-76
249,-80
250,-76
251,-69
252,-57
253,-47
254,-38
255,-30
256,-29
257,-28
258,-21
259,-24
260,-21
261,-5
262,-1
263,-1
264,-15
265,-31
266,-44
267,-52
268,-58
269,-60
270,-64
271,-70
272,-72
273,-78
274,-76
275,-72
276,-74
277,-76
278,-80
279,-85
280,-102
281,-120
282,-135
283,-151
284,-159
285,-168
286,-171
287,-174
288,-173
289,-165
290,-154
291,-140
292,-126
293,-111
294,-100
295,-90
296,-77
297,-68
298,-68
299,-59
300,-53
301,-47
302,-31
303,-26
304,-21
305,-15
306,-9
307,-11
308,-18
309,-21
310,-20
311,-17
312,-11
313,-14
314,-7
315,-11
316,-7
317,-8
318,-7
319,-12
320,-13
321,-18
322,-24
323,-25
324,-23
325,-29
326,-30
327,-26
328,-22
329,-18
330,-18
331,-15
332,-11
333,-9
334,-5
335,-7
336,-10
337,-12
338,-18
339,-29
340,-38
341,-38
342,-42
343,-38
344,-44
345,-51
346,-53
347,-55
348,-47
349,-51
350,-47
351,-49
352,-55
353,-58
354,-55
355,-61
356,-70
357,-81
358,-86
359,-83
360,-84
361,-89
362,-100
363,-103
364,-103
365,-103
366,-104
367,-108
368,-108
369,-98
370,-81
371,-63
372,-47
373,-31
374,-26
375,-19
376,-12
377,-3
378,9
379,14
380,19
381,14
382,17
383,19
