,-48
0,-56
1,-72
2,-86
3,-99
4,-106
5,-108
6,-114
7,-119
8,-125
9,-121
10,-119
11,-122
12,-119
13,-122
14,-124
15,-127
16,-126
17,-123
18,-117
19,-105
20,-98
21,-93
22,-86
23,-77
24,-61
25,-50
26,-39
27,-22
28,-23
29,-39
30,-63
31,-95
32,-116
33,-118
34,-109
35,-106
36,-105
37,-115
38,-129
39,-138
40,-140
41,-131
42,-124
43,-117
44,-104
45,-80
46,-60
47,-58
48,-57
49,-79
50,-90
51,-107
52,-130
53,-151
54,-168
55,-165
56,-155
57,-138
58,-119
59,-111
60,-101
61,-86
62,-69
63,-51
64,-29
65,-5
66,15
67,29
68,38
69,45
70,40
71,33
72,15
73,-2
74,-22
75,-29
76,-41
77,-44
78,-40
79,-36
80,-56
81,-95
82,-137
83,-150
84,-123
85,-64
86,-52
87,-35
88,-64
89,-56
90,-66
91,-105
92,-158
93,-192
94,-212
95,-225
96,-233
97,-240
98,-234
99,-229
100,-215
101,-206
102,-197
103,-187
104,-177
105,-165
106,-151
107,-134
108,-124
109,-112
110,-101
111,-95
112,-98
113,-93
114,-97
115,-102
116,-107
117,-101
118,-92
119,-80
120,-71
121,-72
122,-64
123,-61
124,-51
125,-41
126,-33
127,-20
128,-6
129,0
130,3
131,2
132,3
133,3
134,2
135,1
136,0
137,0
138,3
139,0
140,1
141,7
142,14
143,21
144,26
145,30
146,7
147,0
148,-36
149,-31
150,-56
151,-44
152,-33
153,-7
154,-39
155,-39
156,-92
157,-162
158,-205
159,-211
160,-204
161,-204
162,-201
163,-196
164,-195
165,-198
166,-200
167,-206
168,-207
169,-212
170,-205
171,-201
172,-192
173,-184
174,-173
175,-159
176,-147
177,-135
178,-133
179,-135
180,-131
181,-121
182,-114
183,-107
184,-95
185,-79
186,-61
187,-34
188,-21
189,-5
190,8
191,34
192,60
193,81
194,98
195,103
196,100
197,98
198,96
199,85
200,70
201,55
202,44
203,33
204,29
205,24
206,21
207,14
208,7
209,-4
210,-23
211,-38
212,-62
213,-67
214,-68
215,-64
216,-45
217,-31
218,-16
219,-4
220,13
221,30
222,46
223,59
224,62
225,65
226,64
227,59
228,49
229,45
230,39
231,35
232,28
233,18
234,8
235,-7
236,-18
237,-31
238,-41
239,-60
240,-59
241,-63
242,-61
243,-57
244,-57
245,-57
246,-67
247,-74
248,-87
249,-103
250,-110
251,-111
252,-111
253,-110
254,-110
255,-116
256,-113
257,-109
258,-94
259,-82
260,-65
261,-52
262,-40
263,-42
264,-36
265,-31
266,-21
267,-15
268,-27
269,-50
270,-53
271,-35
272,-14
273,17
274,32
275,36
276,30
277,8
278,2
279,-13
280,-21
281,-29
282,-40
283,-57
284,-61
285,-61
286,-70
287,-84
288,-84
289,-89
290,-90
291,-93
292,-102
293,-119
294,-140
295,-156
296,-166
297,-171
298,-174
299,-173
300,-172
301,-162
302,-148
303,-130
304,-110
305,-86
306,-65
307,-50
308,-35
309,-19
310,-15
311,-33
312,-24
313,-36
314,-39
315,-53
316,-66
317,-54
318,-40
319,-18
320,-4
321,1
322,1
323,-1
324,-13
325,-24
326,-37
327,-40
328,-48
329,-53
330,-70
331,-84
332,-98
333,-110
334,-120
335,-132
336,-147
337,-164
338,-183
339,-191
340,-184
341,-167
342,-140
343,-115
344,-86
345,-80
346,-70
347,-65
348,-63
349,-51
350,-41
351,-34
352,-28
353,-27
354,-26
355,-23
356,-32
357,-24
358,-28
359,-37
360,-40
361,-51
362,-64
363,-63
364,-72
365,-70
366,-74
367,-82
368,-84
369,-93
370,-105
371,-115
372,-123
373,-128
374,-131
375,-136
376,-142
377,-147
378,-146
379,-140
380,-139
381,-131
382,-115
383,-108
384,-94
385,-78
386,-67
387,-46
388,-34
389,-30
390,-28
391,-27
392,-20
393,-21
394,-26
395,-36
396,-47
397,-54
398,-58
399,-69
400,-69
401,-63
402,-60
403,-59
404,-58
405,-78
406,-76
407,-88
408,-94
409,-102
410,-105
411,-106
412,-108
413,-108
414,-101
415,-101
416,-90
417,-78
418,-72
419,-59
420,-58
421,-55
422,-54
423,-54
424,-59
425,-60
426,-55
427,-49
428,-46
429,-59
430,-62
431,-74
432,-83
433,-94
434,-110
435,-125
436,-128
437,-121
438,-109
439,-102
440,-94
441,-87
442,-79
443,-76
444,-67
445,-61
446,-59
447,-57
448,-55
449,-51
450,-53
451,-59
452,-76
453,-79
454,-87
455,-91
456,-97
457,-100
458,-108
459,-113
460,-114
461,-104
462,-83
463,-69
464,-48
465,-51
466,-59
467,-69
468,-75
469,-72
470,-72
471,-80
472,-85
473,-86
474,-100
475,-113
476,-129
477,-137
478,-142
479,-143
480,-145
481,-148
482,-144
483,-141
484,-131
485,-124
486,-115
487,-111
488,-104
489,-100
490,-93
491,-85
492,-79
493,-73
494,-66
495,-57
