,99
0,114
1,122
2,132
3,151
4,180
5,213
6,231
7,227
8,214
9,204
10,178
11,147
12,135
13,136
14,137
15,120
16,87
17,61
18,44
19,30
20,5
21,-10
22,-12
23,-7
24,-10
25,-18
26,-25
27,-40
28,-55
29,-75
30,-88
31,-105
32,-109
33,-105
34,-102
35,-96
36,-92
37,-70
38,-75
39,-64
40,-50
41,-34
42,-17
43,3
44,-2
45,-10
46,-29
47,-14
48,26
49,59
50,55
51,43
52,6
53,-1
54,-5
55,-18
56,-39
57,-40
58,-36
59,-14
60,9
61,27
62,40
63,45
64,54
65,57
66,43
67,33
68,21
69,34
70,34
71,29
72,36
73,44
74,46
75,58
76,57
77,43
78,30
79,40
80,47
81,44
82,38
83,55
84,61
85,69
86,59
87,34
88,30
89,26
90,21
91,18
92,9
93,-10
94,3
95,18
96,38
97,58
98,65
99,86
100,120
101,145
102,152
103,151
104,139
105,109
106,85
107,75
108,100
109,110
110,130
111,130
112,131
113,134
114,129
115,131
116,125
117,110
118,87
119,46
120,41
121,49
122,64
123,56
124,49
125,39
126,19
127,8
128,4
129,15
130,32
131,46
132,51
133,40
134,49
135,45
136,40
137,33
138,36
139,30
140,31
141,26
142,34
143,40
144,47
145,63
146,71
147,68
148,45
149,14
150,-23
151,-55
152,-69
153,-91
154,-106
155,-126
156,-135
157,-159
158,-167
159,-189
160,-182
161,-178
162,-165
163,-135
164,-119
165,-98
166,-94
167,-89
168,-97
169,-81
170,-65
171,-58
172,-43
173,-27
174,-8
175,3
176,9
177,20
178,12
179,-5
180,-32
181,-49
182,-52
183,-43
184,-40
185,-52
186,-59
187,-63
188,-58
189,-52
190,-26
191,-8
192,5
193,12
194,7
195,7
196,6
197,16
198,38
199,52
200,57
201,73
202,85
203,78
204,70
205,26
206,2
207,-11
208,0
209,2
210,4
211,4
212,5
213,21
214,34
215,55
216,36
217,24
218,24
219,45
220,48
221,55
222,46
223,42
224,62
225,79
226,106
227,124
228,130
229,140
230,145
231,162
232,181
233,174
234,163
235,150
236,154
237,151
238,149
239,121
240,89
241,55
242,27
243,3
244,-28
245,-42
246,-38
247,-34
248,-51
249,-74
250,-95
251,-116
252,-113
253,-94
254,-65
255,-54
256,-33
257,-16
258,-11
259,-15
260,-29
261,-29
262,-20
263,12
264,20
265,30
266,30
267,48
268,52
269,59
270,66
271,73
272,96
273,98
274,99
275,86
276,76
277,72
278,65
279,45
280,38
281,41
282,26
283,19
284,-2
285,-34
286,-64
287,-85
288,-86
289,-81
290,-74
291,-61
292,-35
293,-30
294,-14
295,-9
296,-2
297,10
298,20
299,37
300,49
301,61
302,61
303,55
304,48
305,43
306,29
307,18
308,32
309,37
310,25
311,0
312,-23
313,-18
314,-13
315,-1
316,3
317,-11
318,-25
319,-30
320,-22
321,-7
322,1
323,-4
324,-19
325,-19
326,-16
327,-11
328,-3
329,2
330,20
331,41
332,56
333,90
334,97
335,111
336,119
337,116
338,122
339,115
340,129
341,105
342,85
343,57
344,33
345,18
346,16
347,8
348,2
349,-14
350,-10
351,3
352,3
353,3
354,-1
355,-15
356,-21
357,-27
358,-40
359,-49
360,-69
361,-79
362,-86
363,-72
364,-72
365,-59
366,-57
367,-38
368,-14
369,-1
370,1
371,8
372,13
373,38
374,72
375,98
376,106
377,107
378,115
379,119
380,130
381,129
382,117
383,89
384,53
385,37
386,38
387,58
388,85
389,100
390,101
391,103
392,107
393,98
394,81
395,71
396,60
397,61
398,55
399,44
400,15
401,2
402,7
403,20
404,24
405,7
406,6
407,-15
408,-20
409,-26
410,-46
411,-59
412,-81
413,-117
414,-134
415,-160
416,-170
417,-155
418,-181
419,-185
420,-206
421,-213
422,-211
423,-200
424,-183
425,-153
426,-130
427,-114
428,-127
429,-120
430,-115
431,-108
432,-125
433,-127
434,-115
435,-106
436,-92
437,-82
438,-80
439,-77
440,-79
441,-94
442,-102
443,-105
444,-117
445,-128
446,-149
447,-149
448,-133
449,-125
450,-116
451,-93
452,-89
453,-81
454,-88
455,-92
456,-87
457,-96
458,-98
459,-123
460,-122
461,-112
462,-115
463,-112
464,-127
465,-125
466,-116
467,-106
468,-96
469,-97
470,-96
471,-88
472,-60
473,-44
474,-34
475,2
476,24
477,48
478,44
479,34
480,11
481,7
482,14
483,27
484,30
