,-8
0,-11
1,-16
2,-25
3,-18
4,-26
5,-15
6,1
7,41
8,68
9,89
10,99
11,108
12,98
13,105
14,102
15,100
16,82
17,70
18,52
19,54
20,65
21,79
22,89
23,98
24,97
25,100
26,88
27,97
28,100
29,104
30,106
31,109
32,105
33,84
34,66
35,63
36,63
37,61
38,50
39,43
40,35
41,50
42,62
43,53
44,34
45,20
46,2
47,-22
48,-50
49,-56
50,-55
51,-22
52,12
53,30
54,40
55,46
56,42
57,38
58,40
59,35
60,28
61,4
62,-11
63,-30
64,-54
65,-63
66,-64
67,-73
68,-86
69,-91
70,-102
71,-102
72,-106
73,-90
74,-86
75,-65
76,-61
77,-58
78,-51
79,-46
80,-23
81,-15
82,-1
83,1
84,-3
85,-18
86,-15
87,-3
88,-6
89,9
90,11
91,8
92,-4
93,-14
94,-11
95,7
96,43
97,64
98,72
99,74
100,89
101,107
102,107
103,109
104,109
105,95
106,92
107,64
108,64
109,51
110,55
111,51
112,43
113,36
114,7
115,13
116,4
117,17
118,13
119,30
120,44
121,54
122,65
123,70
124,79
125,97
126,122
127,138
128,134
129,135
130,133
131,126
132,115
133,100
134,79
135,51
136,33
137,14
138,0
139,-13
140,-14
141,-35
142,-37
143,-48
144,-24
145,-10
146,25
147,59
148,85
149,111
150,114
151,129
152,126
153,127
154,128
155,109
156,95
157,75
158,63
159,26
160,2
161,-30
162,-61
163,-85
164,-97
165,-102
166,-95
167,-74
168,-33
169,0
170,36
171,64
172,89
173,93
174,100
175,95
176,75
177,63
178,26
179,-13
180,-71
181,-96
182,-124
183,-131
184,-134
185,-117
186,-109
187,-84
188,-83
189,-77
190,-72
191,-75
192,-54
193,-50
194,-50
195,-29
196,-20
197,7
198,30
199,27
200,24
201,12
202,1
203,10
204,11
205,12
206,8
207,-6
208,-11
209,-11
210,-14
211,-11
212,10
213,30
214,57
215,84
216,106
217,116
218,109
219,100
220,97
221,99
222,78
223,65
224,37
225,-5
226,-25
227,-56
228,-70
229,-84
230,-76
231,-61
232,-56
233,-43
234,-30
235,-13
236,15
237,41
238,46
239,36
240,31
241,34
242,33
243,31
244,22
245,5
246,-19
247,-29
248,-46
249,-53
250,-52
251,-51
252,-59
253,-75
254,-85
255,-84
256,-82
257,-77
258,-58
259,-28
260,-2
261,26
262,56
263,75
264,101
265,128
266,130
267,130
268,114
269,91
270,55
271,25
272,12
273,3
274,0
275,-16
276,-14
277,-27
278,-29
279,-25
280,-25
281,-22
282,-11
283,13
284,35
285,55
286,82
287,100
288,106
289,94
290,78
291,56
292,47
293,53
294,49
295,39
296,27
297,9
298,-1
