,-16
0,-16
1,-20
2,-17
3,-19
4,-14
5,-11
6,-5
7,-5
8,-6
9,-2
10,1
11,3
12,4
13,11
14,11
15,11
16,5
17,6
18,1
19,2
20,6
21,4
22,5
23,3
24,-2
25,-7
26,-10
27,-13
28,-12
29,-8
30,-1
31,7
32,14
33,15
34,16
35,24
36,35
37,44
38,51
39,52
40,52
41,47
42,43
43,44
44,36
45,24
46,18
47,8
48,0
49,-5
50,-4
51,-4
52,-6
53,-5
54,-7
55,1
56,-1
57,-3
58,-1
59,-7
60,-6
61,-3
62,-1
63,-3
64,6
65,7
66,-3
67,-17
68,-30
69,-37
70,-33
71,-35
72,-38
73,-43
74,-37
75,-34
76,-30
77,-22
78,-11
79,-2
80,0
81,1
82,6
83,-3
84,-9
85,-13
86,-23
87,-24
88,-21
89,-23
90,-25
91,-21
92,-23
93,-16
94,-14
95,-23
96,-26
97,-26
98,-18
99,-14
100,-7
101,-10
102,-1
103,6
104,7
105,14
106,14
107,12
108,9
109,6
110,3
111,-2
112,6
113,10
114,21
115,30
116,44
117,61
118,67
119,52
120,26
121,-6
122,-25
123,-27
124,-18
125,-9
126,11
127,26
128,41
129,41
130,46
131,43
132,28
133,9
134,-13
135,-43
136,-68
137,-86
138,-104
139,-117
140,-129
141,-132
142,-132
143,-131
144,-126
145,-121
146,-114
147,-108
148,-95
149,-86
150,-77
151,-71
152,-58
153,-48
154,-35
155,-34
156,-35
157,-40
158,-41
159,-35
160,-26
161,-19
162,-20
163,-22
164,-29
165,-28
166,-27
167,-23
168,-22
169,-23
170,-11
171,-8
172,5
173,15
174,21
175,24
176,33
177,37
178,40
179,52
180,59
181,63
182,66
183,69
184,64
185,60
186,54
187,46
188,39
189,39
190,41
191,37
192,27
193,21
194,21
195,22
196,21
197,30
198,35
199,42
200,44
201,45
202,38
203,36
204,27
205,29
206,36
207,43
208,48
209,45
210,51
211,54
212,63
213,67
214,70
215,69
216,65
217,59
218,53
219,48
220,39
221,32
222,21
223,11
224,5
225,0
226,-8
227,-14
228,-15
229,-20
230,-24
231,-36
232,-37
233,-36
234,-27
235,-18
236,-6
237,1
238,-6
239,-6
240,-16
241,-25
242,-33
243,-48
244,-56
245,-54
246,-51
247,-50
248,-48
249,-39
250,-28
251,-19
252,-7
253,-1
254,-3
255,-6
256,-11
257,-7
258,-12
259,-7
260,-13
261,-19
262,-19
263,-17
264,-14
265,-12
266,-17
267,-26
268,-34
269,-41
270,-45
