,-15
0,-2
1,0
2,2
3,-2
4,-1
5,-2
6,-7
7,-5
8,-7
9,-12
10,-14
11,-6
12,-2
13,2
14,4
15,0
16,3
17,3
18,8
19,13
20,18
21,26
22,24
23,23
24,20
25,17
26,11
27,8
28,7
29,1
30,-5
31,-15
32,-21
33,-32
34,-34
35,-36
36,-32
37,-35
38,-38
39,-39
40,-43
41,-47
42,-43
43,-42
44,-48
45,-47
46,-50
47,-56
48,-64
49,-68
50,-65
51,-62
52,-53
53,-50
54,-46
55,-40
56,-33
57,-28
58,-30
59,-30
60,-32
61,-30
62,-33
63,-35
64,-36
65,-37
66,-37
67,-35
68,-35
69,-38
70,-41
71,-38
72,-39
73,-39
74,-36
75,-41
76,-43
77,-45
78,-43
79,-38
80,-34
81,-31
82,-35
83,-37
84,-43
85,-36
86,-35
87,-31
88,-23
89,-19
90,-14
91,-5
92,2
93,8
94,7
95,6
96,5
97,-6
98,-18
99,-20
100,-30
101,-34
102,-35
103,-33
104,-34
105,-29
106,-26
107,-30
108,-33
109,-28
110,-30
111,-26
112,-33
113,-39
114,-45
115,-45
116,-43
117,-32
118,-26
119,-14
120,-8
121,0
122,6
123,10
124,12
125,8
126,4
127,-1
128,-14
129,-22
130,-26
131,-34
132,-35
133,-41
134,-43
135,-51
136,-57
137,-60
138,-62
139,-66
140,-69
141,-73
142,-72
143,-69
144,-67
145,-63
146,-57
147,-51
148,-45
149,-40
150,-40
151,-28
152,-22
153,-11
154,-4
155,-5
156,-5
157,-8
158,-6
159,-19
160,-30
161,-38
162,-36
163,-41
164,-44
165,-45
166,-44
167,-44
168,-35
169,-30
170,-28
171,-24
172,-23
173,-28
174,-32
175,-38
176,-41
177,-44
178,-46
179,-47
180,-47
181,-43
182,-43
183,-43
184,-46
185,-42
186,-41
187,-39
188,-30
189,-21
190,-21
191,-19
192,-14
193,-13
194,-13
195,-16
196,-23
197,-24
198,-27
199,-25
200,-20
201,-20
202,-21
203,-26
204,-27
205,-29
206,-29
207,-35
208,-35
209,-36
210,-37
211,-30
212,-28
213,-20
214,-14
215,-10
216,-10
217,-14
218,-10
219,-11
220,-14
221,-13
222,-21
223,-19
224,-11
225,-17
226,-20
227,-30
228,-32
229,-42
230,-47
231,-46
232,-47
233,-42
234,-41
235,-32
236,-27
237,-16
238,-14
239,-25
240,-20
241,-21
242,-16
243,-19
244,-21
245,-31
246,-43
247,-50
248,-54
249,-52
250,-56
251,-49
252,-47
253,-47
254,-46
255,-40
256,-39
257,-37
258,-34
259,-36
260,-47
261,-54
262,-60
263,-65
264,-74
265,-78
266,-83
267,-81
268,-82
269,-80
270,-79
271,-82
272,-84
273,-91
274,-99
275,-106
276,-109
277,-114
278,-111
279,-103
280,-91
281,-75
282,-63
283,-49
284,-35
285,-27
286,-20
287,-16
288,-19
289,-17
290,-25
291,-32
292,-38
293,-38
294,-44
295,-52
296,-55
297,-59
298,-67
299,-65
300,-62
301,-60
302,-53
303,-52
304,-51
305,-62
306,-61
307,-69
308,-71
309,-72
310,-76
311,-84
312,-95
313,-101
314,-93
315,-87
316,-79
317,-73
318,-63
319,-53
320,-40
321,-29
322,-23
323,-18
324,-9
325,-1
326,-1
327,-7
328,-8
329,-15
330,-21
331,-32
332,-41
333,-54
334,-67
335,-74
336,-77
337,-79
338,-75
339,-80
340,-86
341,-96
342,-99
343,-102
344,-99
345,-91
346,-79
347,-72
348,-64
349,-51
350,-46
351,-36
352,-29
353,-22
354,-13
355,-8
356,4
357,15
358,26
359,34
360,35
361,31
362,31
363,27
364,17
365,8
366,1
367,0
368,-4
369,-2
370,2
371,-1
372,-4
373,-13
374,-24
375,-32
376,-39
377,-36
378,-26
379,-19
380,-1
381,12
382,22
383,27
384,29
385,33
386,37
387,44
388,45
389,43
390,34
391,24
392,11
393,8
394,6
395,1
396,-5
397,-13
398,-19
399,-28
400,-26
401,-23
402,-15
403,-11
404,-11
405,-12
406,-16
407,-31
408,-42
409,-59
410,-71
411,-77
412,-84
413,-85
414,-85
415,-79
416,-73
417,-58
418,-41
419,-24
420,-11
421,0
422,3
423,1
424,-5
425,-2
426,-6
427,-8
428,-18
429,-19
430,-32
431,-34
432,-35
433,-43
434,-53
435,-60
436,-71
437,-76
438,-74
439,-72
440,-73
441,-80
442,-82
443,-79
444,-71
445,-63
446,-57
447,-43
448,-35
449,-23
450,-19
451,-19
452,-15
453,-10
454,-9
455,-8
456,-10
457,-12
458,-7
459,-11
460,-10
461,-14
462,-12
463,-15
464,-20
465,-20
466,-16
467,-6
468,-5
469,-4
470,-8
471,-9
472,-17
473,-25
474,-28
475,-37
476,-43
477,-48
478,-48
479,-49
480,-52
481,-52
482,-57
483,-57
484,-54
485,-47
486,-44
487,-43
488,-38
489,-27
490,-19
491,-10
492,-3
493,-6
494,-11
495,-6
496,-7
497,-1
498,1
499,2
500,-6
501,-12
502,-21
503,-27
504,-34
505,-35
506,-43
507,-50
508,-52
509,-55
510,-52
511,-49
512,-48
513,-46
514,-42
515,-34
516,-31
517,-33
518,-33
519,-29
520,-18
521,-14
522,-11
523,-15
524,-10
525,-15
526,-8
527,-7
528,-9
529,-14
530,-15
531,-17
532,-16
533,-14
534,-15
535,-21
536,-35
537,-46
538,-58
539,-66
540,-68
541,-72
542,-66
543,-60
544,-48
545,-41
546,-27
547,-18
548,-11
549,-3
550,0
551,3
552,5
553,6
554,4
555,-4
556,-11
557,-17
558,-11
559,-15
560,-14
561,-20
562,-27
563,-30
564,-25
565,-24
566,-33
567,-30
568,-37
569,-38
570,-38
571,-44
572,-49
573,-61
574,-58
575,-55
576,-51
577,-44
578,-43
579,-40
580,-40
581,-31
582,-24
583,-28
584,-21
585,-18
586,-23
587,-24
588,-30
589,-29
590,-26
591,-27
592,-27
593,-27
594,-28
595,-27
596,-21
597,-23
598,-26
599,-28
600,-32
601,-34
602,-34
603,-37
604,-48
605,-58
606,-62
607,-69
608,-74
609,-70
610,-65
611,-65
612,-61
613,-59
614,-59
615,-56
616,-54
617,-54
618,-54
619,-54
620,-47
621,-49
622,-43
623,-40
624,-37
625,-39
626,-31
627,-33
628,-39
629,-42
630,-45
631,-52
632,-59
633,-66
634,-69
635,-75
636,-79
637,-71
638,-72
639,-75
640,-74
641,-75
642,-70
643,-60
644,-52
645,-48
646,-49
647,-45
648,-44
649,-45
650,-42
651,-43
652,-37
653,-30
654,-21
655,-12
656,-21
657,-19
658,-20
659,-20
660,-14
661,-9
662,-6
663,-13
664,-15
665,-12
666,-21
667,-15
668,-10
669,-8
670,-8
671,-8
672,-8
673,-5
674,0
675,3
676,0
677,-9
678,-12
679,-14
680,-19
681,-27
682,-35
683,-34
684,-36
685,-33
686,-30
687,-30
688,-29
689,-39
690,-41
691,-39
692,-41
693,-34
694,-38
695,-36
696,-37
697,-35
698,-36
699,-28
700,-17
701,-13
702,-6
703,-8
704,-15
705,-22
706,-33
707,-44
708,-52
709,-60
710,-62
711,-67
712,-70
713,-68
714,-67
715,-65
716,-68
717,-66
718,-66
719,-60
720,-60
721,-61
722,-67
723,-72
724,-71
725,-75
726,-72
727,-69
728,-61
729,-53
730,-43
731,-27
732,-16
733,-3
734,10
735,16
736,17
737,15
738,14
739,9
740,8
741,9
742,5
743,-8
744,-17
745,-26
746,-32
747,-33
748,-33
749,-33
750,-36
751,-39
752,-40
753,-51
754,-55
755,-57
756,-57
757,-59
758,-55
759,-50
760,-47
761,-42
762,-33
763,-25
764,-13
765,-2
766,0
767,1
768,2
769,1
770,4
771,1
772,6
773,5
774,4
775,1
776,0
777,-4
778,-6
779,-12
780,-15
781,-18
782,-21
783,-24
784,-28
785,-32
786,-32
787,-35
788,-38
789,-52
790,-55
791,-60
792,-66
793,-64
794,-67
795,-68
796,-67
797,-55
798,-45
799,-41
800,-30
801,-22
802,-14
803,-18
804,-17
805,-18
806,-15
807,-9
808,-2
809,-4
810,0
811,1
812,1
813,0
814,1
815,4
816,-5
817,-9
818,-16
819,-22
820,-26
821,-33
822,-35
823,-32
824,-24
825,-25
826,-26
827,-35
828,-40
829,-45
830,-47
831,-42
832,-39
833,-38
834,-38
835,-39
836,-33
837,-36
838,-31
839,-31
840,-37
841,-37
842,-32
843,-31
844,-33
845,-35
846,-48
847,-55
848,-53
849,-49
850,-51
851,-46
852,-43
853,-45
854,-50
855,-62
856,-69
857,-82
858,-89
859,-99
860,-103
861,-106
862,-107
863,-99
864,-94
865,-85
866,-75
867,-64
868,-58
869,-51
870,-47
871,-48
872,-44
873,-36
874,-28
875,-23
876,-23
877,-21
878,-28
879,-27
880,-26
881,-25
882,-26
883,-36
884,-36
885,-37
886,-37
887,-38
888,-39
889,-46
890,-52
891,-54
892,-61
893,-62
894,-66
895,-66
896,-67
897,-66
898,-62
899,-67
900,-74
901,-71
902,-71
903,-73
904,-66
905,-62
906,-51
907,-48
908,-31
909,-19
910,-5
911,-4
912,-9
913,-10
914,-11
915,-12
916,-10
917,-13
918,-16
919,-19
920,-25
921,-26
922,-25
923,-26
924,-30
925,-33
926,-32
927,-40
928,-40
929,-42
930,-45
931,-41
932,-38
933,-41
934,-40
935,-36
936,-35
937,-34
938,-28
939,-26
940,-17
941,-17
942,-6
943,-2
944,1
945,0
946,-3
947,-5
948,-13
949,-11
950,-14
951,-20
952,-27
953,-32
954,-35
955,-39
956,-39
957,-43
958,-44
959,-43
960,-40
961,-46
962,-52
963,-56
964,-62
965,-70
966,-75
967,-73
968,-73
969,-68
970,-66
971,-61
972,-52
973,-46
974,-38
975,-38
976,-41
977,-39
978,-40
