,-2
0,0
1,1
2,4
3,7
4,14
5,15
6,18
7,24
8,29
9,31
10,32
11,29
12,23
13,22
14,17
15,21
16,14
17,14
18,17
19,21
20,28
21,31
22,36
23,33
24,37
25,39
26,45
27,47
28,52
29,60
30,59
31,62
32,62
33,57
34,50
35,38
36,38
37,30
38,27
39,23
40,15
41,7
42,2
43,2
44,0
45,2
46,0
47,-1
48,-5
49,-4
50,-7
51,-11
52,-14
53,-15
54,-18
55,-31
56,-40
57,-44
58,-44
59,-39
60,-33
61,-25
62,-21
63,-15
64,-15
65,-14
66,-14
67,-14
68,-12
69,-15
70,-14
71,-15
72,-17
73,-18
74,-18
75,-18
76,-20
77,-16
78,-15
79,-14
80,-15
81,-14
82,-13
83,-13
84,-16
85,-15
86,-17
87,-16
88,-15
89,-13
90,-18
91,-20
92,-18
93,-18
94,-16
95,-14
96,-12
97,-8
98,1
99,10
100,19
101,21
102,17
103,12
104,7
105,0
106,-8
107,-11
108,-15
109,-16
110,-16
111,-22
112,-18
113,-13
114,-11
115,-15
116,-11
117,-9
118,-10
119,-11
120,-17
121,-18
122,-24
123,-19
124,-13
125,-2
126,9
127,19
128,26
129,30
130,35
131,32
132,29
133,22
134,18
135,11
136,4
137,-1
138,-5
139,-9
140,-10
141,-12
142,-18
143,-26
144,-27
145,-29
146,-32
147,-39
148,-40
149,-39
150,-39
151,-32
152,-28
153,-24
154,-23
155,-11
156,-9
157,-1
158,7
159,18
160,27
161,33
162,34
163,30
164,32
165,32
166,26
167,16
168,2
169,-4
170,-6
171,-4
172,-5
173,-6
174,-12
175,-6
176,-2
177,2
178,7
179,7
180,13
181,4
182,-2
183,-9
184,-20
185,-21
186,-26
187,-23
188,-27
189,-25
190,-26
191,-27
192,-30
193,-25
194,-23
195,-17
196,-7
197,-2
198,0
199,3
200,7
201,11
202,9
203,6
204,0
205,-4
206,-9
207,-5
208,-2
209,-1
210,0
211,-4
212,-9
213,-13
214,-12
215,-19
216,-17
217,-14
218,-13
219,-14
220,-8
221,7
222,5
223,11
224,15
225,16
226,14
227,9
228,5
229,0
230,7
231,9
232,14
233,12
234,1
235,-8
236,-19
237,-25
238,-22
239,-18
240,-16
241,-12
242,-8
243,-1
244,5
245,9
246,17
247,11
248,8
249,7
250,5
251,-1
252,-7
253,-10
254,-17
255,-18
256,-26
257,-28
258,-27
259,-19
260,-16
261,-18
262,-16
263,-21
264,-21
265,-20
266,-16
267,-18
268,-23
269,-29
270,-39
271,-47
272,-51
273,-49
274,-52
275,-55
276,-58
277,-63
278,-69
279,-75
280,-81
281,-86
282,-87
283,-87
284,-90
285,-95
286,-97
287,-87
288,-74
289,-56
290,-34
291,-17
292,0
293,2
294,3
295,1
296,0
297,-1
298,-3
299,-9
300,-15
301,-14
302,-20
303,-23
304,-29
305,-32
306,-40
307,-40
308,-39
309,-32
310,-31
311,-31
312,-32
313,-38
314,-39
315,-47
316,-50
317,-59
318,-63
319,-72
320,-79
321,-76
322,-69
323,-63
324,-54
325,-46
326,-34
327,-19
328,-9
329,-3
330,4
331,10
332,15
333,16
334,16
335,14
336,6
337,3
338,-6
339,-15
340,-30
341,-42
342,-52
343,-61
344,-64
345,-63
346,-63
347,-73
348,-78
349,-85
350,-87
351,-91
352,-87
353,-72
354,-63
355,-48
356,-36
357,-26
358,-18
359,-13
360,-4
361,5
362,13
363,21
364,41
365,48
366,57
367,57
368,53
369,54
370,57
371,54
372,40
373,28
374,20
375,12
376,20
377,24
378,27
379,23
380,16
381,3
382,-6
383,-14
384,-15
385,-2
386,13
387,28
388,38
389,47
390,51
391,57
392,62
393,66
394,70
395,75
396,70
397,60
398,56
399,46
400,41
401,38
402,30
403,22
404,13
405,5
406,-1
407,2
408,4
409,12
410,16
411,12
412,15
413,12
414,4
415,-4
416,-18
417,-36
418,-49
419,-58
420,-65
421,-62
422,-52
423,-46
424,-37
425,-27
426,-13
427,0
428,13
429,24
430,25
431,19
432,20
433,19
434,18
435,12
436,7
437,1
438,-9
439,-6
440,-18
441,-20
442,-32
443,-40
444,-43
445,-46
446,-43
447,-46
448,-56
449,-63
450,-65
451,-58
452,-52
453,-39
454,-27
455,-17
456,-10
457,0
458,0
459,3
460,11
461,14
462,12
463,13
464,14
465,15
466,13
467,14
468,11
469,7
470,6
471,8
472,0
473,5
474,16
475,23
476,22
477,14
478,12
479,4
480,2
481,-2
482,-7
483,-16
484,-22
485,-28
486,-28
487,-29
488,-26
489,-27
490,-35
491,-38
492,-35
493,-32
494,-26
495,-16
496,-5
497,3
498,10
499,14
500,15
501,14
502,16
503,21
504,20
505,25
506,24
507,20
508,12
509,2
510,-5
511,-8
512,-8
513,-11
514,-22
515,-30
516,-25
517,-22
518,-16
519,-13
520,-14
521,-9
522,-7
523,-1
524,-2
525,-1
526,5
527,8
528,12
529,12
530,16
531,19
532,19
533,25
534,25
535,22
536,15
537,14
538,12
539,14
540,17
541,16
542,11
543,-1
544,-8
545,-21
546,-31
547,-34
548,-34
549,-31
550,-25
551,-13
552,-4
553,5
554,18
555,31
556,39
557,45
558,46
559,45
560,43
561,41
562,36
563,28
564,24
565,19
566,22
567,21
568,22
569,22
570,17
571,15
572,13
573,6
574,6
575,4
576,7
577,6
578,6
579,-2
580,-11
581,-14
582,-14
583,-8
584,-7
585,1
586,0
587,6
588,6
589,14
590,17
591,17
592,22
593,20
594,19
595,9
596,7
597,0
598,6
599,8
600,13
601,9
602,6
603,11
604,7
605,12
606,4
607,6
608,5
609,0
610,-4
611,-10
612,-16
613,-24
614,-28
615,-34
616,-33
617,-30
618,-27
619,-27
620,-28
621,-30
622,-30
623,-27
624,-26
625,-24
626,-19
627,-19
628,-15
629,-9
630,-7
631,-3
632,-6
633,-4
634,-3
635,-5
636,-10
637,-15
638,-23
639,-33
640,-43
641,-46
642,-48
643,-48
644,-41
645,-38
646,-40
647,-42
648,-48
649,-47
650,-39
651,-25
652,-21
653,-21
654,-23
655,-20
656,-21
657,-22
658,-20
659,-18
660,-8
661,-2
662,10
663,10
664,17
665,14
666,17
667,16
668,19
669,24
670,21
671,23
672,23
673,18
674,17
675,23
676,25
677,28
678,25
679,27
680,26
681,26
682,30
683,26
684,24
685,16
686,22
687,22
688,15
689,10
690,-1
691,-4
692,-6
693,-2
694,3
695,-2
696,-5
697,-13
698,-19
699,-23
700,-16
701,-12
702,-11
703,-5
704,-9
705,-11
706,-13
707,-6
708,5
709,12
710,13
711,10
712,3
713,-9
714,-13
715,-24
716,-27
717,-33
718,-36
719,-44
720,-45
721,-44
722,-43
723,-40
724,-38
725,-39
726,-42
727,-46
728,-48
729,-56
730,-61
731,-60
732,-59
733,-58
734,-54
735,-48
736,-36
737,-23
738,-12
739,2
740,11
741,21
742,28
743,32
744,36
745,32
746,33
747,29
748,28
749,27
750,17
751,11
752,5
753,5
754,2
755,8
756,6
757,1
758,-2
759,-8
760,-10
761,-16
762,-19
763,-26
764,-32
765,-31
766,-26
767,-21
768,-18
769,-10
770,-4
771,6
772,11
773,24
774,27
775,28
776,29
777,28
778,27
779,27
780,33
781,31
782,36
783,36
784,35
785,26
786,19
787,12
788,10
789,12
790,13
791,11
792,8
793,0
794,-1
795,-8
796,-8
797,-12
798,-13
799,-20
800,-24
801,-28
802,-38
803,-39
804,-33
805,-25
806,-17
807,-10
808,-6
809,0
810,2
811,-1
812,-5
813,-1
814,1
815,10
816,8
817,15
818,15
819,16
820,13
821,25
822,17
823,20
824,13
825,11
826,10
827,5
828,4
829,2
830,-3
831,-1
832,6
833,6
834,5
835,-2
836,-7
837,-13
838,-15
839,-11
840,-9
841,-4
842,-1
843,-6
844,-3
845,-8
846,-5
847,-7
848,-7
849,-2
850,-1
851,-3
852,-10
853,-18
854,-27
855,-31
856,-27
857,-23
858,-21
859,-21
860,-23
861,-28
862,-32
863,-36
864,-41
865,-52
866,-60
867,-65
868,-73
869,-76
870,-71
871,-67
872,-61
873,-53
874,-44
875,-39
876,-35
877,-28
878,-29
879,-28
880,-23
881,-15
882,-9
883,-2
884,-1
885,-1
886,-3
887,-1
888,-4
889,-5
890,-9
891,-9
892,-9
893,-6
894,-3
895,-8
896,-14
897,-27
898,-29
899,-35
900,-40
901,-40
902,-44
903,-45
904,-47
905,-46
906,-51
907,-53
908,-54
909,-55
910,-57
911,-57
912,-50
913,-45
914,-33
915,-19
916,-2
917,8
918,8
919,7
920,1
921,0
922,4
923,6
924,4
925,2
926,-1
927,-5
928,-8
929,-8
930,-6
931,-11
932,-12
933,-17
934,-19
935,-21
936,-19
937,-17
938,-17
939,-16
