,26
0,29
1,26
2,22
3,18
4,8
5,-1
6,-16
7,-26
8,-31
9,-35
10,-35
11,-37
12,-37
13,-43
14,-46
15,-55
16,-65
17,-70
18,-72
19,-73
20,-75
21,-71
22,-68
23,-61
24,-54
25,-51
26,-41
27,-37
28,-26
29,-22
30,-30
31,-30
32,-30
33,-22
34,-15
35,-6
36,3
37,6
38,10
39,11
40,8
41,2
42,0
43,-1
44,-7
45,-4
46,2
47,4
48,10
49,14
50,15
51,17
52,14
53,16
54,16
55,24
56,31
57,37
58,33
59,23
60,8
61,-3
62,-2
63,6
64,17
65,18
66,23
67,21
68,17
69,15
70,24
71,53
72,80
73,98
74,97
75,99
76,104
77,121
78,133
79,121
80,104
81,86
82,80
83,89
84,86
85,83
86,60
87,50
88,38
89,33
90,43
91,50
92,58
93,44
94,31
95,20
96,12
97,11
98,13
99,17
100,30
101,41
102,54
103,59
104,58
105,55
106,46
107,33
108,19
109,-3
110,-24
111,-46
112,-53
113,-64
114,-70
115,-80
116,-80
117,-81
118,-78
119,-72
120,-63
121,-54
122,-49
123,-48
124,-57
125,-72
126,-83
127,-100
128,-101
129,-102
130,-106
131,-118
132,-131
133,-138
134,-140
135,-140
136,-137
137,-135
138,-133
139,-132
140,-132
141,-131
142,-137
143,-132
144,-119
145,-94
146,-73
147,-61
148,-72
149,-97
150,-139
151,-174
152,-196
153,-195
154,-172
155,-156
156,-133
157,-118
158,-99
159,-82
160,-65
161,-54
162,-50
163,-50
164,-56
165,-59
166,-70
167,-81
168,-89
169,-99
170,-106
171,-109
172,-109
173,-111
174,-118
175,-123
176,-129
177,-132
178,-137
179,-137
180,-140
181,-139
182,-143
183,-151
184,-160
185,-169
186,-170
187,-172
188,-169
189,-162
190,-155
191,-148
192,-147
193,-145
194,-148
195,-148
196,-146
197,-139
198,-129
199,-112
200,-90
201,-74
202,-64
203,-59
204,-62
205,-64
206,-62
207,-55
208,-42
209,-23
210,5
211,31
212,50
213,66
214,74
215,78
216,83
217,89
218,97
219,95
220,98
221,93
222,89
223,87
224,89
225,96
226,99
227,107
228,111
229,117
230,121
231,125
232,128
233,134
234,141
235,144
236,141
237,140
238,140
239,138
240,135
241,124
242,111
243,97
244,81
245,70
246,55
247,38
248,25
249,9
250,-5
251,-14
252,-19
253,-24
254,-29
255,-32
256,-34
257,-39
258,-45
259,-45
260,-51
261,-57
262,-59
263,-58
264,-53
265,-43
266,-28
267,-25
268,-17
269,-7
270,-3
271,-4
272,-9
273,-22
274,-35
275,-43
276,-51
277,-54
278,-59
279,-57
280,-55
281,-52
282,-46
283,-48
284,-48
285,-51
286,-54
287,-54
288,-50
289,-51
290,-44
291,-38
292,-35
293,-29
294,-32
295,-29
296,-27
297,-23
298,-24
299,-32
300,-39
301,-55
302,-66
303,-80
304,-88
305,-91
306,-89
307,-78
308,-59
309,-29
310,7
311,39
312,53
313,57
314,53
315,53
316,48
317,43
318,38
319,43
320,68
321,100
322,131
323,146
324,158
325,173
326,178
327,185
328,185
329,185
330,182
331,185
332,189
333,185
334,173
335,155
336,130
337,103
338,83
339,71
340,58
341,51
342,38
343,30
344,14
345,5
346,-3
347,-12
348,-18
349,-20
350,-18
351,-3
352,8
353,-1
354,-22
355,-52
356,-81
357,-104
358,-127
359,-138
360,-143
361,-146
362,-139
363,-137
364,-133
365,-130
366,-127
367,-120
368,-114
369,-109
370,-100
371,-89
372,-76
373,-62
374,-59
375,-54
376,-54
377,-52
378,-48
379,-43
380,-39
381,-31
382,-27
383,-17
384,-5
385,1
386,16
387,24
388,27
389,20
390,9
391,-3
392,-22
393,-37
394,-49
395,-45
396,-38
397,-23
398,-14
399,0
400,13
401,27
402,41
403,43
404,43
405,44
406,46
407,53
408,58
409,61
410,56
411,54
412,50
413,50
414,51
415,50
416,43
417,33
418,23
419,18
420,10
421,7
422,8
423,14
424,12
425,5
426,-2
427,2
428,9
429,29
430,38
431,39
432,30
433,11
434,-13
435,-37
436,-53
437,-70
438,-81
439,-83
440,-75
441,-64
442,-54
443,-35
444,-15
445,5
446,16
447,15
448,5
449,-1
450,-9
451,-30
452,-53
453,-72
454,-85
455,-92
456,-103
457,-114
458,-124
459,-134
460,-140
461,-143
462,-137
463,-135
464,-120
465,-110
466,-92
467,-79
468,-68
469,-78
470,-89
471,-96
472,-97
473,-90
474,-79
475,-67
476,-47
477,-34
478,-28
479,-29
480,-29
481,-21
482,-6
483,3
484,9
485,13
486,18
487,32
488,53
489,72
490,78
491,88
492,91
493,94
494,90
495,83
496,74
497,65
498,67
499,69
500,75
501,78
502,65
503,63
504,60
505,77
506,96
507,88
508,70
509,51
510,46
511,48
512,54
513,44
514,45
515,54
516,64
517,67
518,55
519,32
520,17
521,14
522,24
523,50
524,70
525,82
526,89
527,84
528,81
529,83
530,91
531,96
532,102
533,92
534,64
535,31
536,1
537,-16
538,-21
539,-29
540,-39
541,-52
542,-54
543,-40
544,-15
545,8
546,18
547,19
548,-1
549,-36
550,-77
551,-115
552,-134
553,-141
554,-137
555,-134
556,-129
557,-118
558,-107
559,-96
560,-89
561,-81
562,-77
563,-77
564,-73
565,-69
566,-62
567,-41
568,-24
569,-6
570,0
571,-8
572,-36
573,-95
574,-156
575,-213
576,-244
577,-250
578,-237
579,-216
580,-195
581,-176
582,-155
583,-131
584,-107
585,-80
586,-68
587,-64
588,-68
589,-75
590,-85
591,-87
592,-88
593,-82
594,-75
595,-70
596,-61
597,-48
598,-41
599,-37
600,-43
601,-53
602,-67
603,-76
604,-84
605,-86
606,-84
607,-79
608,-76
609,-71
610,-68
611,-62
612,-56
613,-44
614,-29
615,-21
616,-20
617,-23
618,-32
619,-36
620,-21
621,-5
622,6
623,13
624,10
625,17
626,25
627,35
628,44
629,57
630,76
631,91
632,101
633,101
634,101
635,101
636,96
637,97
638,92
639,85
640,76
641,69
642,55
643,41
644,32
645,24
646,21
647,13
648,7
649,-1
650,-9
651,-13
652,-16
653,-9
654,-4
655,6
656,11
657,12
658,8
659,-10
660,-34
661,-49
662,-69
663,-87
664,-111
665,-129
666,-144
667,-148
668,-147
669,-137
670,-131
671,-122
672,-120
673,-117
674,-112
675,-101
676,-87
677,-79
678,-71
679,-63
680,-60
681,-53
682,-50
683,-45
684,-42
685,-28
686,-7
687,11
688,19
689,22
690,17
691,14
692,12
693,11
694,7
695,-1
696,-2
697,6
698,18
699,25
700,34
701,43
702,59
703,66
704,58
705,40
706,25
707,22
708,18
709,10
710,-1
711,-7
712,-1
713,18
714,50
715,66
716,78
717,74
718,78
719,72
720,70
721,64
722,60
723,68
724,65
725,62
726,40
727,24
728,7
729,-1
730,-3
731,-7
732,-1
733,-3
734,-1
735,13
736,27
737,49
738,53
739,44
740,19
741,-3
742,-20
743,-36
744,-51
745,-55
746,-59
747,-54
748,-49
749,-42
750,-41
751,-31
752,-22
753,-10
754,14
755,42
756,71
757,84
758,69
759,28
760,-44
761,-110
762,-148
763,-154
764,-134
765,-109
766,-78
767,-60
768,-50
769,-44
770,-46
771,-50
772,-51
773,-52
774,-52
775,-58
776,-62
777,-71
778,-84
779,-95
780,-104
781,-110
782,-111
783,-112
784,-116
785,-120
786,-121
787,-112
788,-100
789,-85
790,-61
791,-44
792,-30
793,-19
794,-11
795,-12
796,-15
797,-21
798,-29
799,-36
800,-40
801,-39
802,-38
803,-33
804,-26
805,-19
806,-5
807,10
808,23
809,23
810,17
811,-2
812,-25
813,-49
814,-61
815,-59
816,-48
817,-39
818,-36
819,-33
820,-21
821,2
822,16
823,24
824,27
825,36
826,50
827,55
828,62
829,59
830,56
831,51
832,47
833,45
834,47
835,47
836,41
837,27
838,8
839,0
840,5
841,11
842,10
843,-13
844,-41
845,-67
846,-82
847,-96
848,-103
849,-105
850,-96
851,-85
852,-77
853,-71
854,-67
855,-54
856,-35
857,-19
858,-9
859,-10
860,-16
861,-31
862,-42
863,-53
864,-61
865,-67
866,-73
867,-84
868,-99
869,-107
870,-107
871,-99
872,-95
873,-84
874,-53
875,-12
876,34
877,66
878,88
879,100
880,93
881,60
882,25
883,-1
884,-10
885,-12
886,-15
887,-13
888,-6
889,1
890,7
891,15
892,22
893,35
894,44
895,45
896,39
897,29
898,29
899,23
900,24
901,8
902,0
903,-4
904,-2
905,14
906,24
907,30
908,34
909,32
910,28
911,19
912,21
913,22
914,22
915,24
916,19
917,5
918,-1
919,-4
920,1
921,10
922,10
923,-6
924,-32
925,-55
926,-59
927,-54
928,-42
929,-31
930,-26
931,-26
932,-27
933,-31
934,-28
935,-24
936,-10
937,8
938,28
939,36
940,37
941,21
942,5
943,-9
944,-28
945,-52
946,-83
947,-111
948,-142
949,-163
950,-161
951,-150
952,-135
953,-117
954,-105
955,-96
956,-89
957,-87
958,-85
959,-78
960,-67
961,-54
962,-47
963,-38
964,-28
965,-23
966,-21
967,-12
968,-1
969,12
970,16
971,15
972,12
973,4
974,-2
975,-10
976,-15
977,-23
978,-20
979,-18
980,-14
981,-17
982,-16
983,-16
984,-15
985,-6
986,3
987,16
988,27
989,29
990,21
991,13
992,5
993,4
994,3
995,-1
996,-9
997,-21
998,-31
999,-20
1000,-3
1001,9
1002,14
1003,5
1004,18
1005,41
1006,72
1007,95
1008,95
1009,101
1010,91
1011,90
1012,88
1013,84
1014,86
1015,75
1016,72
1017,74
1018,83
1019,91
1020,87
1021,79
1022,80
1023,99
1024,108
1025,113
1026,110
1027,99
1028,82
1029,60
1030,48
1031,40
1032,36
1033,35
1034,34
1035,26
1036,13
1037,-2
1038,-18
1039,-26
1040,-33
1041,-33
1042,-30
1043,-13
1044,18
1045,64
1046,89
1047,84
1048,33
1049,-37
1050,-99
1051,-132
1052,-144
1053,-136
1054,-126
1055,-119
1056,-120
1057,-126
1058,-125
1059,-124
1060,-113
1061,-105
1062,-97
1063,-96
1064,-103
1065,-115
1066,-127
1067,-134
1068,-136
1069,-136
1070,-139
1071,-140
1072,-142
1073,-142
1074,-141
1075,-141
1076,-139
1077,-136
1078,-125
1079,-113
1080,-102
1081,-91
1082,-84
1083,-75
1084,-71
1085,-59
1086,-53
1087,-42
1088,-34
1089,-24
1090,-21
1091,-27
1092,-37
1093,-39
1094,-38
1095,-34
1096,-24
1097,-12
1098,-1
1099,9
1100,8
1101,5
1102,4
1103,5
1104,2
1105,6
1106,27
1107,45
1108,65
1109,73
1110,78
1111,78
1112,71
1113,69
1114,75
1115,78
1116,81
1117,85
1118,100
1119,114
1120,133
1121,151
1122,164
1123,174
1124,171
1125,162
1126,146
1127,126
1128,107
1129,84
1130,67
1131,52
1132,37
1133,36
1134,40
1135,47
1136,55
1137,56
1138,59
1139,56
1140,55
1141,56
1142,58
1143,53
1144,45
1145,34
1146,17
1147,-4
1148,-20
1149,-24
1150,-23
1151,-16
1152,-22
1153,-34
1154,-53
1155,-65
1156,-86
1157,-112
1158,-132
1159,-149
1160,-148
1161,-138
1162,-120
1163,-104
1164,-85
1165,-62
1166,-49
1167,-47
1168,-59
1169,-77
1170,-104
1171,-127
1172,-146
1173,-155
1174,-150
1175,-144
1176,-138
1177,-139
1178,-133
1179,-119
1180,-88
1181,-64
1182,-43
1183,-32
1184,-32
1185,-24
1186,-22
1187,-18
1188,-20
1189,-26
1190,-27
1191,-30
1192,-37
1193,-44
1194,-53
1195,-56
1196,-48
1197,-39
1198,-32
1199,-28
1200,-21
1201,-14
1202,-17
1203,-19
1204,-18
1205,-25
1206,-15
1207,-2
1208,12
1209,21
1210,19
1211,19
1212,19
1213,32
1214,51
1215,55
1216,50
1217,48
1218,41
1219,47
1220,50
1221,57
1222,71
1223,77
1224,82
1225,93
