,-72
0,-78
1,-90
2,-93
3,-99
4,-99
5,-100
6,-101
7,-99
8,-103
9,-95
10,-91
11,-88
12,-78
13,-68
14,-60
15,-52
16,-46
17,-35
18,-35
19,-26
20,-19
21,-9
22,4
23,18
24,32
25,41
26,41
27,37
28,34
29,16
30,0
31,-12
32,-18
33,-18
34,-18
35,-7
36,0
37,9
38,13
39,11
40,1
41,0
42,-4
43,-7
44,-15
45,-21
46,-26
47,-31
48,-33
49,-30
50,-28
51,-30
52,-29
53,-32
54,-33
55,-28
56,-22
57,-22
58,-16
59,-13
60,-10
61,-11
62,-4
63,2
64,5
65,7
66,12
67,18
68,10
69,9
70,5
71,-2
72,-5
73,-6
74,-12
75,-14
76,-17
77,-28
78,-44
79,-56
80,-66
81,-77
82,-85
83,-84
84,-85
85,-80
86,-76
87,-74
88,-80
89,-78
90,-73
91,-63
92,-58
93,-46
94,-27
95,-16
96,-5
97,0
98,5
99,12
100,13
101,18
102,18
103,20
104,19
105,15
106,9
107,3
108,1
109,-15
110,-18
111,-29
112,-34
113,-39
114,-43
115,-38
116,-36
117,-35
118,-35
119,-31
120,-27
121,-28
122,-22
123,-24
124,-25
125,-24
126,-19
127,-18
128,-13
129,-7
130,-7
131,-6
132,-4
133,-5
134,-14
135,-14
136,-13
137,-17
138,-16
139,-10
140,-6
141,-4
142,-1
143,-1
144,-2
145,-8
146,-12
147,-20
148,-25
149,-20
150,-21
151,-30
152,-36
153,-38
154,-49
155,-53
156,-59
157,-63
158,-68
159,-76
160,-77
161,-81
162,-78
163,-69
164,-60
165,-53
166,-43
167,-39
168,-33
169,-29
170,-23
171,-18
172,-22
173,-18
174,-15
175,-15
176,-12
177,-5
178,-1
179,3
180,3
181,5
182,1
183,7
184,5
185,5
186,1
187,-1
188,-5
189,-8
190,-11
191,-7
192,-3
193,-10
194,-14
195,-21
196,-24
197,-30
198,-25
199,-26
200,-27
201,-27
202,-35
203,-36
204,-40
205,-39
206,-41
207,-37
208,-30
209,-16
210,-11
211,-6
212,-4
213,-1
214,-3
215,0
216,-8
217,-7
218,-12
219,-12
220,-18
221,-20
222,-26
223,-28
224,-35
225,-40
226,-41
227,-45
228,-46
229,-44
230,-42
231,-41
232,-43
233,-49
234,-53
235,-52
236,-54
237,-50
238,-48
239,-48
240,-50
241,-51
242,-52
243,-49
244,-45
245,-36
246,-24
247,-16
248,-10
249,-7
250,-1
251,2
252,-5
253,-13
254,-34
255,-48
256,-51
257,-49
258,-43
259,-40
260,-34
261,-30
262,-31
263,-27
264,-22
265,-20
266,-20
267,-24
268,-24
269,-26
270,-36
271,-34
272,-43
273,-48
274,-52
275,-45
276,-47
277,-51
278,-54
279,-62
