,-66
0,-70
1,-67
2,-67
3,-70
4,-69
5,-64
6,-62
7,-63
8,-62
9,-66
10,-68
11,-65
12,-64
13,-65
14,-73
15,-81
16,-85
17,-86
18,-80
19,-72
20,-69
21,-63
22,-64
23,-63
24,-65
25,-67
26,-59
27,-57
28,-53
29,-53
30,-53
31,-57
32,-59
33,-61
34,-61
35,-59
36,-57
37,-57
38,-58
39,-52
40,-49
41,-43
42,-39
43,-34
44,-27
45,-24
46,-25
47,-20
48,-17
49,-17
50,-13
51,-16
52,-18
53,-15
54,-15
55,-13
56,-16
57,-22
58,-29
59,-35
60,-35
61,-32
62,-36
63,-41
64,-37
65,-35
66,-26
67,-17
68,-12
69,-9
70,-13
71,-15
72,-14
73,-15
74,-6
75,1
76,5
77,12
78,14
79,9
80,5
81,0
82,-3
83,-11
84,-8
85,-8
86,-1
87,-3
88,-3
89,-3
90,-4
91,-4
92,1
93,1
94,1
95,6
96,8
97,9
98,0
99,-6
100,-10
101,-8
102,-5
103,2
104,8
105,15
106,16
107,16
108,11
109,4
110,1
111,-14
112,-25
113,-36
114,-45
115,-62
116,-62
117,-66
118,-63
119,-58
120,-56
121,-44
122,-40
123,-29
124,-22
125,-21
126,-25
127,-27
128,-31
129,-39
130,-41
131,-40
132,-39
133,-41
134,-49
135,-52
136,-52
137,-52
138,-46
139,-46
140,-40
141,-39
142,-34
143,-25
144,-14
145,-11
146,-15
147,-15
148,-4
149,-4
150,10
151,16
152,8
153,7
154,10
155,19
156,23
157,17
158,12
159,7
160,1
161,-6
162,-8
163,-11
164,-12
165,-5
166,8
167,26
168,42
169,59
170,67
171,72
172,73
173,78
174,84
175,87
176,94
177,99
178,109
179,117
180,125
181,126
182,127
183,122
184,115
185,97
186,78
187,57
188,37
189,15
190,-2
191,-16
192,-26
193,-39
194,-47
195,-56
196,-67
197,-72
198,-80
199,-81
200,-79
201,-74
202,-64
203,-59
204,-50
205,-46
206,-44
207,-48
208,-43
209,-49
210,-48
211,-46
212,-42
213,-35
214,-33
215,-33
216,-39
217,-54
218,-61
219,-65
220,-62
221,-61
222,-64
223,-72
224,-74
225,-66
226,-57
227,-50
228,-44
229,-47
230,-47
231,-53
232,-52
233,-50
234,-42
235,-41
236,-40
237,-41
238,-42
239,-36
