,-24
0,-15
1,-5
2,-1
3,4
4,3
5,6
6,10
7,11
8,7
9,8
10,12
11,10
12,10
13,5
14,-1
15,-11
16,-13
17,-24
18,-39
19,-44
20,-52
21,-50
22,-49
23,-43
24,-41
25,-44
26,-49
27,-49
28,-53
29,-60
30,-58
31,-59
32,-55
33,-49
34,-40
35,-34
36,-29
37,-29
38,-20
39,-15
40,-17
41,-22
42,-31
43,-35
44,-40
45,-38
46,-37
47,-35
48,-33
49,-36
50,-45
51,-53
52,-53
53,-57
54,-55
55,-52
56,-47
57,-47
58,-53
59,-62
60,-70
61,-80
62,-84
63,-92
64,-101
65,-103
66,-104
67,-100
68,-87
69,-70
70,-50
71,-33
72,-13
73,0
74,14
75,23
76,26
77,26
78,18
79,13
80,6
81,8
82,10
83,16
84,20
85,21
86,18
87,15
88,15
89,9
90,6
91,2
92,2
93,-5
94,-13
95,-25
96,-36
97,-33
98,-32
99,-31
100,-37
101,-52
102,-75
103,-99
104,-109
105,-114
106,-110
107,-99
108,-86
109,-69
110,-47
111,-35
112,-27
113,-21
114,-13
115,-9
116,-9
117,-8
118,-8
119,-9
120,-8
121,-5
122,-5
123,-9
124,-12
125,-17
126,-22
127,-26
128,-27
129,-27
130,-31
131,-30
132,-37
133,-44
134,-52
135,-57
136,-58
137,-58
138,-55
139,-51
140,-49
141,-47
142,-39
143,-41
144,-33
145,-26
146,-24
147,-22
148,-21
149,-19
150,-20
151,-16
152,-7
153,-10
154,-13
155,-19
156,-13
157,-15
158,-13
159,-13
160,-4
161,3
162,15
163,19
164,21
165,25
166,29
167,33
168,32
169,35
170,36
171,34
172,32
173,26
174,23
175,18
176,20
177,12
178,3
179,-9
180,-22
181,-32
182,-42
183,-40
184,-40
185,-35
186,-32
187,-15
188,8
189,31
190,49
191,50
192,55
193,70
194,92
195,108
196,112
197,118
198,118
199,116
200,118
201,120
202,110
203,86
204,58
205,37
206,27
207,16
208,7
209,-17
210,-44
211,-71
212,-85
213,-97
214,-107
215,-113
216,-123
217,-127
218,-132
219,-136
220,-139
221,-147
222,-155
223,-167
224,-174
225,-181
226,-187
227,-194
228,-193
229,-179
230,-160
231,-138
232,-119
233,-104
234,-90
235,-78
236,-67
237,-59
238,-52
239,-40
240,-24
241,-11
242,6
243,17
244,26
245,37
246,47
247,63
248,72
249,92
250,98
251,96
252,89
253,83
254,79
255,74
256,74
257,63
258,48
259,36
260,30
261,24
262,17
263,12
264,4
265,-3
266,-7
267,-7
268,-5
269,0
270,5
271,12
272,22
273,22
274,22
275,19
276,23
277,25
278,25
279,24
280,10
281,-2
282,-11
283,-18
284,-15
285,-3
286,8
287,17
288,29
289,25
290,30
291,33
292,36
293,37
294,33
295,31
296,28
297,27
298,31
299,42
300,49
301,60
302,69
303,70
304,70
305,68
306,67
307,63
308,70
309,75
310,77
311,72
312,64
313,55
314,49
315,44
316,42
317,41
318,38
319,40
320,38
321,34
322,33
323,25
324,15
325,3
326,-1
327,-4
328,-1
329,5
330,17
331,28
332,28
333,24
334,18
335,11
336,6
337,0
338,-12
339,-23
340,-31
341,-38
342,-44
343,-48
344,-50
345,-51
346,-54
347,-50
348,-46
349,-36
350,-23
351,-20
352,-10
353,2
354,16
355,27
356,29
357,39
358,48
359,63
360,71
361,72
362,65
363,55
364,43
365,32
366,20
367,9
368,0
369,-10
370,-14
371,-11
372,-16
373,-20
374,-24
375,-27
376,-28
377,-29
378,-20
379,-4
380,5
381,17
382,16
383,11
384,-4
385,-12
386,-21
387,-27
388,-26
389,-29
390,-31
391,-31
392,-22
393,-10
394,1
395,9
396,10
397,15
398,7
399,11
400,4
401,-1
402,-7
403,-11
404,-18
405,-25
406,-32
407,-47
408,-49
409,-53
410,-54
411,-53
412,-51
413,-43
414,-35
415,-28
416,-16
417,-12
418,-12
419,-8
420,-4
421,0
422,4
423,9
424,10
425,11
426,14
427,15
428,10
429,5
430,6
431,9
432,3
433,-4
434,-13
435,-17
436,-20
437,-19
438,-18
439,-21
440,-20
441,-21
442,-23
443,-24
444,-21
445,-13
446,-11
447,-9
448,-15
449,-25
450,-42
451,-52
452,-59
453,-63
454,-60
455,-63
456,-65
457,-72
458,-70
459,-69
460,-59
461,-47
462,-39
463,-33
464,-30
465,-25
466,-30
467,-30
468,-35
469,-38
470,-46
471,-52
472,-50
473,-53
474,-49
475,-48
476,-37
477,-21
478,-15
479,-3
480,-1
481,4
482,14
483,25
484,28
485,33
486,38
487,44
488,46
489,49
490,47
491,35
492,27
493,11
494,-1
495,-9
496,-9
497,-5
498,-6
499,-4
500,-10
501,-16
502,-22
503,-27
504,-24
505,-33
506,-33
507,-40
508,-39
509,-36
510,-26
511,-15
512,-3
513,17
514,19
515,7
516,-15
517,-30
518,-28
519,-22
520,-14
521,-20
522,-24
523,-31
524,-32
525,-30
526,-25
527,-18
528,-15
529,-16
530,-26
531,-37
532,-59
533,-76
534,-92
535,-106
536,-111
537,-118
538,-119
539,-129
540,-136
541,-145
542,-153
543,-162
544,-168
545,-172
546,-174
547,-177
548,-175
549,-164
550,-156
551,-141
552,-131
553,-121
554,-117
555,-105
556,-93
557,-81
558,-66
559,-53
560,-44
561,-34
562,-20
563,-13
564,-14
565,-8
566,-8
567,-4
568,-2
569,9
570,20
571,29
572,36
573,40
574,46
575,50
576,52
577,51
578,48
579,46
580,44
581,36
582,26
583,16
584,18
585,18
586,29
587,42
588,51
589,63
590,73
591,80
592,93
593,107
594,122
595,132
596,141
597,148
598,145
599,139
600,131
601,124
602,117
603,118
604,122
605,124
606,122
607,124
608,122
609,120
610,118
611,114
612,108
613,102
614,104
615,106
616,104
617,102
618,97
619,89
620,77
621,65
622,48
623,27
624,14
625,0
626,-9
627,-15
628,-20
629,-15
630,-9
631,0
632,1
633,3
634,1
635,3
636,5
637,6
638,4
639,4
640,6
641,8
642,9
643,10
644,17
645,20
646,24
647,22
648,16
649,16
650,18
651,25
652,37
653,47
654,50
655,44
656,33
657,22
658,11
659,4
660,-6
661,-13
662,-18
663,-17
664,-15
665,-14
666,-11
667,-11
668,-13
669,-13
670,-11
671,-14
672,-20
673,-18
674,-21
675,-25
676,-26
677,-24
678,-24
679,-25
680,-22
681,-26
682,-30
683,-31
684,-32
685,-30
686,-26
687,-19
688,-9
689,2
690,16
691,24
692,22
693,17
694,12
695,5
696,-4
697,2
698,4
699,9
700,16
701,23
702,27
703,30
704,34
705,37
706,41
707,39
708,39
709,32
710,26
711,21
712,16
713,19
714,19
715,20
716,12
717,8
718,2
719,-2
720,-7
721,-11
722,-13
723,-17
724,-23
725,-30
726,-35
727,-44
728,-49
729,-57
730,-72
731,-87
732,-99
733,-105
734,-111
735,-110
736,-109
737,-103
738,-96
739,-85
740,-73
741,-64
742,-51
743,-38
744,-28
745,-20
746,-5
747,-6
748,-5
749,-1
750,3
751,1
752,1
753,-2
754,-8
755,-19
756,-31
757,-39
758,-41
759,-48
760,-47
761,-48
762,-43
763,-31
764,-16
765,-4
766,0
767,5
768,4
769,-1
770,-9
771,-20
772,-32
773,-38
774,-40
775,-42
776,-44
777,-42
778,-50
779,-55
780,-59
781,-58
782,-57
783,-53
784,-46
785,-36
786,-29
787,-24
788,-14
789,-10
790,-1
791,6
792,9
793,1
794,-7
795,-9
796,-15
797,-15
798,-13
799,-13
800,-17
801,-13
802,-13
803,-11
804,-5
805,3
806,14
807,18
808,28
809,23
810,13
811,10
812,9
813,18
814,17
815,14
816,5
817,-7
818,-14
819,-12
820,-12
821,-7
822,-4
823,-3
824,-6
825,-15
826,-23
827,-30
828,-37
829,-44
830,-51
831,-59
832,-73
833,-84
834,-99
835,-108
836,-117
837,-129
838,-141
839,-142
840,-130
841,-117
842,-105
843,-98
844,-95
845,-95
846,-101
847,-103
848,-104
849,-98
850,-86
851,-65
852,-45
853,-25
854,-5
855,10
856,22
857,33
858,39
859,42
860,48
861,55
862,56
863,58
864,52
865,45
866,35
867,29
868,16
869,2
870,-13
871,-22
872,-29
873,-40
874,-50
875,-61
876,-75
877,-83
878,-91
879,-98
880,-109
881,-120
882,-139
883,-153
884,-171
885,-184
886,-197
887,-203
888,-206
889,-205
890,-198
891,-189
892,-172
893,-158
894,-137
895,-112
896,-87
897,-67
898,-51
899,-33
900,-24
901,-13
902,-4
903,7
904,14
905,16
906,25
907,25
908,34
909,55
910,76
911,102
912,105
913,89
914,65
915,40
916,36
917,47
918,61
919,69
920,73
921,71
922,71
923,77
924,84
925,85
926,86
927,76
928,64
929,51
930,37
931,22
932,1
933,-12
934,-32
935,-54
936,-76
937,-96
938,-114
939,-135
940,-149
941,-158
942,-164
943,-165
944,-162
945,-161
946,-154
947,-142
948,-125
949,-114
950,-102
951,-85
952,-67
953,-41
954,-16
955,9
956,31
957,36
958,44
959,48
960,56
961,63
962,68
963,65
964,64
965,71
966,77
967,88
968,98
969,108
970,117
971,126
972,132
973,136
974,140
975,144
976,145
977,149
978,154
979,160
980,156
981,137
982,138
983,144
984,155
985,164
986,169
987,177
988,185
989,188
990,185
991,179
992,176
993,170
994,162
995,152
996,141
997,133
998,120
999,106
1000,95
1001,82
1002,70
1003,63
1004,52
1005,46
1006,43
1007,39
1008,29
1009,21
1010,18
1011,18
1012,17
1013,16
1014,16
1015,26
1016,28
1017,35
1018,34
1019,32
1020,35
1021,36
1022,29
1023,25
1024,23
1025,20
1026,19
1027,19
1028,15
1029,12
1030,13
1031,18
1032,23
1033,20
1034,17
1035,13
1036,7
1037,10
1038,14
1039,16
1040,10
1041,3
1042,-3
1043,-17
1044,-28
1045,-30
1046,-30
1047,-25
1048,-20
1049,-12
1050,-11
1051,-9
1052,-4
1053,2
1054,1
1055,-8
1056,-27
1057,-48
1058,-66
1059,-73
1060,-71
1061,-66
1062,-63
1063,-72
1064,-83
1065,-101
1066,-116
1067,-129
1068,-143
1069,-152
1070,-163
1071,-161
1072,-151
1073,-140
1074,-136
1075,-139
1076,-133
1077,-125
1078,-107
1079,-90
1080,-86
1081,-87
1082,-92
1083,-91
1084,-93
1085,-93
1086,-95
1087,-102
1088,-110
1089,-115
1090,-114
1091,-112
1092,-105
1093,-99
1094,-95
1095,-89
1096,-82
1097,-76
1098,-74
1099,-69
1100,-59
1101,-45
1102,-32
1103,-18
1104,-16
1105,-13
1106,-16
1107,-20
1108,-16
1109,-17
1110,-10
1111,-5
1112,1
1113,6
1114,15
1115,25
1116,30
1117,36
1118,34
1119,31
1120,29
1121,31
1122,33
1123,36
1124,48
1125,59
1126,65
1127,61
1128,57
1129,53
1130,50
1131,50
1132,47
1133,40
1134,30
1135,23
1136,15
1137,12
1138,13
1139,28
1140,29
1141,35
1142,24
1143,4
1144,-10
1145,-14
1146,-12
1147,-8
1148,-8
1149,-19
1150,-32
1151,-41
1152,-47
1153,-44
1154,-50
1155,-51
1156,-55
1157,-62
1158,-77
1159,-88
1160,-97
1161,-109
1162,-112
1163,-109
1164,-103
1165,-97
1166,-93
1167,-90
1168,-89
1169,-80
1170,-72
1171,-65
1172,-53
1173,-42
1174,-32
1175,-21
1176,-9
1177,9
1178,29
1179,46
1180,62
1181,70
1182,74
1183,75
1184,71
1185,61
1186,51
1187,41
1188,38
1189,38
1190,40
1191,31
1192,20
1193,9
1194,4
1195,7
1196,18
1197,30
1198,46
1199,56
1200,59
1201,63
1202,65
1203,67
1204,83
1205,101
1206,114
1207,120
1208,120
1209,107
1210,90
1211,69
1212,50
1213,32
1214,26
1215,25
1216,24
1217,30
1218,39
1219,50
1220,58
1221,70
1222,76
1223,84
1224,89
1225,93
1226,96
1227,94
1228,98
1229,97
1230,92
1231,90
1232,87
1233,92
1234,92
1235,98
1236,91
1237,77
1238,53
1239,30
1240,14
1241,1
1242,-2
1243,-4
1244,-3
1245,-8
1246,-5
1247,-3
1248,-3
1249,-1
1250,-9
1251,-17
1252,-26
1253,-28
1254,-32
1255,-34
1256,-34
1257,-35
1258,-36
1259,-39
1260,-32
1261,-28
1262,-19
1263,-12
1264,-13
1265,-20
1266,-34
1267,-46
1268,-49
1269,-55
1270,-56
1271,-53
1272,-52
1273,-43
1274,-38
1275,-36
1276,-33
1277,-30
1278,-30
1279,-29
1280,-32
1281,-35
1282,-39
1283,-40
1284,-36
1285,-34
1286,-30
1287,-27
1288,-23
1289,-20
1290,-23
1291,-23
1292,-26
1293,-33
1294,-28
1295,-25
1296,-16
1297,-12
1298,-7
1299,-5
1300,-11
1301,-5
1302,0
1303,-1
1304,-2
1305,-4
1306,4
1307,14
1308,29
1309,42
1310,54
1311,64
1312,76
1313,79
1314,82
1315,88
1316,94
1317,99
1318,99
1319,97
1320,93
1321,85
1322,79
1323,72
1324,58
1325,42
1326,34
1327,27
1328,26
1329,31
1330,38
1331,40
1332,50
1333,55
1334,56
1335,56
1336,53
1337,51
1338,44
1339,43
1340,47
1341,54
1342,54
1343,54
1344,53
1345,50
1346,53
1347,51
1348,49
1349,55
1350,57
1351,60
1352,60
1353,62
1354,59
1355,55
1356,44
1357,37
1358,29
1359,18
1360,5
1361,-13
1362,-21
1363,-26
1364,-23
1365,-21
1366,-22
1367,-14
1368,-13
1369,-8
1370,-9
1371,-5
1372,-11
1373,-23
1374,-32
1375,-42
1376,-53
1377,-67
1378,-75
1379,-90
1380,-99
1381,-103
1382,-105
1383,-111
1384,-116
1385,-112
1386,-110
1387,-105
1388,-97
1389,-89
1390,-81
1391,-78
1392,-67
1393,-59
1394,-50
1395,-41
1396,-37
1397,-32
1398,-31
1399,-27
1400,-30
1401,-34
1402,-30
1403,-25
1404,-21
1405,-16
1406,-10
1407,-4
1408,-1
1409,5
1410,10
1411,8
1412,2
1413,-11
1414,-25
1415,-35
1416,-30
1417,-25
1418,-16
1419,-8
1420,-6
1421,-9
1422,-15
1423,-13
1424,-13
1425,-14
1426,-12
1427,-5
1428,1
1429,0
1430,-3
1431,-11
1432,-15
1433,-18
1434,-22
1435,-30
1436,-39
1437,-42
1438,-50
1439,-55
1440,-61
1441,-68
1442,-78
1443,-88
1444,-93
1445,-97
1446,-97
1447,-97
1448,-106
1449,-112
1450,-122
1451,-127
1452,-131
1453,-131
1454,-128
1455,-126
1456,-129
1457,-130
1458,-129
1459,-123
1460,-116
1461,-102
1462,-90
1463,-74
1464,-59
1465,-39
1466,-35
1467,-45
1468,-58
1469,-85
1470,-115
1471,-137
1472,-149
1473,-143
1474,-129
1475,-115
1476,-102
1477,-94
1478,-76
1479,-70
1480,-66
1481,-64
1482,-59
1483,-58
1484,-63
1485,-71
1486,-86
1487,-101
1488,-118
1489,-129
1490,-144
1491,-161
1492,-176
1493,-191
1494,-203
1495,-217
1496,-228
1497,-243
1498,-253
1499,-265
1500,-273
1501,-276
1502,-277
1503,-270
1504,-263
1505,-250
1506,-236
1507,-225
1508,-213
1509,-196
1510,-171
1511,-153
1512,-139
1513,-130
1514,-119
1515,-115
1516,-101
1517,-85
1518,-75
1519,-65
1520,-57
1521,-52
1522,-46
1523,-35
1524,-27
1525,-12
1526,0
1527,15
1528,35
1529,46
1530,56
1531,57
1532,56
1533,58
1534,59
1535,62
1536,62
1537,60
1538,57
1539,56
1540,54
1541,66
1542,79
1543,94
1544,114
1545,124
1546,130
1547,133
1548,143
1549,152
1550,155
1551,155
1552,149
1553,142
1554,134
1555,130
1556,122
1557,116
1558,116
1559,113
1560,106
1561,102
1562,96
1563,85
1564,79
1565,74
1566,71
1567,70
1568,66
1569,71
1570,72
1571,80
1572,86
1573,93
1574,95
1575,97
1576,97
1577,94
1578,97
1579,99
1580,99
1581,92
1582,83
1583,71
1584,59
1585,47
1586,39
1587,36
1588,32
1589,32
1590,37
1591,34
1592,38
1593,41
1594,44
1595,40
1596,49
1597,56
1598,72
1599,86
1600,102
1601,117
1602,125
1603,134
1604,130
1605,119
1606,102
1607,83
1608,67
1609,47
1610,31
1611,19
1612,0
1613,-6
1614,-7
1615,-4
1616,2
1617,14
1618,22
1619,25
1620,28
1621,32
1622,31
1623,28
1624,23
1625,15
1626,6
1627,0
1628,8
1629,8
1630,9
1631,9
1632,14
1633,17
1634,17
1635,21
1636,23
1637,23
1638,26
1639,25
1640,26
1641,28
1642,27
1643,27
1644,25
1645,27
1646,27
1647,25
1648,23
1649,23
1650,21
1651,22
1652,25
1653,24
1654,15
1655,12
1656,0
1657,-11
1658,-23
1659,-32
1660,-38
1661,-46
1662,-49
1663,-54
1664,-56
1665,-54
1666,-47
1667,-45
1668,-44
1669,-45
1670,-53
1671,-58
1672,-62
1673,-63
1674,-66
1675,-63
1676,-56
1677,-51
1678,-47
1679,-45
1680,-39
1681,-31
1682,-25
1683,-16
1684,-10
1685,-9
1686,-8
1687,3
1688,18
1689,33
1690,45
1691,50
1692,53
1693,54
1694,57
1695,53
1696,54
1697,52
1698,53
1699,48
1700,44
1701,36
1702,25
1703,7
1704,-7
1705,-26
1706,-45
1707,-48
1708,-48
1709,-38
1710,-28
1711,-7
1712,9
1713,27
1714,43
1715,53
1716,59
1717,63
1718,67
1719,69
1720,61
1721,57
1722,52
1723,51
