,-115
0,-117
1,-127
2,-142
3,-158
4,-167
5,-170
6,-168
7,-165
8,-162
9,-162
10,-171
11,-170
12,-169
13,-172
14,-171
15,-169
16,-165
17,-164
18,-162
19,-161
20,-162
21,-161
22,-159
23,-150
24,-144
25,-128
26,-111
27,-97
28,-89
29,-86
30,-85
31,-86
32,-81
33,-81
34,-80
35,-83
36,-77
37,-69
38,-70
39,-63
40,-62
41,-53
42,-45
43,-45
44,-37
45,-39
46,-40
47,-37
48,-46
49,-49
50,-48
51,-46
52,-37
53,-30
54,-27
55,-30
56,-34
57,-30
58,-27
59,-20
60,-21
61,-23
62,-28
63,-32
64,-33
65,-39
66,-42
67,-40
68,-46
69,-45
70,-42
71,-37
72,-36
73,-28
74,-29
75,-14
76,-7
77,4
78,19
79,32
80,42
81,67
82,101
83,135
84,172
85,214
86,255
87,262
88,247
89,199
90,167
91,179
92,206
93,240
94,262
95,262
96,255
97,248
98,241
99,238
100,243
101,248
102,245
103,239
104,218
105,206
106,187
107,165
108,146
109,139
110,129
111,122
112,92
113,61
114,38
115,26
116,25
117,13
118,-2
119,9
120,32
121,63
122,76
123,71
124,45
125,14
126,-4
127,-5
128,-5
129,2
130,-3
131,-7
132,-2
133,9
134,16
135,11
136,6
137,-2
138,-2
139,-1
140,4
141,13
142,12
143,11
144,-3
145,-7
146,-7
147,-10
148,-10
149,-20
150,-21
151,-20
152,-20
153,-24
154,-26
155,-28
156,-30
157,-21
158,-24
159,-21
160,-31
161,-38
162,-39
163,-41
164,-44
165,-50
166,-63
167,-74
168,-82
169,-83
170,-87
171,-93
172,-97
173,-98
174,-97
175,-92
176,-88
177,-84
178,-81
179,-81
180,-78
181,-78
182,-81
183,-77
184,-77
185,-75
186,-70
187,-68
188,-65
189,-61
190,-53
191,-52
192,-51
193,-58
194,-66
195,-78
196,-83
197,-93
198,-96
199,-99
200,-99
201,-95
202,-95
203,-88
204,-85
205,-81
206,-79
207,-68
208,-58
209,-58
210,-54
211,-56
212,-63
213,-50
214,-36
215,-6
216,33
217,79
218,90
219,73
220,42
221,9
222,16
223,35
224,54
225,70
226,79
227,86
228,97
229,108
230,117
231,132
232,131
233,116
234,85
235,73
236,60
237,54
238,50
239,61
240,77
241,96
242,104
243,92
244,68
245,39
246,25
247,16
248,12
249,6
250,-2
251,-7
252,8
253,28
254,47
255,58
256,64
257,55
258,35
259,13
260,5
261,12
262,27
263,35
264,25
265,21
266,21
267,28
268,31
269,28
270,26
271,23
272,20
273,25
274,27
275,27
276,22
277,14
278,-5
279,-15
280,-25
281,-33
282,-44
283,-47
284,-52
285,-61
286,-67
287,-70
288,-67
289,-61
290,-52
291,-47
292,-44
293,-47
294,-52
295,-60
296,-69
297,-77
298,-84
299,-87
300,-90
301,-92
302,-96
303,-98
304,-97
305,-93
306,-90
307,-86
308,-78
309,-77
310,-76
311,-80
312,-88
313,-105
314,-116
315,-120
316,-123
317,-124
318,-119
319,-115
320,-113
321,-103
322,-98
323,-98
324,-102
325,-112
326,-122
327,-142
328,-155
329,-162
330,-165
331,-164
332,-164
333,-162
334,-162
335,-158
336,-157
337,-157
338,-160
339,-156
340,-149
341,-143
342,-134
343,-127
344,-131
345,-135
346,-134
347,-134
348,-135
349,-137
350,-142
351,-143
352,-142
353,-140
354,-137
355,-128
356,-111
357,-99
358,-90
359,-87
360,-79
361,-78
362,-72
363,-64
364,-59
365,-55
366,-52
367,-46
368,-33
369,0
370,37
371,84
372,135
373,174
374,172
375,147
376,109
377,94
378,126
379,159
380,187
381,208
382,210
383,218
384,231
385,234
386,228
387,224
388,212
389,208
390,203
391,213
392,219
393,213
394,199
395,178
396,155
397,130
398,107
399,88
400,71
401,68
402,62
403,61
404,72
405,89
406,93
407,95
408,84
409,58
410,30
411,11
412,14
413,27
414,36
415,42
416,45
417,45
418,42
419,40
420,35
421,38
422,42
423,40
424,34
425,27
426,28
427,28
428,26
429,24
430,27
431,13
432,9
433,3
434,-4
435,-10
436,-15
437,-24
438,-37
439,-48
440,-56
441,-68
442,-73
443,-72
444,-59
445,-43
446,-30
447,-27
448,-33
449,-47
450,-51
451,-56
452,-63
453,-72
454,-77
455,-84
456,-89
457,-90
458,-90
459,-93
460,-93
461,-99
462,-102
463,-103
464,-96
465,-88
466,-80
467,-68
468,-63
469,-62
470,-69
471,-76
472,-84
473,-91
474,-96
475,-94
476,-91
477,-86
478,-77
479,-76
480,-75
481,-80
482,-92
483,-102
484,-120
485,-118
486,-119
487,-107
488,-94
489,-78
490,-65
491,-60
492,-54
493,-56
494,-64
495,-78
496,-86
497,-101
498,-102
499,-105
500,-108
501,-107
502,-109
503,-108
504,-99
505,-77
506,-33
507,3
508,48
509,83
510,119
511,121
512,107
513,85
514,74
515,101
516,137
517,164
518,179
519,190
520,205
521,202
522,195
523,180
524,168
525,160
526,156
527,145
528,144
529,142
530,152
531,142
532,127
533,100
534,82
535,56
536,45
537,41
538,41
539,45
540,54
541,67
542,81
543,80
544,75
545,35
546,-4
547,-35
548,-41
549,-28
550,-15
551,-7
552,-8
553,-1
554,5
555,8
556,8
557,1
558,7
559,4
560,6
561,13
562,11
563,10
564,4
565,-6
566,-14
567,-26
568,-37
569,-43
570,-53
571,-49
572,-51
573,-60
574,-66
575,-69
576,-68
577,-67
578,-66
579,-65
580,-64
581,-57
582,-51
583,-43
584,-46
585,-42
586,-44
587,-34
588,0
589,41
590,81
591,96
592,77
593,43
594,31
595,44
596,77
597,98
598,85
599,69
600,40
601,27
602,18
603,24
604,37
605,45
606,48
607,35
608,18
609,3
610,-1
611,-3
612,-3
613,-11
614,-20
615,-31
616,-47
617,-50
618,-62
619,-63
620,-64
621,-63
622,-66
623,-69
624,-70
625,-74
626,-83
627,-83
628,-87
629,-82
630,-83
631,-81
632,-72
633,-62
634,-53
635,-39
636,-41
637,-39
638,-42
639,-53
640,-60
641,-64
642,-63
643,-61
644,-67
645,-68
646,-71
647,-82
648,-84
649,-88
650,-92
651,-86
652,-79
653,-47
654,19
655,87
656,136
657,124
658,79
659,45
660,67
661,120
662,166
663,171
664,139
665,116
666,103
667,99
668,101
669,96
670,73
671,43
672,8
673,-27
674,-55
675,-74
676,-69
677,-71
678,-73
679,-72
680,-59
681,-38
682,-11
683,9
684,29
685,38
686,17
687,-17
688,-52
689,-64
690,-52
691,-41
692,-38
693,-40
694,-41
695,-44
696,-47
697,-48
698,-48
699,-43
700,-34
701,-16
702,5
703,35
704,65
705,71
706,36
707,-10
708,-44
709,-53
710,-36
711,-31
712,-38
713,-52
714,-64
715,-69
716,-76
717,-77
718,-79
719,-80
720,-85
721,-84
722,-86
723,-84
724,-75
725,-67
726,-55
727,-48
728,-41
729,-42
730,-41
731,-33
732,-29
733,-25
734,-28
735,-32
736,-43
737,-46
738,-53
739,-57
740,-64
741,-74
742,-75
743,-83
744,-91
745,-98
746,-105
747,-117
748,-124
749,-130
