,-26
0,1
1,29
2,41
3,33
4,2
5,-31
6,-60
7,-81
8,-99
9,-117
10,-140
11,-168
12,-200
13,-242
14,-280
15,-313
16,-339
17,-350
18,-345
19,-323
20,-292
21,-271
22,-269
23,-292
24,-354
25,-487
26,-682
27,-747
28,-635
29,-330
30,5
31,208
32,313
33,335
34,348
35,358
36,423
37,474
38,456
39,410
40,342
41,302
42,258
43,188
44,101
45,42
46,42
47,-29
48,-78
49,-129
50,-168
51,-187
52,-164
53,-115
54,-67
55,-31
56,-35
57,-73
58,-143
59,-209
60,-240
61,-231
62,-192
63,-151
64,-118
65,-102
66,-146
67,-233
68,-336
69,-397
70,-446
71,-525
72,-483
73,-316
74,-10
75,308
76,436
77,398
78,234
79,43
80,-69
81,-71
82,-3
83,105
84,192
85,241
86,271
87,284
88,317
89,338
90,336
91,318
92,280
93,222
94,145
95,57
96,-22
97,-80
98,-127
99,-172
100,-224
101,-289
102,-338
103,-384
104,-416
105,-471
106,-551
107,-638
108,-659
109,-577
110,-405
111,-146
112,111
113,339
114,469
115,484
116,419
117,323
118,204
119,80
120,-40
121,-169
122,-252
123,-244
124,-156
125,-3
126,112
127,171
128,129
129,50
130,-33
131,-98
132,-141
133,-171
134,-179
135,-139
136,-77
137,-15
138,1
139,-78
140,-265
141,-350
142,-372
143,-196
144,22
145,196
146,312
147,382
148,417
149,475
150,530
151,557
152,534
153,468
154,335
155,215
156,129
157,78
158,31
159,-42
160,-121
161,-156
162,-163
163,-157
164,-162
165,-173
166,-178
167,-173
168,-164
169,-169
170,-188
171,-241
172,-313
173,-376
174,-424
175,-436
176,-424
177,-397
178,-395
179,-400
180,-399
181,-320
182,-154
183,79
184,311
185,454
186,482
187,420
188,331
189,283
190,251
191,248
192,220
193,162
194,26
195,-175
196,-354
197,-454
198,-436
199,-317
200,-175
201,-36
202,91
203,206
204,279
205,319
206,283
207,187
208,63
209,-36
210,-83
211,-103
212,-153
213,-82
214,-33
215,101
216,217
217,302
218,375
219,409
220,385
221,311
222,203
223,79
224,-35
225,-105
226,-134
227,-137
228,-124
229,-107
230,-78
231,-53
232,-35
233,-55
234,-132
235,-222
236,-290
237,-271
238,-189
239,-62
240,16
241,42
242,-18
243,-115
244,-224
245,-309
246,-311
247,-232
248,-118
249,-23
250,-5
251,-74
252,-185
253,-321
254,-498
255,-491
256,-410
257,-146
258,186
259,460
260,669
261,735
262,672
263,494
264,269
265,49
266,-122
267,-190
268,-146
269,-14
270,149
271,286
272,374
273,413
274,413
275,385
276,328
277,258
278,168
279,67
280,-37
281,-131
282,-214
283,-301
284,-383
285,-481
286,-475
287,-352
288,-130
289,142
290,340
291,475
292,519
293,470
294,357
295,216
296,70
297,-56
298,-126
299,-153
300,-134
301,-98
302,-53
303,-22
304,-50
305,-106
306,-172
307,-130
308,-20
309,140
310,248
311,275
312,221
313,104
314,-9
315,-105
316,-165
317,-201
318,-205
319,-167
320,-119
321,-80
322,-86
323,-119
324,-172
325,-209
326,-215
327,-198
328,-215
329,-295
330,-440
331,-620
332,-688
333,-547
334,-234
335,157
336,472
337,611
338,608
339,471
340,287
341,112
342,-55
343,-176
344,-196
345,-105
346,49
347,196
348,308
349,370
350,405
351,394
352,345
353,266
354,177
355,83
356,-5
357,-80
358,-146
359,-215
360,-292
361,-378
362,-458
363,-531
364,-589
365,-618
366,-626
367,-609
368,-625
369,-634
370,-488
371,-270
372,41
373,297
374,431
375,467
376,398
377,269
378,139
379,37
380,-27
381,-41
382,-15
383,17
384,28
385,-22
386,-114
387,-180
388,-147
389,-50
390,66
391,112
392,110
393,42
394,-45
395,-123
396,-177
397,-210
398,-232
399,-214
400,-156
401,-76
402,-13
403,23
404,15
405,-21
406,-85
407,-129
408,-149
409,-176
410,-214
411,-272
412,-322
413,-367
414,-413
415,-484
416,-567
417,-497
418,-323
419,0
420,314
421,515
422,595
423,521
424,331
425,135
426,83
427,150
428,297
429,408
430,429
431,392
432,341
433,277
434,249
435,205
436,117
437,-9
438,-125
439,-193
440,-213
441,-206
442,-192
443,-177
444,-163
445,-154
446,-159
447,-175
448,-206
449,-238
450,-267
451,-278
452,-273
453,-253
454,-227
455,-196
456,-175
457,-157
458,-148
459,-139
460,-131
461,-119
462,-107
463,-98
464,-103
465,-124
466,-161
467,-212
468,-298
469,-416
470,-512
471,-468
472,-334
473,-98
474,82
475,194
476,235
477,228
478,202
479,185
480,197
481,260
482,397
483,561
484,713
485,757
486,712
487,625
488,579
489,588
490,589
491,515
492,363
493,179
494,9
495,-114
496,-180
497,-201
498,-205
499,-219
500,-267
501,-331
502,-384
503,-399
504,-366
505,-309
506,-255
507,-225
508,-236
509,-303
510,-442
511,-571
512,-588
513,-455
514,-196
515,52
516,237
517,319
518,324
519,269
520,191
521,106
522,45
523,13
524,-4
525,-17
526,-48
527,-100
528,-183
529,-231
530,-202
531,-107
532,23
533,103
534,124
535,91
536,-11
537,-97
538,-148
539,-156
540,-122
541,-66
542,-4
543,32
544,9
545,-73
546,-226
547,-408
548,-494
549,-387
550,-145
551,147
552,378
553,515
554,570
555,530
556,445
557,323
558,195
559,70
560,-46
561,-130
562,-155
563,-127
564,-40
565,52
566,129
567,162
568,154
569,103
570,-16
571,-160
572,-265
573,-282
574,-208
575,-102
576,-16
577,-6
578,-56
579,-156
580,-261
581,-319
582,-336
583,-327
584,-308
585,-294
586,-271
587,-250
588,-264
589,-321
590,-461
591,-483
592,-420
593,-182
594,118
595,360
596,534
597,566
598,473
599,295
