,-127
0,-164
1,-184
2,-209
3,-223
4,-261
5,-307
6,-411
7,-444
8,-323
9,-109
10,239
11,534
12,757
13,876
14,888
15,819
16,711
17,558
18,384
19,218
20,66
21,-53
22,-149
23,-222
24,-265
25,-289
26,-315
27,-357
28,-451
29,-550
30,-594
31,-568
32,-416
33,-197
34,75
35,344
36,544
37,646
38,663
39,613
40,527
41,405
42,272
43,132
44,3
45,-125
46,-209
47,-282
48,-323
49,-354
50,-367
51,-388
52,-446
53,-536
54,-637
55,-682
56,-512
57,-215
58,164
59,453
60,624
61,722
62,761
63,727
64,634
65,520
66,386
67,275
68,147
69,48
70,-46
71,-129
72,-197
73,-240
74,-263
75,-294
76,-385
77,-519
78,-617
79,-654
80,-503
81,-301
82,-44
83,189
84,381
85,535
86,616
87,592
88,505
89,378
90,247
91,134
92,27
93,-54
94,-119
95,-165
96,-206
97,-249
98,-294
99,-370
100,-454
101,-459
102,-459
103,-408
104,-300
105,-156
106,79
107,298
108,490
109,606
110,631
111,583
112,493
113,392
114,277
115,159
116,57
117,-41
118,-115
119,-177
120,-226
121,-283
122,-367
123,-480
124,-540
125,-557
126,-493
127,-389
128,-238
129,4
130,252
131,457
132,549
133,561
134,498
135,423
136,318
137,217
138,108
139,15
140,-79
141,-148
142,-214
143,-264
144,-307
145,-338
146,-398
147,-498
148,-563
149,-619
150,-585
151,-393
152,-101
153,238
154,476
155,573
156,595
157,587
158,587
159,546
160,464
161,353
162,223
163,92
164,-40
165,-152
166,-242
167,-308
168,-353
169,-379
170,-401
171,-462
172,-533
173,-606
174,-671
175,-637
176,-395
177,-81
178,297
179,532
180,624
181,662
182,645
183,575
184,462
185,330
186,195
187,56
188,-64
189,-165
190,-235
191,-284
192,-312
193,-325
194,-346
195,-347
196,-353
197,-377
198,-487
199,-589
200,-531
201,-321
202,39
203,347
204,544
205,642
206,652
207,600
208,502
209,373
210,239
211,106
212,-14
213,-103
214,-174
215,-206
216,-232
217,-274
218,-329
219,-419
220,-520
221,-621
222,-641
223,-458
224,-164
225,194
226,433
227,565
228,604
229,574
230,490
231,375
232,249
233,126
234,21
235,-71
236,-147
237,-206
238,-228
239,-243
240,-270
241,-313
242,-385
243,-473
244,-546
245,-599
246,-413
247,-126
248,254
249,520
250,636
251,653
252,614
253,523
254,406
255,275
256,147
257,28
258,-67
259,-138
260,-178
261,-201
262,-230
263,-279
264,-373
265,-479
266,-564
267,-621
268,-566
269,-363
270,-68
271,263
272,475
273,575
274,587
275,542
276,461
277,356
278,240
279,133
280,38
281,-40
282,-98
283,-137
284,-159
285,-187
286,-214
287,-259
288,-342
289,-433
290,-524
291,-591
292,-594
293,-351
294,-64
295,299
296,514
297,593
298,616
299,587
300,520
301,428
302,326
303,213
304,112
305,18
306,-49
307,-101
308,-130
309,-146
310,-186
311,-259
312,-381
313,-492
314,-553
315,-595
316,-621
317,-560
318,-332
319,-29
320,267
321,409
322,478
323,499
324,479
325,423
326,338
327,250
328,165
329,85
330,17
331,-30
332,-64
333,-86
334,-107
335,-148
336,-193
337,-281
338,-341
339,-385
340,-415
341,-478
342,-508
343,-327
344,-96
345,248
346,465
347,607
348,684
349,690
350,633
351,532
352,410
353,281
354,173
355,83
356,11
357,-54
358,-122
359,-188
360,-245
361,-311
362,-386
363,-486
364,-591
365,-644
366,-610
367,-447
368,-150
369,145
370,428
371,585
372,687
373,732
374,705
375,628
376,516
377,397
378,271
379,151
380,36
381,-63
382,-145
383,-214
384,-269
385,-313
386,-358
387,-398
388,-453
389,-477
390,-462
391,-451
392,-430
393,-348
394,-197
395,44
396,265
397,420
398,529
399,595
400,599
401,560
402,479
403,371
404,258
405,141
406,39
407,-45
408,-113
409,-165
410,-214
411,-255
412,-297
413,-364
414,-466
415,-541
416,-576
417,-509
418,-322
419,-67
420,259
421,555
422,749
423,823
424,775
425,664
426,520
427,367
428,220
429,91
430,-22
431,-119
432,-194
433,-257
434,-300
435,-334
436,-369
437,-403
438,-403
439,-364
440,-347
441,-405
442,-513
443,-610
444,-391
445,-87
446,333
447,601
448,738
449,806
450,803
451,724
452,596
453,450
454,302
455,164
456,47
457,-41
458,-107
459,-157
460,-198
461,-232
462,-268
463,-302
464,-370
465,-428
466,-500
467,-539
468,-508
469,-275
470,8
471,370
472,581
473,695
474,734
475,710
476,631
477,524
478,392
479,249
480,111
481,-7
482,-102
483,-185
484,-256
485,-327
486,-374
487,-404
488,-420
489,-451
490,-489
491,-542
492,-585
493,-567
494,-390
495,-126
496,190
497,436
498,581
499,627
500,580
501,472
502,338
503,188
504,58
505,-58
506,-154
507,-229
508,-289
509,-331
510,-372
511,-388
512,-400
513,-413
514,-439
515,-451
516,-473
517,-579
518,-638
519,-497
520,-175
521,257
522,572
523,720
524,781
525,777
526,703
527,571
528,404
529,249
530,105
531,-12
532,-98
533,-162
534,-205
535,-239
536,-260
537,-279
538,-301
539,-341
540,-410
541,-480
542,-593
543,-556
544,-395
545,-72
546,269
547,534
548,696
549,768
550,773
551,687
552,560
553,419
554,266
555,123
556,1
557,-94
558,-158
559,-210
560,-247
561,-310
562,-349
563,-419
564,-506
565,-666
566,-810
567,-795
568,-541
569,-137
570,245
571,545
572,710
573,797
574,776
575,678
576,537
577,395
578,252
579,116
580,-8
581,-95
582,-182
583,-232
584,-268
585,-280
586,-296
587,-338
588,-376
589,-457
590,-622
591,-820
592,-920
593,-733
594,-325
595,186
596,537
597,740
598,823
599,835
600,778
601,657
602,504
603,352
604,186
605,47
606,-69
607,-150
608,-214
609,-247
610,-268
611,-290
612,-318
613,-372
614,-486
615,-661
616,-852
617,-903
618,-713
619,-309
620,195
621,523
622,715
623,784
624,808
625,749
626,616
627,451
628,271
629,103
630,-13
631,-119
632,-186
633,-237
634,-262
635,-278
636,-277
637,-279
638,-294
639,-306
640,-349
641,-407
642,-545
643,-783
644,-982
645,-974
646,-586
647,-91
648,381
649,631
650,748
651,803
652,789
653,712
654,588
655,448
656,308
657,165
658,47
659,-51
660,-126
661,-167
662,-193
663,-197
664,-202
665,-222
666,-261
667,-369
668,-596
669,-913
670,-1024
671,-721
672,-158
673,396
674,729
675,833
676,882
677,852
678,752
679,602
680,451
681,291
682,143
683,20
684,-94
685,-164
686,-214
687,-256
688,-275
689,-307
690,-313
691,-373
692,-488
693,-683
694,-891
695,-1028
696,-807
697,-434
698,98
699,489
700,713
701,803
702,827
703,766
704,666
705,517
706,366
707,209
708,65
709,-50
710,-138
711,-214
712,-269
713,-319
714,-343
715,-349
716,-345
717,-339
718,-356
719,-380
720,-466
721,-649
722,-759
723,-763
724,-555
725,-220
726,80
727,287
728,395
729,437
730,469
731,484
732,453
733,377
734,281
735,173
736,63
737,-17
738,-81
739,-132
740,-172
741,-203
742,-223
743,-232
744,-230
745,-219
746,-234
747,-277
748,-415
749,-665
750,-881
751,-917
752,-689
753,-237
754,168
755,550
756,811
757,990
758,1053
759,1030
760,940
761,800
762,621
763,430
764,243
765,78
766,-37
767,-139
768,-207
769,-251
770,-270
771,-305
772,-376
773,-526
774,-717
775,-844
776,-807
777,-629
778,-246
779,87
780,423
781,676
782,835
783,921
784,920
785,840
786,720
787,555
788,376
789,195
790,40
791,-103
792,-221
793,-325
794,-417
795,-503
796,-563
797,-607
798,-630
799,-612
800,-547
801,-417
802,-277
803,-123
804,9
805,98
806,134
807,103
808,20
