,286
0,251
1,214
2,195
3,181
4,173
5,164
6,141
7,96
8,20
9,-68
10,-195
11,-365
12,-575
13,-728
14,-744
15,-647
16,-550
17,-529
18,-574
19,-590
20,-559
21,-465
22,-345
23,-232
24,-152
25,-94
26,-50
27,-1
28,60
29,130
30,190
31,248
32,292
33,324
34,349
35,374
36,392
37,406
38,409
39,404
40,392
41,366
42,331
43,288
44,244
45,177
46,90
47,-14
48,-96
49,-127
50,-94
51,-45
52,-8
53,-15
54,-55
55,-95
56,-126
57,-138
58,-134
59,-117
60,-77
61,-32
62,20
63,81
64,128
65,154
66,146
67,119
68,83
69,42
70,12
71,-3
72,-5
73,-1
74,-9
75,-18
76,-30
77,-1
78,47
79,112
80,164
81,191
82,190
83,164
84,127
85,85
86,36
87,-13
88,-69
89,-129
90,-183
91,-228
92,-246
93,-272
94,-301
95,-348
96,-375
97,-411
98,-483
99,-612
100,-733
101,-763
102,-669
103,-496
104,-299
105,-112
106,28
107,131
108,197
109,251
110,299
111,343
112,384
113,415
114,432
115,441
116,446
117,443
118,446
119,441
120,438
121,430
122,422
123,412
124,398
125,374
126,353
127,327
128,299
129,247
130,153
131,31
132,31
133,-105
134,-237
135,-361
136,-466
137,-537
138,-560
139,-550
140,-527
141,-519
142,-515
143,-506
144,-480
145,-439
146,-382
147,-326
148,-260
149,-192
150,-117
151,-37
152,37
153,95
154,132
155,161
156,190
157,212
158,238
159,237
160,210
161,155
162,92
163,39
164,-12
165,-66
166,-107
167,-139
168,-114
169,-74
170,-19
171,7
172,-1
173,-29
174,-53
175,-59
176,-63
177,-72
178,-117
179,-136
180,-156
181,-151
182,-136
183,-118
184,-71
185,-5
186,70
187,138
188,191
189,229
190,245
191,238
192,221
193,199
194,183
195,171
196,159
197,140
198,99
199,47
200,23
201,49
202,106
203,164
204,192
205,204
206,195
207,167
208,120
209,62
210,30
211,13
212,3
213,-3
214,-14
215,-17
216,-30
217,-48
218,-84
219,-156
220,-259
221,-397
222,-502
223,-565
224,-537
225,-443
226,-314
227,-178
228,-65
229,43
230,125
231,224
232,324
233,419
234,484
235,508
236,500
237,493
238,482
239,456
240,405
241,320
242,251
243,190
244,144
245,119
246,104
247,105
248,120
249,168
250,234
251,291
252,299
253,251
254,169
255,61
256,-75
257,-208
258,-301
259,-318
260,-277
261,-214
262,-172
263,-155
264,-164
265,-194
266,-233
267,-270
268,-286
269,-254
270,-197
271,-124
272,-43
273,16
274,72
275,103
276,146
277,190
278,239
279,288
280,333
281,369
282,391
283,399
284,362
285,311
286,271
287,280
288,361
289,466
290,537
291,557
292,507
293,411
294,276
295,130
296,-30
297,-185
298,-312
299,-397
300,-419
301,-417
302,-417
303,-456
304,-489
305,-506
306,-497
307,-482
308,-457
309,-407
310,-315
311,-211
312,-130
313,-88
314,-53
315,1
316,72
317,154
318,233
319,314
320,376
321,424
322,459
323,475
324,480
325,454
326,387
327,291
328,180
329,89
330,6
331,-65
332,-114
333,-126
334,-96
335,-68
336,-61
337,-73
338,-79
339,-84
340,-78
341,-53
342,5
343,99
344,190
345,263
346,328
347,390
348,445
349,493
350,520
351,537
352,536
353,530
354,518
355,496
356,472
357,437
358,402
359,373
360,357
361,340
362,307
363,252
364,176
365,86
366,-7
367,-103
368,-211
369,-357
370,-554
371,-767
372,-908
373,-942
374,-825
375,-665
376,-511
377,-396
378,-283
379,-175
380,-90
381,-23
382,32
383,95
384,157
385,225
386,287
387,332
388,363
389,374
390,379
391,382
392,382
393,378
394,367
395,337
396,289
397,219
398,141
399,39
400,-105
401,-240
402,-359
403,-418
404,-437
405,-431
406,-414
407,-387
408,-357
409,-309
410,-256
