,-635
0,-573
1,-525
2,-582
3,-716
4,-880
5,-890
6,-654
7,-215
8,290
9,703
10,983
11,1141
12,1228
13,1208
14,1047
15,831
16,603
17,437
18,314
19,206
20,96
21,-18
22,-113
23,-196
24,-320
25,-483
26,-637
27,-672
28,-584
29,-482
30,-482
31,-505
32,-383
33,-60
34,417
35,836
36,1096
37,1195
38,1155
39,1025
40,787
41,483
42,200
43,0
44,-70
45,-70
46,-72
47,-126
48,-188
49,-293
50,-470
51,-662
52,-887
53,-1003
54,-1028
55,-1009
56,-1063
57,-1167
58,-1160
59,-818
60,-193
61,494
62,971
63,1191
64,1235
65,1182
66,1092
67,983
68,834
69,651
70,651
71,463
72,306
73,193
74,107
75,34
76,-31
77,-107
78,-205
79,-305
80,-410
81,-529
82,-627
83,-679
84,-687
85,-647
86,-601
87,-578
88,-598
89,-658
90,-699
91,-532
92,-159
93,329
94,761
95,1030
96,1164
97,1204
98,1180
99,1048
100,818
101,542
102,295
103,120
104,7
105,-82
106,-159
107,-231
108,-310
109,-387
110,-476
111,-576
112,-685
113,-790
114,-876
115,-958
116,-961
117,-887
118,-753
119,-621
120,-523
121,-444
122,-382
123,-434
124,-637
125,-909
126,-1029
127,-805
128,-288
129,317
130,771
131,1003
132,1079
133,1009
134,871
135,763
136,694
137,724
138,777
139,778
140,732
141,636
142,509
143,345
144,143
145,-55
146,-171
147,-244
148,-285
149,-367
150,-500
151,-616
152,-694
153,-707
154,-689
155,-677
156,-631
157,-497
158,-227
159,86
160,352
161,436
162,396
163,314
164,286
165,306
166,315
167,259
168,146
169,92
170,88
171,139
172,178
173,154
174,94
175,22
176,-32
177,-19
178,70
179,157
180,222
181,263
182,308
183,366
184,412
185,402
186,340
187,233
188,133
189,22
190,-116
191,-268
192,-414
193,-505
194,-544
195,-551
196,-536
197,-510
198,-471
199,-394
200,-281
201,-157
202,-44
203,5
204,8
205,-12
206,-57
207,-94
208,-133
209,-150
210,-110
211,19
212,196
213,397
214,490
215,461
216,396
217,356
218,404
219,492
220,527
221,517
222,461
223,336
224,146
225,-85
226,-283
227,-400
228,-456
229,-489
230,-538
231,-609
232,-687
233,-704
234,-668
235,-588
236,-514
237,-479
238,-483
239,-555
240,-721
241,-951
242,-1186
243,-1306
244,-1132
245,-697
246,-82
247,511
248,936
249,1193
250,1300
251,1253
252,1106
253,947
254,811
255,751
256,686
257,530
258,329
259,145
260,-25
261,-190
262,-369
263,-519
264,-564
265,-523
266,-460
267,-447
268,-491
269,-564
270,-623
271,-637
272,-661
273,-699
274,-723
275,-732
276,-697
277,-640
278,-567
279,-480
280,-398
281,-344
282,-461
283,-846
284,-1322
285,-1649
286,-1539
287,-1017
288,-300
289,418
290,985
291,1378
292,1565
293,1631
294,1596
295,1447
296,1226
297,970
298,738
299,544
300,343
301,144
302,4
303,-84
304,-153
305,-221
306,-296
307,-358
308,-414
309,-457
310,-482
311,-476
312,-451
313,-409
314,-356
315,-293
316,-238
317,-205
318,-240
319,-349
320,-538
321,-760
322,-903
323,-813
324,-432
325,158
326,775
327,1291
328,1682
329,1977
330,2047
331,2047
332,1902
333,1681
334,1502
335,1314
336,1165
337,1051
338,975
339,893
340,780
341,652
342,552
343,475
344,413
345,361
346,305
347,229
348,175
349,131
350,127
351,143
352,156
353,143
354,73
355,-72
356,-174
