,-71
0,-83
1,-95
2,-88
3,-48
4,5
5,58
6,82
7,92
8,90
9,101
10,123
11,140
12,138
13,113
14,70
15,20
16,-24
17,-54
18,-62
19,-56
20,-36
21,-17
22,3
23,-4
24,-18
25,-48
26,-82
27,-113
28,-114
29,-101
30,-48
31,-3
32,32
33,47
34,62
35,85
36,115
37,139
38,139
39,129
40,80
41,22
42,-44
43,-104
44,-131
45,-132
46,-120
47,-100
48,-94
49,-88
50,-89
51,-104
52,-105
53,-123
54,-123
55,-103
56,-60
57,-1
58,43
59,65
60,69
61,69
62,87
63,116
64,128
65,116
66,81
67,30
68,-28
69,-73
70,-95
71,-104
72,-93
73,-72
74,-54
75,-43
76,-46
77,-60
78,-60
79,-76
80,-90
81,-81
82,-69
83,-31
84,23
85,63
86,75
87,70
88,63
89,76
90,95
91,96
92,93
93,74
94,37
95,-7
96,-55
97,-89
98,-102
99,-101
100,-81
101,-64
102,-48
103,-46
104,-50
105,-56
106,-63
107,-66
108,-53
109,-30
110,27
111,78
112,107
113,121
114,117
115,127
116,140
117,138
118,130
119,109
120,60
121,4
122,-45
123,-82
124,-90
125,-93
126,-78
127,-63
128,-48
129,-40
130,-43
131,-60
132,-85
133,-97
134,-100
135,-74
136,-28
137,18
138,52
139,68
140,78
141,96
142,116
143,117
144,103
145,73
146,23
147,-28
148,-78
149,-110
150,-111
151,-106
152,-89
153,-69
154,-57
155,-58
156,-72
157,-94
158,-112
159,-114
160,-103
161,-54
162,2
163,52
164,72
165,69
166,75
167,96
168,120
169,129
170,119
171,94
172,46
173,-18
174,-80
175,-129
176,-156
177,-149
178,-133
179,-114
180,-105
181,-101
182,-115
183,-125
184,-135
185,-136
186,-114
187,-71
188,-8
189,49
190,69
191,80
192,91
193,99
194,113
195,110
196,102
197,64
198,21
199,-31
200,-65
201,-79
202,-82
203,-76
204,-74
205,-59
206,-54
207,-59
208,-81
209,-95
210,-96
211,-81
212,-36
213,6
214,49
215,68
216,62
217,69
218,79
219,111
220,124
221,133
222,120
223,88
224,40
225,-19
226,-66
227,-95
228,-96
229,-95
230,-75
231,-61
232,-65
233,-75
234,-103
235,-135
236,-149
237,-138
238,-100
239,-36
240,25
241,66
242,82
243,91
244,119
245,151
246,159
247,138
248,103
249,62
250,15
251,-43
252,-95
253,-122
254,-129
255,-125
256,-118
257,-109
258,-98
259,-113
260,-129
261,-145
262,-144
263,-113
264,-68
265,-12
266,35
267,51
268,55
269,48
270,70
271,95
272,107
273,111
274,99
275,76
276,31
277,-25
278,-61
279,-84
280,-83
281,-78
282,-55
283,-36
284,-34
285,-56
286,-100
287,-129
288,-145
289,-120
290,-80
291,-21
292,34
293,69
294,87
295,96
296,129
297,159
298,163
299,153
300,120
301,79
302,29
303,-32
304,-81
305,-121
306,-132
307,-128
308,-105
309,-94
310,-77
311,-95
312,-123
313,-152
314,-163
315,-142
316,-106
317,-46
318,0
319,35
320,50
321,64
322,83
323,114
324,138
325,146
326,131
327,94
328,46
329,-13
330,-63
331,-99
332,-110
333,-105
334,-99
335,-87
336,-80
337,-73
338,-85
339,-106
340,-124
341,-122
342,-93
343,-41
344,19
345,64
346,84
347,99
348,123
349,159
350,178
351,173
352,146
353,103
354,54
355,3
