,-40
0,-58
1,-75
2,-88
3,-89
4,-81
5,-67
6,-52
7,-28
8,14
9,67
10,114
11,148
12,158
13,161
14,147
15,119
16,68
17,8
18,-42
19,-79
20,-106
21,-104
22,-98
23,-93
24,-93
25,-108
26,-126
27,-142
28,-143
29,-127
30,-99
31,-69
32,-40
33,-25
34,-20
35,-17
36,-24
37,-37
38,-53
39,-67
40,-73
41,-68
42,-55
43,-44
44,-48
45,-47
46,-37
47,-11
48,20
49,51
50,68
51,71
52,63
53,44
54,9
55,-39
56,-87
57,-126
58,-144
59,-145
60,-139
61,-142
62,-152
63,-156
64,-157
65,-153
66,-138
67,-117
68,-89
69,-70
70,-65
71,-87
72,-128
73,-158
74,-181
75,-163
76,-155
77,-156
78,-180
79,-217
80,-219
81,-200
82,-172
83,-144
84,-116
85,-100
86,-86
87,-77
88,-68
89,-66
90,-51
91,-31
92,-9
93,7
94,21
95,27
96,31
97,32
98,29
99,19
100,-2
101,-29
102,-61
103,-99
104,-122
105,-141
106,-132
107,-128
108,-114
109,-90
110,-70
111,-29
112,2
113,14
114,9
115,-4
116,-30
117,-61
118,-89
119,-89
120,-107
121,-114
122,-103
123,-75
124,-43
125,-15
126,4
127,16
128,26
129,36
130,56
131,69
132,80
133,84
134,78
135,53
136,-4
137,-63
138,-122
139,-155
140,-157
141,-174
142,-209
143,-245
144,-274
145,-266
146,-243
147,-217
148,-197
149,-199
150,-214
151,-228
152,-240
153,-231
154,-204
155,-157
156,-110
157,-70
158,-32
159,-9
160,1
161,2
162,-7
163,-16
164,-19
165,-11
166,7
167,21
168,31
169,19
170,-2
171,-31
172,-45
173,-30
174,-17
175,-8
176,-23
177,-40
178,-51
179,-49
180,-34
181,-21
182,-10
183,-14
184,-21
185,-25
186,-19
187,-13
188,0
189,29
190,53
191,69
192,67
193,59
194,52
195,45
196,48
197,56
198,73
199,95
200,115
201,124
202,110
203,76
204,43
205,45
206,63
207,76
208,55
209,12
210,-13
211,-22
212,-13
213,-2
214,11
215,19
216,26
217,35
218,38
219,45
220,56
221,65
222,59
223,39
224,7
225,-30
226,-66
227,-96
228,-111
229,-97
230,-54
231,-7
232,34
233,56
234,70
235,63
236,27
237,-18
238,-53
239,-70
240,-72
241,-59
242,-47
243,-50
244,-57
245,-73
246,-89
247,-107
248,-117
249,-127
250,-127
251,-118
252,-106
253,-98
254,-90
255,-82
256,-69
257,-67
258,-68
259,-70
260,-82
261,-111
262,-128
263,-130
264,-92
265,-45
266,-22
267,-24
268,-58
269,-66
270,-82
271,-75
272,-69
273,-65
274,-65
275,-72
276,-72
277,-67
278,-65
279,-63
280,-63
281,-71
282,-76
283,-79
284,-80
285,-77
286,-78
287,-57
288,-30
289,6
290,37
291,49
292,38
293,12
294,-38
295,-99
296,-150
297,-199
298,-233
299,-255
300,-262
301,-261
302,-254
303,-237
304,-214
305,-182
306,-153
307,-117
308,-93
309,-74
310,-49
311,-25
312,-3
313,5
314,9
315,4
316,-1
317,-11
318,-32
319,-43
320,-25
321,30
322,93
323,133
324,119
325,81
326,27
327,-13
328,-43
329,-67
330,-77
331,-77
332,-70
333,-65
334,-59
335,-47
336,-35
337,-31
338,-32
339,-33
340,-38
341,-28
342,-9
343,18
344,43
345,62
346,76
347,90
348,117
349,128
350,113
351,75
352,32
353,-8
354,-47
355,-63
356,-70
357,-60
358,-41
359,-19
360,3
361,21
362,30
363,33
364,29
365,24
366,23
367,17
368,11
369,5
370,3
371,0
372,-8
373,-10
374,-18
375,-38
376,-80
377,-74
378,-19
379,75
380,172
381,186
382,145
383,66
384,-25
385,-93
386,-143
387,-167
388,-174
389,-170
390,-161
391,-150
392,-139
393,-128
394,-117
395,-108
396,-94
397,-75
398,-59
399,-64
400,-71
401,-66
402,-59
403,-56
404,-64
405,-61
406,-50
407,-24
408,-1
409,7
410,-11
411,-54
412,-99
413,-142
414,-162
415,-165
416,-171
417,-173
418,-179
419,-183
420,-189
421,-185
422,-181
423,-169
424,-154
425,-136
426,-120
427,-111
428,-100
429,-87
430,-68
431,-47
432,-38
433,-54
434,-67
435,-35
436,46
437,153
438,218
439,234
440,189
441,118
442,46
443,-1
444,-44
445,-60
446,-72
447,-79
448,-92
449,-120
450,-147
451,-176
452,-195
453,-195
454,-176
455,-140
456,-101
457,-70
458,-27
459,17
460,62
461,102
462,144
463,193
464,235
465,242
466,208
467,147
468,69
469,-1
470,-50
471,-69
472,-81
473,-90
474,-101
475,-119
476,-142
477,-159
478,-164
479,-167
480,-153
481,-128
482,-95
483,-66
484,-45
485,-37
486,-51
487,-67
488,-91
489,-112
490,-118
491,-66
492,31
493,146
494,217
495,213
496,150
497,56
498,-25
499,-93
500,-133
501,-152
502,-163
503,-173
504,-192
505,-212
506,-234
507,-243
508,-247
509,-242
510,-232
511,-216
512,-200
513,-185
514,-158
515,-113
516,-66
517,-12
518,38
519,95
520,142
521,172
522,175
523,150
524,91
525,26
526,-27
527,-53
528,-61
529,-74
530,-80
531,-100
532,-118
533,-135
534,-146
535,-149
536,-140
537,-120
538,-93
539,-64
540,-31
541,0
542,30
543,52
544,60
545,46
546,51
547,85
548,161
549,253
550,311
551,320
552,266
553,174
554,72
555,-20
556,-103
557,-151
558,-178
559,-196
560,-205
561,-215
562,-230
563,-229
564,-223
565,-209
566,-192
567,-172
568,-145
569,-109
570,-67
571,-22
572,4
573,14
574,24
575,37
576,48
577,44
578,23
579,-19
580,-84
581,-150
582,-194
583,-221
584,-213
585,-198
586,-175
587,-147
588,-113
589,-82
590,-60
591,-51
592,-52
593,-49
594,-40
595,-30
596,-15
597,-5
598,-1
599,-1
600,-14
601,-40
602,-52
603,-29
604,22
605,118
606,193
607,234
608,221
609,162
610,83
611,-3
612,-84
613,-142
614,-158
615,-160
616,-150
617,-159
618,-181
619,-199
620,-210
621,-220
622,-224
623,-218
624,-199
625,-154
626,-80
627,-4
628,60
629,108
630,154
631,192
632,218
633,213
634,179
635,106
636,15
637,-67
638,-135
639,-178
640,-207
641,-220
642,-219
643,-209
644,-185
645,-160
646,-132
647,-113
648,-93
649,-73
650,-43
651,-13
652,11
653,30
654,44
655,51
656,39
657,10
658,-26
659,-24
660,16
661,81
662,129
663,117
664,62
665,-30
666,-113
667,-178
668,-206
669,-206
670,-179
671,-130
672,-88
673,-58
674,-45
675,-33
676,-28
677,-33
678,-30
679,-35
680,-38
681,-45
682,-38
683,-25
684,-11
685,-9
686,-24
687,-40
688,-57
689,-65
690,-89
691,-131
692,-186
693,-237
694,-268
695,-269
696,-256
697,-235
698,-207
699,-178
700,-149
701,-119
702,-97
703,-75
704,-63
705,-51
706,-40
707,-28
708,-26
709,-23
710,-18
711,-15
712,-14
713,-18
714,-33
715,-39
716,-7
717,64
718,161
719,225
720,249
721,223
722,149
723,55
724,-32
725,-91
726,-109
727,-95
728,-72
729,-60
730,-54
731,-55
732,-54
733,-51
734,-39
735,-27
736,-10
737,5
738,16
739,28
740,48
741,83
742,114
743,136
744,146
745,167
746,179
747,175
748,128
749,38
750,-55
751,-130
752,-158
753,-154
754,-140
755,-116
756,-100
757,-92
758,-86
759,-79
760,-76
761,-65
762,-54
763,-56
764,-63
765,-74
766,-87
767,-116
768,-152
769,-168
770,-150
771,-98
772,-47
773,0
774,35
775,53
776,42
777,-5
778,-79
779,-149
780,-201
781,-235
782,-239
783,-230
784,-211
785,-194
786,-172
787,-149
788,-123
789,-97
790,-71
791,-39
792,-1
793,44
794,71
795,77
796,67
797,50
798,43
799,38
800,33
801,18
802,-16
803,-53
804,-95
805,-133
806,-159
807,-168
808,-158
809,-139
810,-112
811,-79
812,-49
813,-22
814,11
815,32
816,46
817,47
818,53
819,60
820,63
821,69
822,63
823,57
824,50
825,35
826,-1
827,-51
828,-97
829,-135
830,-153
831,-159
832,-157
833,-159
834,-161
835,-167
836,-175
837,-182
838,-180
839,-173
840,-168
841,-159
842,-143
843,-115
844,-77
845,-27
846,21
847,32
848,19
849,-25
850,-81
851,-128
852,-158
853,-159
854,-142
855,-120
856,-108
857,-103
858,-110
859,-112
860,-115
861,-119
862,-113
863,-102
864,-82
865,-56
866,-26
867,2
868,32
869,67
870,91
871,106
872,107
873,112
874,120
875,131
876,133
877,107
878,32
879,-74
880,-149
881,-167
882,-136
883,-98
884,-104
885,-128
886,-157
887,-143
888,-112
889,-73
890,-45
891,-32
892,-35
893,-33
894,-23
895,-2
896,31
897,54
898,73
899,68
900,64
901,59
902,45
903,28
904,11
905,24
906,47
907,61
908,15
909,-46
910,-96
911,-121
912,-134
913,-190
914,-248
915,-294
916,-308
917,-285
918,-237
919,-199
920,-168
921,-147
922,-136
923,-124
924,-116
925,-98
926,-79
927,-58
928,-42
929,-31
930,-38
931,-49
932,-59
933,-75
934,-83
935,-89
936,-88
937,-50
938,-8
939,32
940,51
941,54
942,45
943,36
944,-9
945,-54
946,-68
947,-67
948,-34
949,-1
950,31
951,48
952,49
953,46
954,33
955,23
956,11
957,0
958,-10
959,-23
960,-33
961,-45
962,-56
963,-69
964,-79
965,-95
966,-111
967,-131
968,-135
969,-99
970,-29
971,8
972,10
973,-30
974,-80
975,-102
976,-133
977,-158
978,-175
979,-183
980,-141
981,-90
982,-47
983,-25
984,-29
985,-38
986,-48
987,-52
988,-48
989,-43
990,-35
991,-23
992,-10
993,16
994,49
995,88
996,106
997,113
998,117
999,119
1000,115
1001,92
1002,51
1003,-16
1004,-86
1005,-132
1006,-153
1007,-123
1008,-64
1009,-3
1010,38
1011,40
1012,14
1013,-17
1014,-42
1015,-59
1016,-64
1017,-67
1018,-60
1019,-55
1020,-51
1021,-61
1022,-76
1023,-93
1024,-102
1025,-69
1026,8
1027,102
1028,169
1029,182
1030,146
1031,82
1032,3
1033,-68
1034,-138
1035,-178
1036,-186
1037,-162
1038,-120
1039,-75
1040,-55
1041,-56
1042,-77
1043,-101
1044,-121
1045,-130
1046,-110
1047,-76
1048,-31
1049,30
1050,81
1051,121
1052,135
1053,139
1054,138
1055,128
1056,92
1057,37
1058,-40
1059,-126
1060,-204
1061,-259
1062,-282
1063,-268
1064,-233
1065,-207
1066,-188
1067,-194
1068,-209
1069,-218
1070,-221
1071,-200
1072,-180
1073,-158
1074,-132
1075,-85
1076,-32
1077,7
1078,43
1079,69
1080,100
1081,120
1082,109
1083,45
1084,-23
1085,-95
1086,-134
1087,-143
1088,-137
1089,-118
1090,-105
1091,-85
1092,-63
1093,-34
1094,-4
1095,21
1096,33
1097,34
1098,27
1099,21
1100,18
1101,16
1102,15
1103,15
1104,6
1105,4
1106,-4
1107,-10
1108,-22
1109,-30
1110,-50
1111,-75
1112,-72
1113,-54
1114,-12
1115,12
1116,28
1117,20
1118,5
1119,-9
1120,-13
1121,4
1122,30
1123,60
1124,71
1125,64
1126,45
1127,18
1128,-8
1129,-31
1130,-35
1131,-24
1132,-6
1133,15
1134,35
1135,49
1136,56
1137,60
1138,55
1139,48
1140,32
1141,16
1142,19
1143,39
1144,83
1145,98
1146,85
1147,43
1148,-12
1149,-64
1150,-99
1151,-114
1152,-125
1153,-131
1154,-138
1155,-148
1156,-157
1157,-159
1158,-157
1159,-142
1160,-123
1161,-104
1162,-95
1163,-100
1164,-90
1165,-75
1166,-34
1167,21
1168,80
1169,138
1170,171
1171,176
1172,145
1173,93
1174,23
1175,-54
1176,-127
1177,-189
1178,-214
1179,-197
1180,-159
1181,-116
1182,-82
1183,-72
1184,-69
1185,-65
1186,-57
1187,-43
1188,-18
1189,16
1190,44
1191,65
1192,69
1193,66
1194,72
1195,87
1196,131
1197,155
1198,174
1199,165
1200,145
1201,100
1202,28
1203,-49
1204,-118
1205,-162
1206,-176
1207,-176
1208,-176
1209,-177
1210,-183
1211,-195
1212,-196
1213,-187
1214,-167
1215,-139
1216,-101
1217,-72
1218,-54
1219,-52
1220,-60
1221,-68
1222,-82
1223,-80
1224,-59
1225,-12
1226,48
1227,113
1228,134
1229,113
1230,58
1231,-31
1232,-108
1233,-176
1234,-214
1235,-218
1236,-214
1237,-197
1238,-193
1239,-191
1240,-198
1241,-199
1242,-196
1243,-183
1244,-158
1245,-133
1246,-106
1247,-93
1248,-79
1249,-75
1250,-69
1251,-63
1252,-49
1253,-14
1254,38
1255,94
1256,135
1257,130
1258,103
1259,54
1260,-3
1261,-64
1262,-120
1263,-158
1264,-170
1265,-150
1266,-125
1267,-106
1268,-88
1269,-74
1270,-64
1271,-53
1272,-43
1273,-23
1274,-1
1275,19
1276,34
1277,38
1278,27
1279,26
1280,36
1281,59
1282,92
1283,117
1284,129
1285,138
1286,136
1287,116
1288,70
1289,0
1290,-82
1291,-152
1292,-202
1293,-213
1294,-202
1295,-185
1296,-160
1297,-147
1298,-137
1299,-131
1300,-121
1301,-105
1302,-87
1303,-57
1304,-23
1305,1
1306,13
1307,16
1308,13
1309,15
1310,42
1311,92
1312,147
1313,171
1314,172
1315,144
1316,110
1317,71
1318,15
1319,-51
1320,-106
1321,-139
1322,-143
1323,-127
1324,-112
1325,-102
1326,-93
1327,-80
1328,-50
1329,-18
1330,9
1331,28
1332,39
1333,50
1334,58
1335,58
1336,56
1337,50
1338,51
1339,70
1340,97
1341,125
1342,142
1343,116
1344,63
1345,-10
1346,-79
1347,-159
1348,-231
1349,-287
1350,-314
1351,-303
1352,-281
1353,-255
1354,-242
1355,-234
1356,-220
1357,-207
1358,-183
1359,-161
1360,-134
1361,-110
1362,-93
1363,-72
1364,-59
1365,-52
1366,-35
1367,8
1368,78
1369,160
1370,195
1371,201
1372,172
1373,135
1374,86
1375,16
1376,-66
1377,-141
1378,-199
1379,-217
1380,-187
1381,-148
1382,-108
1383,-88
1384,-83
1385,-85
1386,-78
1387,-65
1388,-45
1389,-18
1390,4
1391,24
1392,41
1393,56
1394,81
1395,110
1396,166
1397,237
1398,299
1399,343
1400,348
1401,314
1402,250
1403,134
1404,18
1405,-98
1406,-192
1407,-248
1408,-274
1409,-285
1410,-282
1411,-275
1412,-261
1413,-240
1414,-214
1415,-191
1416,-167
1417,-149
1418,-133
1419,-118
1420,-104
1421,-82
1422,-48
1423,14
1424,97
1425,187
1426,254
1427,297
1428,310
1429,284
1430,210
1431,98
1432,-22
1433,-131
1434,-206
1435,-251
1436,-275
1437,-283
1438,-279
1439,-259
1440,-231
1441,-193
1442,-153
1443,-113
1444,-78
1445,-49
1446,-23
1447,-2
1448,15
1449,32
1450,40
1451,31
1452,32
1453,72
1454,135
1455,202
1456,227
1457,212
1458,154
1459,72
1460,-26
1461,-119
1462,-194
1463,-225
1464,-237
1465,-234
1466,-223
1467,-216
1468,-204
1469,-187
1470,-158
1471,-119
1472,-78
1473,-32
1474,8
1475,51
1476,87
1477,112
1478,125
1479,126
1480,120
1481,105
1482,90
1483,81
1484,111
1485,170
1486,211
1487,197
1488,127
1489,18
1490,-72
1491,-151
1492,-231
1493,-280
1494,-316
1495,-315
1496,-300
1497,-289
1498,-286
1499,-285
1500,-279
1501,-263
1502,-235
1503,-202
1504,-161
1505,-118
1506,-80
1507,-43
1508,-12
1509,32
1510,68
1511,95
1512,106
1513,95
1514,66
1515,24
1516,-24
1517,-68
1518,-90
1519,-113
1520,-134
1521,-156
1522,-162
1523,-134
1524,-97
1525,-54
1526,-17
1527,1
1528,10
1529,13
1530,18
1531,21
1532,37
1533,56
1534,72
1535,74
1536,69
1537,58
1538,46
1539,43
1540,34
1541,22
1542,-10
1543,-46
1544,-72
1545,-77
1546,-79
1547,-86
1548,-94
1549,-97
1550,-94
1551,-113
1552,-164
1553,-210
1554,-237
1555,-222
1556,-179
1557,-134
1558,-106
1559,-99
1560,-102
1561,-105
1562,-111
1563,-114
1564,-107
1565,-99
1566,-87
1567,-82
1568,-75
1569,-74
1570,-73
1571,-70
1572,-68
1573,-63
1574,-63
1575,-97
1576,-156
1577,-222
1578,-246
1579,-227
1580,-178
1581,-139
1582,-129
1583,-148
1584,-173
1585,-189
1586,-175
1587,-147
1588,-111
1589,-86
1590,-75
1591,-67
1592,-66
1593,-64
1594,-55
1595,-42
1596,-20
1597,-5
1598,9
1599,12
1600,14
1601,5
1602,1
1603,-9
1604,-20
1605,-30
1606,-37
1607,-38
1608,-18
1609,-1
1610,-3
1611,-3
1612,-5
1613,8
1614,-6
1615,-45
1616,-84
1617,-110
1618,-103
1619,-71
1620,-41
1621,-29
1622,-37
1623,-61
1624,-88
1625,-114
1626,-131
1627,-136
1628,-131
1629,-116
1630,-85
1631,-46
1632,3
1633,50
1634,98
1635,129
1636,142
1637,124
1638,78
1639,23
1640,-25
1641,-70
1642,-118
1643,-163
1644,-191
1645,-199
