,-62
0,-87
1,-129
2,-169
3,-208
4,-241
5,-275
6,-295
7,-293
8,-299
9,-307
10,-330
11,-352
12,-329
13,-257
14,-132
15,13
16,156
17,279
18,339
19,355
20,352
21,340
22,312
23,264
24,209
25,143
26,81
27,30
28,-24
29,-84
30,-145
31,-197
32,-246
33,-282
34,-303
35,-327
36,-358
37,-365
38,-349
39,-314
40,-287
41,-233
42,-182
43,-83
44,59
45,211
46,330
47,369
48,350
49,283
50,189
51,93
52,9
53,-80
54,-156
55,-217
56,-269
57,-307
58,-328
59,-313
60,-279
61,-220
62,-183
63,-169
64,-167
65,-145
66,-99
67,-62
68,-13
69,45
70,96
71,127
72,137
73,144
74,124
75,85
76,32
77,-12
78,-57
79,-91
80,-123
81,-160
82,-178
83,-189
84,-195
85,-199
86,-200
87,-220
88,-266
89,-297
90,-293
91,-270
92,-241
93,-213
94,-198
95,-187
96,-167
97,-134
98,-100
99,-52
100,6
101,51
102,77
103,74
104,53
105,38
106,33
107,61
108,61
109,85
110,91
111,72
112,28
113,-28
114,-80
115,-112
116,-143
117,-172
118,-194
119,-208
120,-233
121,-265
122,-299
123,-337
124,-336
125,-298
126,-255
127,-248
128,-240
129,-218
130,-181
131,-103
132,14
133,156
134,253
135,277
136,234
137,147
138,40
139,-53
140,-130
141,-197
142,-243
143,-268
144,-282
145,-288
146,-286
147,-287
148,-303
149,-328
150,-345
151,-345
152,-340
153,-334
154,-335
155,-327
156,-270
157,-155
158,-22
159,114
160,236
161,330
162,378
163,392
164,375
165,335
166,277
167,220
168,156
169,90
170,24
171,-35
172,-98
173,-155
174,-208
175,-256
176,-296
177,-324
178,-335
179,-355
180,-349
181,-318
182,-298
183,-267
184,-221
185,-137
186,-29
187,108
188,250
189,378
190,456
191,468
192,440
193,372
194,284
195,194
196,105
197,25
198,-44
199,-111
200,-176
201,-237
202,-288
203,-325
204,-350
205,-344
206,-303
207,-247
208,-199
209,-179
210,-190
211,-169
212,-60
213,98
214,249
215,327
216,338
217,300
218,247
219,180
220,111
221,31
222,-37
223,-96
224,-152
225,-199
226,-223
227,-233
228,-233
229,-223
230,-210
231,-202
232,-203
233,-191
234,-192
235,-214
236,-255
237,-276
238,-282
239,-228
240,-101
241,51
242,199
243,289
244,328
245,322
246,290
247,240
248,175
249,113
250,61
251,15
252,-42
253,-105
254,-158
255,-197
256,-221
257,-228
258,-219
259,-220
260,-231
261,-246
262,-267
263,-291
264,-299
265,-292
266,-282
267,-284
268,-280
269,-211
270,-82
271,79
272,196
273,253
274,293
275,314
276,305
277,263
278,220
279,164
280,91
281,12
282,-56
283,-117
284,-172
285,-216
286,-265
287,-305
288,-334
289,-358
290,-386
291,-415
292,-439
293,-454
294,-431
295,-365
296,-301
297,-255
298,-176
299,-41
300,128
301,259
302,317
303,330
304,298
305,230
306,155
307,76
