,100
0,124
1,153
2,185
3,210
4,220
5,216
6,222
7,240
8,265
9,298
10,330
11,362
12,381
13,391
14,390
15,390
16,392
17,395
18,397
19,397
20,393
21,380
22,356
23,334
24,322
25,320
26,322
27,338
28,332
29,317
30,263
31,195
32,142
33,108
34,97
35,80
36,80
37,85
38,39
39,-139
40,-816
41,-1202
42,-1374
43,-1074
44,-557
45,-193
46,51
47,51
48,272
49,395
50,407
51,336
52,209
53,54
54,-13
55,-7
56,48
57,118
58,233
59,404
60,578
61,649
62,627
63,599
64,577
65,555
66,483
67,369
68,224
69,2
70,-309
71,-618
72,-809
73,-775
74,-470
75,-59
76,343
77,570
78,600
79,397
80,58
81,-456
82,-718
83,-773
84,-507
85,-77
86,196
87,394
88,528
89,578
90,579
91,564
92,530
93,475
94,416
95,356
96,295
97,238
98,191
99,160
100,145
101,137
102,135
103,136
104,137
105,151
106,163
107,174
108,182
109,183
110,179
111,160
112,121
113,60
114,-15
115,-55
116,-58
117,-1
118,104
119,189
120,223
121,157
122,-2
123,-462
124,-1073
125,-1358
126,-1212
127,-624
128,-51
129,298
130,474
131,533
132,482
133,395
134,240
135,36
136,-92
137,-100
138,62
139,242
140,448
141,670
142,826
143,885
144,754
145,554
146,360
147,196
148,23
149,-162
150,-323
151,-430
152,-554
153,-798
154,-986
155,-973
156,-701
157,-313
158,-49
159,63
160,69
161,20
162,-42
163,-39
164,21
165,122
166,220
167,302
168,346
169,389
170,393
171,383
172,356
173,308
174,253
175,180
176,115
177,30
178,-72
179,-177
180,-262
181,-293
182,-303
183,-287
184,-251
185,-239
186,-244
187,-315
188,-464
189,-739
190,-1008
191,-1036
192,-767
193,-336
194,84
195,333
196,342
197,175
198,-195
199,-570
200,-586
201,-390
202,23
203,344
204,531
205,647
206,679
207,626
208,537
209,445
210,382
211,354
212,346
213,355
214,353
215,336
216,282
217,218
218,166
219,161
220,194
221,245
222,300
223,338
224,347
225,331
226,312
227,298
228,285
229,267
230,249
231,228
232,198
233,150
234,87
235,-24
236,-288
237,-860
238,-1305
239,-1493
240,-1076
241,-400
242,190
243,559
244,682
245,583
246,319
247,-55
248,-458
249,-688
250,-703
251,-497
252,-200
253,105
254,370
255,591
256,638
257,571
258,409
259,204
260,24
261,-100
262,-76
263,19
264,157
265,262
266,340
267,488
268,604
269,679
270,622
271,502
272,404
273,336
274,314
275,308
276,321
277,325
278,337
279,335
280,330
281,327
282,334
283,357
284,387
285,414
286,431
287,425
288,399
289,339
290,258
291,188
292,148
293,134
294,131
295,119
296,106
297,89
298,71
299,66
300,74
301,102
302,119
303,101
304,63
305,-67
306,-317
307,-902
308,-1364
309,-1535
310,-1121
311,-416
312,177
313,491
314,590
315,548
316,424
317,260
318,51
319,-213
320,-344
321,-420
322,-382
323,-352
324,-224
325,-51
326,171
327,306
328,341
329,333
330,281
331,177
332,50
333,-100
334,-146
335,-214
336,-306
337,-418
338,-450
339,-265
340,17
341,272
342,363
343,338
344,249
345,161
346,92
347,68
348,102
349,174
350,247
351,308
352,326
353,317
354,305
355,291
356,263
357,214
358,162
359,106
360,64
361,30
362,7
363,-1
364,-7
365,4
366,20
367,50
368,101
369,166
370,239
371,291
372,300
373,267
374,219
375,181
376,161
377,161
378,164
379,173
380,177
381,186
382,180
383,171
384,139
385,83
386,-82
387,-424
388,-1121
389,-1481
390,-1550
391,-980
392,-308
393,169
394,358
395,421
396,385
397,311
398,216
399,81
400,-105
401,-229
402,-271
403,-198
404,-146
405,-61
406,96
407,292
408,448
409,444
410,370
411,275
412,201
413,99
414,35
415,11
416,9
417,-7
418,-45
419,-117
420,-274
421,-449
422,-580
423,-637
424,-627
425,-638
426,-735
427,-814
428,-777
429,-597
430,-302
431,-61
432,151
433,251
434,342
435,350
436,301
437,246
438,144
439,51
440,-11
441,-9
442,35
443,118
444,211
445,303
446,372
447,409
448,419
449,399
450,367
451,331
452,302
453,283
454,272
455,275
456,285
457,298
458,308
459,317
460,328
461,334
462,342
463,345
464,345
465,343
466,345
467,344
468,348
469,363
470,383
471,411
472,429
473,420
474,392
475,333
476,277
477,237
478,226
479,242
480,288
481,355
482,422
483,480
484,452
485,250
486,-121
487,-624
488,-994
489,-964
490,-667
491,-219
492,87
493,213
494,276
495,273
496,212
497,128
498,36
499,-51
500,-121
501,-195
502,-246
503,-259
504,-235
505,-190
506,-156
507,-161
508,-203
509,-261
510,-293
511,-242
512,-145
513,-10
514,88
515,145
516,141
517,108
518,43
519,9
520,-33
521,-39
522,-23
523,29
524,77
525,123
526,154
527,186
528,160
529,-17
530,-534
531,-1007
532,-1316
533,-1172
534,-759
535,-255
536,137
537,358
538,391
539,281
540,119
541,-146
542,-348
543,-522
544,-527
545,-406
546,-147
547,136
548,441
549,592
550,621
551,592
552,535
553,466
554,398
555,370
556,373
557,380
558,370
559,366
560,334
561,291
562,222
563,142
564,27
565,-128
566,-350
567,-623
568,-944
569,-1155
570,-1306
571,-1325
572,-1297
573,-1199
574,-1000
575,-728
576,-401
577,-94
578,136
579,271
580,268
581,162
582,36
583,-27
584,-10
585,71
586,190
587,297
588,389
589,457
590,488
591,467
592,385
593,148
594,-284
595,-654
596,-967
597,-971
598,-753
599,-380
600,34
601,288
602,356
603,200
604,-86
605,-426
606,-508
607,-438
608,-165
609,113
610,293
611,455
612,557
613,581
614,580
615,557
616,524
617,479
618,446
619,422
620,413
621,407
622,399
623,386
624,372
625,359
626,350
627,342
628,327
629,313
630,300
631,290
632,283
633,286
634,281
635,287
636,302
637,328
638,363
639,410
640,460
641,492
642,487
643,428
644,336
645,247
646,190
647,183
648,232
649,298
650,350
651,357
652,249
653,-68
654,-753
655,-1170
656,-1244
657,-835
658,-347
659,-79
660,12
661,118
662,195
663,221
664,207
665,157
666,99
667,62
668,61
669,85
670,132
671,184
672,253
673,291
674,312
675,293
676,223
677,36
678,-295
679,-742
680,-1027
681,-1026
682,-635
683,-151
684,357
685,635
686,675
687,480
688,127
689,-320
690,-645
691,-725
692,-565
693,-225
694,76
695,301
696,508
697,585
698,588
699,547
700,498
701,430
702,378
703,347
704,338
705,349
706,362
707,374
708,388
709,405
710,426
711,433
712,423
713,398
714,356
715,321
716,284
717,254
718,228
719,213
720,203
721,197
722,194
723,201
724,213
725,231
726,260
727,292
728,320
729,342
730,340
731,310
732,270
733,246
734,247
735,272
736,288
737,290
738,296
739,249
740,125
741,-279
742,-912
743,-1269
744,-1200
745,-729
746,-266
747,20
748,213
749,368
750,429
751,399
752,300
753,172
754,78
755,25
756,40
757,64
758,84
759,62
760,6
761,-105
762,-250
763,-439
764,-601
765,-790
766,-870
767,-872
768,-643
769,-243
770,118
771,327
772,278
773,77
774,-138
775,-323
776,-336
777,-209
778,8
779,262
780,404
781,461
782,430
783,344
784,284
785,273
786,259
787,237
788,210
789,188
790,163
791,123
792,93
793,61
794,60
795,60
796,76
797,97
798,132
799,170
800,217
801,252
802,277
