,224
0,199
1,149
2,67
3,-37
4,-133
5,-193
6,-206
7,-197
8,-164
9,-124
10,-96
11,-88
12,-80
13,-77
14,-69
15,-55
16,-38
17,-9
18,23
19,63
20,100
21,116
22,111
23,85
24,49
25,9
26,-19
27,-51
28,-100
29,-154
30,-200
31,-209
32,-185
33,-141
34,-88
35,-34
36,9
37,34
38,38
39,38
40,39
41,42
42,44
43,49
44,60
45,69
46,75
47,77
48,75
49,72
50,70
51,79
52,85
53,87
54,86
55,78
56,61
57,41
58,12
59,-36
60,-82
61,-123
62,-151
63,-162
64,-171
65,-182
66,-199
67,-215
68,-218
69,-209
70,-195
71,-162
72,-125
73,-90
74,-53
75,-23
76,3
77,22
78,36
79,46
80,55
81,60
82,60
83,52
84,30
85,17
86,8
87,0
88,-5
89,-29
90,-69
91,-122
92,-155
93,-177
94,-181
95,-192
96,-192
97,-189
98,-174
99,-148
100,-124
101,-104
102,-87
103,-70
104,-62
105,-58
106,-51
107,-51
108,-46
109,-42
110,-29
111,-2
112,23
113,48
114,67
115,73
116,76
117,70
118,68
119,68
120,64
121,60
122,37
123,-5
124,-85
125,-158
126,-240
127,-293
128,-320
129,-345
130,-353
131,-345
132,-325
133,-293
134,-253
135,-212
136,-173
137,-146
138,-120
139,-94
140,-70
141,-44
142,-10
143,22
144,43
145,62
146,74
147,81
148,81
149,75
150,65
151,54
152,62
153,74
154,75
155,40
156,9
157,-17
158,-11
159,17
160,11
161,-23
162,-91
163,-154
164,-180
165,-178
166,-151
167,-125
168,-103
169,-87
170,-66
171,-50
172,-33
173,-8
174,11
175,31
176,51
177,78
178,91
179,104
180,104
181,101
182,96
183,96
184,103
185,107
186,113
187,121
188,125
189,126
190,127
191,117
192,98
193,68
194,-2
195,-77
196,-172
197,-224
198,-233
199,-209
200,-167
201,-122
202,-81
203,-46
204,-10
205,22
206,43
207,68
208,92
209,111
210,106
211,84
212,49
213,11
214,-17
215,-36
216,-58
217,-87
218,-101
219,-104
220,-69
221,-14
222,27
223,14
224,-45
225,-125
226,-182
227,-198
228,-190
229,-162
230,-128
231,-92
232,-53
233,-21
234,1
235,19
236,36
237,37
238,33
239,30
240,27
241,33
242,41
243,55
244,59
245,61
246,63
247,55
248,43
249,39
250,49
251,51
252,30
253,-28
254,-96
255,-168
256,-196
257,-193
258,-171
259,-142
260,-124
261,-111
262,-98
263,-79
264,-56
265,-30
266,-15
267,-2
268,1
269,2
270,11
271,19
272,26
273,34
274,32
275,25
276,24
277,35
278,43
279,45
280,35
281,28
282,5
283,-72
284,-153
285,-255
286,-308
287,-321
288,-300
289,-257
290,-213
291,-161
292,-112
293,-70
294,-32
295,3
296,26
297,37
298,51
299,51
300,49
301,42
302,29
303,14
304,1
305,-11
306,-24
307,-19
308,21
309,77
310,127
311,148
312,141
313,103
314,25
315,-61
316,-140
317,-180
318,-187
319,-168
320,-137
321,-104
322,-73
323,-44
324,-25
325,-15
326,-16
327,-19
328,-26
329,-23
330,-17
331,-14
332,-5
333,7
334,27
335,58
336,108
337,169
338,205
339,191
340,134
341,20
342,-92
343,-185
344,-243
345,-247
346,-220
347,-170
348,-114
349,-64
350,-17
351,19
352,42
353,56
354,63
355,58
356,52
357,49
358,44
359,36
360,31
361,26
362,15
363,6
364,5
365,36
366,95
367,134
368,154
369,126
370,71
371,-9
372,-104
373,-199
374,-244
375,-261
376,-252
377,-228
378,-195
379,-158
380,-130
381,-98
382,-71
383,-43
384,-14
385,12
386,27
387,25
388,20
389,11
390,-6
391,-21
392,-38
393,-39
394,-24
395,37
396,119
397,159
398,154
399,77
400,-28
401,-121
402,-192
403,-222
404,-222
405,-209
406,-178
407,-141
408,-108
409,-69
410,-40
411,-14
412,4
413,19
414,22
415,15
416,14
417,9
418,8
419,11
420,14
421,9
422,15
423,54
424,95
425,137
426,148
427,145
428,110
429,43
430,-37
431,-105
432,-142
433,-154
434,-155
435,-159
436,-159
437,-159
438,-156
439,-147
440,-134
441,-115
442,-93
443,-70
444,-36
445,-10
446,11
447,22
448,40
449,66
450,102
451,162
452,212
453,230
454,211
455,155
456,84
457,-1
458,-78
459,-151
460,-192
461,-208
462,-209
463,-191
464,-165
465,-125
466,-80
467,-43
468,-5
469,28
470,52
471,66
472,74
473,71
474,57
475,46
476,38
477,31
478,29
479,41
480,53
481,82
482,112
483,122
484,107
485,31
486,-60
487,-170
488,-239
489,-264
490,-268
491,-263
492,-256
493,-245
494,-233
495,-207
496,-179
497,-151
498,-127
499,-110
500,-90
501,-82
502,-72
503,-68
504,-72
505,-62
506,-44
507,0
508,74
509,139
510,177
511,157
512,91
513,4
514,-78
515,-159
516,-207
517,-228
518,-226
519,-213
520,-184
521,-154
522,-122
523,-89
524,-58
525,-23
526,10
527,47
528,79
529,103
530,118
531,126
532,122
533,97
534,83
535,88
536,128
537,177
538,218
539,219
540,197
541,143
542,42
543,-64
544,-166
545,-214
546,-227
547,-214
548,-184
549,-155
550,-129
551,-105
552,-79
553,-55
554,-28
555,-9
556,12
557,21
558,27
559,32
560,29
561,35
562,54
563,90
564,136
565,146
566,121
567,56
568,-14
569,-104
570,-187
571,-270
572,-306
573,-303
574,-281
575,-237
576,-180
577,-124
578,-75
579,-36
580,-7
581,18
582,41
583,59
584,73
585,73
586,74
587,69
588,56
589,48
590,37
591,39
592,42
593,74
594,127
595,175
596,205
597,185
598,93
599,-15
600,-128
601,-205
602,-238
603,-242
604,-221
605,-197
606,-172
607,-144
608,-119
609,-100
610,-83
611,-64
612,-50
613,-34
614,-17
615,-6
616,12
617,59
618,124
619,200
620,254
621,265
622,231
623,159
624,68
625,-42
626,-160
627,-258
628,-310
629,-321
630,-306
631,-266
632,-215
633,-172
634,-131
635,-94
636,-60
637,-37
638,-9
639,16
640,36
641,56
642,72
643,81
644,76
645,63
646,36
647,13
648,0
649,13
650,30
651,43
652,30
653,-44
654,-130
655,-224
656,-274
657,-285
658,-267
659,-220
660,-170
661,-120
662,-78
663,-39
664,-14
665,2
666,17
667,28
668,39
669,36
670,24
671,7
672,-9
673,-20
674,-25
675,-16
676,5
677,17
678,9
679,-22
680,-59
681,-120
682,-196
683,-270
684,-318
685,-324
686,-291
687,-234
688,-164
689,-98
690,-41
691,3
692,32
693,52
694,63
695,70
696,67
697,65
698,61
699,53
700,46
701,35
702,24
703,2
704,-7
705,-11
706,23
707,72
708,121
709,128
710,75
711,-6
712,-102
713,-168
714,-188
715,-176
716,-156
717,-136
718,-111
719,-82
720,-49
721,-15
722,18
723,41
724,61
725,81
726,93
727,89
728,68
729,45
730,28
731,30
732,52
733,95
734,120
735,136
736,114
737,67
738,2
739,-81
740,-152
741,-207
742,-228
743,-219
744,-197
745,-156
746,-104
747,-52
748,-4
749,30
750,58
751,67
752,68
753,63
754,53
755,30
756,-1
757,-44
758,-79
759,-104
760,-100
761,-57
762,9
763,69
764,89
765,72
766,31
767,-42
768,-129
769,-223
770,-271
771,-278
772,-262
773,-234
774,-196
775,-155
776,-109
777,-58
778,-22
779,-2
780,2
781,5
782,-5
783,-12
784,-9
785,9
786,49
787,103
788,160
789,169
790,138
791,73
792,-6
793,-97
794,-178
795,-238
796,-261
797,-244
798,-205
799,-159
800,-120
801,-89
802,-60
803,-42
804,-22
805,9
806,40
807,84
808,120
809,159
810,187
811,201
812,167
813,103
814,12
815,-65
816,-147
817,-221
818,-278
819,-299
820,-285
821,-258
822,-213
823,-166
824,-119
825,-82
826,-51
827,-22
828,5
829,40
830,82
831,129
832,172
833,208
834,183
835,115
836,12
837,-81
838,-143
839,-208
840,-256
841,-287
842,-290
843,-263
844,-234
845,-198
846,-161
847,-121
848,-88
849,-55
850,-23
851,10
852,36
853,65
854,88
855,107
856,124
857,142
858,151
859,156
860,148
861,124
862,92
863,67
864,65
865,73
866,70
867,51
868,5
869,-61
870,-131
871,-178
872,-215
873,-230
874,-212
875,-168
876,-110
877,-55
878,-12
879,12
880,18
881,25
882,39
883,52
884,72
885,88
886,100
887,102
888,106
889,104
890,98
891,72
892,30
893,-29
894,-93
895,-117
896,-115
897,-77
898,-43
899,-44
900,-90
901,-162
902,-214
903,-243
904,-239
905,-212
906,-175
907,-138
908,-109
909,-77
910,-49
911,-19
912,11
913,42
914,65
915,76
916,83
917,85
918,81
919,72
920,66
921,57
922,55
923,46
924,-1
925,-47
926,-68
927,-35
928,31
929,65
930,46
931,-22
932,-101
933,-152
934,-155
935,-128
936,-85
937,-41
938,-11
939,6
940,18
941,28
942,34
943,39
944,35
945,25
946,11
947,2
948,1
949,-6
950,-11
951,-15
952,-23
953,-26
954,-17
955,-17
956,-55
957,-93
958,-109
959,-65
960,1
961,46
962,23
963,-38
964,-128
965,-193
966,-224
967,-221
968,-183
969,-144
970,-110
971,-83
972,-59
973,-36
974,-20
975,0
976,20
977,35
978,51
979,60
980,67
981,74
982,71
983,80
984,103
985,156
986,212
987,226
988,201
989,137
990,66
991,-21
992,-117
993,-186
994,-233
995,-227
996,-192
997,-147
998,-112
999,-89
1000,-76
1001,-68
1002,-65
1003,-59
1004,-49
1005,-37
1006,-20
1007,-7
1008,1
1009,1
1010,-1
1011,0
1012,-10
1013,-38
1014,-62
1015,-53
1016,-1
1017,73
1018,113
1019,98
1020,36
1021,-45
1022,-126
1023,-177
1024,-194
1025,-178
1026,-145
1027,-101
1028,-66
1029,-48
1030,-47
1031,-50
1032,-56
1033,-56
1034,-50
1035,-46
1036,-54
1037,-56
1038,-39
1039,-2
1040,54
1041,127
1042,193
1043,217
1044,204
1045,149
1046,81
1047,6
1048,-85
1049,-169
1050,-235
1051,-257
1052,-248
1053,-231
1054,-201
1055,-171
1056,-145
1057,-122
1058,-95
1059,-58
1060,-27
1061,-6
1062,-7
1063,-19
1064,-45
1065,-61
1066,-39
1067,23
1068,121
1069,191
1070,207
1071,162
1072,103
1073,30
1074,-54
1075,-133
1076,-202
1077,-231
1078,-231
1079,-196
1080,-148
1081,-93
1082,-48
1083,-5
1084,15
1085,18
1086,19
1087,25
1088,34
1089,44
1090,54
1091,55
1092,49
1093,49
1094,54
1095,51
1096,26
1097,-14
1098,-50
1099,-40
1100,7
1101,48
1102,47
1103,-2
1104,-54
1105,-103
1106,-114
1107,-108
1108,-86
1109,-59
1110,-28
1111,5
1112,30
1113,52
1114,64
1115,67
1116,56
1117,43
1118,40
1119,44
1120,58
1121,83
1122,108
1123,128
1124,148
1125,151
1126,132
1127,88
1128,39
1129,-15
1130,-27
1131,3
1132,49
1133,53
1134,15
1135,-48
1136,-87
1137,-105
1138,-93
1139,-74
1140,-69
1141,-72
1142,-78
1143,-74
1144,-73
1145,-62
1146,-62
1147,-55
1148,-48
1149,-44
1150,-41
1151,-38
1152,-27
1153,-32
1154,-36
1155,-30
1156,12
1157,61
1158,107
1159,136
1160,135
1161,116
1162,64
1163,-15
1164,-99
1165,-182
1166,-217
1167,-215
1168,-195
1169,-161
1170,-124
1171,-93
1172,-55
1173,-17
1174,19
1175,46
1176,71
1177,92
1178,105
1179,111
1180,111
1181,106
1182,93
1183,79
1184,87
1185,101
1186,131
1187,151
1188,154
1189,125
1190,58
1191,-33
1192,-131
1193,-203
1194,-233
1195,-229
1196,-208
1197,-168
1198,-122
1199,-81
1200,-48
1201,-16
1202,14
1203,46
1204,81
1205,104
1206,116
1207,116
1208,119
1209,121
1210,117
1211,109
1212,77
1213,34
1214,-2
1215,-3
1216,38
1217,81
1218,107
1219,76
1220,-5
1221,-97
1222,-182
1223,-230
1224,-247
1225,-236
1226,-214
1227,-190
1228,-164
1229,-135
1230,-102
1231,-70
1232,-32
1233,-3
1234,17
1235,29
1236,37
1237,35
1238,37
1239,32
1240,26
1241,22
1242,12
1243,-15
1244,-39
1245,-43
1246,-16
1247,18
1248,9
1249,-46
1250,-120
1251,-194
1252,-230
1253,-228
1254,-216
1255,-203
1256,-188
1257,-167
1258,-143
1259,-110
1260,-74
1261,-33
1262,1
1263,30
1264,46
1265,53
1266,57
1267,64
1268,79
1269,90
1270,100
1271,115
1272,132
1273,168
1274,194
1275,191
1276,145
1277,65
1278,-45
1279,-157
1280,-248
1281,-284
1282,-282
1283,-258
1284,-212
1285,-168
1286,-122
1287,-89
1288,-54
1289,-27
1290,-1
1291,26
1292,53
1293,70
1294,77
1295,81
1296,79
1297,82
1298,70
1299,30
1300,-3
1301,5
1302,61
1303,114
1304,123
1305,78
1306,1
1307,-86
1308,-152
1309,-173
1310,-168
1311,-146
1312,-121
1313,-101
1314,-82
1315,-54
1316,-24
1317,2
1318,19
1319,32
1320,45
1321,56
1322,70
1323,84
1324,91
1325,86
1326,72
1327,50
1328,14
1329,3
1330,23
1331,61
1332,95
1333,84
1334,30
1335,-68
1336,-163
1337,-256
1338,-300
1339,-307
1340,-288
1341,-262
1342,-234
1343,-202
1344,-164
1345,-126
1346,-92
1347,-61
1348,-40
1349,-26
1350,-17
1351,-5
1352,9
1353,30
1354,52
1355,69
1356,58
1357,43
1358,42
1359,62
1360,99
1361,112
1362,73
1363,-9
1364,-110
1365,-196
1366,-245
1367,-250
1368,-222
1369,-180
1370,-135
1371,-94
1372,-61
1373,-34
1374,-11
1375,13
1376,34
1377,53
1378,71
1379,81
1380,90
1381,96
1382,105
1383,98
1384,82
1385,68
1386,74
1387,104
1388,148
1389,192
1390,215
1391,214
1392,181
1393,98
1394,-25
1395,-137
1396,-226
1397,-269
1398,-275
1399,-255
1400,-225
1401,-188
1402,-145
1403,-106
1404,-74
1405,-51
1406,-28
1407,-13
1408,1
1409,12
1410,12
1411,-5
1412,-1
1413,40
1414,127
1415,219
1416,276
1417,280
1418,231
1419,158
1420,72
1421,-41
1422,-164
1423,-274
1424,-349
1425,-372
1426,-356
1427,-310
1428,-252
1429,-187
1430,-122
1431,-66
1432,-21
1433,14
1434,43
1435,63
1436,75
1437,83
1438,84
1439,61
1440,57
1441,81
1442,122
1443,165
1444,178
1445,163
1446,135
1447,92
1448,13
1449,-86
1450,-198
1451,-276
1452,-311
1453,-312
1454,-285
1455,-247
1456,-201
1457,-152
1458,-98
1459,-48
1460,-10
1461,26
1462,48
1463,68
1464,90
1465,113
1466,126
1467,117
1468,107
1469,85
1470,68
1471,68
1472,101
1473,160
1474,209
1475,231
1476,210
1477,160
1478,95
1479,3
1480,-115
1481,-220
1482,-298
1483,-332
1484,-335
1485,-320
1486,-285
1487,-246
1488,-203
1489,-159
1490,-123
1491,-95
1492,-63
1493,-31
1494,-8
1495,4
1496,14
1497,42
1498,87
1499,146
1500,191
1501,202
1502,192
1503,165
1504,128
1505,75
1506,10
1507,-85
1508,-176
1509,-251
1510,-281
1511,-271
1512,-243
1513,-197
1514,-151
1515,-112
1516,-77
1517,-51
1518,-28
1519,-9
1520,15
1521,29
1522,39
1523,38
1524,39
1525,38
1526,40
1527,47
1528,46
1529,42
1530,22
1531,-2
1532,-30
1533,-38
1534,-14
1535,30
1536,75
1537,94
1538,55
1539,-43
1540,-157
1541,-256
1542,-302
1543,-297
1544,-257
1545,-205
1546,-165
1547,-136
1548,-113
1549,-92
1550,-73
1551,-53
1552,-33
