,-285
0,-308
1,-312
2,-290
3,-256
4,-236
5,-219
6,-185
7,-136
8,-75
9,-40
10,-7
11,-9
12,4
13,10
14,15
15,19
16,16
17,2
18,0
19,-4
20,5
21,2
22,-5
23,-5
24,-41
25,-89
26,-133
27,-139
28,-125
29,-118
30,-108
31,-117
32,-107
33,-82
34,-64
35,-45
36,-24
37,-34
38,-8
39,-37
40,-44
41,-61
42,-55
43,-63
44,-45
45,-49
46,-46
47,-95
48,-120
49,-163
50,-141
51,-115
52,-104
53,-104
54,-145
55,-149
56,-144
57,-133
58,-105
59,-116
60,-107
61,-108
62,-104
63,-82
64,-103
65,-96
66,-108
67,-99
68,-99
69,-63
70,-67
71,-82
72,-120
73,-130
74,-125
75,-124
76,-117
77,-117
78,-119
79,-103
80,-83
81,-60
82,-33
83,-36
84,-35
85,-38
86,-25
87,-10
88,15
89,30
90,56
91,75
92,93
93,100
94,69
95,15
96,-35
97,-34
98,-22
99,-20
100,-17
101,-20
102,-21
103,-2
104,12
105,19
106,23
107,50
108,50
109,77
110,76
111,106
112,117
113,133
114,152
115,134
116,116
117,61
118,24
119,-21
120,-68
121,-116
122,-127
123,-140
124,-146
125,-172
126,-152
127,-155
128,-110
129,-82
130,-51
131,3
132,62
133,90
134,108
135,115
136,100
137,94
138,82
139,51
140,15
141,-3
142,-30
143,-53
144,-108
145,-162
146,-191
147,-181
148,-155
149,-137
150,-111
151,-95
152,-43
153,35
154,119
155,207
156,261
157,263
158,246
159,217
160,201
161,173
162,132
163,108
164,98
165,92
166,112
167,115
168,110
169,67
170,69
171,74
172,109
173,153
174,146
175,136
176,111
177,118
178,108
179,120
180,119
181,122
182,97
183,92
184,76
185,82
186,85
187,68
188,57
189,54
190,35
191,50
192,15
193,0
194,-23
195,-19
196,-6
197,3
198,-15
199,-25
200,-31
201,-50
202,-32
203,-52
204,-23
205,-6
206,5
207,29
208,24
209,24
210,9
211,9
212,-2
213,-14
214,-19
215,-16
216,-14
217,-8
218,-42
219,-79
220,-117
221,-139
222,-141
223,-142
224,-138
225,-135
226,-111
227,-87
228,-59
229,4
230,41
231,45
232,64
233,67
234,73
235,87
236,81
237,84
238,88
239,89
240,81
241,53
242,1
243,-35
244,-80
245,-99
246,-134
247,-163
248,-182
249,-187
250,-184
251,-177
252,-156
253,-129
254,-91
255,-52
256,-12
257,21
258,42
259,65
260,74
261,83
262,85
263,98
264,101
265,102
266,95
267,84
268,80
269,73
270,45
271,14
272,-5
273,-28
274,-54
275,-90
276,-126
277,-122
278,-107
279,-72
280,-41
281,7
282,56
283,74
284,86
285,90
286,105
287,128
288,114
289,90
290,50
291,20
292,-8
293,-37
294,-76
295,-123
296,-162
297,-165
298,-154
299,-142
300,-133
301,-133
302,-124
303,-97
304,-68
305,-25
306,14
307,28
308,44
309,42
310,61
311,77
312,91
313,70
314,39
315,-1
316,-30
317,-56
318,-93
319,-130
320,-146
321,-134
322,-129
323,-104
324,-103
325,-84
326,-55
327,-22
328,10
329,28
330,46
331,51
332,61
333,93
334,106
335,84
336,34
337,-6
338,-47
339,-60
340,-63
341,-80
342,-99
343,-145
344,-168
345,-161
346,-168
347,-157
348,-177
349,-202
350,-184
351,-152
352,-106
353,-52
354,-39
355,-22
356,-31
357,-35
358,-48
359,-45
360,-43
361,-33
362,-34
363,-16
364,3
365,12
366,-4
367,-47
368,-72
369,-98
370,-87
371,-75
372,-54
373,-29
374,-1
375,31
376,61
377,97
378,106
379,133
380,144
381,153
382,166
383,145
384,143
385,114
386,84
387,34
388,2
389,-11
390,-21
391,-31
392,-50
393,-91
394,-117
395,-128
396,-124
397,-118
398,-112
399,-120
400,-100
401,-72
402,-20
403,33
404,65
405,78
406,77
407,61
408,42
409,15
410,0
411,-29
412,-63
413,-94
414,-124
415,-162
416,-177
417,-197
418,-221
419,-222
420,-225
421,-193
422,-151
423,-130
424,-130
425,-199
426,-246
427,-277
428,-259
429,-226
430,-170
431,-121
432,-77
433,-33
434,1
435,37
436,54
437,80
438,106
439,116
440,107
441,101
442,104
443,94
444,101
445,103
446,97
447,84
448,68
449,62
450,68
451,84
452,96
453,107
454,97
455,133
456,167
457,176
458,172
459,135
460,119
461,105
462,101
463,92
464,93
465,101
466,117
467,154
468,181
469,193
470,171
471,139
472,91
473,62
474,3
475,-34
476,-56
477,-47
478,-18
479,-2
480,21
481,31
482,45
483,55
484,46
485,51
486,52
487,54
488,70
489,74
490,90
491,89
492,107
493,94
494,93
495,67
496,43
497,24
498,15
499,-14
500,-23
501,-56
502,-92
503,-105
504,-99
505,-56
506,-29
507,-23
508,-88
509,-164
510,-208
511,-241
512,-241
513,-243
514,-223
515,-202
516,-169
