,98
0,88
1,76
2,59
3,40
4,17
5,6
6,-3
7,-5
8,-15
9,-24
10,-29
11,-23
12,-19
13,-34
14,-89
15,-175
16,-261
17,-335
18,-340
19,-314
20,-229
21,-152
22,-77
23,-13
24,37
25,51
26,61
27,68
28,80
29,90
30,110
31,141
32,167
33,182
34,188
35,187
36,184
37,170
38,153
39,144
40,129
41,117
42,81
43,45
44,28
45,35
46,49
47,65
48,73
49,77
50,72
51,66
52,56
53,54
54,40
55,41
56,36
57,35
58,33
59,24
60,8
61,-10
62,-30
63,-44
64,-50
65,-43
66,-41
67,-38
68,-37
69,-38
70,-34
71,-34
72,-49
73,-78
74,-146
75,-232
76,-299
77,-349
78,-328
79,-290
80,-234
81,-186
82,-132
83,-73
84,-24
85,15
86,25
87,15
88,16
89,-9
90,2
91,4
92,24
93,24
94,48
95,64
96,68
97,59
98,48
99,52
100,54
101,48
102,41
103,19
104,23
105,44
106,64
107,80
108,82
109,78
110,69
111,57
112,48
113,36
114,33
115,35
116,30
117,23
118,26
119,21
120,12
121,1
122,-16
123,-32
124,-43
125,-39
126,-41
127,-34
128,-33
129,-29
130,-23
131,-23
132,-31
133,-56
134,-106
135,-187
136,-252
137,-324
138,-349
139,-331
140,-293
141,-233
142,-183
143,-131
144,-92
145,-62
146,-28
147,-5
148,10
149,27
150,49
151,71
152,88
153,103
154,111
155,111
156,103
157,89
158,78
159,74
160,53
161,15
162,-33
163,-54
164,-36
165,-17
166,1
167,19
168,32
169,41
170,47
171,50
172,55
173,64
174,65
175,67
176,60
177,60
178,62
179,63
180,60
181,58
182,54
183,45
184,37
185,26
186,14
187,14
188,1
189,-2
190,-9
191,-9
192,-11
193,-14
194,-19
195,-23
196,-27
197,-28
198,-23
199,-19
200,-19
201,-15
202,-8
203,-3
204,-2
205,-2
206,0
207,-3
208,-2
209,-1
210,-8
211,-10
212,-26
213,-39
214,-48
215,-45
216,-35
217,-25
218,-38
219,-86
220,-152
221,-242
222,-316
223,-342
224,-340
225,-294
226,-232
227,-177
228,-119
229,-60
230,-14
231,12
232,21
233,34
234,49
235,55
236,58
237,63
238,65
239,63
240,52
241,46
242,45
243,61
244,75
245,85
246,92
247,103
248,106
249,106
250,112
251,91
252,57
253,16
254,7
255,33
256,67
257,104
258,129
259,140
260,149
261,144
262,145
263,143
264,143
265,137
266,129
267,97
268,46
269,-15
270,-44
271,-33
272,-3
273,17
274,22
275,28
276,37
277,49
278,59
279,67
280,52
281,27
282,1
283,-16
284,-7
285,8
286,26
287,36
288,39
289,38
290,36
291,31
292,27
293,27
294,29
295,31
296,36
297,32
298,30
299,24
300,19
301,3
302,-14
303,-39
304,-57
305,-62
306,-62
307,-51
308,-46
309,-39
310,-42
311,-45
312,-46
313,-66
314,-120
315,-226
316,-322
317,-392
318,-403
319,-361
320,-292
321,-203
322,-130
323,-57
324,-3
325,40
326,68
327,96
328,112
329,119
330,129
331,137
332,137
333,138
334,133
335,120
336,118
337,121
338,119
339,107
340,62
341,1
342,-56
343,-74
344,-58
345,-29
346,-12
347,-1
348,14
349,23
350,44
351,57
352,84
353,79
354,69
355,41
356,10
357,-1
358,14
359,38
360,65
361,83
362,98
363,99
364,82
365,70
366,65
367,72
368,82
369,67
370,-1
371,-70
372,-123
373,-122
374,-93
375,-61
376,-51
377,-38
378,-30
379,-10
380,0
381,6
382,9
383,8
384,-14
385,-48
386,-83
387,-100
388,-80
389,-49
390,-30
391,-19
392,-21
393,-16
394,-17
395,-16
396,-21
397,-27
398,-26
399,-22
400,-12
401,-11
402,-2
403,5
404,4
405,-3
406,0
407,8
408,18
409,22
410,26
411,18
412,0
413,-7
414,-4
415,-4
416,-15
417,-67
418,-156
419,-235
420,-279
421,-286
422,-270
423,-241
424,-200
425,-154
426,-113
427,-73
428,-35
429,-12
430,10
431,25
432,40
433,61
434,82
435,93
436,90
437,84
438,79
439,81
440,82
441,83
442,47
443,-17
444,-75
445,-103
446,-96
447,-72
448,-50
449,-30
450,-11
451,19
452,41
453,61
454,78
455,89
456,95
457,98
458,96
459,102
460,97
461,95
462,92
463,86
464,74
465,61
466,52
467,36
468,26
469,14
470,6
471,0
472,-5
473,-10
474,-20
475,-25
476,-29
477,-33
478,-43
479,-43
480,-40
481,-33
482,-27
483,-19
484,-12
485,-13
486,-16
487,-14
488,-15
489,-17
490,-16
491,-17
492,-24
493,-29
494,-44
495,-58
496,-79
497,-73
498,-53
499,-35
500,-23
