,-183
0,-188
1,-199
2,-204
3,-211
4,-222
5,-232
6,-244
7,-263
8,-310
9,-379
10,-403
11,-393
12,-346
13,-154
14,-13
15,226
16,432
17,567
18,642
19,607
20,470
21,321
22,197
23,101
24,10
25,-54
26,-104
27,-138
28,-165
29,-186
30,-202
31,-222
32,-244
33,-269
34,-309
35,-369
36,-389
37,-363
38,-306
39,-245
40,-49
41,100
42,342
43,491
44,554
45,557
46,479
47,341
48,204
49,88
50,-6
51,-87
52,-156
53,-214
54,-258
55,-284
56,-295
57,-292
58,-281
59,-261
60,-223
61,-176
62,-124
63,-110
64,-174
65,-334
66,-464
67,-473
68,-322
69,-26
70,202
71,390
72,495
73,541
74,542
75,482
76,381
77,278
78,180
79,88
80,8
81,-58
82,-107
83,-152
84,-187
85,-219
86,-243
87,-265
88,-286
89,-313
90,-364
91,-421
92,-413
93,-372
94,-297
95,-172
96,-1
97,188
98,382
99,493
100,551
101,520
102,412
103,271
104,136
105,21
106,-84
107,-170
108,-243
109,-294
110,-294
111,-331
112,-353
113,-364
114,-367
115,-365
116,-366
117,-373
118,-391
119,-398
120,-374
121,-346
122,-308
123,-287
124,-167
125,-7
126,206
127,364
128,433
129,433
130,344
131,222
132,110
133,23
134,-46
135,-106
136,-160
137,-203
138,-230
139,-250
140,-263
141,-274
142,-273
143,-272
144,-272
145,-288
146,-332
147,-394
148,-404
149,-326
150,-126
151,79
152,284
153,410
154,468
155,435
156,342
157,239
158,163
159,101
160,38
161,-38
162,-115
163,-175
164,-217
165,-235
166,-245
167,-245
168,-254
169,-262
170,-270
171,-275
172,-276
173,-269
174,-251
175,-235
176,-213
177,-207
178,-203
179,-245
180,-356
181,-241
182,-147
183,191
184,434
185,615
186,694
187,662
188,563
189,453
190,364
191,275
192,195
193,120
194,47
195,-16
196,-73
197,-119
198,-153
199,-178
200,-195
201,-208
202,-217
203,-222
204,-219
205,-210
206,-186
207,-149
208,-103
209,-90
210,-181
211,-332
212,-304
213,-163
214,177
215,439
216,616
217,681
218,652
219,548
220,411
221,287
222,173
223,68
224,-21
225,-94
226,-137
227,-156
228,-151
229,-153
230,-163
231,-206
232,-266
233,-308
