,271
0,291
1,267
2,196
3,55
4,-56
5,-174
6,-227
7,-224
8,-207
9,-198
10,-207
11,-238
12,-294
13,-343
14,-371
15,-300
16,-102
17,158
18,397
19,466
20,407
21,304
22,202
23,174
24,187
25,242
26,272
27,260
28,191
29,94
30,-33
31,-146
32,-230
33,-242
34,-225
35,-209
36,-203
37,-227
38,-272
39,-329
40,-374
41,-353
42,-213
43,42
44,297
45,450
46,441
47,352
48,241
49,169
50,177
51,205
52,266
53,264
54,207
55,96
56,-27
57,-142
58,-238
59,-280
60,-274
61,-253
62,-242
63,-255
64,-281
65,-333
66,-375
67,-377
68,-283
69,-60
70,186
71,374
72,399
73,326
74,221
75,143
76,142
77,170
78,244
79,244
80,242
81,212
82,113
83,-6
84,-116
85,-217
86,-262
87,-261
88,-246
89,-231
90,-247
91,-284
92,-341
93,-389
94,-416
95,-343
96,-144
97,108
98,333
99,394
100,345
101,238
102,160
103,156
104,179
105,257
106,262
107,235
108,143
109,12
110,-98
111,-203
112,-260
113,-269
114,-256
115,-249
116,-249
117,-273
118,-319
119,-364
120,-400
121,-361
122,-198
123,49
124,292
125,404
126,375
127,290
128,203
129,165
130,194
131,244
132,273
133,260
134,185
135,70
136,-46
137,-158
138,-240
139,-273
140,-256
141,-248
142,-243
143,-282
144,-337
145,-346
146,-284
147,-90
148,149
149,346
150,407
151,343
152,237
153,153
154,128
155,163
156,215
157,242
158,238
159,183
160,60
161,-42
162,-149
163,-210
164,-237
165,-229
166,-212
167,-188
168,-188
169,-224
170,-269
171,-322
172,-355
173,-296
174,-118
175,130
176,366
177,438
178,403
179,301
180,220
181,208
182,232
183,307
184,307
185,278
186,175
187,46
188,-71
189,-184
190,-238
191,-246
192,-225
193,-213
194,-241
195,-296
196,-359
197,-346
198,-230
199,-1
200,236
201,390
202,396
203,293
204,200
205,146
206,151
207,183
208,236
209,256
210,227
211,132
212,9
213,-105
214,-192
215,-233
216,-237
217,-226
218,-202
219,-199
220,-223
221,-264
222,-319
223,-359
224,-342
225,-216
226,19
227,271
228,434
229,435
230,372
231,283
232,257
233,260
234,295
235,321
236,304
237,244
238,102
239,-19
240,-145
241,-222
242,-240
243,-234
244,-234
245,-243
246,-278
247,-330
248,-379
249,-389
250,-299
251,-75
252,187
253,389
254,431
255,354
256,251
257,195
258,200
259,235
260,288
261,286
262,250
263,156
264,20
265,-106
266,-216
267,-257
268,-256
269,-243
270,-238
271,-241
272,-273
273,-318
274,-366
275,-400
276,-358
277,-203
278,39
279,289
280,404
281,384
282,303
283,233
284,244
285,251
286,308
287,307
288,284
289,207
290,72
291,-57
292,-183
293,-252
294,-264
295,-248
296,-244
297,-254
298,-282
299,-325
300,-367
301,-394
302,-367
303,-230
304,15
305,285
306,440
307,430
308,355
309,271
310,266
311,279
312,319
313,345
314,323
315,257
316,136
317,-4
318,-121
319,-219
320,-232
321,-234
322,-228
323,-244
324,-276
325,-313
326,-350
327,-387
328,-379
329,-276
330,-48
331,216
332,404
333,422
334,340
335,234
336,196
337,204
338,246
339,301
340,294
341,243
342,139
343,-10
344,-148
345,-260
346,-298
347,-290
348,-283
349,-291
350,-324
351,-362
352,-406
353,-444
354,-452
355,-371
356,-155
357,122
358,350
359,413
360,355
361,262
362,216
363,236
364,274
365,334
366,313
367,284
368,193
369,49
370,-78
371,-202
372,-247
373,-241
374,-229
375,-235
376,-264
377,-297
378,-341
379,-383
380,-412
381,-363
382,-197
383,61
384,320
385,435
386,404
387,311
388,233
389,239
390,273
391,328
392,335
393,302
394,220
395,88
396,-45
397,-167
398,-224
399,-231
400,-223
401,-245
402,-291
403,-359
404,-427
405,-485
406,-528
407,-483
408,-297
409,6
410,337
411,543
412,580
413,519
414,414
415,371
416,339
417,266
418,173
419,59
420,-48
421,-135
422,-223
423,-257
424,-253
425,-225
426,-197
427,-188
428,-209
429,-248
430,-305
431,-359
432,-390
433,-325
434,-134
435,104
436,280
437,326
438,299
439,254
440,282
441,312
442,376
443,391
444,346
445,257
446,121
447,-2
448,-121
449,-211
450,-239
451,-237
452,-230
453,-236
454,-267
455,-313
456,-363
457,-405
458,-426
459,-349
460,-154
461,106
462,315
463,376
464,338
465,264
466,256
467,269
468,320
469,356
470,329
471,268
472,148
473,9
474,-122
475,-219
476,-255
477,-250
478,-245
479,-257
480,-286
481,-319
482,-352
483,-386
484,-405
485,-330
486,-141
487,123
488,332
489,407
490,370
491,280
492,248
493,255
494,291
495,343
496,341
497,293
498,183
499,30
500,-106
501,-215
502,-250
503,-254
504,-253
505,-253
506,-271
507,-302
508,-338
509,-377
510,-410
511,-379
512,-248
513,-6
514,242
515,358
516,363
517,297
518,243
519,259
520,271
521,335
522,334
523,310
524,231
525,73
526,-48
527,-175
528,-224
529,-231
530,-215
531,-204
532,-209
533,-230
534,-268
535,-243
536,-130
537,59
538,209
539,255
540,194
541,133
542,100
543,158
544,194
545,263
546,273
547,251
548,177
549,56
550,-57
551,-160
552,-239
553,-275
554,-278
555,-255
556,-229
557,-224
558,-233
559,-264
560,-311
561,-357
562,-380
563,-319
564,-119
565,98
566,274
567,331
568,328
569,291
570,302
571,307
572,346
573,353
574,331
575,246
576,132
577,12
578,-94
579,-174
580,-200
581,-199
582,-185
583,-202
584,-267
585,-330
586,-381
587,-332
588,-163
589,98
590,328
591,417
592,352
593,246
594,169
595,172
596,218
597,278
598,303
599,292
600,232
601,94
602,-38
603,-154
604,-220
605,-228
606,-217
607,-203
608,-193
609,-202
610,-227
611,-280
612,-337
613,-370
614,-338
615,-178
616,31
617,235
618,314
619,326
620,300
621,321
622,347
623,367
624,373
625,336
626,269
627,158
628,30
629,-92
630,-191
631,-224
632,-224
633,-216
634,-215
635,-241
636,-264
637,-303
638,-343
639,-379
640,-353
641,-232
642,-13
643,220
644,336
645,348
646,311
647,292
648,319
649,328
650,346
651,327
652,280
653,192
654,66
655,-68
656,-183
657,-239
658,-245
659,-234
660,-231
661,-244
662,-264
663,-294
664,-331
665,-370
666,-379
667,-311
668,-114
669,130
670,324
671,367
672,326
673,252
674,258
675,272
676,320
677,326
678,306
679,233
680,130
681,-2
682,-117
683,-196
684,-214
685,-209
686,-198
687,-211
688,-238
689,-273
690,-310
691,-349
692,-378
693,-345
694,-214
695,17
696,265
697,390
698,386
699,315
700,254
701,275
702,293
703,350
704,332
705,308
706,206
707,76
708,-42
709,-148
710,-197
711,-208
712,-214
713,-216
714,-229
715,-255
716,-291
717,-323
718,-363
719,-367
720,-290
721,-97
722,158
723,349
724,403
725,357
726,275
727,257
728,272
729,327
730,344
731,329
732,268
733,150
734,13
735,-107
736,-196
737,-223
738,-225
739,-232
740,-247
741,-274
742,-298
743,-322
744,-326
745,-260
746,-109
747,88
748,249
749,267
750,209
751,150
752,148
753,203
754,261
755,300
756,293
757,244
758,138
759,8
760,-115
761,-207
762,-253
763,-262
764,-244
765,-228
766,-232
767,-278
768,-335
769,-398
770,-383
771,-277
772,-60
773,186
774,353
775,372
776,289
777,184
778,144
779,163
780,233
781,273
782,282
783,236
784,132
785,17
786,-107
787,-198
788,-248
789,-252
790,-234
791,-213
792,-214
793,-241
794,-277
795,-321
796,-370
797,-400
798,-362
799,-215
800,30
801,269
802,397
803,400
804,325
805,274
806,274
807,305
808,350
809,339
810,299
811,196
812,57
813,-68
814,-166
815,-212
816,-214
817,-211
818,-210
819,-220
820,-231
821,-227
822,-189
823,-130
824,-67
825,29
826,155
827,285
828,367
829,362
830,315
831,252
832,235
833,154
834,79
835,-28
836,-121
837,-191
838,-239
839,-257
840,-237
841,-206
842,-186
843,-163
844,-174
845,-190
846,-238
847,-291
848,-339
849,-377
850,-343
851,-207
852,8
853,230
854,315
855,334
856,292
857,300
858,315
859,329
860,356
861,338
862,275
863,174
864,57
865,-61
866,-144
867,-185
868,-197
869,-190
870,-185
871,-207
872,-226
873,-262
874,-280
875,-230
876,-86
877,101
878,243
879,244
880,200
881,162
882,202
883,254
884,297
885,291
886,276
887,195
888,82
889,-37
890,-145
891,-205
892,-248
893,-250
894,-237
895,-214
896,-200
897,-208
898,-222
899,-259
900,-296
901,-358
902,-367
903,-307
904,-117
905,137
906,337
907,390
908,344
909,276
910,265
911,290
912,322
913,331
914,323
915,250
916,129
917,-1
918,-131
919,-201
920,-229
921,-226
922,-224
923,-232
924,-265
925,-281
926,-299
927,-270
928,-189
929,-81
930,12
931,124
932,236
933,356
934,411
935,390
936,331
937,280
938,233
939,155
940,68
941,-29
942,-123
943,-187
944,-234
945,-232
946,-215
947,-200
948,-198
949,-218
950,-254
951,-299
952,-325
953,-319
954,-240
955,-71
956,168
957,361
958,437
959,393
960,351
961,278
962,268
963,226
964,154
965,88
966,0
967,-83
968,-139
969,-191
970,-191
971,-154
972,-133
973,-105
974,-102
975,-130
976,-167
977,-222
978,-260
979,-305
980,-334
981,-295
982,-154
983,62
984,228
985,309
986,352
987,371
988,419
989,427
990,415
991,394
992,348
993,248
994,153
995,38
996,-70
997,-148
998,-196
999,-188
1000,-164
1001,-153
1002,-163
1003,-193
1004,-238
1005,-243
1006,-153
1007,23
1008,211
1009,294
1010,254
1011,218
1012,196
1013,275
1014,318
1015,357
1016,333
1017,292
1018,197
1019,74
1020,-48
1021,-155
1022,-209
1023,-239
1024,-246
1025,-231
1026,-221
1027,-206
1028,-218
1029,-230
1030,-257
1031,-295
1032,-337
1033,-365
1034,-319
1035,-159
1036,88
1037,317
1038,399
1039,365
1040,300
1041,290
1042,310
1043,334
1044,354
1045,328
1046,283
1047,159
1048,32
1049,-87
1050,-178
1051,-209
1052,-223
1053,-221
1054,-226
1055,-243
1056,-263
1057,-284
1058,-300
1059,-330
1060,-345
1061,-296
1062,-145
1063,105
1064,352
1065,471
1066,429
1067,322
1068,243
1069,247
1070,300
1071,343
1072,333
1073,336
1074,226
1075,119
1076,-24
1077,-126
1078,-177
1079,-180
1080,-186
1081,-196
1082,-220
1083,-246
1084,-282
1085,-299
1086,-330
1087,-353
1088,-329
1089,-199
1090,38
1091,294
1092,446
1093,439
1094,330
1095,224
1096,208
1097,231
1098,290
1099,301
1100,308
1101,226
1102,98
1103,-41
1104,-178
1105,-248
1106,-260
1107,-264
1108,-263
1109,-277
1110,-298
1111,-317
1112,-342
1113,-361
1114,-389
1115,-382
1116,-293
1117,-79
1118,172
1119,392
1120,431
1121,344
1122,224
1123,177
1124,195
1125,260
1126,303
1127,325
1128,286
1129,172
1130,42
1131,-86
1132,-184
1133,-212
1134,-211
1135,-175
1136,-143
1137,-114
1138,-87
1139,-69
1140,-65
1141,-107
1142,-70
1143,23
1144,154
1145,251
1146,278
1147,250
1148,250
1149,197
1150,125
1151,75
1152,-17
1153,-73
1154,-158
1155,-208
1156,-243
1157,-268
1158,-279
1159,-258
1160,-207
1161,-183
1162,-207
1163,-285
1164,-365
1165,-376
1166,-240
1167,-31
1168,199
1169,342
1170,397
1171,391
1172,384
1173,301
1174,210
1175,115
1176,10
1177,-66
1178,-140
1179,-187
1180,-209
1181,-217
1182,-211
1183,-190
1184,-173
1185,-168
1186,-196
1187,-222
1188,-288
1189,-331
1190,-319
1191,-197
1192,34
1193,268
1194,426
1195,472
1196,470
1197,414
1198,393
1199,266
1200,187
1201,104
1202,20
1203,-39
1204,-126
1205,-178
1206,-197
1207,-186
1208,-169
1209,-149
1210,-148
1211,-174
1212,-228
1213,-297
