,-501
0,-540
1,-523
2,-489
3,-539
4,-768
5,-998
6,-1156
7,-1009
8,-665
9,-211
10,220
11,544
12,724
13,789
14,780
15,721
16,630
17,534
18,443
19,357
20,276
21,202
22,144
23,94
24,50
25,7
26,-32
27,-68
28,-106
29,-142
30,-175
31,-205
32,-237
33,-277
34,-303
35,-307
36,-277
37,-231
38,-192
39,-169
40,-176
41,-228
42,-355
43,-572
44,-843
45,-1067
46,-1137
47,-1000
48,-660
49,-202
50,300
51,719
52,1038
53,1189
54,1155
55,1015
56,837
57,697
58,623
59,543
60,440
61,345
62,345
63,277
64,241
65,210
66,190
67,162
68,130
69,100
70,76
71,72
72,88
73,71
74,1
75,-100
76,-189
77,-226
78,-211
79,-169
80,-109
81,-46
82,-27
83,-69
84,-129
85,-190
86,-249
87,-315
88,-397
89,-470
90,-587
91,-760
92,-936
93,-1001
94,-887
95,-571
96,-158
97,294
98,656
99,895
100,1009
101,954
102,818
103,657
104,556
105,514
106,484
107,442
108,407
109,359
110,296
111,216
112,147
113,109
114,100
115,91
116,78
117,54
118,15
119,-51
120,-153
121,-293
122,-439
123,-586
124,-705
125,-814
126,-854
127,-763
128,-537
129,-176
130,202
131,535
132,761
133,871
134,904
135,854
136,751
137,588
138,395
139,205
140,94
141,65
142,95
143,120
144,42
145,-89
146,-230
147,-310
148,-313
149,-275
150,-231
151,-149
152,-62
153,29
154,74
155,51
156,-55
157,-218
158,-441
159,-681
160,-874
161,-855
162,-658
163,-297
164,72
165,428
166,730
167,944
168,1026
169,1029
170,904
171,735
172,563
173,472
174,419
175,357
176,248
177,168
178,122
179,93
180,52
181,3
182,-46
183,-61
184,-42
185,-21
186,-16
187,-34
188,-88
189,-155
190,-227
191,-286
192,-334
193,-411
194,-495
195,-523
196,-464
197,-342
198,-220
199,-137
200,-134
201,-276
202,-498
203,-773
204,-901
205,-816
206,-501
207,-6
208,438
209,746
210,862
211,766
212,549
213,310
214,167
215,162
216,226
217,290
218,324
219,311
220,288
221,277
222,278
223,260
224,210
225,174
226,143
227,101
228,32
229,-86
230,-205
231,-317
232,-381
233,-382
234,-383
235,-453
236,-551
237,-660
238,-628
239,-433
240,-67
241,344
242,703
243,926
244,1011
245,1014
246,959
247,873
248,731
249,569
250,401
251,232
252,75
253,-52
254,-111
255,-106
256,-45
257,-28
258,-68
259,-185
260,-331
261,-447
262,-495
263,-433
264,-328
265,-203
266,-123
267,-144
268,-234
269,-356
270,-467
271,-504
272,-512
273,-468
274,-404
275,-343
276,-358
277,-486
278,-635
279,-699
280,-577
