,23
0,144
1,228
2,260
3,255
4,218
5,178
6,126
7,60
8,6
9,-47
10,-90
11,-143
12,-181
13,-221
14,-264
15,-305
16,-346
17,-406
18,-506
19,-565
20,-474
21,-232
22,76
23,309
24,415
25,484
26,552
27,594
28,614
29,578
30,494
31,400
32,293
33,192
34,104
35,26
36,-22
37,-32
38,-46
39,-64
40,-102
41,-159
42,-233
43,-304
44,-311
45,-226
46,-115
47,-6
48,38
49,65
50,77
51,69
52,29
53,-29
54,-123
55,-205
56,-291
57,-362
58,-411
59,-470
60,-496
61,-465
62,-406
63,-326
64,-297
65,-327
66,-377
67,-300
68,-140
69,113
70,293
71,384
72,432
73,438
74,438
75,450
76,477
77,482
78,470
79,420
80,375
81,334
82,270
83,178
84,71
85,-27
86,-120
87,-236
88,-383
89,-542
90,-633
91,-687
92,-503
93,-250
94,102
95,410
96,599
97,704
98,723
99,688
100,622
101,549
102,477
103,426
104,394
105,377
106,354
107,311
108,233
109,136
110,28
111,-97
112,-235
113,-356
114,-440
115,-515
116,-538
117,-432
118,-299
119,-73
120,97
121,228
122,328
123,369
124,365
125,339
126,309
127,292
128,269
129,240
130,200
131,144
132,84
133,26
134,-33
135,-110
136,-203
137,-301
138,-379
139,-465
140,-569
141,-578
142,-490
143,-287
144,-31
145,163
146,328
147,435
148,475
149,475
150,441
151,398
152,343
153,295
154,240
155,187
156,126
157,126
158,59
159,16
160,-50
161,-122
162,-209
163,-283
164,-348
165,-447
166,-439
167,-373
168,-235
169,-112
170,-65
171,-55
172,-45
173,-48
174,-52
175,-62
176,-74
177,-75
178,-86
179,-82
180,-91
181,-87
182,-88
183,-54
184,-17
185,7
186,-5
187,-40
188,-90
189,-173
190,-187
191,-131
192,-16
193,110
194,166
195,206
196,233
197,234
198,198
199,157
200,122
201,106
202,115
203,146
204,190
205,201
206,175
207,128
208,59
209,-24
210,-123
211,-230
212,-329
213,-409
214,-358
215,-195
216,14
217,175
218,234
219,268
220,274
221,263
222,230
223,187
224,136
225,86
226,29
227,-28
228,-86
229,-123
230,-145
231,-174
232,-199
233,-212
234,-200
235,-184
236,-224
237,-351
238,-367
239,-276
240,-50
241,141
242,229
243,270
244,292
245,329
246,367
247,372
248,357
249,314
250,268
251,216
252,162
253,117
254,57
255,-14
256,-86
257,-158
258,-202
259,-256
260,-319
261,-437
262,-586
263,-595
264,-440
265,-169
266,119
267,283
268,370
269,394
270,386
271,366
272,349
273,316
274,280
275,245
276,227
277,216
278,187
279,141
280,95
281,46
282,14
283,-40
284,-79
285,-141
286,-215
287,-335
288,-482
289,-501
290,-457
291,-237
292,17
293,209
294,357
295,394
296,368
297,342
298,310
299,277
300,233
301,195
302,154
303,115
304,80
305,34
306,-12
307,-63
308,-112
309,-153
310,-199
311,-241
312,-305
313,-394
314,-537
315,-599
316,-474
317,-234
318,100
319,333
320,465
321,528
322,518
323,474
324,398
325,297
326,175
327,46
328,-74
329,-174
330,-241
331,-226
332,-173
333,-95
334,-69
335,-89
336,-124
337,-162
338,-215
339,-268
340,-199
341,-110
342,38
343,120
344,167
345,202
346,236
347,260
348,253
349,234
350,181
351,112
352,30
353,-53
354,-123
355,-186
356,-241
357,-281
358,-316
359,-345
360,-351
361,-334
362,-325
363,-284
364,-163
365,0
366,182
367,299
368,343
369,351
370,316
371,273
372,224
373,186
374,161
375,147
376,137
377,136
378,131
379,106
380,67
381,34
382,-18
383,-72
384,-141
385,-200
386,-237
387,-184
388,-89
389,38
390,146
391,217
392,283
393,313
394,313
395,280
396,229
397,160
398,87
399,26
400,12
401,4
402,32
403,24
404,32
405,47
406,37
407,7
408,-90
409,-228
410,-323
411,-310
412,-232
413,-96
414,-14
415,51
416,89
417,113
418,114
419,122
420,111
421,88
422,59
423,23
424,-16
425,-59
426,-98
427,-121
428,-143
429,-160
430,-144
431,-156
432,-157
433,-205
434,-212
435,-125
436,-11
437,154
438,258
439,359
440,414
441,409
442,359
443,299
444,261
445,218
446,185
447,125
448,70
449,-1
450,-65
451,-118
452,-177
453,-227
454,-284
455,-350
456,-405
457,-454
458,-470
459,-498
460,-525
461,-501
462,-398
463,-197
464,8
465,177
466,256
467,277
468,267
469,235
470,189
471,134
472,63
473,-5
474,-46
475,-63
476,-72
477,-71
478,-70
479,-51
480,-50
481,-48
482,-63
483,-88
484,-120
485,-169
486,-206
487,-240
488,-261
489,-274
490,-281
491,-276
492,-259
493,-223
494,-147
495,-32
496,120
497,260
498,332
499,345
500,288
501,211
502,112
503,52
504,-7
505,-52
506,-90
507,-110
508,-99
509,-75
510,-38
511,-23
512,-34
513,-54
514,-85
515,-110
516,-148
517,-178
518,-243
519,-328
520,-458
521,-573
522,-564
523,-440
524,-185
525,101
526,292
527,456
528,496
529,477
530,386
531,266
532,144
533,35
534,-33
535,-95
536,-136
537,-139
538,-105
539,-39
540,10
541,43
542,65
543,72
544,90
545,86
546,63
547,16
548,-57
549,-157
550,-300
551,-312
552,-311
553,-187
554,-61
555,61
556,186
557,264
558,334
559,416
560,479
561,499
562,451
563,391
564,310
565,246
566,182
567,127
568,67
569,4
570,-73
571,-154
572,-238
573,-320
574,-408
575,-487
576,-574
577,-635
578,-561
579,-414
580,-196
581,-66
582,21
583,111
584,251
585,360
586,446
587,414
588,335
589,224
590,121
591,62
592,28
593,7
594,-10
595,-32
596,-57
597,-73
598,-99
599,-127
600,-162
601,-200
602,-238
603,-274
604,-305
605,-350
606,-372
607,-315
608,-236
609,-145
610,-104
611,-84
612,-19
613,116
614,281
615,404
616,407
617,330
618,215
619,132
620,74
621,44
622,10
623,-3
624,-21
625,-34
626,-44
627,-57
628,-56
629,-73
630,-84
631,-88
632,-88
633,-82
634,-97
635,-141
636,-242
637,-353
638,-363
639,-284
640,-35
641,223
642,492
643,665
644,726
645,691
646,579
647,449
648,319
649,203
650,121
651,47
652,5
653,-30
654,-54
655,-83
656,-100
657,-134
658,-175
659,-209
660,-256
661,-284
662,-313
663,-348
664,-427
665,-504
666,-479
667,-391
668,-157
669,45
670,235
671,374
672,459
673,486
674,443
675,337
676,226
677,109
678,23
679,-60
680,-122
681,-161
682,-168
683,-150
684,-108
685,-88
686,-62
687,-59
688,-59
689,-104
690,-176
691,-280
692,-379
693,-314
694,-208
695,-7
696,117
697,205
698,267
699,322
700,335
701,316
702,247
703,132
704,19
705,-107
706,-204
707,-277
708,-266
709,-208
710,-109
711,-38
712,-15
713,-38
714,-64
715,-87
716,-114
717,-166
718,-134
719,-56
720,56
721,143
722,191
723,238
724,307
725,354
726,381
727,394
728,395
729,357
730,280
731,152
732,52
733,-29
734,-84
735,-138
736,-205
737,-268
738,-302
739,-310
740,-282
741,-288
742,-272
743,-200
744,-78
745,102
746,227
747,295
748,301
749,282
750,237
751,194
752,160
753,119
754,116
755,116
756,104
757,79
758,11
759,-79
760,-171
761,-272
762,-357
763,-415
764,-490
765,-575
766,-651
767,-613
768,-506
769,-328
770,-180
771,-59
772,33
773,96
774,133
775,155
776,157
777,157
778,133
779,93
780,50
781,-8
782,-43
783,-70
784,-43
785,-1
786,64
787,144
788,240
789,292
790,280
791,189
792,-18
793,-289
794,-444
795,-435
796,-286
797,-102
798,-8
799,105
800,204
801,296
802,340
803,338
804,309
805,243
806,168
807,70
808,-19
809,-97
810,-174
811,-227
812,-264
813,-266
814,-241
815,-225
816,-232
817,-277
818,-316
819,-394
820,-523
821,-727
822,-783
823,-781
824,-598
825,-401
826,-173
827,72
828,299
829,467
830,569
831,609
832,588
833,521
834,449
835,371
836,309
837,244
838,177
839,100
840,37
841,-25
842,-70
843,-93
844,-121
845,-136
846,-127
847,-132
848,-133
849,-167
850,-176
851,-107
852,-27
853,39
854,19
855,-41
856,-112
857,-149
858,-98
859,38
860,203
861,309
862,326
863,293
864,270
865,234
866,218
867,180
868,132
869,54
870,-29
871,-130
872,-202
873,-273
874,-317
875,-341
876,-368
877,-367
878,-353
879,-309
880,-278
881,-253
882,-252
883,-299
884,-435
885,-525
886,-614
887,-565
888,-481
889,-379
890,-270
891,-167
892,-72
893,16
894,69
895,112
896,110
897,87
898,34
899,-15
900,-70
901,-137
902,-204
903,-279
904,-364
905,-434
906,-500
907,-545
908,-569
909,-592
910,-619
911,-683
912,-767
913,-833
914,-820
915,-712
916,-462
917,-197
918,74
919,225
920,283
921,264
922,240
923,194
924,159
925,103
926,57
927,23
928,5
929,-4
930,-17
931,-36
932,-60
933,-95
934,-137
935,-164
936,-186
937,-205
938,-238
939,-295
940,-359
941,-352
942,-277
943,-147
944,-31
945,66
946,122
947,171
948,159
949,84
950,-7
951,-121
952,-235
953,-278
954,-257
955,-172
956,-71
957,-4
958,59
959,104
960,119
961,136
962,142
963,134
964,104
965,64
966,11
967,-22
968,-20
969,-22
970,-22
971,-45
972,-91
973,-155
974,-282
975,-265
976,-167
977,47
978,272
979,383
980,444
981,406
982,341
983,306
984,320
985,336
986,328
987,272
988,192
989,128
990,67
991,18
992,-35
993,-88
994,-132
995,-170
996,-185
997,-206
998,-233
999,-251
1000,-295
1001,-328
1002,-411
1003,-399
1004,-305
1005,-162
1006,38
1007,156
1008,244
1009,296
1010,267
1011,224
1012,240
1013,326
1014,459
1015,525
1016,482
1017,400
1018,306
1019,239
1020,184
1021,126
1022,91
1023,62
1024,63
1025,38
1026,26
1027,1
1028,-17
1029,-55
1030,-98
1031,-138
1032,-190
1033,-180
1034,-168
1035,-131
1036,-120
1037,-122
1038,-127
1039,-128
1040,-127
1041,-94
1042,-54
1043,7
1044,40
1045,73
1046,67
1047,72
1048,54
1049,19
1050,-13
1051,-36
1052,-33
1053,-8
1054,24
1055,49
1056,79
1057,68
1058,53
1059,28
1060,3
1061,-19
1062,-53
1063,-107
1064,-228
1065,-347
1066,-333
1067,-230
1068,23
1069,295
1070,570
1071,820
1072,995
1073,1058
1074,1032
1075,948
1076,815
1077,661
1078,495
1079,343
1080,218
1081,121
1082,58
1083,24
1084,10
1085,-6
1086,-26
1087,-42
1088,-53
1089,-59
1090,-65
1091,-96
1092,-121
1093,-178
1094,-293
1095,-396
1096,-415
1097,-333
1098,-155
1099,42
1100,244
1101,440
1102,577
1103,678
1104,695
1105,672
1106,598
1107,485
1108,369
1109,238
1110,143
1111,77
1112,35
1113,9
1114,-3
1115,-32
1116,-67
1117,-92
1118,-110
1119,-144
1120,-197
1121,-274
1122,-380
1123,-536
1124,-550
1125,-474
1126,-232
1127,44
1128,285
1129,486
1130,625
1131,703
1132,730
1133,708
1134,659
1135,593
1136,489
1137,419
1138,334
1139,248
1140,154
1141,61
1142,-25
1143,-87
1144,-143
1145,-197
1146,-242
1147,-269
1148,-252
1149,-229
1150,-205
1151,-209
1152,-207
1153,-250
1154,-332
1155,-282
1156,-207
1157,14
1158,208
1159,383
1160,522
1161,574
1162,558
1163,496
1164,444
1165,428
1166,442
1167,438
1168,412
1169,335
1170,258
1171,144
1172,28
1173,-84
1174,-179
1175,-275
1176,-351
1177,-423
1178,-462
1179,-457
1180,-451
1181,-458
1182,-531
1183,-478
1184,-396
1185,-220
1186,-61
1187,30
1188,104
1189,144
1190,168
1191,199
1192,211
1193,193
1194,149
1195,99
1196,101
1197,125
1198,159
1199,161
1200,132
1201,98
1202,42
1203,-37
1204,-128
1205,-234
1206,-324
1207,-398
1208,-464
1209,-559
1210,-512
1211,-416
1212,-222
1213,15
1214,197
1215,377
1216,494
1217,533
1218,532
1219,510
1220,463
1221,410
1222,346
1223,294
1224,269
1225,226
1226,165
1227,85
1228,10
1229,-65
1230,-124
1231,-184
1232,-232
1233,-275
1234,-314
1235,-345
1236,-369
1237,-399
1238,-463
1239,-497
1240,-399
1241,-243
1242,12
1243,222
1244,395
1245,510
1246,522
1247,492
1248,443
1249,391
1250,339
1251,298
1252,251
1253,237
1254,222
1255,205
1256,182
1257,132
1258,74
1259,16
1260,-37
1261,-78
1262,-132
1263,-193
1264,-284
1265,-366
1266,-391
1267,-395
1268,-408
1269,-326
1270,-219
1271,-21
1272,183
1273,322
1274,446
1275,515
1276,519
1277,508
1278,479
1279,451
1280,406
1281,349
1282,274
1283,207
1284,129
1285,32
1286,-82
1287,-201
1288,-315
1289,-424
1290,-500
1291,-511
1292,-482
1293,-432
1294,-394
1295,-371
1296,-401
1297,-407
1298,-340
1299,-241
1300,-75
1301,29
1302,123
1303,180
1304,221
1305,240
1306,231
1307,219
1308,182
1309,139
1310,100
1311,45
1312,-5
1313,-71
1314,-139
1315,-224
1316,-297
1317,-369
1318,-396
1319,-394
1320,-380
1321,-323
1322,-261
1323,-190
1324,-123
1325,-85
1326,-23
1327,11
1328,20
1329,-14
1330,-147
1331,-252
1332,-256
1333,-184
1334,12
1335,190
1336,378
1337,500
1338,535
1339,566
1340,611
1341,640
1342,605
1343,486
1344,326
1345,167
1346,4
1347,-103
1348,-184
1349,-206
1350,-215
1351,-190
1352,-169
1353,-159
1354,-156
1355,-161
1356,-150
1357,-138
1358,-148
1359,-197
1360,-315
1361,-459
1362,-487
1363,-426
1364,-215
1365,19
1366,202
1367,336
1368,411
1369,445
1370,455
1371,452
1372,415
1373,356
1374,267
1375,166
1376,57
1377,-21
1378,-50
1379,-57
1380,-69
1381,-56
1382,-41
1383,-11
1384,4
1385,-17
1386,-66
1387,-128
1388,-245
1389,-273
1390,-226
1391,-134
1392,6
1393,69
1394,112
1395,173
1396,156
1397,139
1398,51
1399,-49
1400,-65
1401,-30
1402,90
1403,194
1404,272
1405,312
1406,289
1407,204
1408,112
1409,22
1410,-66
1411,-131
1412,-194
1413,-239
1414,-290
1415,-356
1416,-484
1417,-517
1418,-468
1419,-323
1420,-135
1421,-21
1422,67
1423,126
1424,197
1425,272
1426,370
1427,414
1428,422
1429,405
1430,398
1431,361
1432,309
1433,256
1434,193
1435,132
1436,59
1437,-20
1438,-63
1439,-98
1440,-110
1441,-153
1442,-232
1443,-335
1444,-428
1445,-503
1446,-433
1447,-347
1448,-169
1449,-41
1450,61
1451,161
1452,224
1453,254
1454,254
1455,247
1456,219
1457,207
1458,216
1459,213
1460,189
1461,153
1462,110
1463,88
1464,54
1465,30
1466,-2
1467,-24
1468,-45
1469,-59
1470,-72
1471,-97
1472,-142
1473,-209
1474,-262
1475,-342
1476,-460
1477,-453
1478,-399
1479,-191
1480,31
1481,209
1482,378
1483,466
1484,513
1485,542
1486,584
1487,622
1488,608
1489,540
1490,452
1491,328
1492,212
1493,119
1494,37
1495,-70
1496,-177
1497,-258
1498,-258
1499,-248
1500,-270
1501,-372
1502,-461
1503,-492
1504,-485
1505,-448
1506,-436
1507,-460
1508,-379
1509,-290
1510,-83
1511,121
1512,255
1513,373
1514,411
1515,384
1516,353
1517,303
1518,221
1519,189
1520,201
1521,283
1522,336
1523,317
1524,264
1525,188
1526,76
1527,4
1528,-74
1529,-125
1530,-153
1531,-181
1532,-212
1533,-256
1534,-300
1535,-340
1536,-423
1537,-525
1538,-516
1539,-451
1540,-267
1541,-83
1542,66
1543,238
1544,363
1545,417
1546,445
1547,428
1548,407
1549,379
1550,349
1551,329
1552,306
1553,235
1554,135
1555,13
1556,-100
1557,-185
1558,-240
1559,-260
1560,-282
1561,-286
1562,-260
1563,-262
1564,-260
1565,-286
1566,-296
1567,-302
1568,-322
1569,-372
1570,-298
1571,-202
1572,28
1573,241
1574,405
1575,512
1576,536
1577,511
1578,475
1579,453
1580,416
1581,351
1582,271
1583,170
1584,46
1585,-83
1586,-181
1587,-253
1588,-268
1589,-275
1590,-233
1591,-233
1592,-218
1593,-198
1594,-162
1595,-141
1596,-121
1597,-119
1598,-146
1599,-181
1600,-285
1601,-354
1602,-342
1603,-252
1604,-68
1605,77
1606,204
1607,276
1608,293
1609,309
1610,354
1611,455
1612,503
1613,509
1614,462
1615,373
1616,284
1617,158
1618,49
1619,-48
1620,-145
1621,-194
1622,-239
1623,-268
1624,-274
1625,-210
1626,-132
1627,-28
1628,-4
1629,-34
1630,-77
1631,-159
1632,-247
1633,-351
1634,-316
1635,-249
1636,-104
1637,31
1638,167
1639,322
1640,360
1641,349
1642,279
1643,220
1644,208
1645,210
1646,247
1647,211
1648,173
1649,111
1650,44
1651,-6
1652,-62
1653,-119
1654,-165
1655,-197
1656,-166
1657,-148
1658,-111
1659,-101
1660,-102
1661,-106
1662,-166
1663,-219
1664,-346
1665,-320
1666,-259
1667,-89
1668,115
1669,283
1670,438
1671,531
1672,541
1673,534
1674,489
1675,458
1676,412
1677,358
1678,323
1679,272
1680,227
1681,126
1682,8
1683,-116
1684,-191
1685,-255
1686,-278
1687,-271
1688,-282
1689,-294
1690,-330
1691,-338
1692,-391
1693,-459
1694,-500
1695,-382
1696,-222
1697,1
1698,159
1699,276
1700,407
1701,494
1702,482
1703,451
1704,357
1705,275
1706,194
1707,141
1708,122
1709,125
1710,118
1711,104
1712,36
1713,-50
1714,-146
1715,-218
1716,-252
1717,-260
1718,-255
1719,-260
1720,-252
1721,-265
1722,-234
1723,-238
1724,-256
1725,-265
1726,-338
1727,-329
1728,-259
1729,-121
1730,93
1731,230
1732,359
1733,403
1734,404
1735,334
1736,271
1737,186
1738,196
1739,245
1740,304
1741,369
1742,341
1743,285
1744,192
1745,119
1746,43
1747,-1
1748,-77
1749,-109
1750,-128
1751,-131
1752,-136
1753,-136
1754,-159
1755,-159
1756,-167
1757,-168
1758,-195
1759,-271
1760,-412
1761,-507
1762,-531
1763,-414
1764,-196
1765,17
1766,216
1767,336
1768,373
1769,380
1770,363
1771,336
1772,308
1773,276
1774,208
1775,124
1776,20
1777,-67
1778,-127
1779,-187
1780,-221
1781,-225
1782,-211
1783,-180
1784,-160
1785,-141
1786,-140
1787,-165
1788,-216
1789,-299
1790,-407
1791,-415
1792,-312
1793,-113
1794,113
1795,277
1796,375
1797,448
1798,441
1799,466
1800,452
1801,444
1802,414
1803,362
1804,307
1805,240
1806,161
1807,68
1808,-19
1809,-100
1810,-166
1811,-230
1812,-294
1813,-331
1814,-352
1815,-354
1816,-321
1817,-306
1818,-263
1819,-221
1820,-155
1821,-136
