,-155
0,-283
1,-456
2,-541
3,-474
4,-389
5,-288
6,-233
7,-150
8,-43
9,67
10,158
11,277
12,347
13,334
14,224
15,93
16,61
17,120
18,226
19,301
20,309
21,259
22,168
23,70
24,-37
25,-125
26,-236
27,-364
28,-533
29,-540
30,-522
31,-369
32,-307
33,-251
34,-172
35,-63
36,36
37,180
38,305
39,368
40,314
41,160
42,67
43,54
44,116
45,190
46,228
47,219
48,160
49,66
50,-46
51,-160
52,-277
53,-397
54,-397
55,-524
56,-588
57,-578
58,-432
59,-241
60,-59
61,50
62,153
63,273
64,352
65,377
66,291
67,198
68,101
69,54
70,84
71,160
72,237
73,257
74,242
75,183
76,101
77,-21
78,-99
79,-204
80,-315
81,-470
82,-553
83,-535
84,-434
85,-342
86,-240
87,-144
88,-29
89,65
90,160
91,277
92,328
93,297
94,178
95,78
96,65
97,114
98,195
99,248
100,249
101,211
102,141
103,60
104,-4
105,-113
106,-244
107,-430
108,-566
109,-536
110,-489
111,-346
112,-298
113,-216
114,-125
115,-13
116,90
117,217
118,262
119,265
120,225
121,205
122,242
123,274
124,279
125,242
126,198
127,131
128,50
129,-50
130,-109
131,-233
132,-338
133,-485
134,-561
135,-456
136,-344
137,-171
138,-101
139,-45
140,23
141,126
142,268
143,349
144,401
145,318
146,188
147,80
148,63
149,136
150,222
151,273
152,263
153,203
154,102
155,-20
156,-113
157,-209
158,-314
159,-472
160,-596
161,-555
162,-414
163,-249
164,-127
165,-32
166,50
167,170
168,316
169,361
170,374
171,294
172,225
173,212
174,231
175,255
176,256
177,238
178,184
179,107
180,0
181,-85
182,-156
183,-258
184,-388
185,-535
186,-545
187,-470
188,-313
189,-204
190,-114
191,-33
192,60
193,196
194,296
195,358
196,309
197,201
198,93
199,53
200,93
201,178
202,245
203,266
204,243
205,180
206,105
207,15
208,-66
209,-188
210,-341
211,-522
212,-560
213,-550
214,-426
215,-365
216,-280
217,-188
218,-77
219,39
220,153
221,219
222,238
223,181
224,150
225,174
226,232
227,279
228,276
229,235
230,178
231,101
232,26
233,-60
234,-117
235,-187
236,-327
237,-470
238,-569
239,-540
240,-442
241,-307
242,-203
243,-87
244,35
245,136
246,221
247,266
248,243
249,186
250,119
251,111
252,167
253,240
254,283
255,275
256,227
257,136
258,54
259,-26
260,-64
261,-147
262,-278
263,-455
264,-564
265,-584
266,-514
267,-433
268,-336
269,-230
270,-126
271,-1
272,122
273,214
274,240
275,197
276,150
277,155
278,217
279,282
280,333
281,332
282,294
283,229
284,153
285,80
286,36
287,-11
288,-90
289,-251
290,-410
291,-506
292,-479
293,-401
294,-277
295,-157
296,-55
297,52
298,171
299,263
300,320
301,287
302,224
303,202
304,234
305,302
306,361
307,377
308,342
309,270
310,170
311,78
312,-6
313,-45
314,-111
315,-233
316,-394
317,-486
318,-530
319,-463
320,-376
321,-267
322,-156
323,-61
324,29
325,124
326,201
327,215
328,167
329,140
330,168
331,248
332,323
333,356
334,334
335,272
336,176
337,94
338,16
339,-8
340,-68
341,-192
342,-359
343,-491
344,-536
345,-471
346,-372
347,-253
348,-145
349,-41
350,83
351,182
352,264
353,256
354,192
355,145
356,150
357,214
358,289
359,336
360,327
361,276
362,187
363,94
364,14
365,-18
366,-68
367,-159
368,-335
369,-483
370,-543
371,-514
372,-422
373,-302
374,-183
375,-75
376,38
377,131
378,200
379,215
380,170
381,129
382,139
383,200
384,275
