,249
0,218
1,176
2,137
3,88
4,21
5,-49
6,-48
7,18
8,163
9,362
10,539
11,614
12,587
13,443
14,291
15,164
16,77
17,24
18,10
19,10
20,-2
21,-14
22,-54
23,-77
24,-108
25,-106
26,-138
27,-194
28,-294
29,-402
30,-477
31,-536
32,-552
33,-560
34,-558
35,-567
36,-591
37,-617
38,-618
39,-532
40,-360
41,-109
42,123
43,314
44,467
45,590
46,661
47,682
48,700
49,662
50,655
51,616
52,592
53,555
54,457
55,315
56,178
57,69
58,-47
59,-158
60,-241
61,-288
62,-297
63,-309
64,-315
65,-330
66,-331
67,-340
68,-343
69,-353
70,-362
71,-366
72,-378
73,-386
74,-401
75,-415
76,-421
77,-423
78,-406
79,-445
80,-537
81,-607
82,-607
83,-295
84,137
85,587
86,823
87,794
88,666
89,521
90,393
91,283
92,193
93,87
94,-1
95,-1
96,-105
97,-193
98,-273
99,-339
100,-365
101,-371
102,-376
103,-403
104,-477
105,-520
106,-494
107,-239
108,101
109,435
110,634
111,653
112,616
113,540
114,442
115,335
116,206
117,85
118,-23
119,-111
120,-184
121,-258
122,-326
123,-384
124,-425
125,-452
126,-457
127,-454
128,-443
129,-433
130,-427
131,-413
132,-411
133,-402
134,-407
135,-422
136,-465
137,-460
138,-310
139,-82
140,253
141,481
142,611
143,576
144,508
145,443
146,432
147,425
148,417
149,408
150,388
151,361
152,327
153,278
154,220
155,145
156,80
157,8
158,-53
159,-113
160,-170
161,-222
162,-275
163,-333
164,-386
165,-436
166,-430
167,-326
168,-142
169,134
170,362
171,503
172,543
173,521
174,531
175,523
176,488
177,401
178,305
179,217
180,139
181,71
182,1
183,-34
184,-72
185,-139
186,-239
187,-375
188,-514
189,-585
190,-542
191,-425
192,-307
193,-275
194,-309
195,-362
196,-389
197,-368
198,-303
199,-204
200,-117
201,-52
202,-41
203,-32
204,-52
205,-62
206,-75
207,-96
208,-61
209,59
210,219
211,371
212,392
213,353
214,276
215,196
216,85
217,-32
218,-159
219,-284
220,-370
221,-396
222,-392
223,-371
224,-370
225,-384
226,-352
227,-303
228,-249
229,-199
230,-118
231,21
232,149
233,214
234,177
235,102
236,0
237,-94
238,-178
239,-233
240,-257
241,-268
242,-270
243,-289
244,-349
245,-416
246,-484
247,-452
248,-226
249,69
250,375
251,522
252,534
253,499
254,450
255,410
256,400
257,401
258,400
259,381
260,344
261,279
262,187
263,78
264,-51
265,-175
266,-287
267,-363
268,-398
269,-373
270,-324
271,-308
272,-381
273,-463
274,-530
275,-310
276,99
277,526
278,802
279,844
280,791
281,705
282,598
283,480
284,376
285,274
286,175
287,92
288,23
289,-57
290,-138
291,-229
292,-309
293,-357
294,-387
295,-409
296,-395
297,-339
298,-258
299,-175
300,-164
301,-226
302,-369
303,-499
304,-604
305,-394
306,-52
307,318
308,529
309,541
310,474
311,389
312,266
313,157
314,54
315,-25
316,-109
317,-163
318,-201
319,-210
320,-199
321,-178
322,-154
323,-155
324,-136
325,-64
326,-9
327,61
328,83
329,102
330,100
331,67
332,-15
333,-110
334,-220
335,-285
336,-238
337,-125
338,27
339,132
340,220
341,279
342,354
343,379
344,369
345,334
346,266
347,197
348,149
349,100
350,75
351,37
352,-7
353,-38
354,-71
355,-92
356,-106
357,-108
358,-108
359,-100
360,-96
361,-97
362,-103
363,-115
364,-137
365,-172
366,-227
367,-270
368,-316
369,-331
370,-330
371,-309
372,-294
373,-285
374,-269
375,-267
376,-264
377,-264
378,-265
379,-266
380,-260
381,-244
382,-220
383,-181
384,-152
385,-111
386,-80
387,-89
388,-28
389,132
390,260
391,468
392,660
393,863
394,967
395,917
396,772
397,657
398,562
399,461
400,348
401,252
402,159
403,57
404,-55
405,-140
406,-182
407,-151
408,-55
409,48
410,134
411,161
412,139
413,94
414,33
415,-29
