,-10
0,-658
1,-1254
2,-1395
3,-977
4,-198
5,419
6,785
7,873
8,867
9,766
10,623
11,321
12,-179
13,-710
14,-873
15,-583
16,-11
17,469
18,707
19,720
20,624
21,501
22,397
23,383
24,406
25,410
26,383
27,314
28,225
29,128
30,45
31,0
32,16
33,53
34,86
35,74
36,59
37,82
38,151
39,248
40,318
41,329
42,323
43,157
44,-446
45,-1390
46,-1861
47,-1866
48,-1568
49,-556
50,458
51,914
52,1105
53,857
54,80
55,-638
56,-929
57,-647
58,-90
59,244
60,326
61,312
62,258
63,180
64,93
65,38
66,-16
67,-70
68,-101
69,-111
70,-91
71,-41
72,-12
73,10
74,10
75,2
76,-3
77,0
78,14
79,47
80,91
81,140
82,194
83,259
84,320
85,350
86,320
87,251
88,157
89,87
90,61
91,71
92,109
93,162
94,178
95,190
96,189
97,190
98,194
99,216
100,284
101,416
102,523
103,308
104,-379
105,-981
106,-1257
107,-931
108,-417
109,-46
110,125
111,184
112,155
113,84
114,-67
115,-235
116,-381
117,-416
118,-353
119,-288
120,-224
121,-164
122,-103
123,-36
124,30
125,89
126,147
127,192
128,217
129,244
130,265
131,308
132,374
133,449
134,575
135,655
136,592
137,5
138,-1119
139,-1771
140,-1866
141,-1539
142,-636
143,189
144,657
145,867
146,824
147,418
148,-309
149,-985
150,-1187
151,-835
152,-161
153,335
154,589
155,647
156,613
157,501
158,309
159,0
160,-415
161,-758
162,-799
163,-442
164,28
165,465
166,713
167,787
168,758
169,666
170,533
171,327
172,60
173,-211
174,-314
175,-208
176,129
177,373
178,555
179,580
180,548
181,502
182,433
183,348
184,276
185,216
186,182
187,194
188,208
189,183
190,125
191,46
192,-18
193,-70
194,-107
195,-114
196,-96
197,-46
198,4
199,54
200,109
201,157
202,195
203,231
204,280
205,336
206,402
207,453
208,488
209,476
210,416
211,329
212,250
213,195
214,153
215,165
216,187
217,233
218,-80
219,-999
220,-1727
221,-1867
222,-1660
223,-809
224,-105
225,147
226,153
227,-108
228,-517
229,-921
230,-1127
231,-1022
232,-726
233,-409
234,-174
235,-66
236,-41
237,-52
238,-60
239,-45
240,-33
241,-16
242,3
243,52
244,98
245,117
246,120
247,133
248,169
249,215
250,292
251,365
252,422
253,472
254,360
255,-243
256,-1262
257,-1808
258,-1858
259,-1353
260,-422
261,386
262,749
263,848
264,625
265,68
266,-771
267,-1352
268,-1423
269,-875
270,-134
271,414
272,700
273,778
274,707
275,564
276,424
277,281
278,112
279,-68
280,-163
281,-96
282,138
283,525
284,872
285,1139
286,1256
287,1236
288,1137
289,921
290,657
291,397
292,124
293,-138
294,-353
295,-521
296,-761
297,-988
298,-1123
299,-1119
300,-913
301,-652
302,-372
303,-139
304,-43
305,-45
306,-74
307,-153
308,-287
309,-400
310,-452
311,-407
312,-320
313,-250
314,-175
315,-91
316,-22
317,46
318,104
319,178
320,253
321,323
322,403
323,492
324,555
