,-25
0,7
1,37
2,40
3,26
4,22
5,-15
6,-35
7,-60
8,-80
9,-112
10,-133
11,-118
12,-97
13,-51
14,-5
15,38
16,65
17,56
18,3
19,-62
20,-107
21,-103
22,-82
23,-61
24,-37
25,-29
26,-34
27,-24
28,-20
29,-3
30,5
31,3
32,-20
33,-47
34,-70
35,-73
36,-58
37,-40
38,-26
39,-30
40,-42
41,-49
42,-40
43,-30
44,-17
45,-10
46,-16
47,-31
48,-40
49,-46
50,-50
51,-37
52,-20
53,-9
54,-14
55,-18
56,-13
57,-12
58,-9
59,-23
60,-34
61,-48
62,-54
63,-57
64,-75
65,-83
66,-82
67,-68
68,-53
69,-35
70,-10
71,12
72,33
73,38
74,33
75,11
76,-22
77,-61
78,-104
79,-125
80,-127
81,-122
82,-91
83,-41
84,4
85,15
86,-5
87,-24
88,-39
89,-49
90,-49
91,-55
92,-74
93,-92
94,-88
95,-58
96,-20
97,3
98,33
99,49
100,60
101,65
102,44
103,19
104,5
105,14
106,30
107,41
108,45
109,48
110,37
111,33
112,23
113,14
114,12
115,-10
116,-16
117,-28
118,-25
119,-18
120,-23
121,-17
122,-10
123,-1
124,-8
125,-10
126,0
127,18
128,23
129,7
130,-21
131,-47
132,-55
133,-42
134,-19
135,-8
136,5
137,6
138,2
139,-2
140,-8
141,-19
142,-25
143,-30
144,-16
145,-9
146,9
147,24
148,31
149,25
150,42
151,58
152,87
153,104
154,117
155,94
156,73
157,42
158,19
159,11
160,7
161,20
162,28
163,36
164,39
165,25
166,12
167,-1
168,9
169,28
170,41
171,64
172,65
173,49
174,21
175,3
176,-19
177,-26
178,-5
179,34
180,80
181,120
182,135
183,128
184,110
185,89
186,51
187,6
188,-39
189,-64
190,-70
191,-48
192,-11
193,12
194,39
195,48
196,60
197,58
198,51
199,56
200,50
201,34
202,17
203,8
204,1
205,4
206,6
207,27
208,43
209,76
210,72
211,72
212,55
213,47
214,38
215,26
216,27
217,27
218,27
219,32
220,37
221,16
222,2
223,2
224,10
225,26
226,34
227,52
228,67
229,77
230,84
231,73
232,47
233,13
234,-14
235,-37
236,-42
237,-45
238,-29
239,-31
240,-16
241,-6
242,-1
243,12
244,17
245,20
246,22
247,23
248,25
249,-7
250,-43
251,-81
252,-103
253,-101
254,-89
255,-57
256,-43
257,-16
258,13
259,48
260,67
261,71
262,54
263,39
264,25
265,11
266,-16
267,-38
268,-19
269,11
270,51
271,67
272,52
273,24
274,-8
275,-31
276,-54
277,-65
278,-61
279,-34
280,-5
281,7
282,19
283,17
284,24
285,41
286,70
287,93
288,105
289,107
290,87
291,58
292,18
293,-7
294,-45
