,63
0,43
1,47
2,53
3,70
4,87
5,86
6,68
7,25
8,38
9,63
10,106
11,115
12,121
13,86
14,72
15,49
16,84
17,112
18,135
19,115
20,75
21,60
22,43
23,78
24,72
25,88
26,90
27,85
28,65
29,56
30,66
31,104
32,104
33,122
34,93
35,74
36,50
37,49
38,45
39,51
40,17
41,40
42,10
43,14
44,33
45,46
46,62
47,62
48,20
49,20
50,5
51,55
52,81
53,75
54,62
55,28
56,-5
57,45
58,41
59,82
60,81
61,86
62,91
63,88
64,60
65,60
66,32
67,40
68,72
69,61
70,56
71,8
72,-6
73,14
74,18
75,88
76,74
77,102
78,50
79,38
80,41
81,50
82,44
83,52
84,55
85,30
86,38
87,14
88,6
89,-26
90,-1
91,-12
92,-10
93,-16
94,6
95,-7
96,-4
97,-10
98,33
99,76
100,55
101,25
102,-14
103,2
104,46
105,43
106,53
107,34
108,22
109,11
110,16
111,2
112,43
113,27
114,47
115,14
116,-1
117,-4
118,16
119,33
120,41
121,46
122,58
123,48
124,44
125,32
126,32
127,32
128,52
129,55
130,20
131,15
132,-10
133,-12
134,-10
135,14
136,29
137,30
138,21
139,50
140,24
141,40
142,43
143,34
144,34
145,18
146,28
147,48
148,49
149,44
150,30
151,47
152,49
153,53
154,5
155,73
156,70
157,107
158,88
159,93
160,114
161,105
162,69
163,51
164,56
165,46
166,51
167,59
168,11
169,31
170,21
171,33
172,40
173,50
174,80
175,80
176,121
177,60
178,50
179,32
180,55
181,92
182,99
183,97
184,99
185,88
186,91
187,81
188,48
189,56
190,69
191,139
192,138
193,163
194,138
195,141
196,103
197,68
198,77
199,83
200,92
201,104
202,107
203,92
204,76
205,124
206,109
207,111
208,85
209,97
210,116
211,127
212,103
213,90
214,112
215,112
216,107
217,88
218,74
219,101
220,81
221,73
222,75
223,51
224,55
225,59
226,57
227,58
228,47
229,29
230,34
231,19
232,33
233,44
234,55
235,42
236,66
237,34
238,5
239,30
240,19
241,14
242,0
243,-1
244,25
245,38
246,37
247,9
248,25
249,33
250,84
251,84
252,113
253,111
254,111
255,65
256,25
257,-3
258,9
259,44
260,87
261,118
262,103
263,80
264,59
265,68
266,151
267,96
268,71
269,6
270,-12
271,33
272,64
