,-46
0,-44
1,-47
2,-40
3,-21
4,4
5,18
6,25
7,-8
8,-14
9,-33
10,-27
11,-9
12,16
13,37
14,44
15,68
16,73
17,65
18,63
19,67
20,72
21,81
22,89
23,86
24,70
25,47
26,15
27,-29
28,-61
29,-74
30,-55
31,-37
32,-31
33,-36
34,-40
35,-24
36,-5
37,-2
38,-30
39,-56
40,-74
41,-64
42,-39
43,2
44,27
45,30
46,20
47,14
48,12
49,28
50,44
51,46
52,39
53,32
54,14
55,2
56,-6
57,-8
58,-7
59,-15
60,-2
61,24
62,43
63,63
64,73
65,63
66,51
67,48
68,45
69,47
70,55
71,37
72,6
73,-39
74,-61
75,-60
76,-54
77,-59
78,-62
79,-55
80,-37
81,2
82,19
83,28
84,24
85,3
86,-27
87,-39
88,-30
89,-21
90,-16
91,-13
92,-7
93,-10
94,-16
95,-3
96,25
97,32
98,13
99,-13
100,-47
101,-59
102,-59
103,-50
104,-50
105,-50
106,-54
107,-58
108,-62
109,-45
110,-19
111,2
112,7
113,4
114,-6
115,-6
116,14
117,35
118,39
119,24
120,5
121,-3
122,-2
123,21
124,38
125,54
126,60
127,50
128,45
129,39
130,44
131,56
132,51
133,25
134,-1
135,-14
136,-15
137,-17
138,-17
139,-14
140,-13
141,8
142,18
143,23
144,18
145,22
146,10
147,17
148,42
149,42
150,33
151,11
152,6
153,8
154,9
155,-1
156,-25
157,-41
158,-54
159,-53
160,-50
161,-37
162,-44
163,-63
164,-92
165,-91
166,-47
167,-13
168,25
169,33
170,44
171,43
172,55
173,63
174,55
175,37
176,26
177,21
178,33
179,60
180,74
181,61
182,24
183,-13
184,-53
185,-71
186,-62
187,-43
188,-12
189,25
190,66
191,75
192,58
193,35
194,16
195,6
196,-9
197,-37
198,-74
199,-103
200,-105
201,-91
202,-63
203,-26
204,3
205,9
206,2
207,5
208,16
209,18
210,13
211,23
212,21
213,31
214,49
215,47
216,36
217,23
218,23
219,40
220,47
221,53
222,47
223,43
224,47
225,49
226,35
227,14
228,-21
229,-46
230,-52
231,-31
232,-8
233,-2
234,-6
235,0
236,3
237,4
238,1
239,-8
240,-27
241,-31
242,-17
243,11
244,32
245,45
246,40
247,18
248,-4
249,-19
250,-20
251,-15
252,3
253,4
254,-15
255,-48
256,-74
257,-65
258,-44
259,-9
260,-1
261,0
262,-8
263,-8
264,-6
265,1
266,16
267,22
268,20
269,11
270,-8
271,-34
272,-43
273,-30
274,-13
275,-11
276,-2
277,-5
278,-15
279,-29
280,-33
281,-16
282,6
283,31
284,44
285,38
286,20
287,0
288,-23
289,-38
290,-37
291,-40
292,-56
293,-76
294,-91
295,-82
296,-62
297,-30
298,-5
299,2
300,-1
301,-13
302,-36
303,-76
304,-88
305,-106
306,-93
307,-84
308,-64
309,-65
310,-75
311,-72
312,-50
313,-10
314,28
315,67
316,66
317,43
318,12
319,-23
320,-34
321,-31
322,-15
323,-2
324,-6
325,0
326,11
327,33
328,50
329,60
330,39
331,22
332,23
333,34
334,42
335,42
336,30
337,14
338,0
339,-3
340,7
341,23
342,36
343,36
344,16
345,-7
346,-14
347,-12
348,-10
349,1
350,9
351,-5
352,-23
353,-35
354,-21
355,9
356,45
357,67
358,52
359,24
360,-9
361,-21
362,-20
363,6
364,26
365,39
366,43
367,56
368,74
369,91
370,107
371,93
372,73
373,52
374,35
375,14
376,13
377,23
378,23
379,14
380,-6
381,-17
382,-11
383,-5
384,23
385,38
386,33
387,-5
388,-41
389,-61
390,-45
391,-19
392,-19
393,-36
394,-35
395,-21
396,-6
397,-7
398,-8
399,10
400,14
401,15
402,11
403,14
404,29
405,46
406,59
407,63
408,74
409,84
410,85
411,61
412,30
413,0
414,-8
415,4
416,21
417,27
418,29
419,31
420,46
421,49
422,60
423,50
424,26
425,12
426,-4
427,-21
428,-37
429,-35
430,-23
431,6
432,34
433,45
434,36
435,9
436,2
437,9
438,34
439,47
440,52
441,30
442,-9
443,-39
444,-61
445,-57
446,-41
447,-11
448,-3
449,6
450,21
451,23
452,39
453,33
454,24
455,9
456,11
457,43
458,86
459,112
460,104
461,59
462,-5
463,-40
464,-35
465,-21
466,-18
467,-18
468,-22
469,-11
470,10
471,19
472,9
473,-35
474,-71
475,-97
476,-102
477,-83
478,-57
479,-16
480,4
481,23
482,17
483,-5
484,-22
485,-25
486,-21
487,-30
488,-35
489,-38
490,-30
491,-2
492,27
493,43
494,35
495,25
496,9
497,-3
498,-5
499,-1
500,18
501,28
502,40
503,51
504,66
505,68
506,58
507,29
508,-1
509,3
510,25
511,31
512,26
513,-13
514,-46
515,-61
516,-49
517,-28
518,-11
519,14
520,28
521,24
522,20
523,29
524,32
525,46
526,45
527,47
528,41
529,26
530,11
531,-1
532,-13
533,-21
534,-30
535,-45
536,-63
537,-76
538,-78
539,-76
540,-64
541,-69
542,-82
543,-67
544,-45
545,-22
546,-14
547,-7
548,-11
549,-18
550,-21
551,4
552,19
553,37
554,46
555,55
556,69
557,79
558,78
559,60
560,20
561,-19
562,-52
563,-70
564,-78
565,-80
566,-90
567,-90
568,-79
569,-57
570,-39
571,-27
572,-22
573,-36
574,-33
575,-25
576,-4
577,10
578,24
579,42
580,46
581,67
582,83
583,98
584,92
585,57
586,22
587,-5
588,-8
589,-5
590,-19
591,-52
592,-81
593,-86
594,-84
595,-57
596,-40
597,-32
598,-34
599,-41
600,-33
601,-34
602,-10
603,9
604,26
605,22
606,22
607,20
608,16
609,-5
610,-10
611,-17
612,-7
613,11
614,15
615,27
616,36
617,55
618,51
619,35
620,20
621,17
622,13
623,5
624,-1
625,6
626,46
627,72
628,70
629,32
630,-11
631,-30
632,-25
633,-1
634,18
635,31
636,20
637,12
638,16
639,5
640,-6
641,-14
642,-23
643,-33
644,-30
645,-1
646,17
647,43
648,51
649,59
650,62
651,63
652,64
653,50
654,35
655,19
656,7
657,-20
658,-31
659,-36
660,-28
661,-1
662,27
663,46
664,42
665,30
666,8
667,-8
668,-13
669,6
670,37
671,49
672,44
673,19
674,3
675,5
676,28
677,45
678,39
679,21
680,4
681,-6
682,-4
683,1
684,-18
685,-41
686,-57
687,-60
688,-35
689,6
690,21
691,12
692,-3
693,9
694,42
695,78
696,83
697,87
698,60
699,55
700,50
701,33
702,7
703,-17
704,-9
705,-6
706,4
707,1
708,-7
709,-29
710,-43
711,-47
712,-39
713,-16
714,-4
715,-3
716,-2
717,6
718,26
719,34
720,26
721,2
722,-30
723,-66
724,-78
725,-72
726,-57
727,-35
728,-6
729,18
730,38
731,54
732,58
733,42
734,30
735,25
736,24
737,19
738,17
739,18
740,41
741,73
742,98
743,84
744,34
745,3
746,-16
747,-35
748,-40
749,-45
750,-24
751,16
752,44
753,51
754,27
755,12
756,18
757,43
758,64
759,79
760,68
761,44
762,26
763,21
764,12
765,11
766,6
767,-10
768,-29
769,-32
770,-14
771,-7
772,10
773,6
774,4
775,3
776,12
777,26
778,17
779,7
780,-16
781,-32
782,-48
783,-41
784,-39
785,-42
786,-41
787,-26
788,7
789,27
790,61
791,57
792,53
793,33
794,20
795,1
796,-22
797,-46
798,-71
799,-89
800,-99
801,-76
802,-37
803,-6
804,21
805,1
806,-25
807,-56
808,-69
809,-62
810,-41
811,-6
812,22
813,28
814,4
815,-29
816,-62
817,-57
818,-34
819,-11
820,-6
821,-8
822,2
823,15
824,21
825,22
826,-1
827,-16
828,-33
829,-27
830,-23
831,0
832,33
833,58
834,70
835,58
836,27
837,0
838,-13
839,-3
840,7
841,0
842,-4
843,-14
844,-29
845,-26
846,0
847,36
848,48
849,50
850,49
851,55
852,59
853,68
854,58
855,54
856,46
857,43
858,47
859,55
860,67
861,68
862,53
863,54
864,32
865,18
866,1
867,-2
868,-13
869,-32
870,-55
871,-73
872,-79
873,-66
874,-39
875,-25
876,-13
877,-19
878,-29
879,-37
880,-40
881,-47
882,-60
883,-73
884,-61
885,-37
886,-14
887,-9
888,-12
889,-28
890,-37
891,-41
892,-39
893,-37
894,-41
895,-52
896,-65
897,-57
898,-25
899,0
900,10
901,0
902,-6
903,-5
904,15
905,22
906,43
907,41
908,46
909,43
910,30
911,13
912,-3
913,-4
914,3
915,22
916,34
917,32
918,41
919,67
920,97
921,111
922,114
923,100
924,68
925,40
926,20
927,14
928,9
929,12
930,1
931,-13
932,-24
933,-27
934,-27
935,-5
936,15
937,34
938,32
939,27
940,15
941,-4
942,-7
943,-5
944,2
945,-7
946,-29
947,-47
948,-57
949,-31
950,-1
951,31
952,23
953,13
954,2
955,7
956,13
957,7
958,-18
959,-46
960,-54
961,-25
962,13
963,55
964,70
965,71
966,70
967,86
968,102
969,96
970,67
971,45
972,27
