,-15
0,-23
1,-25
2,-23
3,-18
4,-9
5,-5
6,-12
7,-17
8,-38
9,-53
10,-61
11,-69
12,-88
13,-98
14,-99
15,-92
16,-76
17,-64
18,-54
19,-55
20,-55
21,-52
22,-51
23,-44
24,-31
25,-18
26,-16
27,-12
28,-9
29,-5
30,-9
31,-5
32,-3
33,-12
34,-17
35,-32
36,-44
37,-49
38,-44
39,-41
40,-40
41,-26
42,-19
43,-21
44,-27
45,-27
46,-33
47,-35
48,-22
49,-7
50,8
51,20
52,30
53,27
54,34
55,33
56,23
57,3
58,-11
59,-8
60,-2
61,7
62,18
63,26
64,20
65,7
66,-2
67,-10
68,-1
69,19
70,39
71,43
72,34
73,25
74,14
75,6
76,9
77,19
78,27
79,40
80,52
81,56
82,61
83,58
84,51
85,41
86,41
87,40
88,34
89,25
90,18
91,18
92,8
93,11
94,4
95,-10
96,-18
97,-13
98,-2
99,3
100,23
101,30
102,29
103,30
104,37
105,45
106,53
107,56
108,43
109,25
110,25
111,6
112,7
113,12
114,23
115,42
116,53
117,53
118,50
119,41
120,18
121,-3
122,-22
123,-31
124,-36
125,-38
126,-28
127,-25
128,-15
129,5
130,26
131,38
132,44
133,42
134,34
135,27
136,26
137,33
138,33
139,35
140,21
141,-1
142,-17
143,-24
144,-20
145,-21
146,-18
147,-23
148,-33
149,-36
150,-30
151,-24
152,-22
153,-7
154,-1
155,5
156,5
157,3
158,6
159,6
160,16
161,20
162,21
163,15
164,17
165,3
166,-12
167,-19
168,-30
169,-39
170,-36
171,-24
172,-13
173,-6
174,-8
175,-15
176,-27
177,-35
178,-30
179,-30
180,-23
181,-11
182,-5
183,3
184,2
185,4
186,-15
187,-36
188,-55
189,-64
190,-75
191,-75
192,-63
193,-50
194,-33
195,-18
196,-4
197,4
198,12
199,18
200,13
201,-4
202,-19
203,-45
204,-58
205,-47
206,-24
207,-8
208,3
209,5
210,11
211,2
212,-2
213,-10
214,-14
215,-13
216,-2
217,16
218,19
219,29
220,33
221,43
222,52
223,64
224,59
225,41
226,30
227,18
228,13
229,11
230,24
231,35
232,45
233,56
234,56
235,50
236,43
237,45
238,48
239,44
240,34
241,12
242,-5
243,-16
244,-14
245,-15
246,-12
247,3
248,11
249,9
250,2
251,1
252,6
253,14
254,26
255,22
256,5
257,-14
258,-23
259,-29
260,-17
261,7
262,22
263,21
264,13
265,11
266,-9
267,-16
268,-18
269,-13
270,-6
271,7
272,6
273,5
274,4
275,14
276,18
277,15
278,13
279,4
280,-5
281,-15
282,-13
283,-5
284,-3
285,9
286,17
287,21
288,18
289,14
290,8
291,-2
292,-6
293,-12
294,-21
295,-24
296,-23
297,-31
298,-43
299,-44
300,-35
301,-18
302,4
303,32
304,43
305,48
306,45
307,35
308,25
309,15
310,9
311,-11
312,-13
313,-9
314,-3
315,-1
316,0
317,3
318,-2
319,-1
320,-2
321,-8
322,-16
323,-19
324,-8
325,-12
326,-10
327,-9
328,-4
329,-10
330,-15
331,-21
332,-30
333,-31
334,-26
335,-25
336,-29
337,-22
338,-17
339,-21
340,-23
341,-36
342,-51
343,-75
344,-82
345,-78
346,-65
347,-49
348,-30
349,-19
350,-11
351,6
352,14
353,13
354,9
355,8
356,7
357,1
358,3
359,-2
360,-5
361,-8
362,-1
363,2
364,3
365,0
366,0
367,3
368,6
369,18
370,16
371,17
372,23
373,30
374,33
375,33
376,26
377,5
378,-12
379,-17
380,-17
381,-3
382,16
383,38
384,41
385,34
386,25
387,20
388,14
389,17
390,17
391,8
392,2
393,1
394,-2
395,-6
396,-3
397,0
398,3
399,6
400,13
401,18
402,12
403,12
404,8
405,11
406,13
407,20
408,22
409,12
410,9
411,4
412,-5
413,-7
414,-1
415,21
416,40
417,56
418,51
419,29
420,2
421,-13
422,-24
423,-18
424,-5
425,4
426,2
427,-3
428,-3
429,-5
430,-11
431,-7
432,-10
433,-8
434,-18
435,-22
436,-34
437,-39
438,-34
439,-33
440,-30
441,-28
442,-20
443,-27
444,-38
445,-56
446,-70
447,-77
448,-72
449,-58
450,-58
451,-54
452,-44
453,-32
454,-24
455,-6
456,7
457,10
458,8
459,-2
460,-8
461,-20
462,-28
463,-37
464,-52
465,-61
466,-58
467,-47
468,-42
469,-31
470,-34
471,-47
472,-58
473,-56
474,-43
475,-36
476,-26
477,-28
478,-37
479,-42
480,-39
481,-34
482,-27
483,-10
484,-15
485,-23
486,-31
487,-26
488,-22
489,-17
490,-18
491,-29
492,-33
493,-40
494,-36
495,-41
496,-45
497,-40
498,-36
499,-35
500,-30
501,-24
502,-29
503,-28
504,-26
505,-27
506,-35
507,-43
508,-47
509,-50
510,-40
511,-17
512,1
513,12
514,11
515,1
516,-25
517,-42
518,-42
519,-29
520,-17
521,-17
522,-22
523,-37
524,-45
525,-35
526,-17
527,1
528,23
529,22
530,6
531,-11
532,-24
533,-26
534,-31
535,-27
536,-23
537,-22
538,-20
539,-17
540,-8
541,5
542,29
543,47
544,59
545,59
546,54
547,33
548,4
549,-8
550,-12
551,-2
552,0
553,12
554,10
555,8
556,10
557,10
558,6
559,6
560,15
561,18
562,19
563,19
564,19
565,15
566,5
567,5
568,-8
569,-12
570,-12
571,-12
572,-17
573,-26
574,-31
575,-45
576,-50
577,-53
578,-46
579,-36
580,-16
581,6
582,22
583,34
584,38
585,38
586,31
587,28
588,23
589,18
590,19
591,22
592,21
593,8
594,-7
595,-30
596,-53
597,-62
598,-57
599,-38
600,-22
601,3
602,22
603,25
604,20
605,7
606,4
607,3
608,17
609,22
610,21
611,9
612,11
613,0
614,-3
615,8
616,16
617,16
618,4
619,-7
620,-30
621,-43
622,-48
623,-39
624,-23
625,-3
626,18
627,23
628,27
629,23
630,16
631,12
632,8
633,14
634,5
635,-5
636,-17
637,-30
638,-46
639,-51
640,-36
641,-17
642,17
643,48
644,67
645,66
646,60
647,45
648,17
649,0
650,-8
651,-1
652,-3
653,-2
654,-6
655,-7
656,-8
657,0
658,3
659,-1
660,5
661,4
662,1
663,-3
664,-1
665,2
666,5
667,25
668,33
669,38
670,30
671,23
672,13
673,2
674,2
675,1
676,-1
677,-1
678,1
679,-5
680,-5
681,-7
682,-5
683,-11
684,-21
685,-29
686,-38
687,-41
688,-33
689,-23
690,-13
691,-6
692,5
693,6
694,1
695,-1
696,-11
697,-18
698,-27
699,-29
700,-38
701,-43
702,-39
703,-29
704,-16
705,3
706,18
707,22
708,23
709,21
710,18
711,11
712,14
713,18
714,18
715,29
716,39
717,45
718,41
719,40
720,31
721,18
722,4
723,-8
724,-16
725,-26
726,-22
727,-22
728,-28
729,-33
730,-27
731,-31
732,-38
733,-35
734,-33
735,-39
736,-43
737,-40
738,-34
739,-25
740,-5
741,-1
742,-5
743,-7
744,-2
745,5
746,14
747,19
748,14
749,9
750,1
751,1
752,-6
753,-9
754,-14
755,-18
756,-28
757,-34
758,-21
759,-16
760,-3
761,12
762,28
763,27
764,22
765,11
766,-10
767,-21
768,-24
769,-18
770,-5
771,6
772,11
773,14
774,13
775,14
776,11
777,5
778,-1
779,-12
780,-30
781,-38
782,-36
783,-28
784,-21
785,-14
786,-14
787,-14
788,-13
789,-4
790,6
791,2
792,3
793,-3
794,-10
795,-16
796,-8
797,-6
798,-3
799,5
800,2
801,-10
802,-18
803,-21
804,-37
805,-46
806,-45
807,-35
808,-27
809,-27
810,-24
811,-25
812,-17
813,-7
814,-1
815,-4
816,-11
817,-3
818,1
819,16
820,28
821,23
822,18
823,12
