,10
0,-6
1,-14
2,-14
3,-9
4,-7
5,1
6,4
7,0
8,-8
9,-21
10,-15
11,-7
12,17
13,20
14,15
15,11
16,21
17,33
18,49
19,63
20,68
21,63
22,51
23,43
24,26
25,7
26,-10
27,-27
28,-39
29,-48
30,-43
31,-39
32,-27
33,-9
34,2
35,10
36,18
37,35
38,42
39,50
40,54
41,55
42,48
43,47
44,46
45,35
46,34
47,33
48,35
49,29
50,16
51,11
52,0
53,-6
54,-6
55,-5
56,-4
57,-4
58,-14
59,-25
60,-27
61,-21
62,-7
63,-7
64,-1
65,14
66,24
67,34
68,35
69,34
70,33
71,46
72,57
73,58
74,49
75,35
76,25
77,19
78,27
79,27
80,23
81,19
82,25
83,26
84,16
85,1
86,-9
87,-11
88,4
89,19
90,22
91,17
92,18
93,16
94,9
95,2
96,1
97,2
98,8
99,12
100,13
101,8
102,6
103,15
104,14
105,19
106,19
107,10
108,0
109,-1
110,8
111,12
112,23
113,33
114,39
115,32
116,23
117,26
118,24
119,31
120,32
121,25
122,9
123,7
124,6
125,13
126,9
127,10
128,8
129,-3
130,4
131,10
132,3
133,2
134,-3
135,2
136,-10
137,-11
138,-13
139,-12
140,-3
141,13
142,13
143,26
144,25
145,24
146,13
147,5
148,9
149,15
150,21
151,20
152,16
153,5
154,-7
155,-7
156,7
157,4
158,2
159,1
160,10
161,16
162,16
163,15
164,6
165,0
166,3
167,-1
168,-11
169,-23
170,-24
171,-31
172,-30
173,-32
174,-40
175,-56
176,-64
177,-62
178,-53
179,-37
180,-25
181,-20
182,-29
183,-40
184,-40
185,-40
186,-26
187,-11
188,-8
189,-11
190,-15
191,-24
192,-25
193,-24
194,-15
195,-8
196,-19
197,-37
198,-49
199,-50
200,-37
201,-18
202,-7
203,-12
204,-10
205,-9
206,-5
207,6
208,21
209,27
210,15
211,9
212,1
213,6
214,15
215,26
216,29
217,30
218,41
219,51
220,57
221,60
222,66
223,69
224,73
225,76
226,72
227,60
228,44
229,42
230,31
231,28
232,18
233,11
234,8
235,11
236,11
237,2
238,-5
239,6
240,16
241,29
242,36
243,40
244,23
245,12
246,6
247,6
248,6
249,16
250,34
251,41
252,36
253,24
254,8
255,-5
256,-12
257,-20
258,-21
259,-14
260,1
261,13
262,21
263,35
264,40
265,53
266,58
267,57
268,57
269,40
270,37
271,32
272,30
273,28
274,38
275,31
276,27
277,22
278,12
279,-9
280,-35
281,-52
282,-60
283,-54
284,-45
285,-40
286,-35
287,-40
288,-39
289,-48
290,-41
291,-22
292,-3
293,11
294,22
295,39
296,47
297,50
298,56
299,60
300,59
301,60
302,60
303,57
304,64
305,71
306,73
307,62
308,48
309,46
310,37
311,33
312,29
313,28
314,29
315,32
316,30
317,29
318,32
319,38
320,39
321,29
322,9
323,-16
324,-50
325,-60
326,-57
327,-45
328,-46
329,-34
330,-27
331,-23
332,-17
333,-10
334,-3
335,-8
336,-8
337,-16
338,-13
339,-6
340,11
341,22
342,21
343,14
344,-1
345,-15
346,-19
347,-14
348,-1
349,7
350,7
351,-7
352,-26
353,-41
354,-42
355,-56
356,-57
357,-38
358,-15
359,10
360,17
361,23
362,11
363,-3
364,-12
365,-10
366,-5
367,3
368,1
369,-12
370,-21
371,-27
372,-31
373,-44
374,-54
375,-66
376,-73
377,-71
378,-57
379,-44
380,-29
381,-13
382,0
383,-3
384,-12
385,-14
386,-15
387,-21
388,-17
389,-16
390,-11
391,11
392,38
393,57
394,56
395,54
396,54
397,57
398,53
399,51
400,40
401,12
402,-5
403,-23
404,-28
405,-20
406,-5
407,-3
408,-10
409,-18
410,-24
411,-24
412,-15
413,2
414,14
415,16
416,24
417,21
418,16
419,23
420,42
421,57
422,70
423,67
424,58
425,35
426,13
427,1
428,-15
429,-13
430,-12
431,-12
432,-16
433,-16
434,-11
435,-18
436,-12
437,-12
438,-7
439,-20
440,-29
441,-34
442,-33
443,-13
444,13
445,34
446,42
447,41
448,43
449,41
450,44
451,47
452,48
453,42
454,37
455,32
456,20
457,14
458,12
459,13
460,5
461,0
462,-11
463,-25
464,-30
465,-29
466,-28
467,-34
468,-31
469,-40
470,-51
471,-60
472,-59
473,-50
474,-36
475,-13
476,-5
477,-7
478,-20
479,-24
480,-21
481,-11
482,8
483,14
484,24
485,28
486,40
487,40
488,32
489,26
490,18
491,12
492,10
493,21
494,21
495,25
496,21
497,13
498,-3
499,-9
500,-11
501,-16
502,-11
503,0
504,16
505,20
506,24
507,27
508,19
509,15
510,17
511,23
512,27
513,25
514,19
515,12
516,6
517,5
518,1
519,-13
520,-14
521,-9
522,-10
523,-2
524,10
525,29
526,40
527,43
528,41
529,31
530,27
531,28
532,31
533,31
534,35
535,35
536,37
537,33
538,39
539,41
540,44
541,55
542,54
543,49
544,51
545,61
546,68
547,68
548,62
549,51
550,41
551,33
552,31
553,9
554,-1
555,-9
556,-8
557,-12
558,-16
559,-11
560,-11
561,0
562,13
563,27
564,30
565,30
566,33
567,24
568,10
569,9
570,6
571,3
572,-5
573,-9
574,-28
575,-35
576,-35
577,-31
578,-28
579,-19
580,-14
581,-19
582,-28
583,-31
584,-29
585,-31
586,-29
587,-42
588,-47
589,-54
590,-53
591,-58
592,-64
593,-60
594,-63
595,-75
596,-90
597,-95
598,-90
599,-76
600,-51
601,-38
602,-34
603,-36
604,-32
605,-29
606,-33
607,-31
608,-31
609,-24
610,-16
611,-7
612,-2
613,8
614,17
615,21
616,20
617,14
618,21
619,26
620,40
621,52
622,52
623,40
624,25
625,23
626,13
627,18
628,22
629,20
630,-1
631,-26
632,-44
633,-53
634,-45
635,-33
636,-13
637,-1
638,20
639,38
640,37
641,31
642,18
643,9
644,-4
645,-14
646,-14
647,-6
648,12
649,30
650,48
651,54
652,70
653,78
654,74
655,66
656,66
657,69
658,60
659,48
660,27
661,14
662,14
663,27
664,42
665,59
666,75
667,77
668,67
669,48
670,36
671,28
672,29
673,36
674,36
675,28
676,20
677,26
678,34
679,47
680,63
681,65
682,59
683,51
684,45
685,38
686,37
687,35
688,30
689,13
690,-6
691,-3
692,6
693,28
694,37
695,32
696,16
697,3
698,-2
699,-20
700,-29
701,-35
702,-35
703,-37
704,-39
705,-41
706,-47
707,-49
708,-46
709,-44
710,-48
711,-49
712,-52
713,-58
714,-50
715,-42
716,-34
717,-31
718,-25
719,-17
720,-15
721,-7
722,-1
723,11
724,13
725,23
726,26
727,15
728,6
729,10
730,18
731,28
732,36
733,33
734,29
735,35
736,56
737,67
738,73
739,69
740,50
741,32
742,17
743,11
744,-9
745,-22
746,-19
747,-12
748,-6
749,-8
750,-12
751,-21
752,-26
753,-17
754,-1
755,16
756,35
757,47
758,41
759,30
760,33
761,34
762,35
763,30
764,30
765,26
766,27
767,21
768,11
769,-9
770,-23
771,-38
772,-52
773,-59
774,-59
775,-51
776,-46
777,-28
778,-29
779,-41
780,-54
781,-47
782,-30
783,-15
784,4
785,10
786,11
787,12
788,7
789,-3
790,-20
791,-17
792,-17
793,-12
794,-11
795,-16
796,-22
797,-34
798,-25
799,-11
800,6
801,20
802,29
803,26
804,19
805,16
806,15
807,12
808,14
809,19
810,19
811,9
812,8
813,9
814,15
815,15
816,22
817,15
818,17
819,25
820,32
821,43
822,49
823,54
824,46
825,51
826,60
827,64
828,52
829,36
830,34
831,36
832,38
833,35
834,16
835,-11
836,-31
837,-43
838,-45
839,-33
840,-13
841,0
842,4
843,11
844,5
845,8
846,17
847,40
848,57
849,50
850,35
851,8
852,-10
853,-16
854,-15
855,-15
856,-13
857,-3
858,2
859,4
860,-3
861,-14
862,-32
863,-42
864,-42
865,-46
866,-51
867,-54
868,-41
869,-35
870,-23
871,-4
872,13
873,35
874,53
875,74
876,82
877,85
878,81
879,67
880,45
881,26
882,28
883,23
884,24
885,23
886,18
887,11
888,-3
889,-11
890,-26
891,-26
892,-24
893,-19
894,-15
895,-6
896,8
897,11
898,18
899,20
900,25
901,26
902,36
903,40
904,32
905,14
906,9
907,3
908,-2
909,-2
910,2
911,6
912,15
913,21
914,22
915,8
916,-2
917,-11
918,-12
919,0
920,25
921,37
922,39
923,47
924,45
925,41
926,31
927,26
928,16
929,0
930,-17
931,-32
932,-41
933,-42
934,-38
935,-39
936,-41
937,-35
938,-24
939,-16
940,-12
941,-4
942,-1
943,5
944,7
945,4
946,-2
947,-5
948,10
949,17
950,27
951,33
952,35
953,42
954,55
955,72
956,76
957,74
958,61
959,44
960,29
961,24
962,27
963,26
964,30
965,30
966,45
967,55
968,72
969,77
970,60
971,35
972,18
973,11
974,14
975,27
976,30
977,19
978,-2
979,-4
980,8
981,19
982,33
983,24
984,11
985,3
986,-1
987,-6
988,-1
989,16
990,21
991,22
992,19
993,26
994,29
995,25
996,17
997,3
998,-15
999,-34
1000,-35
1001,-35
1002,-30
1003,-25
1004,-23
1005,-21
1006,-15
1007,-1
1008,7
1009,6
1010,-3
1011,-9
1012,-13
1013,-11
1014,9
1015,11
1016,27
1017,36
1018,40
1019,35
1020,35
1021,43
1022,45
1023,53
1024,65
1025,74
1026,68
1027,58
1028,43
1029,31
1030,24
1031,24
1032,27
1033,29
1034,38
1035,38
1036,29
1037,28
1038,36
1039,49
1040,51
1041,55
1042,48
1043,40
1044,29
1045,32
1046,26
1047,28
1048,30
1049,25
1050,16
1051,2
1052,6
1053,10
1054,10
1055,6
1056,4
1057,2
1058,3
1059,-2
1060,-12
1061,-18
1062,-11
1063,-9
1064,-9
1065,-9
1066,-16
1067,-26
1068,-32
1069,-29
1070,-36
1071,-31
1072,-28
1073,-25
1074,-17
1075,4
1076,24
1077,35
1078,41
1079,47
1080,51
1081,47
1082,51
1083,59
1084,56
1085,55
1086,48
1087,45
1088,36
1089,32
1090,28
1091,21
1092,18
1093,19
1094,10
1095,-2
1096,-8
1097,-7
1098,-6
1099,-5
1100,-1
1101,3
1102,-1
1103,0
1104,-2
1105,-7
1106,-19
1107,-19
1108,-23
1109,-26
1110,-21
1111,-21
1112,-22
1113,-19
1114,-6
1115,5
1116,-1
1117,0
1118,-6
1119,-11
1120,-15
1121,-16
1122,-25
1123,-33
1124,-39
1125,-46
1126,-53
1127,-56
1128,-51
1129,-49
1130,-37
1131,-20
1132,-13
1133,-14
1134,-20
1135,-18
1136,-33
1137,-44
1138,-46
1139,-47
1140,-49
1141,-49
1142,-38
1143,-41
1144,-34
1145,-28
1146,-26
1147,-25
1148,-26
1149,-18
1150,-11
1151,-2
1152,3
1153,10
1154,14
1155,24
1156,31
1157,20
1158,5
1159,1
1160,8
1161,20
1162,34
1163,28
1164,25
1165,19
1166,25
1167,41
1168,52
1169,70
1170,72
1171,62
1172,49
1173,43
1174,38
1175,39
1176,53
1177,64
1178,68
1179,59
1180,51
1181,42
1182,40
1183,45
1184,50
1185,47
1186,46
1187,52
1188,51
1189,50
1190,53
1191,53
1192,52
1193,55
1194,66
1195,64
1196,66
1197,67
1198,66
1199,62
1200,48
1201,45
1202,41
1203,43
1204,41
1205,41
1206,32
1207,27
1208,19
1209,8
1210,10
1211,16
1212,22
1213,16
1214,14
1215,15
1216,5
1217,-2
1218,3
1219,16
1220,31
1221,45
1222,37
1223,24
1224,12
1225,7
1226,6
1227,-3
1228,-5
1229,-13
1230,-20
1231,-29
1232,-38
1233,-46
1234,-48
1235,-35
1236,-34
1237,-43
1238,-55
1239,-61
1240,-63
1241,-62
1242,-62
1243,-70
1244,-68
1245,-46
1246,-12
1247,17
1248,38
1249,50
1250,50
1251,50
1252,48
1253,59
1254,55
1255,47
1256,34
1257,18
1258,-1
1259,-8
1260,-9
1261,-9
1262,-5
1263,-8
1264,-12
1265,-22
1266,-21
1267,-8
1268,2
1269,10
1270,19
1271,27
1272,30
1273,33
1274,33
1275,23
1276,23
1277,30
1278,36
1279,34
1280,27
1281,16
1282,-1
1283,-14
1284,-26
1285,-31
1286,-34
1287,-21
1288,-15
1289,-13
1290,-15
1291,-12
1292,-12
1293,-22
1294,-23
1295,-20
1296,-29
1297,-33
1298,-28
1299,-21
1300,-17
1301,-10
1302,-12
1303,-12
1304,-9
1305,3
1306,2
1307,-6
1308,-13
1309,-19
1310,-6
1311,-1
1312,5
1313,-2
1314,-4
1315,-6
1316,-14
1317,-25
1318,-37
1319,-37
1320,-41
1321,-33
1322,-17
1323,0
1324,13
1325,21
1326,21
1327,4
1328,-2
1329,-9
1330,-6
1331,-3
1332,1
1333,15
1334,22
1335,26
1336,34
1337,31
1338,20
1339,18
1340,19
1341,24
1342,30
1343,34
1344,26
1345,12
1346,6
1347,7
1348,12
1349,24
1350,39
1351,49
1352,45
1353,41
1354,37
1355,23
1356,9
1357,-7
1358,-17
1359,-29
1360,-36
1361,-36
1362,-39
1363,-34
1364,-19
1365,-7
1366,5
1367,18
1368,20
1369,16
1370,11
1371,10
1372,14
1373,10
1374,19
1375,16
