,-81
0,-79
1,-76
2,-66
3,-73
4,-86
5,-124
6,-129
7,-131
8,-116
9,-102
10,-94
11,-93
12,-97
13,-94
14,-102
15,-90
16,-72
17,-69
18,-79
19,-94
20,-105
21,-111
22,-110
23,-119
24,-125
25,-135
26,-116
27,-91
28,-76
29,-74
30,-82
31,-85
32,-93
33,-92
34,-94
35,-99
36,-105
37,-103
38,-94
39,-90
40,-90
41,-87
42,-71
43,-59
44,-46
45,-47
46,-64
47,-65
48,-79
49,-102
50,-107
51,-106
52,-99
53,-99
54,-99
55,-99
56,-103
57,-94
58,-75
59,-66
60,-66
61,-60
62,-61
63,-52
64,-56
65,-63
66,-73
67,-76
68,-86
69,-99
70,-105
71,-112
72,-91
73,-98
74,-85
75,-80
76,-77
77,-73
78,-82
79,-74
80,-81
81,-89
82,-82
83,-72
84,-71
85,-80
86,-79
87,-91
88,-89
89,-90
90,-81
91,-79
92,-60
93,-63
94,-67
95,-89
96,-98
97,-87
98,-74
99,-53
100,-48
101,-59
102,-79
103,-79
104,-69
105,-64
106,-59
107,-68
108,-62
109,-60
110,-54
111,-53
112,-59
113,-62
114,-61
115,-52
116,-53
117,-48
118,-49
119,-52
120,-52
121,-43
122,-46
123,-44
124,-44
125,-35
126,-38
127,-35
128,-26
129,-22
130,-27
131,-48
132,-70
133,-92
134,-93
135,-89
136,-83
137,-87
138,-98
139,-94
140,-115
141,-123
142,-120
143,-100
144,-81
145,-65
146,-56
147,-67
148,-81
149,-87
150,-72
151,-62
152,-50
153,-56
154,-64
155,-61
156,-65
157,-62
158,-64
159,-62
160,-67
161,-73
162,-75
163,-72
164,-67
165,-75
166,-78
167,-75
168,-83
169,-89
170,-89
171,-81
172,-63
173,-38
174,-33
175,-35
176,-42
177,-36
178,-40
179,-49
180,-49
181,-50
182,-53
183,-66
184,-73
185,-82
186,-75
187,-65
188,-52
189,-48
190,-34
191,-23
192,-28
193,-30
194,-34
195,-41
196,-58
197,-71
198,-69
199,-71
200,-79
201,-88
202,-90
203,-88
204,-78
205,-73
206,-75
207,-75
208,-66
209,-64
210,-80
211,-94
212,-92
213,-88
214,-67
215,-57
216,-53
217,-65
218,-80
219,-90
220,-98
221,-109
222,-120
223,-120
224,-118
225,-102
226,-93
227,-94
228,-86
229,-73
230,-58
231,-55
232,-59
233,-66
234,-73
235,-75
236,-77
237,-80
238,-92
239,-90
240,-96
241,-103
242,-106
243,-110
244,-111
245,-120
246,-113
247,-101
248,-94
249,-101
250,-107
251,-116
252,-108
253,-92
254,-94
255,-94
256,-103
257,-99
258,-102
259,-105
260,-103
261,-89
262,-82
263,-77
264,-69
265,-78
266,-76
267,-63
268,-46
269,-51
270,-56
271,-64
272,-77
273,-68
274,-55
275,-29
276,-14
277,-14
278,-13
279,-23
280,-29
281,-37
282,-46
283,-53
284,-64
285,-69
286,-91
287,-100
288,-96
289,-73
290,-61
291,-55
292,-59
293,-61
294,-58
295,-51
296,-71
297,-86
298,-101
299,-114
300,-100
301,-82
302,-58
303,-54
304,-65
305,-64
306,-68
307,-76
308,-78
309,-73
310,-61
311,-59
312,-60
313,-68
314,-80
315,-92
316,-97
317,-90
318,-76
319,-60
320,-59
321,-63
322,-75
323,-80
324,-99
325,-115
326,-129
327,-128
328,-112
329,-96
330,-84
331,-90
332,-88
333,-65
334,-52
335,-48
336,-49
337,-39
338,-39
339,-36
340,-36
341,-38
342,-44
343,-51
344,-51
345,-67
346,-69
347,-74
348,-71
349,-82
350,-89
351,-82
352,-78
353,-59
354,-56
355,-61
356,-87
357,-94
358,-84
359,-64
360,-53
361,-56
362,-67
363,-76
364,-66
365,-74
366,-84
367,-96
368,-85
369,-79
370,-72
371,-69
372,-72
373,-70
374,-79
375,-73
376,-69
377,-67
378,-70
379,-87
380,-90
381,-84
382,-67
383,-62
384,-56
385,-47
386,-44
387,-54
388,-68
389,-63
390,-70
391,-50
392,-47
393,-41
394,-41
395,-54
396,-55
397,-60
398,-62
399,-72
400,-86
401,-107
402,-112
403,-94
404,-78
405,-61
406,-55
407,-56
408,-66
409,-80
410,-85
411,-96
412,-103
413,-102
414,-99
415,-112
416,-117
417,-108
418,-101
419,-81
420,-64
421,-55
422,-52
423,-52
424,-68
425,-86
426,-107
427,-111
428,-102
429,-87
430,-62
431,-56
432,-66
433,-83
434,-99
435,-105
436,-109
437,-107
438,-103
439,-87
440,-75
441,-67
442,-63
443,-62
444,-35
445,-25
446,-33
447,-50
448,-66
449,-82
450,-91
451,-102
452,-108
453,-112
454,-107
455,-83
456,-77
457,-70
458,-74
459,-72
460,-83
461,-94
462,-85
463,-79
464,-74
465,-75
466,-81
467,-84
468,-99
469,-93
470,-89
471,-74
472,-69
473,-65
474,-60
475,-56
476,-67
477,-83
