,-64
0,-72
1,-52
2,-24
3,4
4,21
5,18
6,-16
7,-53
8,-64
9,-63
10,-60
11,-61
12,-48
13,-34
14,-18
15,5
16,12
17,4
18,-7
19,-15
20,-31
21,-48
22,-48
23,-59
24,-74
25,-92
26,-111
27,-119
28,-121
29,-99
30,-96
31,-94
32,-78
33,-45
34,-7
35,27
36,58
37,68
38,54
39,26
40,4
41,-30
42,-48
43,-55
44,-60
45,-62
46,-64
47,-70
48,-79
49,-78
50,-62
51,-42
52,-21
53,10
54,45
55,61
56,62
57,50
58,36
59,20
60,28
61,36
62,40
63,49
64,50
65,39
66,17
67,-1
68,-6
69,-3
70,8
71,30
72,50
73,56
74,53
75,30
76,12
77,3
78,17
79,29
80,22
81,21
82,15
83,12
84,13
85,12
86,3
87,-2
88,9
89,23
90,36
91,44
92,44
93,34
94,18
95,18
96,11
97,8
98,9
99,16
100,8
101,-2
102,-11
103,-7
104,-5
105,3
106,9
107,1
108,5
109,17
110,24
111,21
112,20
113,23
114,18
115,14
116,3
117,-12
118,-23
119,-23
120,-11
121,-2
122,11
123,20
124,15
125,2
126,2
127,14
128,14
129,23
130,25
131,29
132,28
133,30
134,26
135,17
136,16
137,22
138,12
139,0
140,-2
141,-10
142,-22
143,-40
144,-53
145,-58
146,-57
147,-39
148,-32
149,-35
150,-39
151,-34
152,-26
153,-31
154,-37
155,-50
156,-57
157,-49
158,-42
159,-42
160,-41
161,-36
162,-21
163,-15
164,-20
165,-15
166,-9
167,0
168,1
169,4
170,-3
171,-7
172,-10
173,-1
174,-12
175,-14
176,-21
177,-23
178,-28
179,-23
180,-16
181,-22
182,-23
183,-27
184,-27
185,-39
186,-45
187,-42
188,-41
189,-30
190,-19
191,-20
192,-37
193,-45
194,-40
195,-38
196,-18
197,-1
198,16
199,10
200,6
201,-9
202,-17
203,-15
204,-5
205,3
206,5
207,8
208,-8
209,-16
210,-23
211,-8
212,4
213,6
214,1
215,-17
216,-31
217,-36
218,-30
219,-37
220,-46
221,-50
222,-58
223,-68
224,-73
225,-65
226,-61
227,-58
228,-49
229,-54
230,-51
231,-52
232,-44
233,-39
234,-24
235,1
236,12
237,8
238,-1
239,-2
240,-7
241,-2
242,6
243,-3
244,-15
245,-19
246,-12
247,-14
248,-11
249,-9
250,2
251,1
252,5
253,6
254,-13
255,-14
256,7
257,28
258,47
259,58
260,44
261,13
262,-19
263,-39
264,-54
265,-56
266,-33
267,-10
268,-2
269,-4
270,-11
271,-24
272,-39
273,-44
274,-59
275,-72
276,-81
277,-73
278,-62
279,-65
280,-59
281,-73
282,-83
283,-88
284,-81
285,-80
286,-81
287,-64
288,-52
289,-45
290,-38
291,-25
292,-25
293,-20
294,-21
295,-32
296,-53
297,-73
298,-75
299,-69
300,-53
301,-47
302,-53
303,-56
304,-62
305,-59
306,-71
307,-68
308,-58
309,-57
310,-63
311,-58
312,-44
313,-45
314,-48
315,-38
316,-24
317,-24
318,-19
319,-25
320,-32
321,-25
322,-11
323,-3
324,-15
325,-24
326,-36
327,-52
328,-55
329,-45
330,-34
331,-16
332,-7
333,1
334,8
335,17
336,28
337,26
338,14
339,7
340,-9
341,-33
342,-48
343,-52
344,-44
345,-35
346,-8
347,5
348,6
349,2
350,-1
351,-6
352,-13
353,-11
354,-20
355,-20
356,-14
357,-1
358,-2
359,-13
360,-18
361,-33
362,-46
363,-43
364,-28
365,-6
366,24
367,45
368,48
369,37
370,30
371,33
372,23
373,19
374,33
375,42
376,45
377,43
378,40
379,34
380,42
381,41
382,45
383,30
384,17
385,-5
386,-40
387,-62
388,-69
389,-74
390,-87
391,-90
392,-93
393,-81
394,-61
395,-36
396,-23
397,-17
398,-10
399,-11
400,-24
401,-40
402,-51
403,-55
404,-67
405,-69
406,-81
407,-82
408,-64
409,-29
410,-2
411,3
412,4
413,-3
414,-16
415,-30
416,-41
417,-52
418,-58
419,-47
420,-44
421,-36
422,-26
423,-4
424,7
425,10
426,11
427,-13
428,-27
429,-34
430,-26
431,-21
432,-23
433,-21
434,-34
435,-53
436,-67
437,-69
438,-72
439,-59
440,-46
441,-35
442,-37
443,-39
444,-39
445,-43
446,-38
447,-27
448,-19
449,-26
450,-37
451,-48
452,-67
453,-72
454,-64
455,-49
456,-41
457,-32
458,-41
459,-60
460,-59
461,-43
462,-27
463,-18
464,-9
465,-8
466,-16
467,-26
468,-26
469,-27
470,-30
471,-19
472,-15
473,-6
474,5
475,21
476,28
477,29
478,34
479,23
480,7
481,-5
482,-8
483,-3
484,-8
485,-9
486,-28
487,-56
488,-76
489,-88
490,-93
491,-82
492,-57
493,-37
494,-20
495,-17
496,-8
497,-13
498,-13
499,-10
500,-18
501,-24
502,-13
503,9
504,19
505,16
506,12
507,12
508,5
509,8
510,9
511,-5
512,-16
513,-39
514,-59
515,-75
516,-77
517,-72
518,-65
519,-39
520,-17
521,4
522,1
523,8
524,18
525,20
526,21
527,26
528,27
529,31
530,39
531,30
532,14
533,-11
534,-35
535,-54
536,-74
537,-67
538,-62
539,-56
540,-55
541,-52
542,-49
543,-52
544,-40
545,-34
546,-29
547,-16
548,5
549,23
550,45
551,71
552,78
553,74
554,66
555,66
556,72
557,83
558,95
559,87
560,59
561,35
562,21
563,9
564,11
565,18
566,26
567,25
568,30
569,31
570,15
571,9
572,5
