,-13
0,-4
1,2
2,21
3,25
4,26
5,11
6,6
7,4
8,3
9,4
10,2
11,-17
12,-41
13,-47
14,-34
15,-10
16,2
17,6
18,-10
19,-27
20,-54
21,-59
22,-75
23,-77
24,-74
25,-77
26,-86
27,-92
28,-90
29,-86
30,-72
31,-37
32,-20
33,-7
34,-12
35,-22
36,-44
37,-67
38,-80
39,-91
40,-84
41,-91
42,-88
43,-109
44,-108
45,-89
46,-41
47,-13
48,17
49,17
50,18
51,13
52,17
53,14
54,-5
55,-5
56,-10
57,-7
58,-3
59,29
60,43
61,53
62,58
63,67
64,75
65,98
66,111
67,112
68,83
69,44
70,-11
71,-45
72,-69
73,-47
74,-38
75,7
76,33
77,57
78,54
79,48
80,37
81,26
82,22
83,15
84,2
85,-14
86,-32
87,-30
88,-27
89,3
90,42
91,95
92,92
93,99
94,78
95,61
96,45
97,38
98,27
99,10
100,-5
101,-25
102,-39
103,-53
104,-54
105,-73
106,-68
107,-61
108,-44
109,-30
110,-18
111,-4
112,9
113,14
114,35
115,37
116,29
117,2
118,-19
119,-21
120,-33
121,-29
122,-50
123,-61
124,-62
125,-45
126,-27
127,-10
128,-5
129,7
130,9
131,2
132,17
133,22
134,33
135,26
136,10
137,0
138,6
139,20
140,29
141,35
142,12
143,-1
144,-18
145,5
146,31
147,46
148,39
149,15
150,-9
151,-15
152,-15
153,3
154,-4
155,-13
156,-28
157,-29
158,-30
159,7
160,42
161,64
162,72
163,80
164,77
165,72
166,61
167,65
168,62
169,62
170,73
171,70
172,61
173,41
174,36
175,35
176,24
177,24
178,12
179,16
180,-7
181,-8
182,-12
183,-34
184,-55
185,-70
186,-75
187,-61
188,-35
189,-23
190,-20
191,-33
192,-45
193,-49
194,-37
195,-17
196,10
197,4
198,-6
199,-6
200,-3
201,7
202,23
203,21
204,31
205,28
206,18
207,-9
208,-28
209,-29
210,-33
211,-26
212,-33
213,-33
214,-16
215,-1
216,21
217,39
218,41
219,44
220,38
221,12
222,5
223,-14
224,-12
225,-3
226,4
227,-1
228,-31
229,-43
230,-23
231,5
232,19
233,27
234,15
235,14
236,12
237,4
238,-8
239,-33
240,-50
241,-62
242,-70
243,-61
244,-62
245,-50
246,-34
247,4
248,47
249,64
250,67
251,70
252,69
253,52
254,43
255,24
256,17
257,28
258,22
259,4
260,-14
261,-22
262,-15
263,-10
264,-13
265,-14
266,-16
267,-23
268,-18
269,-22
270,-18
271,-23
272,-33
273,-48
274,-48
275,-39
276,-32
277,-38
278,-43
279,-31
280,-24
281,-19
282,-26
283,-18
284,-16
285,-3
286,-9
287,-30
288,-40
289,-48
290,-41
291,-29
292,10
293,39
294,63
295,66
296,66
297,66
298,59
299,60
300,42
301,19
302,7
303,12
304,23
305,24
306,25
307,30
308,41
309,42
310,39
311,27
312,26
313,33
314,32
315,13
316,5
317,11
318,19
319,27
320,47
321,55
322,62
323,25
324,13
325,9
326,38
327,57
328,56
329,36
330,24
331,26
332,15
333,12
334,10
335,7
336,-7
337,-23
338,-19
339,-21
340,12
341,37
342,46
343,42
344,35
345,24
346,15
347,11
348,25
349,34
350,36
351,20
352,13
353,0
354,-5
355,-11
356,-3
357,-11
358,-4
359,-6
360,-19
361,-17
362,-8
363,-1
364,4
365,20
366,14
367,8
368,12
369,33
370,47
371,40
372,41
373,19
374,5
375,0
376,16
377,38
378,53
379,82
380,90
381,90
382,78
383,64
384,43
385,37
386,13
387,14
388,17
389,25
390,39
391,33
392,39
393,43
394,51
395,50
396,51
397,48
398,16
399,-14
400,-39
401,-47
402,-48
403,-49
404,-35
405,-28
406,-6
407,9
408,14
409,-6
410,4
411,20
412,22
413,37
414,37
415,39
416,45
417,43
418,42
419,61
420,56
421,52
422,34
423,7
424,8
425,11
426,10
427,13
428,11
429,18
430,9
431,8
432,-1
433,-7
434,-15
435,0
436,-1
437,-5
438,4
439,6
440,-20
441,-41
442,-57
443,-62
444,-31
445,-2
446,19
447,27
448,22
449,32
450,7
451,8
452,-1
453,-17
454,1
455,0
456,17
457,7
458,-6
459,-9
460,-4
461,7
462,11
463,10
464,2
465,5
466,17
467,41
468,28
469,14
470,-12
471,-35
472,-28
473,-7
474,14
475,28
476,36
477,45
478,58
479,49
480,53
481,54
482,64
483,71
484,61
485,41
486,13
487,15
488,30
489,46
490,50
491,45
492,7
493,-3
494,-17
495,-12
496,2
497,25
498,47
499,45
500,42
501,38
502,28
503,20
504,-8
505,-21
506,-28
507,-25
508,-12
509,5
510,5
511,11
512,-4
513,-18
514,-29
515,-12
516,7
517,30
518,48
519,55
520,47
521,47
522,55
523,51
524,72
525,79
526,119
527,118
528,114
529,73
530,40
531,11
532,4
533,16
534,30
535,39
536,37
537,21
538,13
539,17
540,27
541,27
542,27
543,21
544,28
545,24
546,34
547,8
548,-20
549,-29
550,-44
551,-40
552,-39
553,-16
554,-9
555,-1
556,15
557,24
558,37
559,39
560,38
561,23
562,4
563,-4
564,-18
565,-26
566,-33
567,-36
568,-62
569,-74
570,-67
571,-71
572,-61
573,-78
574,-86
575,-90
576,-94
577,-87
578,-96
579,-101
580,-93
581,-69
582,-35
583,-15
584,-14
585,-37
586,-71
587,-89
588,-92
589,-109
590,-103
591,-86
592,-62
593,-33
594,-2
595,26
596,20
597,0
598,-17
599,-25
600,-42
601,-42
602,-40
603,-23
604,-14
605,-13
606,-15
607,-14
608,7
609,25
610,40
611,52
612,71
613,90
614,90
615,100
616,87
617,69
618,42
619,32
620,10
621,3
622,-9
623,-9
624,-7
625,8
626,36
627,54
628,49
629,37
630,18
