,-20
0,-3
1,2
2,16
3,29
4,36
5,34
6,29
7,38
8,26
9,6
10,-1
11,-4
12,13
13,24
14,38
15,27
16,21
17,15
18,12
19,5
20,7
21,3
22,-7
23,-15
24,-18
25,-13
26,-19
27,-14
28,-17
29,-15
30,-4
31,-5
32,-11
33,-4
34,10
35,23
36,20
37,5
38,-6
39,-13
40,-14
41,-8
42,-13
43,-15
44,-11
45,4
46,13
47,23
48,21
49,20
50,7
51,3
52,-4
53,-12
54,-22
55,-25
56,-19
57,-26
58,-25
59,-29
60,-39
61,-34
62,-21
63,-4
64,3
65,-9
66,-20
67,-42
68,-64
69,-72
70,-70
71,-46
72,-7
73,23
74,23
75,3
76,-19
77,-28
78,-23
79,-7
80,7
81,20
82,40
83,54
84,55
85,45
86,32
87,28
88,24
89,39
90,53
91,58
92,48
93,30
94,-3
95,-29
96,-37
97,-37
98,-26
99,-23
100,-10
101,-11
102,-19
103,-30
104,-27
105,-21
106,-18
107,4
108,7
109,-1
110,-17
111,-27
112,-49
113,-45
114,-30
115,-24
116,-22
117,-14
118,-6
119,0
120,4
121,-2
122,-3
123,-20
124,-37
125,-44
126,-50
127,-37
128,-15
129,4
130,5
131,7
132,10
133,9
134,11
135,24
136,38
137,50
138,54
139,41
140,38
141,21
142,10
143,5
144,-4
145,7
146,16
147,21
148,28
149,27
150,18
151,6
152,8
153,-2
154,-7
155,-16
156,-15
157,-18
158,-23
159,-28
160,-22
161,-13
162,-2
163,-2
164,24
165,26
166,28
167,27
168,5
169,-13
170,-20
171,-21
172,-17
173,-6
174,1
175,-9
176,-21
177,-37
178,-29
179,-28
180,-15
181,-1
182,20
183,19
184,-2
185,-17
186,-36
187,-29
188,-20
189,-12
190,-13
191,1
192,14
193,4
194,0
195,-12
196,-12
197,-8
198,5
199,17
200,24
201,27
202,27
203,16
204,-9
205,-26
206,-38
207,-32
208,-6
209,29
210,55
211,59
212,58
213,43
214,27
215,19
216,11
217,11
218,7
219,21
220,22
221,16
222,5
223,-5
224,-12
225,-16
226,-1
227,3
228,4
229,-12
230,-16
231,-21
232,-19
233,-14
234,-22
235,-23
236,-15
237,5
238,21
239,26
240,25
241,15
242,-3
243,-18
244,-15
245,-14
246,-2
247,6
248,-3
249,-5
250,-8
251,-15
252,-28
253,-36
254,-34
255,-17
256,-1
257,12
258,2
259,-6
260,-9
261,2
262,10
263,8
264,3
265,-8
266,-13
267,-23
268,-33
269,-30
270,-29
271,-18
272,-28
273,-29
274,-37
275,-31
276,-32
277,-30
278,-17
279,-9
280,5
281,17
282,35
283,7
284,-14
285,-33
286,-40
287,-28
288,-13
289,-5
290,3
291,8
292,21
293,28
294,28
295,17
296,12
297,1
298,-4
299,-4
300,-17
301,-39
302,-40
303,-20
304,-11
305,-12
306,-4
307,-1
308,9
309,12
310,10
311,7
312,8
313,17
314,29
315,31
316,20
317,-1
318,-30
319,-39
320,-32
321,-22
322,-24
323,-15
324,-8
325,8
326,12
327,12
328,24
329,27
330,42
331,26
332,9
333,3
334,8
335,14
336,5
337,8
338,17
339,25
340,18
341,15
342,7
343,15
344,36
345,33
346,33
347,31
348,30
349,3
350,-22
351,-27
352,-23
353,-11
354,2
355,-4
356,-12
357,-24
358,-11
359,2
360,10
361,11
362,8
363,2
364,1
365,5
366,-3
367,-12
368,-21
369,-19
370,-24
371,-32
372,-32
373,-22
374,-9
375,4
376,11
377,5
378,8
379,-3
380,-7
381,-16
382,-9
383,-1
384,0
385,-13
386,-10
387,-13
388,-14
389,1
390,0
391,-7
392,-16
393,-20
394,-12
395,-1
396,2
397,-16
398,-36
399,-43
400,-24
401,-12
402,-11
403,4
404,4
405,13
406,4
407,7
408,-3
409,-3
410,-10
411,-24
412,-21
413,-16
414,-2
415,4
416,14
417,23
418,28
419,14
420,12
421,22
422,28
423,21
424,20
425,11
426,21
427,21
428,26
429,17
430,13
431,10
432,10
433,3
434,-7
435,-25
436,-38
437,-35
438,-12
439,1
440,2
441,-4
442,-15
443,-18
