,-87
0,-89
1,-73
2,-69
3,-51
4,-48
5,-51
6,-47
7,-30
8,-6
9,12
10,7
11,-9
12,-30
13,-42
14,-27
15,-8
16,-3
17,-14
18,-20
19,-29
20,-10
21,13
22,31
23,26
24,6
25,-25
26,-52
27,-67
28,-56
29,-40
30,-12
31,4
32,21
33,25
34,4
35,-8
36,-17
37,-23
38,-24
39,-20
40,-27
41,-24
42,-23
43,-36
44,-54
45,-76
46,-89
47,-108
48,-105
49,-82
50,-47
51,-40
52,-51
53,-76
54,-104
55,-106
56,-93
57,-72
58,-60
59,-50
60,-49
61,-80
62,-110
63,-136
64,-130
65,-105
66,-80
67,-66
68,-67
69,-63
70,-45
71,-13
72,14
73,27
74,8
75,-23
76,-57
77,-77
78,-99
79,-121
80,-137
81,-158
82,-173
83,-180
84,-176
85,-169
86,-168
87,-139
88,-106
89,-62
90,-37
91,-26
92,-48
93,-70
94,-66
95,-51
96,-41
97,-48
98,-80
99,-115
100,-151
101,-165
102,-173
103,-176
104,-163
105,-136
106,-96
107,-55
108,-28
109,-16
110,-17
111,-32
112,-49
113,-76
114,-94
115,-106
116,-116
117,-121
118,-125
119,-123
120,-123
121,-139
122,-150
123,-155
124,-124
125,-89
126,-57
127,-34
128,-31
129,-28
130,-28
131,-30
132,-46
133,-68
134,-103
135,-132
136,-144
137,-144
138,-138
139,-147
140,-134
141,-136
142,-131
143,-125
144,-114
145,-96
146,-81
147,-61
148,-61
149,-70
150,-87
151,-98
152,-99
153,-103
154,-100
155,-107
156,-110
157,-109
158,-100
159,-91
160,-83
161,-70
162,-72
163,-83
164,-90
165,-87
166,-86
167,-89
168,-93
169,-101
170,-125
171,-141
172,-158
173,-168
174,-159
175,-131
176,-95
177,-68
178,-52
179,-51
180,-66
181,-76
182,-87
183,-89
184,-100
185,-101
186,-100
187,-110
188,-115
189,-112
190,-92
191,-65
192,-29
193,-3
194,9
195,13
196,9
197,-8
198,-36
199,-44
200,-45
201,-36
202,-26
203,-16
204,-8
205,-5
206,5
207,-6
208,-28
209,-57
210,-63
211,-59
212,-50
213,-38
214,-41
215,-39
216,-27
217,-5
218,21
219,39
220,58
221,56
222,53
223,57
224,60
225,45
226,18
227,7
228,11
229,24
230,27
231,24
232,7
233,-4
234,7
235,24
