,-1
0,-40
1,-56
2,-10
3,33
4,60
5,109
6,86
7,84
8,35
9,4
10,-21
11,-15
12,48
13,114
14,117
15,73
16,14
17,-13
18,-4
19,27
20,20
21,15
22,17
23,41
24,52
25,48
26,40
27,36
28,20
29,26
30,-3
31,-33
32,-29
33,-13
34,7
35,-10
36,-39
37,-58
38,-56
39,-50
40,-2
41,-4
42,-14
43,-82
44,-147
45,-130
46,-94
47,-65
48,-52
49,-50
50,-41
51,-19
52,29
53,30
54,47
55,12
56,-25
57,7
58,17
59,23
60,9
61,-7
62,14
63,13
64,20
65,15
66,20
67,59
68,51
69,49
70,2
71,19
72,3
73,17
74,43
75,59
76,52
77,37
78,20
79,28
80,61
81,64
82,66
83,51
84,28
85,4
86,-9
87,-14
88,-13
89,7
90,43
91,79
92,71
93,17
94,-48
95,-73
96,-57
97,-72
98,-46
99,-5
100,61
101,87
102,110
103,82
104,63
105,18
106,-15
107,-27
108,-41
109,-42
110,-9
111,11
112,13
113,-7
114,-34
115,-52
116,-51
117,-59
118,-36
119,-26
120,6
121,15
122,22
123,11
124,-12
125,-50
126,-47
127,-18
128,36
129,17
130,33
131,-13
132,-27
133,-19
134,45
135,65
136,91
137,53
138,32
139,7
140,-4
141,-9
142,-31
143,-25
144,5
145,52
146,89
147,82
148,63
149,8
150,-24
151,32
152,32
153,61
154,26
155,26
156,19
157,19
158,20
159,-3
160,-38
161,-73
162,-87
163,-70
164,-58
165,-42
166,-20
167,51
168,30
169,12
170,-36
171,-56
172,-36
173,-34
174,-36
175,-37
176,-8
177,12
178,15
179,-1
180,-26
181,-15
182,-1
183,13
184,1
185,-12
186,-14
187,24
188,65
189,88
190,87
191,42
192,3
193,-42
194,-21
195,15
196,45
197,49
198,79
199,68
200,106
201,82
202,36
203,-4
204,-12
205,6
206,17
207,-1
208,-19
209,-34
210,-16
211,18
212,32
213,14
214,6
215,-5
216,-22
217,-9
218,-2
219,-13
220,-41
221,-81
222,-74
223,-42
224,-3
225,23
226,21
227,-5
228,-18
229,-21
230,-17
231,-14
232,19
233,-7
234,5
235,8
236,34
237,38
238,22
239,21
240,37
241,26
242,25
243,-16
244,-19
245,-16
246,-17
247,-9
248,-13
249,4
250,26
251,6
252,-1
253,-11
254,20
255,28
256,32
257,2
258,-38
259,-30
260,23
261,28
262,27
263,18
264,-6
265,8
266,7
267,11
268,4
269,-5
270,4
271,27
272,45
273,46
274,31
275,53
276,44
277,36
278,4
279,4
280,-5
281,68
282,40
283,26
284,-20
285,-49
286,-41
287,-17
288,2
289,-11
290,-22
291,-28
292,3
293,25
294,15
295,-2
296,-27
297,-16
298,-5
299,15
300,8
301,22
302,31
303,37
304,37
305,-1
306,-43
307,-83
308,-69
309,-34
310,5
311,1
312,-7
313,-23
314,-29
315,8
316,8
317,-10
318,-9
319,14
320,45
321,35
322,8
323,10
324,19
325,22
326,11
327,-15
328,-5
329,2
330,8
331,-9
332,40
333,55
334,74
335,37
336,10
337,-3
338,24
339,23
340,28
341,13
342,39
343,23
344,24
345,-8
346,-37
347,-6
348,-29
349,-15
350,-15
351,-1
352,-7
353,3
354,1
355,-14
356,-34
357,-32
358,-20
359,-24
360,-13
361,-25
362,-36
363,-38
364,-39
365,-23
366,-42
367,-44
368,-44
369,-36
370,-56
371,-24
372,-40
373,-41
374,-26
375,-27
376,-4
377,-22
378,-22
379,-25
380,-19
381,-16
382,-14
383,1
384,29
385,52
386,80
387,64
388,55
389,51
390,49
391,45
392,31
393,3
394,27
395,21
396,14
397,-26
398,-18
399,-20
400,-21
401,-22
402,0
403,51
404,57
405,36
406,5
407,-22
408,-28
409,-46
410,-53
411,-22
412,-26
413,-25
414,-63
415,-57
416,-37
417,-33
418,-44
419,-31
420,-15
421,17
422,28
423,51
424,19
425,-22
426,-65
427,-89
428,-83
429,-82
430,-75
431,-79
432,-59
433,-26
434,-34
435,-41
436,-80
437,-87
438,-52
439,-35
440,-26
441,-27
442,-69
443,-68
444,-70
445,-77
446,-59
447,-26
448,-15
449,-7
450,-2
451,12
452,1
453,-2
454,7
455,33
456,37
457,62
458,15
459,2
460,0
461,16
462,29
463,13
464,-11
465,-19
466,-29
467,-5
468,7
469,5
470,-3
471,33
472,29
473,25
474,-24
475,-57
476,-50
477,-4
478,9
479,19
480,-10
481,-8
482,4
483,32
484,26
485,42
486,73
487,79
488,39
489,-14
490,-67
491,-78
492,-67
493,-57
494,-41
495,-12
496,0
497,5
498,-9
499,-5
500,-8
501,-25
502,3
503,3
504,13
505,27
506,24
507,20
508,-9
509,-25
510,-15
511,-2
512,20
513,54
514,62
515,65
516,45
517,45
518,38
519,35
520,42
521,40
522,44
523,52
524,73
525,72
526,50
527,11
528,0
529,35
530,53
531,71
532,47
533,31
534,22
535,32
536,27
537,38
538,16
539,-7
540,-2
541,3
542,55
543,72
544,60
545,47
546,15
547,6
548,0
549,-19
550,-27
551,-29
552,-39
553,-11
554,-10
555,14
556,31
557,34
558,43
559,2
560,-42
561,-41
562,-22
563,9
564,47
565,52
566,61
567,20
568,-14
569,-13
570,-32
571,31
572,9
573,13
574,-26
575,-43
576,-17
577,-14
578,-22
579,-40
580,-46
581,-49
582,-43
583,-5
584,-5
585,10
586,6
587,-19
588,-33
589,1
590,8
591,27
592,15
593,-2
594,6
595,9
596,4
597,-16
598,-13
599,-29
600,-25
601,-50
602,-62
603,-47
604,-10
605,-7
606,3
607,3
608,-9
609,-26
610,-38
611,-4
612,37
613,82
614,87
615,57
616,21
617,-8
618,-10
619,-22
620,-13
621,-13
622,-7
623,22
624,55
625,115
626,105
627,96
628,53
629,-11
630,-23
631,-24
632,-30
633,-9
634,-4
635,8
636,7
637,0
638,26
639,45
640,57
641,34
642,10
643,-3
644,43
645,63
646,70
647,49
648,45
649,51
650,31
651,12
652,-6
653,-11
654,5
655,16
656,36
657,39
658,14
659,3
660,-37
661,-53
662,-44
663,-33
664,-36
665,-28
666,-6
667,-1
668,-1
669,-1
670,-13
671,3
672,-14
673,-29
674,-43
675,-36
676,7
677,-9
678,-37
679,-92
680,-100
