,24
0,10
1,-9
2,-18
3,-9
4,-3
5,-2
6,-2
7,-9
8,-9
9,-14
10,-14
11,-24
12,-24
13,-12
14,-1
15,13
16,31
17,60
18,79
19,98
20,110
21,104
22,72
23,40
24,26
25,24
26,33
27,40
28,29
29,13
30,3
31,2
32,0
33,10
34,32
35,52
36,61
37,54
38,19
39,-15
40,-26
41,-8
42,15
43,22
44,28
45,26
46,32
47,45
48,61
49,59
50,38
51,17
52,1
53,-5
54,-3
55,2
56,3
57,5
58,13
59,22
60,26
61,36
62,47
63,46
64,35
65,21
66,5
67,-9
68,-1
69,7
70,10
71,11
72,4
73,4
74,6
75,15
76,34
77,35
78,30
79,14
80,-9
81,-34
82,-47
83,-53
84,-59
85,-61
86,-55
87,-30
88,-7
89,25
90,42
91,40
92,39
93,39
94,38
95,25
96,18
97,2
98,-4
99,-2
100,6
101,17
102,16
103,23
104,41
105,68
106,95
107,106
108,93
109,59
110,29
111,4
112,18
113,57
114,109
115,129
116,120
117,120
118,106
119,88
120,76
121,68
122,60
123,39
124,22
125,7
126,2
127,-5
128,1
129,6
130,4
131,8
132,24
133,41
134,52
135,61
136,67
137,50
138,34
139,18
140,6
141,2
142,7
143,28
144,38
145,49
146,57
147,49
148,37
149,29
150,37
151,45
152,57
153,52
154,44
155,32
156,33
157,42
158,44
159,30
160,16
161,-4
162,-17
163,3
164,29
165,54
166,61
167,52
168,35
169,22
170,29
171,34
172,29
173,17
174,14
175,13
176,7
177,-5
178,-26
179,-56
180,-78
181,-89
182,-91
183,-77
184,-46
185,-20
186,0
187,7
188,21
189,25
190,41
191,48
192,42
193,17
194,-3
195,-10
196,-18
197,-6
198,3
199,18
200,29
201,42
202,53
203,55
204,64
205,71
206,62
207,34
208,4
209,-14
210,-22
211,-17
212,-3
213,10
214,16
215,30
216,39
217,35
218,25
219,19
220,19
221,22
222,37
223,35
224,19
225,-9
226,-31
227,-40
228,-28
229,12
230,46
231,57
232,35
233,11
234,-8
235,-20
236,-4
237,9
238,21
239,21
240,16
241,6
242,8
243,12
244,11
245,-1
246,-1
247,4
248,2
249,2
250,7
251,4
252,6
253,7
254,15
255,9
256,4
257,5
258,21
259,33
260,40
261,43
262,28
263,13
264,9
265,26
266,46
267,74
268,84
269,72
270,53
271,43
272,38
273,36
274,34
275,19
276,1
277,-10
278,-13
279,-11
280,-15
281,-5
282,9
283,32
284,57
285,73
286,74
287,58
288,54
289,33
290,17
291,8
292,13
293,16
294,7
295,-6
296,-18
297,-22
298,-11
299,9
300,20
301,27
302,38
303,44
304,49
305,55
306,55
307,28
308,4
309,-2
310,22
311,59
312,79
313,78
314,49
315,19
316,12
317,14
318,14
319,12
320,9
321,1
322,4
323,5
324,5
325,-10
326,-29
327,-43
328,-43
329,-14
330,29
331,58
332,50
333,17
334,-14
335,-31
336,-27
337,-15
338,-4
339,-3
340,-2
341,-1
342,-9
343,-12
344,-11
345,-11
346,-8
347,3
348,9
349,12
350,8
351,-2
352,-7
353,-14
354,-5
355,3
356,16
357,28
358,26
359,4
360,-18
361,-21
362,-4
363,11
364,10
365,-7
366,-28
367,-35
368,-20
369,-8
370,-14
371,-22
372,-22
373,-29
374,-25
375,-20
376,-19
377,-28
378,-41
379,-51
380,-60
381,-51
382,-49
383,-51
384,-58
385,-61
386,-44
387,-40
388,-29
389,-30
390,-28
391,-34
392,-27
393,-20
394,-15
395,-17
396,-11
397,-1
398,4
399,27
400,34
401,29
402,21
403,14
404,16
405,20
406,27
407,22
408,19
409,14
410,25
411,38
412,41
413,52
414,40
415,29
416,23
417,32
418,43
419,52
420,54
421,49
422,32
423,14
424,4
425,-14
426,-14
427,-7
428,1
429,8
430,18
431,34
432,41
433,45
434,54
435,58
436,50
437,34
438,14
439,-9
440,-20
441,-15
442,-15
443,-23
444,-36
445,-34
446,-26
447,0
448,36
449,61
450,68
451,67
452,64
453,53
454,51
455,46
456,32
457,13
458,3
459,-4
460,-8
461,-10
462,-8
463,-6
464,-12
465,-7
466,-15
467,-26
468,-38
469,-31
470,-27
471,-32
472,-40
473,-61
474,-70
475,-67
476,-43
477,-25
478,-18
479,-5
480,6
481,23
482,37
483,47
484,44
485,45
486,50
487,55
488,54
489,50
490,54
491,48
492,47
493,46
494,41
495,32
496,32
497,37
498,40
499,40
500,35
501,38
502,42
503,52
504,65
505,64
506,64
507,68
508,80
509,96
510,120
511,139
512,131
513,110
514,85
515,53
516,24
517,13
518,14
519,19
520,26
521,29
522,31
523,14
524,6
525,-2
526,-1
527,12
528,36
529,58
530,62
531,62
532,42
533,24
534,20
535,41
536,64
537,73
538,87
539,88
540,89
541,87
542,85
543,67
544,50
545,37
546,33
547,34
548,36
549,49
550,53
551,59
552,62
553,58
554,44
555,26
556,9
557,-15
558,-28
559,-37
560,-40
561,-40
562,-24
563,8
564,32
565,54
566,68
567,72
568,66
569,56
570,45
571,20
572,-3
573,-18
574,-33
575,-46
576,-51
577,-57
578,-63
579,-56
580,-33
581,-8
582,2
583,5
584,-13
585,-31
586,-38
587,-24
588,-2
589,-1
590,8
591,19
592,37
593,51
594,60
595,52
596,31
597,10
598,-1
599,-1
600,15
601,33
602,27
603,7
604,-5
605,-12
606,-2
607,16
608,40
609,54
610,61
611,67
612,70
613,67
614,60
615,53
616,35
617,29
618,35
619,43
620,39
621,24
622,9
623,-15
624,-24
625,-15
626,-9
627,-4
628,-6
629,-10
630,-29
631,-48
632,-76
633,-109
634,-136
635,-140
636,-119
637,-96
638,-72
639,-57
640,-46
641,-42
642,-26
643,-22
644,-24
645,-25
646,-19
647,-11
648,-8
649,-2
650,-9
651,-17
652,-20
653,-5
654,16
655,33
656,44
657,46
658,45
659,34
660,24
661,-6
662,-43
663,-61
664,-73
665,-65
666,-50
667,-33
668,-29
669,-25
670,-16
671,-5
672,3
673,-3
674,-3
675,-18
676,-29
677,-37
678,-41
679,-49
680,-62
681,-71
682,-78
683,-72
684,-55
685,-35
686,-24
687,-18
688,-9
689,-13
690,-16
691,-26
692,-47
693,-78
694,-89
695,-89
696,-84
697,-73
698,-58
699,-33
700,-7
701,24
702,41
703,33
704,15
705,6
706,12
707,20
708,42
709,48
710,50
711,40
712,41
713,42
714,39
715,46
716,42
717,24
718,14
719,6
720,1
721,-14
722,-22
723,-28
724,-28
725,-32
726,-29
727,-32
728,-35
729,-38
730,-45
731,-50
732,-51
733,-42
734,-53
735,-55
736,-50
737,-40
738,-34
739,-28
740,-11
741,-5
742,4
743,1
744,-7
745,-28
746,-49
747,-48
748,-50
749,-43
750,-36
751,-31
752,-21
753,-11
754,-2
755,-13
756,-32
757,-55
758,-79
759,-98
760,-92
761,-70
762,-47
763,-39
764,-44
765,-41
766,-36
767,-9
768,9
769,15
770,7
771,-4
772,-29
773,-58
774,-60
775,-51
776,-31
777,-19
778,-1
779,14
780,28
781,48
782,53
783,61
784,71
785,94
786,111
787,118
788,113
789,95
790,77
791,60
792,52
793,38
794,27
795,34
796,39
797,37
798,25
799,18
800,12
801,21
802,31
803,24
804,1
805,-26
806,-39
807,-29
808,-1
809,35
810,57
811,64
812,64
813,70
814,64
815,50
816,32
817,23
818,34
819,62
820,82
821,82
822,76
823,73
824,80
825,83
826,93
827,83
828,56
829,33
830,30
831,51
832,65
833,72
834,55
835,27
836,2
837,-8
838,-13
839,-19
840,-16
841,-28
842,-30
843,-19
844,15
845,44
846,51
847,35
848,1
849,-33
850,-39
851,-26
852,-4
853,12
854,26
855,34
856,37
857,50
858,65
859,62
860,40
861,-4
862,-55
863,-85
864,-87
865,-59
866,-33
867,-13
868,-2
869,3
870,0
871,-6
872,-8
873,-13
874,-1
875,13
876,13
877,0
878,1
879,12
880,13
881,5
882,-16
883,-28
884,-26
885,-12
886,3
887,2
888,-12
889,-28
890,-42
891,-40
892,-16
893,-2
894,-2
895,-2
896,3
897,25
898,39
899,49
900,43
901,37
902,42
903,50
904,47
905,37
906,30
907,24
908,16
909,9
910,-2
911,-15
912,-28
913,-28
914,-22
915,-9
916,6
917,18
918,15
919,18
920,26
921,23
922,10
923,-2
924,-12
925,-26
926,-37
927,-44
928,-45
929,-46
930,-43
931,-34
932,-37
933,-31
934,-22
935,-11
936,-12
937,-22
938,-36
939,-52
940,-52
941,-45
942,-39
943,-52
944,-65
945,-69
946,-60
947,-28
948,0
949,21
950,18
951,10
952,-7
953,-25
954,-37
955,-45
956,-46
957,-57
958,-54
959,-54
960,-41
961,-19
962,14
963,38
964,46
965,49
966,29
967,14
968,15
969,34
970,38
971,22
972,-6
973,-34
974,-45
975,-33
976,0
977,15
978,19
979,13
980,-1
981,-15
982,-25
983,-32
984,-48
985,-73
986,-93
987,-96
988,-80
989,-47
990,-14
991,-9
992,-23
993,-49
994,-64
995,-64
996,-47
997,-30
998,-35
999,-44
1000,-63
1001,-70
1002,-72
1003,-57
1004,-40
1005,-35
1006,-34
1007,-32
1008,-32
1009,-34
1010,-27
1011,-23
1012,-15
1013,-5
1014,4
1015,1
1016,-15
1017,-21
1018,-15
1019,1
1020,6
1021,-3
1022,-29
1023,-57
1024,-64
1025,-56
1026,-42
1027,-18
1028,4
1029,2
1030,-4
1031,-6
1032,7
1033,28
1034,44
1035,39
1036,18
1037,-2
1038,7
1039,26
1040,37
1041,33
1042,13
1043,-7
1044,4
1045,39
1046,74
1047,86
1048,75
1049,53
1050,37
1051,44
1052,62
1053,71
1054,63
1055,44
1056,31
1057,27
1058,35
1059,45
1060,37
1061,8
1062,-10
1063,-25
1064,-28
1065,-27
1066,-12
1067,-15
1068,-23
1069,-31
1070,-38
1071,-44
1072,-50
1073,-45
1074,-40
1075,-39
1076,-32
1077,-33
1078,-33
1079,-35
1080,-24
1081,-13
1082,-1
1083,9
1084,13
1085,2
1086,-10
1087,-10
1088,-4
1089,-2
1090,6
1091,-8
1092,-25
1093,-32
1094,-23
1095,-12
1096,-1
1097,0
1098,-5
1099,-14
1100,-17
1101,-14
1102,-27
1103,-40
1104,-48
1105,-47
1106,-49
1107,-52
1108,-56
1109,-57
1110,-42
1111,-24
1112,-22
1113,-33
1114,-43
1115,-31
1116,-11
1117,6
1118,9
1119,0
1120,-23
1121,-23
1122,-9
1123,5
1124,12
1125,6
1126,-1
1127,-4
1128,10
1129,10
1130,3
1131,-16
1132,-24
1133,-13
1134,0
1135,23
1136,28
1137,14
1138,6
1139,16
1140,39
1141,54
1142,58
1143,38
1144,17
1145,11
1146,23
1147,31
1148,31
1149,28
1150,17
1151,10
1152,18
1153,36
1154,46
1155,51
1156,61
1157,73
1158,91
1159,102
1160,107
1161,89
1162,65
1163,47
1164,34
1165,32
1166,38
1167,51
1168,48
1169,52
1170,61
1171,81
1172,93
1173,106
1174,114
1175,118
1176,126
1177,131
1178,123
1179,99
1180,80
1181,63
1182,43
1183,29
1184,23
1185,34
1186,42
1187,58
1188,71
1189,78
1190,95
1191,114
1192,131
1193,131
1194,123
1195,98
1196,77
1197,73
1198,77
1199,81
1200,71
1201,65
1202,51
1203,43
1204,43
1205,56
1206,67
1207,71
1208,84
1209,97
1210,97
1211,77
1212,41
1213,5
1214,-16
1215,-18
1216,-18
1217,-10
1218,-1
1219,12
1220,18
1221,28
1222,46
1223,69
1224,80
1225,74
1226,78
1227,78
1228,88
1229,96
1230,94
1231,72
1232,49
1233,49
1234,63
1235,92
1236,111
1237,113
1238,111
1239,119
1240,132
1241,128
1242,113
1243,96
1244,85
1245,75
1246,71
1247,56
1248,36
1249,0
1250,-32
1251,-55
1252,-63
1253,-49
1254,-39
1255,-42
1256,-41
1257,-34
1258,-29
1259,-26
1260,-15
1261,-6
1262,-1
1263,0
1264,-2
1265,13
1266,28
1267,46
1268,45
1269,30
1270,16
1271,18
1272,22
1273,23
1274,23
1275,3
1276,-18
1277,-41
1278,-55
1279,-74
1280,-79
1281,-70
1282,-56
1283,-46
1284,-37
1285,-31
1286,-39
1287,-47
1288,-59
1289,-73
1290,-93
1291,-106
1292,-103
1293,-100
1294,-87
1295,-62
1296,-40
1297,-25
1298,-23
1299,-25
1300,-30
1301,-29
1302,-19
1303,-9
1304,-5
1305,4
1306,10
1307,18
1308,28
1309,38
1310,37
1311,32
1312,26
1313,18
1314,14
1315,14
1316,11
1317,-1
1318,-14
1319,-2
1320,-1
1321,-2
1322,-7
1323,0
1324,2
1325,-3
1326,-16
1327,-28
1328,-49
1329,-69
1330,-80
1331,-85
1332,-80
1333,-65
1334,-60
1335,-58
1336,-55
1337,-41
1338,-39
1339,-28
1340,-17
1341,-8
1342,-3
1343,-4
1344,5
1345,13
1346,25
1347,37
1348,31
1349,19
1350,3
1351,-7
1352,-30
1353,-54
1354,-69
1355,-72
1356,-70
1357,-53
1358,-26
1359,-6
1360,10
1361,12
1362,7
1363,-12
1364,-16
1365,-25
1366,-22
1367,-18
1368,-3
1369,10
1370,8
1371,6
1372,-3
1373,1
1374,6
1375,17
1376,18
1377,4
1378,3
1379,-4
1380,-12
1381,-17
1382,-9
1383,-6
1384,-5
1385,-3
1386,-9
1387,-27
1388,-41
1389,-32
1390,-21
1391,1
1392,18
1393,16
1394,-1
1395,-28
1396,-44
1397,-55
1398,-44
1399,-32
1400,-33
1401,-41
1402,-51
1403,-39
1404,-23
1405,-1
1406,27
1407,35
1408,18
1409,-3
1410,-8
1411,-2
1412,19
1413,31
1414,25
1415,2
1416,-13
1417,-24
1418,-41
1419,-50
1420,-42
1421,-26
1422,-15
1423,1
1424,0
1425,-8
1426,-19
1427,-20
1428,-25
1429,-29
1430,-20
1431,-7
1432,7
1433,16
1434,22
1435,24
1436,19
1437,27
1438,27
1439,33
1440,43
1441,55
1442,61
1443,59
1444,72
1445,86
1446,91
1447,87
1448,79
1449,66
1450,59
1451,63
1452,60
1453,50
1454,28
1455,11
1456,3
1457,9
1458,21
1459,20
1460,2
1461,-20
1462,-25
1463,-25
1464,-7
1465,9
1466,13
1467,5
1468,-15
1469,-21
1470,-23
1471,-2
1472,18
1473,37
1474,39
1475,37
1476,28
1477,8
1478,-11
1479,-21
1480,-23
1481,-21
1482,-13
1483,6
1484,5
1485,-3
1486,-10
1487,-8
1488,-4
1489,5
1490,-2
1491,-13
1492,-15
1493,-12
1494,-9
1495,-6
1496,0
1497,7
1498,15
1499,19
1500,18
1501,9
1502,-14
1503,-28
1504,-36
1505,-41
1506,-44
1507,-57
1508,-77
1509,-85
1510,-70
1511,-46
1512,-21
1513,3
1514,25
1515,20
1516,14
1517,7
1518,3
1519,4
1520,0
1521,5
1522,5
1523,7
1524,7
1525,9
1526,14
1527,34
1528,63
1529,64
1530,55
1531,32
1532,18
1533,14
1534,12
1535,6
1536,-10
1537,-22
1538,-12
1539,20
1540,50
1541,71
1542,69
1543,51
1544,38
1545,24
1546,8
1547,-11
1548,-14
1549,-14
1550,-20
1551,-22
1552,-21
1553,-13
1554,-7
1555,13
1556,29
1557,43
1558,54
1559,57
1560,47
1561,30
1562,16
1563,2
1564,1
1565,1
1566,10
1567,8
1568,-1
1569,-1
1570,3
1571,22
1572,45
1573,72
1574,77
1575,72
1576,72
1577,81
1578,92
1579,88
1580,78
1581,48
1582,32
1583,32
1584,34
1585,38
1586,53
1587,72
1588,77
1589,68
1590,61
1591,51
1592,44
1593,43
1594,39
1595,16
1596,3
1597,-6
1598,-9
1599,-14
1600,-25
1601,-25
1602,-25
1603,-17
1604,-1
1605,10
1606,13
1607,22
1608,17
1609,17
1610,14
1611,27
1612,35
1613,24
1614,18
1615,3
1616,-3
1617,12
1618,44
1619,72
1620,77
1621,81
1622,80
1623,82
1624,77
1625,69
1626,49
1627,42
1628,39
1629,40
1630,31
1631,25
1632,31
1633,38
1634,39
1635,43
1636,32
1637,13
1638,-3
1639,-5
1640,10
1641,27
1642,30
1643,11
1644,-21
1645,-45
1646,-52
1647,-54
1648,-53
1649,-51
1650,-55
1651,-39
1652,-9
1653,19
1654,28
1655,18
1656,4
1657,-18
1658,-38
1659,-38
1660,-25
1661,-10
