,-20
0,-23
1,-24
2,-24
3,-17
4,-5
5,3
6,1
7,2
8,-8
9,-10
10,-7
11,1
12,7
13,11
14,21
15,31
16,35
17,35
18,37
19,26
20,15
21,13
22,8
23,-3
24,-6
25,-8
26,-10
27,2
28,13
29,24
30,29
31,40
32,49
33,45
34,40
35,18
36,0
37,-22
38,-26
39,-26
40,-25
41,-21
42,-11
43,-11
44,-20
45,-23
46,-23
47,-17
48,-10
49,1
50,8
51,4
52,5
53,-3
54,-9
55,-16
56,-18
57,-10
58,-11
59,-1
60,9
61,17
62,28
63,43
64,52
65,47
66,45
67,33
68,23
69,6
70,12
71,18
72,30
73,42
74,34
75,15
76,-2
77,-12
78,-19
79,-13
80,-7
81,-6
82,-13
83,-22
84,-23
85,-28
86,-31
87,-26
88,-16
89,-8
90,-13
91,-18
92,-36
93,-40
94,-37
95,-35
96,-36
97,-39
98,-45
99,-53
100,-55
101,-53
102,-51
103,-54
104,-55
105,-60
106,-62
107,-52
108,-34
109,-22
110,-24
111,-24
112,-36
113,-58
114,-75
115,-75
116,-63
117,-44
118,-39
119,-29
120,-27
121,-33
122,-43
123,-54
124,-64
125,-66
126,-52
127,-41
128,-34
129,-32
130,-32
131,-41
132,-48
133,-43
134,-41
135,-41
136,-36
137,-30
138,-28
139,-30
140,-31
141,-26
142,-29
143,-32
144,-31
145,-40
146,-36
147,-31
148,-33
149,-46
150,-64
151,-62
152,-60
153,-38
154,-19
155,-5
156,4
157,2
158,1
159,-9
160,-20
161,-26
162,-34
163,-41
164,-41
165,-35
166,-33
167,-19
168,1
169,15
170,18
171,14
172,-8
173,-26
174,-41
175,-48
176,-52
177,-57
178,-51
179,-47
180,-41
181,-35
182,-27
183,-24
184,-32
185,-24
186,-24
187,-20
188,-13
189,3
190,19
191,29
192,39
193,35
194,24
195,4
196,-9
197,-30
198,-44
199,-48
200,-46
201,-45
202,-37
203,-19
204,-7
205,6
206,20
207,32
208,27
209,18
210,11
211,6
212,12
213,21
214,26
215,18
216,14
217,13
218,9
219,14
220,24
221,34
222,39
223,48
224,56
225,64
226,71
227,69
228,60
229,35
230,16
231,0
232,-8
233,-8
234,6
235,25
236,43
237,62
238,60
239,49
240,35
241,30
242,23
243,17
244,27
245,30
246,36
247,36
248,37
249,39
250,32
251,36
252,34
253,35
254,35
255,37
256,37
257,32
258,31
259,20
260,14
261,2
262,3
263,5
264,15
265,31
266,39
267,41
268,40
269,40
270,33
271,22
272,9
273,-8
274,-24
275,-37
276,-41
277,-44
278,-39
279,-20
280,-4
281,7
282,14
283,18
284,16
285,25
286,37
287,41
288,34
289,23
290,6
291,-16
292,-28
293,-26
294,-13
295,-2
296,15
297,16
298,16
299,11
300,8
301,8
302,1
303,3
304,6
305,8
306,16
307,16
308,10
309,-8
310,-10
311,-5
312,5
313,24
314,41
315,45
316,37
317,33
318,22
319,18
320,17
321,22
322,21
323,14
324,6
325,-1
326,-8
327,-9
328,4
329,7
330,14
331,16
332,20
333,26
334,23
335,26
336,20
337,18
338,15
339,4
340,-8
341,-16
342,-3
343,5
344,18
345,21
346,14
347,-10
348,-23
349,-29
350,-33
351,-34
352,-37
353,-49
354,-68
355,-79
356,-84
357,-87
358,-75
359,-56
360,-31
361,-14
362,7
363,13
364,2
365,-22
366,-47
367,-63
368,-69
369,-52
370,-33
371,-19
372,-10
373,-3
374,-2
375,-7
376,-12
377,-17
378,-27
379,-35
380,-37
381,-39
382,-37
383,-27
384,-21
385,-20
386,-22
387,-18
388,-21
389,-12
390,-4
391,4
392,8
393,4
394,8
395,6
396,8
397,8
398,8
399,0
400,2
401,11
402,16
403,13
404,14
405,11
406,-1
407,-4
408,-1
409,5
410,18
411,23
412,20
413,10
414,8
415,6
416,1
417,3
418,9
419,17
420,15
421,18
422,9
423,-5
424,-10
425,-11
426,1
427,3
428,10
429,-6
430,-24
431,-36
432,-36
433,-32
434,-33
435,-26
436,-30
437,-29
438,-26
439,-10
440,5
441,21
442,41
443,52
444,53
445,44
446,29
447,12
448,0
449,1
450,4
451,2
452,-4
453,-12
454,-21
455,-18
456,-12
457,-5
458,-3
459,-3
460,9
461,9
462,16
463,20
464,26
465,33
466,49
467,65
468,62
469,62
470,61
471,67
472,67
473,73
474,73
475,61
476,38
477,8
478,-15
479,-29
480,-16
481,-5
482,-2
483,-8
484,-11
485,-20
486,-27
487,-16
488,-7
489,-6
490,-4
491,-5
492,-7
493,-21
494,-28
495,-37
496,-42
497,-38
498,-29
499,-25
500,-24
501,-26
502,-26
503,-24
504,-27
505,-21
506,-21
507,-25
508,-31
509,-43
510,-57
511,-58
512,-41
513,-22
514,-10
515,-1
516,-6
517,-15
518,-27
519,-26
520,-32
521,-28
522,-19
523,-15
524,-18
525,-20
526,-16
527,-5
528,6
529,20
530,16
531,8
532,4
533,11
534,21
535,34
536,41
537,41
538,27
539,15
540,2
541,-5
542,-6
543,-3
544,5
545,5
546,11
547,7
548,0
549,-6
550,-6
551,-8
552,-14
553,-9
554,-14
555,-18
556,-16
557,-4
558,14
559,25
560,44
561,50
562,54
563,52
564,49
565,47
566,42
567,43
568,28
569,9
570,-11
571,-19
572,-25
573,-18
574,-7
575,-3
576,-1
577,-8
578,-2
579,-8
580,-17
581,-26
582,-33
583,-35
584,-31
585,-25
586,-31
587,-33
588,-33
589,-23
590,-17
591,-8
592,-5
593,-16
594,-18
595,-15
596,-11
597,-6
598,2
599,-4
600,-23
601,-38
602,-51
603,-58
604,-66
605,-65
606,-60
607,-47
608,-30
609,-14
610,-12
611,-18
612,-22
613,-30
614,-45
615,-60
616,-70
617,-80
618,-89
619,-81
620,-77
621,-73
622,-75
623,-73
624,-71
625,-69
626,-61
627,-61
628,-65
629,-71
630,-71
631,-79
632,-86
633,-84
634,-76
635,-65
636,-59
637,-48
638,-48
639,-42
640,-28
641,-17
642,-15
643,-10
644,-6
645,-12
646,-15
647,-21
648,-24
649,-33
650,-36
651,-29
652,-19
653,-1
654,17
655,28
656,26
657,25
658,22
659,19
660,25
661,39
662,48
663,39
664,37
665,28
666,21
667,20
668,25
669,29
670,34
671,44
672,45
673,36
674,18
675,7
676,3
677,2
678,17
679,31
680,38
681,41
682,41
683,41
684,32
685,32
686,29
687,29
688,27
689,23
690,18
691,9
692,16
693,22
694,23
695,24
696,29
697,38
698,52
699,69
700,74
701,67
702,50
703,32
704,13
705,2
706,3
707,8
708,14
709,25
710,44
711,50
712,63
713,71
714,71
715,58
716,45
717,32
718,20
719,23
720,27
721,25
722,15
723,38
724,47
725,44
726,39
727,23
728,-1
729,-20
730,-27
731,-26
732,-22
733,-2
734,2
735,-2
736,-1
737,11
738,28
739,34
740,39
741,31
742,13
743,-4
744,-15
745,-24
746,-33
747,-31
748,-32
749,-33
750,-31
751,-21
752,-13
753,-1
754,0
755,-18
756,-40
757,-59
758,-66
759,-78
760,-81
761,-81
762,-75
763,-67
764,-54
765,-26
766,-14
767,-3
768,2
769,2
770,1
771,-12
772,-25
773,-45
774,-59
775,-69
776,-77
777,-81
778,-80
779,-75
780,-77
781,-68
782,-56
783,-42
784,-37
785,-28
786,-23
787,-16
788,-16
789,-24
790,-35
791,-57
792,-55
793,-51
794,-47
795,-52
796,-62
797,-75
798,-94
799,-93
800,-88
801,-79
802,-64
803,-48
804,-35
805,-28
806,-17
807,-11
808,-11
809,-7
810,-5
811,-4
812,0
813,3
814,8
815,3
816,-3
817,-14
818,-25
819,-28
820,-19
821,-10
822,3
823,16
824,35
825,37
826,36
827,29
828,16
829,-2
830,-17
831,-15
832,-16
833,-13
834,-11
835,-12
836,-9
837,2
838,16
839,26
840,37
841,49
842,58
843,56
844,45
845,20
846,-9
847,-30
848,-37
849,-34
850,-34
851,-21
852,-17
853,-20
854,-30
855,-39
856,-54
857,-79
858,-97
859,-123
860,-128
861,-122
862,-97
863,-74
864,-61
865,-46
866,-41
867,-41
868,-44
869,-40
870,-45
871,-52
872,-47
873,-39
874,-27
875,-15
876,5
877,21
878,36
879,55
880,60
881,52
882,24
883,-8
884,-49
885,-71
886,-81
887,-81
888,-81
889,-78
890,-65
891,-63
892,-52
893,-42
894,-29
895,-26
896,-28
897,-33
898,-46
899,-53
900,-57
901,-58
902,-64
903,-61
904,-62
905,-61
906,-43
907,-5
908,36
909,57
910,68
911,57
912,38
913,23
914,17
915,15
916,13
917,23
918,25
919,14
920,-11
921,-44
922,-62
923,-68
924,-47
925,-30
926,-21
927,-29
928,-40
929,-53
930,-64
931,-61
932,-55
933,-39
934,-22
935,-5
936,3
937,8
938,18
939,28
940,41
941,54
942,75
943,84
944,90
945,89
946,80
947,70
948,58
949,58
950,43
951,31
952,12
953,-10
954,-27
955,-31
956,-28
957,-31
958,-29
959,-24
960,-17
961,-17
962,-27
963,-31
964,-41
965,-39
966,-34
967,-27
968,-24
969,-12
970,1
971,16
972,48
973,80
974,110
975,124
976,135
977,125
978,106
979,80
980,60
981,52
982,53
983,70
984,83
985,92
986,98
987,106
988,105
989,90
990,76
991,57
992,39
993,20
994,8
995,-5
996,-12
997,-11
998,-10
999,-8
1000,-4
1001,-3
1002,-14
1003,-16
1004,-13
1005,-3
1006,7
1007,25
1008,45
1009,56
1010,65
1011,70
1012,66
1013,57
1014,51
1015,49
1016,39
1017,31
1018,28
1019,26
1020,23
1021,30
1022,48
1023,67
1024,86
1025,100
1026,103
1027,95
1028,89
1029,81
1030,73
1031,66
1032,65
1033,51
1034,27
1035,10
1036,-3
1037,-12
1038,-25
1039,-37
1040,-52
1041,-63
1042,-57
1043,-56
1044,-58
1045,-55
1046,-36
1047,-12
1048,5
1049,20
1050,24
1051,23
1052,25
1053,37
1054,42
1055,44
1056,42
1057,27
1058,12
1059,2
1060,5
1061,11
1062,22
1063,33
1064,47
1065,51
1066,53
1067,53
1068,43
1069,37
1070,25
1071,10
1072,-12
1073,-31
1074,-40
1075,-54
1076,-51
1077,-41
1078,-28
1079,-23
1080,-16
1081,-10
1082,-9
1083,2
1084,13
1085,21
1086,20
1087,19
1088,24
1089,16
1090,14
1091,11
1092,8
1093,4
1094,13
1095,22
1096,33
1097,39
1098,48
1099,46
1100,35
1101,25
1102,11
1103,0
1104,-1
1105,4
1106,6
1107,-4
1108,-6
1109,-14
1110,-15
1111,-4
1112,17
1113,34
1114,33
1115,28
1116,14
1117,7
1118,-1
1119,1
1120,-3
1121,-7
1122,-7
1123,-12
1124,-22
1125,-32
1126,-28
1127,-34
1128,-39
1129,-39
1130,-35
1131,-25
1132,-11
1133,9
1134,17
1135,28
1136,30
1137,19
1138,1
1139,-16
1140,-21
1141,-31
1142,-25
1143,-18
1144,-11
1145,-16
1146,-11
1147,-1
1148,2
1149,7
1150,10
1151,12
1152,9
1153,4
1154,2
1155,-10
1156,-17
1157,-24
1158,-31
1159,-37
1160,-29
1161,-20
1162,-17
1163,-21
1164,-24
1165,-23
1166,-15
1167,4
1168,7
1169,-1
1170,-5
1171,-5
1172,1
1173,0
1174,1
1175,-1
1176,-5
1177,-14
1178,-20
1179,-29
1180,-32
1181,-19
1182,-10
1183,-13
1184,-16
1185,-17
1186,-21
1187,-21
1188,-19
1189,-19
1190,-20
1191,-22
1192,-21
1193,-36
1194,-52
1195,-69
1196,-82
1197,-81
1198,-58
1199,-21
1200,9
1201,42
1202,59
1203,62
1204,51
1205,36
1206,28
1207,9
1208,-1
1209,-19
1210,-34
1211,-47
1212,-57
1213,-62
1214,-68
1215,-63
1216,-53
1217,-51
1218,-67
1219,-84
1220,-99
1221,-108
1222,-109
1223,-107
1224,-106
1225,-112
1226,-103
1227,-96
1228,-85
1229,-72
1230,-58
1231,-47
1232,-44
1233,-37
1234,-34
1235,-30
1236,-26
1237,-17
1238,-24
1239,-34
1240,-39
1241,-34
1242,-15
1243,20
1244,54
1245,71
1246,77
1247,69
1248,52
1249,28
1250,7
1251,6
1252,8
1253,12
1254,22
1255,15
1256,3
1257,-12
1258,-9
1259,-12
1260,-4
1261,5
1262,10
1263,-5
1264,-27
1265,-48
1266,-72
1267,-78
1268,-73
1269,-57
1270,-40
1271,-9
1272,21
1273,30
1274,44
1275,52
1276,61
1277,60
1278,64
1279,55
1280,39
1281,12
1282,-16
1283,-39
1284,-59
1285,-58
1286,-45
1287,-20
1288,16
1289,50
1290,74
1291,75
1292,75
1293,65
1294,59
1295,48
1296,36
1297,14
1298,-17
1299,-39
1300,-63
1301,-81
1302,-83
1303,-72
1304,-47
1305,-21
1306,16
1307,40
1308,57
1309,61
1310,59
1311,43
1312,20
1313,-1
1314,-29
1315,-52
1316,-64
1317,-57
1318,-52
1319,-38
1320,-17
1321,8
1322,30
1323,50
1324,73
1325,83
1326,91
1327,89
1328,83
1329,64
1330,41
1331,20
1332,-3
1333,-16
1334,-21
1335,-26
1336,-34
1337,-35
1338,-30
1339,-26
1340,-8
1341,17
1342,32
1343,32
1344,27
1345,21
1346,18
1347,8
1348,-4
1349,-20
1350,-38
1351,-41
1352,-42
1353,-39
1354,-31
1355,-20
1356,-11
1357,-12
1358,-11
1359,-20
1360,-24
1361,-19
1362,-4
1363,2
1364,1
1365,-8
1366,-27
1367,-46
1368,-55
1369,-46
1370,-37
1371,-33
1372,-31
1373,-35
1374,-43
1375,-50
1376,-48
1377,-50
1378,-47
1379,-46
1380,-58
1381,-73
1382,-78
1383,-72
1384,-59
1385,-40
1386,-26
1387,-17
1388,-23
1389,-27
1390,-20
1391,-19
1392,-11
1393,-2
1394,6
1395,16
1396,30
1397,32
1398,29
1399,26
1400,36
1401,45
1402,46
1403,44
1404,32
1405,13
1406,-3
1407,-18
1408,-29
1409,-46
1410,-54
1411,-63
1412,-76
1413,-83
1414,-84
1415,-78
1416,-72
1417,-58
1418,-56
1419,-58
1420,-54
1421,-48
1422,-47
1423,-55
1424,-54
1425,-60
1426,-57
1427,-47
1428,-32
1429,-18
1430,-10
1431,2
1432,9
1433,9
1434,12
1435,30
1436,47
1437,58
1438,55
1439,33
1440,5
1441,-22
1442,-30
1443,-43
1444,-40
1445,-29
1446,-25
1447,-26
1448,-27
1449,-23
1450,-27
1451,-25
1452,-20
1453,-10
1454,-8
1455,-1
1456,11
1457,9
1458,13
1459,16
1460,15
1461,20
1462,32
1463,47
1464,60
1465,66
1466,66
1467,61
1468,50
1469,52
1470,52
1471,52
1472,53
1473,49
1474,35
1475,8
1476,-10
1477,-23
1478,-18
1479,-7
1480,18
1481,34
1482,39
1483,36
1484,23
