,96
0,43
1,71
2,87
3,108
4,108
5,67
6,96
7,27
8,25
9,-21
10,1
11,58
12,89
13,90
14,86
15,102
16,91
17,85
18,85
19,61
20,40
21,13
22,-26
23,-16
24,13
25,40
26,119
27,117
28,128
29,82
30,46
31,84
32,95
33,130
34,109
35,64
36,-13
37,-45
38,-23
39,10
40,57
41,97
42,97
43,104
44,61
45,21
46,-34
47,-23
48,-8
49,37
50,32
51,15
52,2
53,-24
54,-2
55,58
56,123
57,137
58,124
59,66
60,72
61,57
62,63
63,62
64,46
65,40
66,53
67,57
68,69
69,72
70,108
71,127
72,125
73,93
74,65
75,83
76,102
77,125
78,113
79,126
80,106
81,76
82,17
83,51
84,44
85,105
86,101
87,94
88,72
89,49
90,47
91,36
92,32
93,20
94,2
95,9
96,11
97,-12
98,26
99,-3
100,50
101,42
102,93
103,146
104,126
105,109
106,26
107,8
108,29
109,22
110,17
111,56
112,7
113,13
114,34
115,40
116,75
117,40
118,75
119,48
120,59
121,84
122,45
123,53
124,7
125,-25
126,13
127,67
128,104
129,114
130,69
131,55
132,29
133,-1
134,16
135,28
136,78
137,56
138,48
139,35
140,35
141,-9
142,18
143,54
144,94
145,95
146,71
147,0
148,17
149,45
150,65
151,56
152,19
153,20
154,36
155,59
156,49
157,60
158,50
159,109
160,120
161,128
162,58
163,17
164,-1
165,16
166,15
167,61
168,56
169,79
170,34
171,1
172,21
173,57
174,79
175,78
176,77
177,90
178,124
179,75
180,27
181,-14
182,-24
183,49
184,81
185,105
186,52
187,-1
188,-41
189,-46
190,-16
191,18
192,10
193,22
194,25
195,31
196,0
197,20
198,-12
199,26
200,-12
201,-5
202,30
203,-9
204,-4
205,0
206,4
207,39
208,21
209,8
210,4
211,78
212,111
213,96
214,-25
215,-65
216,-102
217,-33
218,11
219,130
220,91
221,55
222,-32
223,-27
224,40
225,44
226,53
227,81
228,72
229,51
230,28
231,-5
232,21
233,102
234,79
235,123
236,44
237,0
238,-23
239,23
240,96
241,105
242,72
243,51
244,80
245,56
246,67
247,42
248,42
249,52
250,26
251,25
252,11
253,35
254,18
255,70
256,93
257,123
258,134
259,91
260,50
261,43
262,33
263,86
264,99
265,50
266,-7
267,-53
268,3
269,22
270,99
271,109
272,105
273,47
274,16
275,-6
276,17
277,-3
278,28
279,51
280,69
281,54
282,34
283,50
284,35
285,88
286,125
287,173
288,171
289,169
290,45
291,-8
292,-15
293,33
294,85
295,104
296,89
297,14
298,2
299,7
300,68
301,150
302,98
303,131
304,66
305,28
306,19
307,4
308,20
309,48
310,19
311,60
312,28
313,41
314,64
315,125
316,143
317,155
318,103
319,102
320,88
321,85
322,68
323,42
324,43
325,57
326,55
327,149
328,147
329,158
330,112
331,31
332,54
333,62
334,97
335,123
336,160
337,139
338,112
339,37
340,11
341,12
342,1
343,89
344,118
345,113
346,31
347,-41
348,-10
349,24
350,54
351,106
352,116
353,115
354,53
355,65
356,67
357,116
358,139
359,159
360,135
361,145
362,131
363,88
364,53
365,43
366,23
367,81
368,94
369,104
370,91
371,87
372,95
373,80
374,33
375,51
376,52
377,30
378,-6
379,0
380,37
381,8
382,24
383,11
384,23
385,49
386,19
387,57
388,37
389,72
390,115
391,75
392,71
393,15
394,33
395,53
396,103
397,134
398,135
399,96
400,77
401,45
402,34
403,27
404,47
405,42
406,17
407,-18
408,-53
409,27
410,2
411,14
412,2
