,7
0,11
1,20
2,24
3,22
4,18
5,19
6,25
7,32
8,26
9,22
10,38
11,30
12,45
13,46
14,46
15,23
16,3
17,-1
18,-16
19,-12
20,-7
21,-22
22,-33
23,-38
24,-33
25,-19
26,-5
27,-6
28,-5
29,-19
30,-8
31,-6
32,-13
33,-22
34,-27
35,-36
36,-25
37,-12
38,-8
39,-14
40,-42
41,-57
42,-68
43,-67
44,-46
45,-36
46,-41
47,-48
48,-59
49,-69
50,-93
51,-101
52,-120
53,-120
54,-123
55,-109
56,-104
57,-100
58,-97
59,-88
60,-70
61,-57
62,-51
63,-53
64,-61
65,-62
66,-73
67,-87
68,-94
69,-92
70,-89
71,-85
72,-74
73,-66
74,-58
75,-56
76,-67
77,-84
78,-94
79,-88
80,-81
81,-90
82,-93
83,-100
84,-100
85,-93
86,-73
87,-56
88,-43
89,-22
90,-1
91,14
92,16
93,2
94,-21
95,-63
96,-88
97,-120
98,-140
99,-142
100,-130
101,-121
102,-102
103,-82
104,-53
105,-37
106,-33
107,-43
108,-73
109,-100
110,-127
111,-149
112,-172
113,-167
114,-160
115,-142
116,-122
117,-102
118,-82
119,-80
120,-77
121,-94
122,-108
123,-132
124,-141
125,-141
126,-146
127,-135
128,-116
129,-98
130,-74
131,-63
132,-69
133,-90
134,-110
135,-124
136,-144
137,-134
138,-108
139,-89
140,-71
141,-66
142,-57
143,-57
144,-65
145,-84
146,-99
147,-99
148,-109
149,-98
150,-98
151,-94
152,-89
153,-80
154,-89
155,-95
156,-93
157,-98
158,-93
159,-90
160,-69
161,-56
162,-33
163,-26
164,-30
165,-31
166,-47
167,-61
168,-75
169,-81
170,-82
171,-81
172,-76
173,-62
174,-46
175,-30
176,-27
177,-15
178,-33
179,-43
180,-58
181,-65
182,-76
183,-64
184,-53
185,-44
186,-43
187,-65
188,-68
189,-76
190,-78
191,-63
192,-61
193,-64
194,-67
195,-71
196,-79
197,-72
198,-65
199,-34
200,-12
201,7
202,4
203,-8
204,-17
205,-29
206,-37
207,-54
208,-49
209,-28
210,-24
211,-15
212,-19
213,-8
214,-13
215,-23
216,-35
217,-51
218,-33
219,-19
220,-5
221,-4
222,-19
223,-33
224,-53
225,-56
226,-47
227,-51
228,-35
229,-14
230,2
231,10
232,6
233,0
234,-7
235,-16
236,-24
237,-21
238,-39
239,-35
240,-35
241,-26
242,-26
243,-34
244,-26
245,-16
246,8
247,31
248,49
249,68
250,86
251,80
252,48
253,12
254,-32
255,-70
256,-92
257,-82
258,-47
259,-10
260,15
261,45
262,56
263,62
264,43
265,24
266,-3
267,-33
268,-47
269,-41
270,-24
271,-12
272,-7
273,-33
274,-54
275,-65
276,-59
277,-36
278,-23
279,6
280,5
281,4
282,-9
283,-30
284,-38
285,-39
286,-42
287,-43
288,-49
289,-48
290,-40
291,-26
292,5
293,20
294,41
295,49
296,32
297,-6
298,-48
299,-87
300,-94
301,-90
302,-64
303,-44
304,-43
305,-23
306,-21
307,-22
308,-27
309,-21
310,-8
311,-12
312,-29
313,-58
314,-84
315,-91
316,-85
