,-39
0,-36
1,-39
2,-43
3,-42
4,-47
5,-39
6,-31
7,-12
8,2
9,18
10,27
11,36
12,42
13,59
14,74
15,82
16,86
17,81
18,72
19,65
20,55
21,46
22,34
23,29
24,21
25,20
26,12
27,12
28,7
29,-1
30,-9
31,-15
32,-24
33,-31
34,-38
35,-43
36,-57
37,-68
38,-79
39,-93
40,-100
41,-100
42,-102
43,-102
44,-101
45,-100
46,-106
47,-109
48,-111
49,-105
50,-102
51,-98
52,-95
53,-95
54,-96
55,-98
56,-98
57,-105
58,-106
59,-108
60,-108
61,-107
62,-108
63,-105
64,-101
65,-96
66,-94
67,-90
68,-90
69,-85
70,-81
71,-81
72,-79
73,-75
74,-71
75,-69
76,-60
77,-47
78,-32
79,-18
80,-5
81,0
82,-3
83,-5
84,-13
85,-11
86,-17
87,-24
88,-25
89,-31
90,-30
91,-36
92,-42
93,-51
94,-54
95,-51
96,-43
97,-28
98,-20
99,-13
100,-7
101,0
102,10
103,20
104,28
105,31
106,32
107,27
108,26
109,21
110,21
111,21
112,18
113,10
114,-9
115,-25
116,-49
117,-69
118,-89
119,-106
120,-122
121,-137
122,-144
123,-155
124,-162
125,-165
126,-165
127,-167
128,-164
129,-159
130,-153
131,-147
132,-137
133,-124
134,-118
135,-107
136,-101
137,-97
138,-90
139,-84
140,-70
141,-61
142,-41
143,-27
144,-7
145,13
146,28
147,46
148,56
149,73
150,81
151,87
152,86
153,83
154,75
155,64
156,48
157,31
158,14
159,-1
160,-10
161,-13
162,-19
163,-19
164,-25
165,-27
166,-27
167,-36
168,-43
169,-49
170,-47
171,-48
172,-48
173,-51
174,-48
175,-53
176,-56
177,-62
178,-68
179,-73
180,-76
181,-70
182,-64
183,-54
184,-45
185,-35
186,-23
187,-11
188,4
189,16
190,25
191,35
192,43
193,44
194,54
195,55
196,61
197,64
198,61
199,59
200,47
201,39
202,30
203,25
204,25
205,29
206,33
207,36
208,42
209,52
210,64
211,71
212,86
213,97
214,105
215,116
216,119
217,123
218,120
219,115
220,109
221,100
222,92
223,84
224,75
225,70
226,66
227,59
228,50
229,43
230,35
231,32
232,24
233,26
234,28
235,33
236,38
237,46
238,52
239,58
240,67
241,68
242,65
243,65
244,64
245,66
246,61
247,58
248,49
249,37
250,31
251,27
252,16
253,13
254,7
255,-2
256,-10
257,-19
258,-21
259,-26
260,-23
261,-30
262,-35
263,-38
264,-36
265,-32
266,-36
267,-35
268,-38
269,-46
270,-50
271,-49
272,-44
273,-41
274,-33
275,-30
276,-25
277,-20
278,-11
279,-2
280,3
281,9
282,13
283,14
284,14
285,20
286,27
287,41
288,57
289,67
290,68
291,69
292,67
293,58
294,50
295,46
296,41
297,33
298,27
299,23
300,13
301,3
302,-8
303,-18
304,-29
305,-43
306,-52
307,-64
308,-67
309,-67
310,-65
311,-63
312,-66
313,-66
314,-70
315,-77
316,-81
317,-90
318,-99
319,-106
320,-114
321,-123
322,-134
323,-139
324,-141
325,-144
326,-142
327,-139
328,-131
329,-115
330,-92
331,-66
332,-44
333,-14
334,8
335,23
336,32
337,38
338,45
339,53
340,53
341,52
342,48
343,40
344,37
345,28
346,27
347,28
348,28
349,30
350,28
351,33
352,34
353,33
354,32
355,31
356,32
357,29
358,29
359,21
360,11
361,-2
362,-10
363,-22
364,-33
365,-40
366,-53
367,-67
368,-81
369,-97
370,-107
371,-116
372,-118
373,-123
374,-122
375,-117
376,-111
377,-107
378,-102
379,-96
380,-82
381,-79
382,-71
383,-57
384,-50
385,-36
386,-21
387,-13
388,-3
389,9
390,19
391,24
392,31
393,31
394,41
395,50
396,63
397,76
398,82
399,90
400,95
401,95
402,92
403,87
404,79
405,69
406,58
407,45
408,28
409,20
410,6
411,-6
412,-17
413,-21
414,-23
415,-22
416,-25
417,-26
418,-25
419,-27
420,-21
421,-17
422,-11
423,-1
424,10
425,22
426,36
427,49
428,53
429,53
430,38
431,29
432,18
433,12
434,15
435,17
436,23
437,22
438,20
439,18
440,15
441,21
442,29
443,31
444,36
445,42
446,48
447,64
448,79
449,91
450,92
451,95
452,92
453,84
454,78
455,72
456,73
457,66
458,68
459,64
460,57
461,50
462,44
463,38
464,34
465,41
466,45
467,49
468,48
469,51
470,44
471,41
472,33
473,23
474,16
475,1
476,-7
477,-17
478,-27
479,-30
480,-32
481,-34
482,-37
483,-31
484,-24
485,-15
486,-3
487,4
488,6
489,4
490,0
491,-8
492,-19
493,-33
494,-47
495,-64
496,-77
497,-88
498,-96
499,-101
500,-103
501,-101
502,-101
503,-100
504,-96
505,-92
506,-83
507,-76
508,-68
509,-65
510,-58
511,-57
512,-51
513,-43
514,-30
515,-19
516,-3
517,9
518,14
519,11
520,8
521,9
522,3
523,-1
524,-9
525,-17
526,-30
527,-46
528,-57
529,-67
530,-77
531,-73
532,-72
533,-70
534,-75
535,-80
536,-88
537,-90
538,-90
539,-92
540,-95
541,-98
542,-95
543,-96
544,-94
545,-94
546,-93
547,-89
548,-84
549,-72
550,-61
551,-47
552,-36
553,-26
554,-22
555,-15
556,-12
557,-12
558,-12
559,-9
560,-11
561,-13
562,-14
563,-16
564,-18
565,-16
566,-13
567,-14
568,-10
569,-2
570,7
571,22
572,34
573,47
574,61
575,68
576,74
577,75
578,76
579,76
580,77
581,79
582,72
583,64
584,51
585,36
586,21
587,3
588,-11
589,-22
590,-29
591,-37
592,-38
593,-40
594,-34
595,-30
596,-24
597,-11
598,2
599,11
600,17
601,29
602,32
603,37
604,36
605,36
606,39
607,44
608,57
609,64
610,84
611,102
612,119
613,135
614,145
615,155
616,165
617,176
618,188
619,198
620,196
621,190
622,179
623,162
624,142
625,123
626,105
627,81
628,63
629,45
630,29
631,19
632,13
633,5
634,-3
635,-10
636,-11
637,-20
638,-21
639,-16
640,-6
641,-7
642,-13
643,-22
644,-30
645,-33
646,-32
647,-27
648,-18
649,-10
650,-3
651,0
652,4
653,6
654,6
655,7
656,7
657,8
658,7
659,8
660,10
661,5
662,4
663,3
664,5
665,3
666,1
667,-1
668,-5
669,-5
670,-7
671,-7
672,-18
673,-24
674,-29
675,-35
676,-37
677,-40
678,-39
679,-43
680,-50
681,-55
682,-57
683,-60
684,-60
685,-61
686,-60
687,-62
688,-62
689,-63
690,-62
691,-56
692,-55
693,-60
694,-66
695,-64
696,-66
697,-64
698,-60
699,-58
700,-54
701,-47
702,-42
703,-35
704,-29
705,-17
706,-10
707,-8
708,-10
709,-12
710,-15
711,-17
712,-18
713,-18
714,-21
715,-18
716,-20
717,-20
718,-22
719,-19
720,-23
721,-24
722,-27
723,-28
724,-39
725,-51
726,-64
727,-82
728,-89
729,-89
730,-87
731,-83
732,-76
733,-62
734,-54
735,-44
736,-37
737,-31
738,-26
739,-19
740,-12
741,-14
742,-14
743,-12
744,-8
745,-6
746,-1
747,-1
748,0
749,3
750,6
751,5
752,4
753,7
754,11
755,12
756,11
757,16
758,18
759,19
760,20
761,21
762,23
763,28
764,32
765,37
766,36
767,37
768,34
769,35
770,37
771,44
772,45
773,40
774,35
775,24
776,18
777,11
778,13
779,15
780,24
781,33
782,37
783,42
784,33
785,32
786,30
787,34
788,44
789,49
790,56
791,61
792,69
793,72
794,76
795,80
796,78
797,68
798,56
799,45
800,35
801,27
802,25
803,27
804,26
805,30
806,30
807,32
808,28
809,26
810,27
811,23
812,22
813,17
814,12
815,8
816,2
817,-6
818,-20
819,-27
820,-34
821,-39
822,-42
823,-40
824,-39
825,-41
826,-43
827,-53
828,-64
829,-82
830,-93
831,-104
832,-118
833,-127
834,-142
835,-155
836,-166
837,-172
838,-181
839,-188
840,-194
841,-199
842,-208
843,-212
844,-208
845,-196
846,-180
847,-165
848,-146
849,-128
850,-109
851,-90
852,-76
853,-64
854,-53
855,-48
856,-45
857,-48
858,-42
859,-41
860,-35
861,-24
862,-15
863,-10
864,-7
865,-5
866,-8
867,-6
868,-4
869,-1
870,-3
871,-3
872,-9
873,-17
874,-30
875,-40
876,-54
877,-73
