,-35
0,-42
1,-49
2,-46
3,-42
4,-47
5,-37
6,-37
7,-32
8,-22
9,-29
10,-33
11,-33
12,-27
13,-7
14,9
15,28
16,45
17,70
18,97
19,117
20,117
21,117
22,94
23,82
24,67
25,62
26,57
27,49
28,47
29,53
30,65
31,77
32,81
33,71
34,57
35,53
36,48
37,34
38,24
39,17
40,5
41,3
42,15
43,29
44,36
45,20
46,10
47,-9
48,-12
49,-16
50,-13
51,-21
52,-19
53,-26
54,-24
55,-16
56,-3
57,13
58,21
59,28
60,21
61,13
62,6
63,2
64,-2
65,-2
66,6
67,4
68,11
69,7
70,13
71,14
72,16
73,35
74,39
75,45
76,43
77,43
78,46
79,47
80,49
81,43
82,42
83,53
84,73
85,88
86,89
87,87
88,74
89,66
90,44
91,30
92,-5
93,-22
94,-36
95,-37
96,-44
97,-43
98,-39
99,-42
100,-48
101,-54
102,-57
103,-61
104,-52
105,-47
106,-48
107,-34
108,-10
109,22
110,45
111,55
112,50
113,42
114,47
115,50
116,61
117,50
118,50
119,33
120,30
121,20
122,17
123,6
124,-19
125,-39
126,-82
127,-113
128,-140
129,-147
130,-122
131,-99
132,-70
133,-58
134,-67
135,-92
136,-117
137,-163
138,-189
139,-198
140,-197
141,-176
142,-159
143,-134
144,-104
145,-76
146,-28
147,8
148,35
149,44
150,62
151,71
152,91
153,95
154,86
155,74
156,73
157,72
158,68
159,62
160,57
161,52
162,41
163,26
164,18
165,5
166,8
167,14
168,17
169,16
170,7
171,7
172,-3
173,-23
174,-40
175,-64
176,-84
177,-97
178,-120
179,-133
180,-153
181,-158
182,-159
183,-152
184,-132
185,-116
186,-93
187,-47
188,4
189,52
190,84
191,107
192,109
193,95
194,76
195,64
196,64
197,66
198,69
199,74
200,83
201,92
202,107
203,101
204,99
205,103
206,102
207,108
208,105
209,109
210,97
211,101
212,101
213,98
214,97
215,93
216,92
217,82
218,78
219,74
220,70
221,60
222,45
223,36
224,28
225,35
226,42
227,54
228,61
229,61
230,69
231,65
232,65
233,59
234,63
235,49
236,43
237,43
238,37
239,33
240,28
241,31
242,19
243,30
244,27
245,27
246,38
247,50
248,68
249,71
250,68
251,57
252,47
253,40
254,47
255,48
256,46
257,46
258,45
259,43
260,49
261,66
262,82
263,96
264,113
265,120
266,130
267,135
268,135
269,126
270,115
271,110
272,102
273,87
274,71
275,54
276,45
277,51
278,47
279,37
280,19
281,-4
282,3
283,-7
284,-8
285,-14
286,-32
287,-45
288,-50
289,-54
290,-39
291,-27
292,-1
293,27
294,44
295,54
296,71
297,76
298,95
299,111
300,123
301,124
302,118
303,101
304,87
305,76
306,78
307,90
308,85
309,89
310,89
311,88
312,98
313,98
314,96
315,91
316,86
317,75
318,53
319,31
320,18
321,0
322,-18
323,-23
324,-18
325,-13
326,-2
327,-2
328,0
329,-4
330,-1
331,12
332,21
333,25
334,27
335,27
336,29
337,27
338,20
339,8
340,8
341,16
342,26
343,22
344,-4
345,-60
346,-118
347,-162
348,-174
349,-188
350,-183
351,-171
352,-157
353,-155
354,-146
355,-143
356,-132
357,-139
358,-150
359,-158
360,-159
361,-138
362,-115
363,-104
364,-86
365,-77
366,-58
367,-44
368,-27
369,-19
370,-28
371,-35
372,-35
373,-33
374,-34
375,-23
376,-23
377,-23
378,-11
379,-10
380,-6
381,-23
382,-38
383,-59
384,-75
385,-78
386,-72
387,-59
388,-56
389,-48
390,-34
391,-16
392,3
393,19
394,35
395,34
396,45
397,41
398,40
399,41
400,51
401,64
402,68
403,68
404,56
405,51
406,59
407,75
408,92
409,96
410,105
411,103
412,90
413,74
414,69
415,71
416,88
417,112
418,129
419,127
420,117
421,110
422,96
423,94
424,87
425,78
426,71
427,62
428,64
429,54
430,36
431,25
432,0
433,-2
434,1
435,-9
436,-14
437,-16
438,2
439,26
440,33
441,28
442,10
443,-7
444,-13
445,-17
446,-20
447,-27
448,-13
449,-12
450,-18
451,-36
452,-45
453,-47
454,-39
455,-24
456,-4
457,10
458,26
459,40
460,52
461,60
462,69
463,68
464,72
465,74
466,90
467,97
468,104
469,109
470,110
471,109
472,116
473,132
474,136
475,140
476,138
477,116
478,102
479,94
480,106
481,123
482,134
483,137
484,132
485,112
486,105
487,104
488,85
489,77
490,69
491,64
492,56
493,50
494,48
495,51
496,57
497,62
498,65
499,66
500,70
501,73
502,67
503,58
504,64
505,72
506,81
507,86
508,96
509,98
510,105
511,108
512,105
513,92
514,85
515,75
516,66
517,52
518,45
519,34
520,25
521,16
522,6
523,1
524,-4
525,-1
526,-10
527,-6
528,1
529,6
530,3
531,-10
532,-6
533,-2
534,14
535,34
536,49
537,62
538,59
539,61
540,51
541,66
542,60
543,54
544,24
545,14
546,11
547,16
548,32
549,41
550,41
551,30
552,1
553,-24
554,-68
