,-64
0,-73
1,-79
2,-78
3,-80
4,-72
5,-75
6,-75
7,-76
8,-68
9,-62
10,-62
11,-56
12,-58
13,-69
14,-76
15,-78
16,-72
17,-65
18,-59
19,-63
20,-75
21,-84
22,-83
23,-71
24,-61
25,-46
26,-37
27,-31
28,-26
29,-27
30,-26
31,-34
32,-33
33,-38
34,-45
35,-44
36,-38
37,-29
38,-29
39,-19
40,-16
41,-18
42,-22
43,-19
44,-19
45,-15
46,-18
47,-30
48,-43
49,-51
50,-50
51,-50
52,-49
53,-45
54,-45
55,-49
56,-48
57,-36
58,-30
59,-23
60,-22
61,-28
62,-39
63,-44
64,-48
65,-54
66,-55
67,-57
68,-52
69,-57
70,-54
71,-49
72,-50
73,-45
74,-46
75,-48
76,-54
77,-61
78,-61
79,-69
80,-79
81,-79
82,-72
83,-65
84,-70
85,-71
86,-72
87,-71
88,-61
89,-45
90,-27
91,-17
92,-11
93,-6
94,-4
95,2
96,1
97,-5
98,-12
99,-5
100,-6
101,2
102,2
103,7
104,15
105,26
106,29
107,32
108,27
109,18
110,5
111,-4
112,-10
113,-5
114,-14
115,-19
116,-15
117,-11
118,-5
119,3
120,5
121,15
122,18
123,21
124,14
125,9
126,13
127,20
128,21
129,18
130,14
131,9
132,-3
133,-5
134,-5
135,-8
136,-19
137,-33
138,-35
139,-42
140,-45
141,-42
142,-38
143,-34
144,-32
145,-35
146,-38
147,-33
148,-18
149,-5
150,-6
151,-8
152,-29
153,-33
154,-26
155,-18
156,-18
157,-29
158,-38
159,-42
160,-38
161,-21
162,-7
163,7
164,16
165,25
166,24
167,21
168,16
169,7
170,5
171,-5
172,-3
173,-4
174,-14
175,-26
176,-25
177,-26
178,-23
179,-29
180,-31
181,-32
182,-19
183,-21
184,-22
185,-30
186,-30
187,-44
188,-61
189,-67
190,-56
191,-52
192,-47
193,-50
194,-53
195,-53
196,-44
197,-35
198,-28
199,-30
200,-28
201,-24
202,-21
203,-25
204,-33
205,-40
206,-47
207,-46
208,-51
209,-54
210,-49
211,-45
212,-39
213,-39
214,-25
215,-15
216,-16
217,-12
218,-16
219,-7
220,-10
221,-6
222,-12
223,-7
224,1
225,10
226,17
227,23
228,36
229,24
230,9
231,-11
232,-26
233,-45
234,-54
235,-54
236,-59
237,-59
238,-54
239,-43
240,-31
241,-22
242,-20
243,-17
244,-16
245,-10
246,-14
247,-19
248,-21
249,-15
250,-18
251,-17
252,-23
253,-30
254,-46
255,-56
256,-61
257,-67
258,-70
259,-70
260,-70
261,-69
262,-73
263,-75
264,-83
265,-84
266,-84
267,-77
268,-81
269,-80
270,-80
271,-88
272,-84
273,-74
274,-70
275,-66
276,-65
277,-70
278,-72
279,-73
280,-72
281,-69
282,-66
283,-67
284,-68
285,-66
286,-60
287,-42
288,-22
289,-9
290,-2
291,-5
292,-14
293,-22
294,-20
295,-23
296,-19
297,-22
298,-33
299,-44
300,-53
301,-54
302,-61
303,-63
304,-60
305,-56
306,-51
307,-45
308,-37
309,-26
310,-23
311,-11
312,-9
313,-9
314,-4
315,4
316,8
317,12
318,11
319,10
320,0
321,-3
322,-7
323,-18
324,-27
325,-38
326,-38
327,-49
328,-56
329,-75
330,-92
331,-108
332,-106
333,-105
334,-101
335,-92
336,-92
337,-92
338,-92
339,-92
340,-89
341,-91
342,-90
343,-93
344,-98
345,-104
346,-102
347,-96
348,-90
349,-81
350,-77
351,-79
352,-80
353,-73
354,-76
355,-74
356,-78
357,-84
358,-99
359,-110
360,-114
361,-117
362,-114
363,-113
364,-113
365,-114
366,-114
367,-98
368,-88
369,-72
370,-60
371,-53
372,-61
373,-62
374,-60
375,-54
376,-48
377,-42
378,-36
379,-31
380,-20
381,-25
382,-26
383,-36
384,-33
385,-31
386,-23
387,-19
388,-19
389,-30
390,-28
391,-19
392,-18
393,-24
394,-22
395,-23
396,-27
397,-27
398,-33
399,-39
400,-61
401,-72
402,-85
403,-84
404,-87
405,-85
406,-85
407,-79
408,-78
409,-83
410,-84
411,-78
412,-58
413,-53
414,-44
415,-36
416,-27
417,-26
418,-20
419,-9
420,-12
421,-2
422,-2
423,5
424,6
425,17
426,25
427,22
428,24
429,18
430,15
431,2
432,-4
433,-10
434,-20
435,-23
436,-21
437,-15
438,-10
439,-13
440,-11
441,-25
442,-15
443,-9
444,3
445,-2
446,2
447,0
448,-15
449,-17
450,-27
451,-34
452,-41
453,-44
454,-27
455,-27
456,-30
457,-31
458,-35
459,-43
460,-36
461,-43
462,-43
463,-53
464,-63
465,-69
466,-75
467,-78
468,-89
469,-92
470,-93
471,-85
472,-80
473,-79
474,-75
475,-79
476,-77
477,-69
478,-58
479,-47
480,-34
481,-21
482,-11
483,-16
484,-21
485,-31
486,-31
487,-35
488,-31
489,-28
490,-32
491,-28
492,-33
493,-28
494,-26
495,-24
496,-23
497,-30
498,-38
499,-31
500,-41
501,-37
502,-43
503,-41
504,-43
505,-39
506,-36
507,-40
508,-40
509,-34
510,-31
511,-30
512,-21
513,-22
514,-22
515,-22
516,-29
517,-31
518,-38
519,-42
520,-49
521,-59
522,-65
523,-70
524,-74
525,-83
526,-84
527,-85
528,-89
529,-98
530,-103
