,-57
0,-70
1,-78
2,-67
3,-57
4,-57
5,-57
6,-54
7,-43
8,-41
9,-34
10,-43
11,-40
12,-37
13,-37
14,-43
15,-58
16,-39
17,-17
18,-5
19,3
20,-5
21,-15
22,-20
23,-22
24,-20
25,-10
26,-1
27,4
28,7
29,9
30,23
31,40
32,58
33,76
34,92
35,87
36,88
37,80
38,60
39,17
40,-6
41,-27
42,-33
43,-31
44,-22
45,-15
46,-12
47,10
48,15
49,25
50,23
51,30
52,13
53,0
54,-8
55,-4
56,1
57,16
58,30
59,53
60,81
61,108
62,110
63,96
64,81
65,80
66,71
67,53
68,39
69,26
70,26
71,31
72,39
73,23
74,13
75,14
76,33
77,57
78,65
79,58
80,29
81,8
82,-1
83,-6
84,-11
85,1
86,17
87,27
88,41
89,54
90,54
91,51
92,44
93,35
94,34
95,39
96,43
97,43
98,37
99,34
100,27
101,10
102,-11
103,-13
104,-10
105,0
106,3
107,10
108,7
109,4
110,-1
111,5
112,-1
113,13
114,37
115,37
116,72
117,89
118,93
119,85
120,89
121,120
122,131
123,144
124,129
125,103
126,74
127,38
128,30
129,23
130,10
131,22
132,19
133,21
134,6
135,9
136,25
137,48
138,70
139,77
140,64
141,54
142,55
143,50
144,38
145,28
146,38
147,51
148,61
149,66
150,55
151,50
152,47
153,46
154,42
155,51
156,80
157,105
158,118
159,119
160,117
161,109
162,96
163,71
164,56
165,43
166,42
167,47
168,28
169,8
170,-14
171,-22
172,-19
173,-7
174,-4
175,-2
176,-1
177,7
178,15
179,10
180,17
181,15
182,21
183,15
184,11
185,3
186,-5
187,9
188,38
189,55
190,69
191,71
192,59
193,56
194,71
195,80
196,94
197,96
198,90
199,66
200,44
201,27
202,25
203,14
204,11
205,10
206,-8
207,-12
208,-14
209,-13
210,-7
211,-13
212,-16
213,-31
214,-26
215,-22
216,-13
217,-3
218,-1
219,-15
220,-47
221,-71
222,-89
223,-91
224,-100
225,-93
226,-102
227,-118
228,-128
229,-133
230,-124
231,-115
232,-90
233,-55
234,-31
235,-5
236,11
237,37
238,40
239,55
240,55
241,50
242,40
243,31
244,1
245,-16
246,-24
247,-20
248,-28
249,-43
250,-54
251,-56
252,-54
253,-38
254,-17
255,13
256,29
257,39
258,17
259,0
260,-23
261,-36
262,-58
263,-65
264,-57
265,-68
266,-85
267,-85
268,-85
269,-62
270,-58
271,-56
272,-69
273,-66
274,-37
275,-1
276,38
277,68
278,75
279,68
280,50
281,47
282,45
283,42
284,54
285,56
286,63
287,65
288,68
289,73
290,67
291,62
292,53
293,32
294,2
295,-31
296,-48
297,-69
298,-62
299,-61
300,-57
301,-45
302,-30
303,-6
304,11
305,26
306,28
307,15
308,1
309,-1
310,-10
311,-13
312,-14
313,-14
314,-29
315,-37
316,-45
317,-46
318,-51
319,-46
320,-41
321,-33
322,-27
323,-22
324,-21
325,-15
326,-15
327,-22
328,-35
329,-66
330,-79
331,-113
332,-122
333,-120
334,-121
335,-132
336,-129
337,-120
338,-97
339,-82
340,-56
341,-19
342,-3
