,-54
0,-56
1,-57
2,-63
3,-60
4,-53
5,-43
6,-29
7,-25
8,-16
9,-13
10,-10
11,-12
12,-3
13,2
14,7
15,10
16,-1
17,-7
18,-13
19,-35
20,-53
21,-68
22,-84
23,-76
24,-63
25,-62
26,-53
27,-55
28,-44
29,-31
30,-20
31,-9
32,-3
33,3
34,4
35,-8
36,-19
37,-25
38,-23
39,-16
40,-22
41,-27
42,-46
43,-57
44,-59
45,-62
46,-64
47,-70
48,-80
49,-93
50,-108
51,-108
52,-99
53,-84
54,-56
55,-37
56,-23
57,-12
58,-4
59,-6
60,-21
61,-51
62,-80
63,-105
64,-115
65,-118
66,-129
67,-137
68,-143
69,-135
70,-121
71,-102
72,-76
73,-59
74,-53
75,-44
76,-30
77,-8
78,2
79,2
80,-6
81,-7
82,-1
83,10
84,23
85,32
86,38
87,37
88,34
89,33
90,23
91,18
92,22
93,18
94,12
95,9
96,6
97,8
98,-9
99,-10
100,-11
101,9
102,15
103,11
104,14
105,20
106,35
107,53
108,59
109,55
110,48
111,35
112,27
113,14
114,3
115,1
116,-9
117,-3
118,-11
119,-15
120,-7
121,9
122,28
123,28
124,40
125,38
126,30
127,19
128,4
129,-17
130,-49
131,-69
132,-79
133,-87
134,-87
135,-91
136,-83
137,-72
138,-62
139,-54
140,-51
141,-50
142,-40
143,-29
144,-20
145,-7
146,6
147,11
148,12
149,11
150,11
151,8
152,4
153,8
154,-3
155,-10
156,-21
157,-34
158,-43
159,-51
160,-57
161,-62
162,-59
163,-48
164,-27
165,-9
166,19
167,42
168,51
169,53
170,45
171,53
172,53
173,54
174,59
175,61
176,72
177,73
178,69
179,64
180,65
181,64
182,63
183,59
184,51
185,44
186,34
187,24
188,16
189,14
190,14
191,19
192,22
193,22
194,14
195,8
196,-5
197,-21
198,-41
199,-57
200,-63
201,-63
202,-58
203,-55
204,-61
205,-59
206,-53
207,-35
208,-18
209,-3
210,5
211,20
212,21
213,8
214,-9
215,-25
216,-39
217,-46
218,-53
219,-62
220,-68
221,-69
222,-66
223,-73
224,-77
225,-78
226,-82
227,-78
228,-77
229,-70
230,-58
231,-57
232,-47
233,-43
234,-47
235,-46
236,-46
237,-38
238,-38
239,-35
240,-32
241,-36
242,-35
243,-45
244,-50
245,-58
246,-70
247,-86
248,-103
249,-115
250,-119
251,-112
252,-100
253,-89
254,-86
255,-94
256,-101
257,-105
258,-110
259,-113
260,-110
261,-107
262,-112
263,-113
264,-119
265,-126
266,-128
267,-133
268,-140
269,-139
270,-134
271,-124
272,-111
273,-95
274,-74
275,-51
276,-36
277,-17
278,1
279,18
280,53
281,74
282,90
283,95
284,87
285,87
286,83
287,85
288,85
289,83
290,74
291,66
292,64
293,61
294,66
295,75
296,80
297,86
298,91
299,97
300,95
301,91
302,84
303,79
304,83
305,89
306,97
307,97
308,89
309,79
310,74
311,71
312,72
313,68
314,68
315,78
316,97
317,101
318,105
319,104
320,108
321,107
322,105
323,96
324,80
325,72
326,71
327,77
328,95
329,97
330,103
331,98
332,101
333,103
334,94
335,81
336,60
337,49
338,35
339,24
340,15
341,-5
342,-15
343,-32
344,-47
345,-64
346,-80
347,-79
348,-75
349,-79
350,-83
351,-87
352,-95
353,-104
354,-100
355,-90
356,-71
357,-52
358,-37
359,-24
360,-31
361,-31
362,-47
363,-48
364,-47
365,-58
366,-62
367,-70
368,-60
369,-52
370,-37
371,-42
372,-45
373,-47
374,-44
375,-35
376,-35
377,-37
378,-48
379,-58
380,-64
381,-58
382,-37
383,-21
384,-7
385,-6
386,-11
387,-26
388,-23
389,-24
390,-18
391,-30
392,-31
393,-30
