,-14
0,-16
1,-22
2,-28
3,-33
4,-37
5,-45
6,-54
7,-68
8,-78
9,-85
10,-92
11,-101
12,-105
13,-112
14,-114
15,-116
16,-115
17,-115
18,-116
19,-117
20,-119
21,-113
22,-104
23,-95
24,-84
25,-76
26,-73
27,-70
28,-58
29,-49
30,-42
31,-38
32,-48
33,-45
34,-43
35,-36
36,-30
37,-30
38,-29
39,-25
40,-34
41,-43
42,-53
43,-56
44,-65
45,-67
46,-71
47,-70
48,-68
49,-56
50,-61
51,-58
52,-58
53,-70
54,-63
55,-70
56,-69
57,-64
58,-63
59,-71
60,-70
61,-70
62,-69
63,-67
64,-64
65,-63
66,-67
67,-74
68,-77
69,-82
70,-77
71,-73
72,-72
73,-63
74,-62
75,-55
76,-53
77,-56
78,-56
79,-70
80,-64
81,-68
82,-64
83,-63
84,-64
85,-69
86,-67
87,-64
88,-60
89,-55
90,-49
91,-49
92,-41
93,-39
94,-39
95,-32
96,-29
97,-21
98,-18
99,-13
100,-9
101,-4
102,-3
103,-7
104,-10
105,-13
106,-11
107,-6
108,-19
109,-24
110,-38
111,-51
112,-58
113,-61
114,-60
115,-57
116,-59
117,-59
118,-61
119,-66
120,-71
121,-66
122,-66
123,-54
124,-60
125,-53
126,-52
127,-46
128,-46
129,-41
130,-34
131,-30
132,-31
133,-26
134,-19
135,-10
136,-6
137,-11
138,-15
139,-21
140,-24
141,-33
142,-38
143,-40
144,-36
145,-36
146,-45
147,-48
148,-55
149,-57
150,-70
151,-81
152,-92
153,-96
154,-97
155,-97
156,-96
157,-92
158,-82
159,-73
160,-65
161,-60
162,-45
163,-38
164,-29
165,-15
166,-15
167,-22
168,-33
169,-32
170,-33
171,-30
172,-31
173,-29
174,-19
175,-9
176,-3
177,4
178,8
179,12
180,11
181,6
182,0
183,-10
184,-14
185,-19
186,-23
187,-16
188,-15
189,-12
190,-13
191,-14
192,-18
193,-23
194,-26
195,-24
196,-18
197,-14
198,-10
199,-7
200,-6
201,-11
202,-22
203,-28
204,-24
205,-32
206,-27
207,-33
208,-40
209,-38
210,-46
211,-51
212,-50
213,-52
214,-56
215,-54
216,-54
217,-63
218,-61
219,-65
220,-65
221,-54
