,-11
0,-23
1,-22
2,-31
3,-30
4,-38
5,-31
6,-29
7,-32
8,-36
9,-27
10,-24
11,-25
12,-42
13,-48
14,-68
15,-60
16,-59
17,-69
18,-74
19,-95
20,-103
21,-96
22,-92
23,-70
24,-65
25,-53
26,-40
27,-28
28,-18
29,-8
30,4
31,26
32,24
33,19
34,15
35,13
36,22
37,21
38,40
39,17
40,18
41,27
42,21
43,43
44,42
45,38
46,32
47,28
48,8
49,7
50,4
51,23
52,34
53,38
54,41
55,45
56,23
57,11
58,-17
59,-30
60,-33
61,-39
62,-23
63,-11
64,-27
65,-33
66,-53
67,-69
68,-40
69,-38
70,-12
71,-3
72,12
73,15
74,28
75,39
76,64
77,69
78,66
79,59
80,47
81,40
82,34
83,27
84,27
85,28
86,16
87,-2
88,-25
89,-40
90,-70
91,-106
92,-126
93,-151
94,-156
95,-159
96,-151
97,-145
98,-132
99,-131
100,-109
101,-111
102,-105
103,-92
104,-66
105,-56
106,-40
107,-54
108,-47
109,-51
110,-24
111,1
112,23
113,29
114,31
115,34
116,20
117,28
118,16
119,28
120,23
121,9
122,-5
123,2
124,-11
125,-24
126,-62
127,-78
128,-64
129,-60
130,-52
131,-44
132,-31
133,-35
134,-37
135,-37
136,-69
137,-85
138,-96
139,-68
140,-71
141,-66
142,-86
143,-92
144,-98
145,-100
146,-115
147,-129
148,-122
149,-97
150,-86
151,-64
152,-57
153,-42
154,-51
155,-60
156,-66
157,-49
158,-45
159,-25
160,-12
161,-11
162,-10
163,-19
164,-6
165,6
166,35
167,50
168,59
169,67
170,75
171,72
172,54
173,33
174,20
175,14
176,28
177,18
178,25
179,15
180,9
181,8
182,-4
183,-16
184,-8
185,-3
186,-8
187,-19
188,-39
189,-55
190,-61
191,-75
192,-86
193,-80
194,-71
195,-71
196,-74
197,-86
198,-62
199,-34
200,-14
201,3
202,2
203,3
204,8
205,1
206,3
207,-9
208,-23
209,-25
210,-7
211,11
212,41
213,23
214,10
215,-28
216,-52
217,-39
218,-60
219,-64
220,-107
221,-158
222,-174
223,-147
224,-146
225,-130
226,-120
227,-103
228,-86
229,-92
230,-129
231,-127
232,-96
233,-69
234,-71
235,-79
236,-88
237,-74
238,-71
239,-71
240,-74
241,-82
242,-86
243,-74
244,-34
245,9
246,62
247,107
248,152
249,179
250,200
251,206
252,192
253,172
254,154
255,149
256,156
257,152
258,157
259,152
260,132
261,127
262,88
263,81
264,67
265,51
266,39
267,6
268,-40
269,-67
270,-124
271,-128
272,-159
273,-141
274,-123
275,-107
276,-103
277,-128
278,-121
279,-158
280,-161
281,-174
282,-161
283,-132
284,-115
285,-116
286,-99
287,-98
288,-63
289,-48
290,-27
291,-10
292,2
293,35
294,41
295,47
296,11
297,-23
298,-32
299,-42
300,-8
301,1
302,14
303,-13
304,-33
305,-65
306,-81
307,-102
308,-104
309,-100
310,-103
311,-86
312,-79
313,-73
314,-77
315,-96
316,-101
317,-92
318,-120
319,-105
320,-117
321,-110
322,-124
323,-152
324,-179
325,-183
326,-170
327,-152
328,-129
329,-135
330,-112
331,-114
332,-109
333,-104
334,-90
335,-77
336,-69
337,-69
338,-44
339,-26
340,-12
341,8
342,-6
343,11
344,-8
345,-29
346,-37
347,-49
348,-58
349,-56
350,-65
351,-58
352,-82
353,-79
354,-68
355,-46
356,-31
357,-32
358,-44
359,-62
360,-79
361,-108
362,-126
363,-137
364,-128
365,-100
366,-72
367,-53
368,-25
369,-17
370,-12
371,-10
372,-10
373,-9
374,4
375,29
376,35
377,45
378,42
379,49
380,47
381,43
382,43
383,40
384,49
385,49
386,39
387,32
388,20
389,24
390,8
391,-7
392,-4
393,-5
394,3
395,-2
396,3
397,6
398,15
399,4
400,12
401,16
402,20
403,27
404,21
405,38
406,35
407,32
408,8
409,-9
410,-5
411,-14
412,-21
413,-25
414,-30
415,-13
416,6
417,8
418,-14
419,-24
420,-21
421,0
422,9
423,-7
424,-11
425,-18
426,-8
427,6
428,19
429,30
430,41
431,40
432,40
433,40
434,45
435,39
436,25
437,19
438,17
439,20
440,24
441,23
442,13
443,8
444,-16
445,-18
446,-14
447,-12
448,-14
449,-24
450,-41
451,-50
452,-45
453,-58
454,-69
455,-81
456,-86
457,-98
458,-114
459,-121
460,-112
461,-72
462,-60
463,-71
464,-91
465,-100
466,-102
467,-96
468,-100
469,-108
470,-116
471,-126
472,-141
473,-129
474,-156
475,-163
476,-177
477,-177
478,-170
479,-158
480,-142
481,-136
482,-125
483,-118
484,-118
485,-112
486,-109
487,-96
488,-86
489,-90
490,-88
491,-94
492,-96
493,-76
494,-59
495,-39
496,-30
497,-11
498,0
499,6
500,-3
501,-14
502,-23
503,-30
504,-43
505,-52
506,-55
507,-42
508,-45
509,-50
510,-69
511,-67
512,-92
513,-103
514,-107
515,-103
516,-75
517,-58
518,-32
519,-25
520,-20
521,-21
522,-18
523,-24
524,-13
525,-5
526,0
527,-16
528,-19
529,-53
530,-54
531,-70
532,-63
533,-47
534,-36
535,-30
536,-19
537,-21
538,-21
539,-23
540,-31
541,-34
542,-26
543,-37
544,-49
545,-59
546,-80
547,-97
548,-87
549,-70
550,-40
551,-22
552,-25
553,-9
554,-4
555,7
556,20
557,15
558,19
559,22
560,17
561,3
562,-13
563,-31
564,-51
565,-62
566,-76
567,-66
568,-48
569,-46
570,-44
571,-62
572,-83
573,-78
574,-72
575,-53
576,-49
577,-37
578,-38
579,-40
580,-18
581,6
582,33
583,51
584,46
585,36
586,26
587,19
588,18
589,17
590,18
591,22
592,40
593,28
594,24
595,26
596,23
597,28
