,-62
0,-64
1,-62
2,-59
3,-57
4,-63
5,-67
6,-61
7,-56
8,-38
9,-32
10,-28
11,-30
12,-36
13,-44
14,-42
15,-39
16,-37
17,-39
18,-44
19,-52
20,-58
21,-52
22,-39
23,-19
24,-7
25,14
26,31
27,45
28,68
29,68
30,74
31,77
32,73
33,61
34,43
35,36
36,30
37,34
38,36
39,36
40,27
41,22
42,25
43,25
44,26
45,20
46,12
47,-5
48,-16
49,-19
50,-15
51,-5
52,7
53,15
54,17
55,19
56,17
57,15
58,15
59,13
60,9
61,-2
62,-3
63,0
64,-1
65,1
66,0
67,0
68,-4
69,-9
70,-6
71,-5
72,-6
73,-6
74,-15
75,-22
76,-28
77,-28
78,-29
79,-38
80,-37
81,-27
82,-12
83,-3
84,4
85,4
86,15
87,29
88,49
89,68
90,70
91,75
92,76
93,72
94,68
95,68
96,68
97,60
98,66
99,62
100,61
101,60
102,75
103,90
104,107
105,122
106,123
107,119
108,104
109,89
110,78
111,70
112,70
113,76
114,80
115,85
116,89
117,90
118,94
119,102
120,109
121,108
122,106
123,100
124,88
125,85
126,75
127,62
128,44
129,27
130,11
131,-3
132,0
133,6
134,12
135,10
136,9
137,7
138,-4
139,-14
140,-15
141,-18
142,-20
143,-24
144,-20
145,-17
146,-9
147,-1
148,-2
149,-13
150,-23
151,-40
152,-43
153,-37
154,-25
155,-16
156,-15
157,-11
158,-17
159,-17
160,-11
161,7
162,12
163,21
164,23
165,18
166,12
167,2
168,1
169,-2
170,1
171,-1
172,-3
173,-13
174,-19
175,-20
176,-14
177,-9
178,-11
179,-17
180,-18
181,-16
182,-5
183,-3
184,-3
185,1
186,2
187,-1
188,-6
189,-5
190,0
191,7
192,10
193,14
194,20
195,28
196,47
197,54
198,57
199,54
200,57
201,54
202,58
203,54
204,46
205,45
206,42
207,41
208,42
209,39
210,35
211,36
212,35
213,47
214,56
215,54
216,50
217,39
218,36
219,36
220,45
221,57
222,67
223,71
224,70
225,62
226,63
227,59
228,57
229,46
230,43
231,30
232,13
233,3
234,-6
235,-13
236,-17
237,-10
238,-4
239,6
240,9
241,19
242,17
243,22
244,22
245,10
246,-5
247,-23
248,-25
249,-23
250,-20
251,-21
252,-28
253,-40
254,-51
255,-60
256,-68
257,-70
258,-66
259,-65
260,-64
261,-63
262,-61
263,-66
264,-66
265,-63
266,-53
267,-39
268,-26
269,-15
270,-17
271,-12
272,-12
273,-15
274,-22
275,-22
276,-21
277,-27
278,-29
279,-30
280,-20
281,-20
282,-17
283,-19
284,-16
285,-6
286,10
287,35
288,62
289,77
290,86
291,86
292,93
293,109
294,117
295,119
296,121
297,119
298,122
299,121
300,120
301,113
302,105
303,101
304,90
305,70
306,48
307,25
308,8
309,0
310,-4
311,-1
312,-9
313,-15
314,-11
315,-14
316,-15
317,-9
318,2
319,16
320,24
321,19
322,6
323,-4
324,-10
325,-20
326,-36
327,-56
328,-78
329,-93
330,-100
331,-88
332,-70
333,-69
334,-61
335,-68
336,-69
337,-82
338,-92
339,-97
340,-106
341,-101
342,-112
343,-119
344,-124
345,-121
346,-110
347,-94
348,-81
349,-82
350,-85
351,-91
352,-85
353,-86
354,-91
355,-92
356,-94
357,-100
358,-105
359,-115
360,-123
361,-129
362,-129
363,-137
364,-140
365,-142
366,-122
367,-99
368,-74
369,-57
370,-52
371,-55
372,-57
373,-62
374,-63
375,-62
376,-61
377,-59
378,-56
379,-49
380,-42
381,-32
382,-31
383,-25
384,-24
385,-19
386,-15
387,-7
388,-8
389,-5
390,-6
391,-14
392,-30
393,-41
394,-42
395,-55
396,-62
397,-75
398,-80
399,-86
400,-90
401,-86
402,-83
403,-69
404,-56
405,-54
406,-56
407,-53
408,-60
