,-21
0,-23
1,-31
2,-34
3,-36
4,-42
5,-56
6,-61
7,-61
8,-65
9,-65
10,-62
11,-61
12,-62
13,-64
14,-57
15,-54
16,-52
17,-51
18,-52
19,-48
20,-52
21,-48
22,-46
23,-42
24,-35
25,-36
26,-40
27,-41
28,-34
29,-36
30,-26
31,-25
32,-21
33,-21
34,-17
35,-10
36,-14
37,-16
38,-19
39,-14
40,-8
41,-9
42,2
43,6
44,3
45,1
46,-1
47,-14
48,-25
49,-36
50,-41
51,-37
52,-36
53,-37
54,-43
55,-47
56,-48
57,-42
58,-33
59,-25
60,-19
61,-24
62,-11
63,-11
64,-15
65,-6
66,-6
67,-1
68,4
69,10
70,-4
71,-12
72,-20
73,-18
74,-8
75,-6
76,-13
77,0
78,-10
79,-12
80,-17
81,-16
82,-14
83,-3
84,6
85,9
86,10
87,16
88,18
89,14
90,11
91,3
92,3
93,4
94,6
95,-6
96,-7
97,-5
98,-10
99,-7
100,-10
101,-5
102,-8
103,-1
104,-3
105,-4
106,3
107,3
108,-3
109,3
110,10
111,9
112,9
113,16
114,20
115,14
116,6
117,4
118,1
119,-1
120,1
121,-13
122,-14
123,-11
124,-1
125,1
126,6
127,9
128,6
129,2
130,11
131,6
132,5
133,4
134,-1
135,-4
136,-11
137,-16
138,-17
139,-16
140,-16
141,-15
142,-12
143,-11
144,-17
145,-18
146,-19
147,-23
148,-28
149,-27
150,-29
151,-28
152,-25
153,-17
154,-9
155,-6
156,6
157,5
158,-1
159,3
160,8
161,4
162,4
163,2
164,5
165,14
166,12
167,20
168,12
169,6
170,-9
171,-8
172,4
173,1
174,7
175,7
176,4
177,9
178,13
179,16
180,16
181,17
182,22
183,26
184,28
185,33
186,26
187,27
188,20
189,14
190,2
191,7
192,2
193,-1
194,0
195,-9
196,0
197,-7
198,-4
199,1
200,0
201,7
202,10
203,16
204,11
205,12
206,6
207,3
208,-1
209,-3
210,-9
211,-10
212,-14
213,-19
214,-21
215,-15
216,-10
217,-10
218,-20
219,-10
220,-3
221,16
222,18
223,26
224,18
225,17
226,18
227,20
228,15
229,8
230,4
231,7
232,23
233,23
234,18
235,21
236,21
237,25
238,29
239,24
240,31
241,42
242,50
243,61
244,73
245,75
246,74
247,68
248,58
249,57
250,48
251,48
252,49
253,52
254,47
255,40
256,23
257,23
258,22
259,24
260,23
261,24
262,22
263,24
264,25
265,27
266,22
267,17
268,7
269,10
270,10
271,18
272,19
273,10
274,20
275,13
276,11
277,3
278,0
279,-8
280,-7
281,-6
282,-1
283,4
284,10
285,18
286,19
287,13
288,14
289,7
290,0
291,-3
292,-7
293,-6
294,-11
295,-6
296,-5
297,0
298,3
299,11
300,4
301,5
302,3
303,15
304,13
305,20
306,16
307,14
308,10
309,0
310,-10
311,-15
312,-12
313,-9
314,-14
315,-21
316,-26
317,-17
318,-17
319,-10
320,-9
321,-1
322,-3
323,-3
324,-9
325,-20
326,-23
327,-34
328,-33
329,-30
330,-20
331,-24
332,-32
333,-38
334,-37
335,-41
336,-40
337,-48
338,-49
339,-48
340,-42
341,-33
342,-33
343,-37
344,-37
345,-42
346,-37
347,-29
348,-22
349,-13
350,-5
351,-2
352,-1
353,-6
354,-5
355,-1
356,-7
357,2
358,-5
359,-9
360,-4
361,-9
362,-3
363,3
364,7
365,-2
366,-1
367,-6
368,-2
369,0
370,9
371,7
372,13
373,14
374,10
375,13
376,14
377,18
378,16
379,13
380,8
381,9
382,6
383,11
384,10
385,12
386,14
387,5
388,11
389,16
390,25
391,26
392,27
393,16
394,11
395,9
396,11
397,20
398,28
399,36
400,35
401,30
402,31
403,34
404,33
405,33
406,37
407,38
408,39
409,38
410,45
411,46
412,47
413,54
414,64
415,73
416,76
417,85
418,86
419,87
420,86
421,82
422,72
423,62
424,55
425,52
426,56
427,60
428,63
429,54
430,57
431,55
432,48
433,52
434,45
435,50
436,45
437,46
438,50
439,54
440,56
441,55
442,54
443,53
444,54
445,50
446,40
447,22
448,14
449,4
450,0
451,-11
452,-16
453,-12
454,-22
455,-20
456,-13
457,-8
458,-6
459,-14
460,-24
461,-27
462,-36
463,-38
464,-51
465,-63
466,-76
467,-87
468,-94
469,-95
470,-102
471,-110
472,-116
473,-126
474,-128
475,-130
476,-130
477,-125
478,-124
479,-118
480,-110
481,-107
482,-105
483,-107
484,-108
485,-110
486,-112
487,-117
488,-122
489,-123
490,-123
491,-128
492,-126
493,-124
494,-118
495,-109
496,-109
497,-105
498,-96
499,-91
500,-83
501,-79
502,-74
503,-65
504,-56
505,-47
506,-42
507,-37
508,-35
509,-34
510,-30
511,-22
512,-20
513,-13
514,-11
515,-18
516,-20
517,-23
518,-26
519,-25
520,-23
521,-12
522,-2
523,5
524,3
525,19
526,32
527,45
528,57
529,65
530,76
531,84
532,87
533,90
534,96
535,88
536,89
537,85
538,77
539,71
540,64
541,51
542,55
543,50
544,49
545,50
546,40
547,35
548,34
549,40
550,46
551,53
552,59
553,70
554,76
555,82
556,86
557,89
558,87
559,89
560,87
561,90
562,91
563,99
564,107
565,107
566,110
567,102
568,97
569,98
570,100
571,94
572,83
573,71
574,63
575,56
576,55
577,51
578,44
579,43
580,41
581,34
582,28
583,29
584,27
585,37
586,38
587,47
588,60
589,62
590,64
591,58
592,44
593,45
594,44
595,44
596,42
597,44
598,37
599,25
600,19
601,28
602,25
603,26
604,25
605,24
606,30
607,33
608,42
609,44
610,44
611,44
612,30
613,19
614,10
615,10
616,5
617,0
618,0
619,-2
620,-7
621,-16
622,-16
623,-18
624,-24
625,-24
626,-29
627,-38
628,-38
629,-36
630,-24
631,-19
632,-10
633,-4
634,0
635,9
636,10
637,15
638,25
639,22
640,17
641,7
642,1
643,-5
644,3
645,-5
646,5
647,-7
648,-6
649,-5
650,-6
651,-13
652,-17
653,-24
654,-23
655,-15
656,-4
657,0
658,4
659,7
660,11
661,8
662,7
663,16
664,20
665,11
666,-1
