,40
0,47
1,51
2,53
3,48
4,41
5,40
6,47
7,53
8,55
9,55
10,56
11,60
12,64
13,62
14,54
15,44
16,35
17,26
18,23
19,19
20,13
21,11
22,7
23,5
24,8
25,9
26,13
27,14
28,16
29,18
30,22
31,31
32,34
33,38
34,39
35,42
36,39
37,35
38,25
39,9
40,-9
41,-21
42,-23
43,-25
44,-19
45,-8
46,-3
47,3
48,6
49,5
50,0
51,-1
52,-6
53,-14
54,-24
55,-22
56,-18
57,-16
58,-14
59,-14
60,-18
61,-20
62,-16
63,-12
64,-7
65,-7
66,1
67,1
68,4
69,3
70,2
71,-7
72,-14
73,-17
74,-14
75,1
76,24
77,38
78,35
79,19
80,8
81,-9
82,-10
83,-10
84,0
85,14
86,36
87,47
88,58
89,63
90,71
91,75
92,81
93,76
94,69
95,57
96,55
97,50
98,46
99,41
100,36
101,28
102,24
103,23
104,29
105,28
106,26
107,28
108,35
109,30
110,33
111,36
112,41
113,46
114,59
115,66
116,70
117,68
118,73
119,71
120,71
121,71
122,72
123,65
124,66
125,57
126,54
127,44
128,35
129,23
130,10
131,3
132,-6
133,-3
134,-1
135,5
136,4
137,2
138,4
139,2
140,7
141,8
142,19
143,12
144,15
145,10
146,6
147,4
148,6
149,6
150,19
151,27
152,25
153,10
154,5
155,7
156,14
157,21
158,14
159,14
160,13
161,11
162,12
163,16
164,16
165,23
166,25
167,28
168,31
169,30
170,28
171,20
172,12
173,6
174,8
175,9
176,10
177,14
178,19
179,18
180,8
181,-7
182,-11
183,-20
184,-21
185,-24
186,-32
187,-35
188,-30
189,-33
190,-35
191,-36
192,-34
193,-29
194,-29
195,-27
196,-26
197,-36
198,-32
199,-37
200,-39
201,-35
202,-18
203,-6
204,0
205,6
206,16
207,32
208,39
209,44
210,37
211,22
212,12
213,3
214,-5
215,-14
216,-21
217,-21
218,-29
219,-29
220,-25
221,-30
222,-28
223,-31
224,-28
225,-26
226,-10
227,-5
228,1
229,5
230,6
231,8
232,15
233,17
234,25
235,27
236,25
237,23
238,13
239,11
240,4
241,5
242,4
243,9
244,14
245,19
246,15
247,18
248,23
249,25
250,29
251,32
252,23
253,16
254,4
255,-6
256,-20
