,50
0,48
1,45
2,41
3,47
4,51
5,53
6,40
7,37
8,25
9,13
10,-5
11,-11
12,-23
13,-22
14,-34
15,-49
16,-68
17,-78
18,-81
19,-94
20,-103
21,-110
22,-115
23,-112
24,-115
25,-114
26,-116
27,-106
28,-99
29,-87
30,-75
31,-67
32,-64
33,-65
34,-63
35,-54
36,-50
37,-34
38,-11
39,15
40,38
41,64
42,74
43,76
44,65
45,39
46,10
47,-34
48,-51
49,-66
50,-65
51,-66
52,-74
53,-84
54,-96
55,-98
56,-85
57,-81
58,-74
59,-64
60,-58
61,-46
62,-38
63,-40
64,-45
65,-56
66,-61
67,-58
68,-52
69,-42
70,-33
71,-21
72,-6
73,3
74,10
75,6
76,12
77,18
78,13
79,10
80,-2
81,-20
82,-18
83,-29
84,-37
85,-44
86,-52
87,-53
88,-64
89,-74
90,-79
91,-92
92,-105
93,-114
94,-121
95,-112
96,-113
97,-120
98,-134
99,-143
100,-119
101,-98
102,-74
103,-59
104,-50
105,-48
106,-47
107,-55
108,-69
109,-72
110,-78
111,-78
112,-84
113,-92
114,-91
115,-77
116,-54
117,-32
118,-9
119,5
120,33
121,57
122,98
123,126
124,152
125,157
126,148
127,120
128,91
129,46
130,-4
131,-43
132,-61
133,-63
134,-64
135,-55
136,-61
137,-58
138,-57
139,-44
140,-32
141,-17
142,-7
143,-7
144,-17
145,-22
146,-23
147,-10
148,-5
149,11
150,32
151,46
152,58
153,55
154,52
155,43
156,48
157,43
158,33
159,17
160,5
161,5
162,0
163,1
164,2
165,-1
166,1
167,5
168,18
169,17
170,21
171,26
172,29
173,32
174,40
175,45
176,50
177,52
178,61
179,58
180,56
181,44
182,34
183,27
184,21
185,24
186,18
187,19
188,14
189,-1
190,-21
191,-46
192,-45
193,-31
194,-2
195,42
196,76
197,84
198,48
199,-1
200,-34
201,-20
202,4
203,19
204,8
205,-4
206,-22
207,-33
208,-50
209,-50
210,-41
211,-18
212,14
213,41
214,61
215,67
216,68
217,60
218,51
219,52
220,58
221,76
222,94
223,104
224,111
225,116
226,121
227,127
228,135
229,148
230,172
231,189
232,189
233,174
234,143
235,106
236,71
237,53
238,38
239,38
240,35
241,46
242,48
243,47
244,49
245,44
246,58
247,73
248,73
249,61
250,49
251,38
252,37
253,26
254,17
255,11
256,5
257,-1
258,-2
259,-13
260,-20
261,-17
262,-2
263,12
264,23
265,26
266,16
267,6
268,-6
269,-15
270,-30
271,-44
272,-55
273,-73
274,-81
275,-92
276,-104
277,-116
278,-119
279,-124
280,-128
281,-129
282,-121
283,-117
284,-114
285,-107
286,-102
287,-92
288,-71
289,-50
290,-33
291,-11
292,7
293,34
294,54
295,65
296,68
297,59
298,45
299,25
300,-3
301,-35
302,-60
303,-76
304,-89
305,-98
306,-105
307,-105
308,-106
309,-105
310,-101
311,-98
312,-96
313,-88
314,-75
315,-62
316,-46
317,-30
318,-16
319,2
320,32
321,65
322,106
323,130
324,146
325,153
326,153
327,161
328,155
329,143
330,127
331,111
332,93
333,71
334,53
335,42
336,35
337,33
338,33
339,32
340,34
341,42
342,43
343,42
344,34
345,27
346,19
347,11
348,14
349,16
350,27
351,34
352,44
353,46
354,54
355,55
356,70
357,78
358,82
359,78
360,64
361,61
362,58
363,54
364,45
365,31
366,33
367,53
368,94
369,96
370,58
371,-4
372,-46
373,-56
374,-67
375,-87
376,-116
377,-145
378,-165
379,-179
380,-192
381,-194
382,-181
383,-152
384,-125
385,-93
386,-69
387,-41
388,-20
389,-14
390,-7
391,-5
392,0
393,3
394,-4
395,-18
396,-43
397,-88
398,-125
399,-166
400,-166
401,-151
402,-122
403,-101
404,-78
405,-73
406,-63
407,-53
408,-41
409,-36
410,-31
411,-35
412,-28
413,-25
414,-10
415,-14
416,-20
417,-24
418,-34
419,-50
420,-68
421,-80
422,-81
423,-75
424,-68
425,-61
426,-43
427,-26
428,-9
429,1
430,8
431,24
432,39
433,43
