,29
0,27
1,20
2,10
3,2
4,-8
5,-10
6,-13
7,-22
8,-25
9,-29
10,-27
11,-15
12,-5
13,6
14,12
15,2
16,-5
17,-9
18,-12
19,-5
20,-4
21,-9
22,-10
23,-18
24,-27
25,-35
26,-44
27,-49
28,-46
29,-44
30,-36
31,-39
32,-36
33,-36
34,-26
35,-17
36,-1
37,5
38,13
39,24
40,26
41,29
42,34
43,34
44,39
45,44
46,45
47,42
48,35
49,28
50,30
51,34
52,38
53,44
54,48
55,53
56,56
57,62
58,64
59,68
60,71
61,71
62,72
63,74
64,73
65,62
66,46
67,29
68,13
69,9
70,2
71,7
72,3
73,2
74,0
75,3
76,11
77,25
78,41
79,49
80,52
81,48
82,46
83,46
84,48
85,36
86,25
87,16
88,9
89,10
90,8
91,18
92,29
93,37
94,42
95,45
96,47
97,42
98,37
99,29
100,20
101,18
102,19
103,22
104,20
105,20
106,13
107,14
108,19
109,23
110,31
111,39
112,39
113,43
114,44
115,48
116,55
117,55
118,51
119,56
120,58
121,59
122,57
123,51
124,51
125,53
126,59
127,61
128,64
129,64
130,64
131,64
132,52
133,39
134,29
135,19
136,12
137,-7
138,-17
139,-26
140,-28
141,-20
142,-15
143,-9
144,5
145,19
146,33
147,43
148,53
149,66
150,76
151,88
152,98
153,104
154,100
155,92
156,75
157,58
158,48
159,34
160,27
161,19
162,17
163,4
164,-1
165,-18
166,-30
167,-33
168,-37
169,-36
170,-33
171,-24
172,-15
173,-3
174,6
175,20
176,27
177,32
178,38
179,49
180,63
181,67
182,70
183,66
184,59
185,52
186,42
187,42
188,32
189,33
190,33
191,32
192,24
193,14
194,5
195,2
196,10
197,12
198,23
199,32
200,40
201,42
202,43
203,42
204,34
205,31
206,28
207,40
208,45
209,57
210,61
211,77
212,87
213,98
214,103
215,110
216,114
217,112
218,107
219,94
220,87
221,77
222,69
223,59
224,47
225,39
226,31
227,33
228,35
229,34
230,24
231,19
232,22
233,24
234,22
235,12
236,15
237,18
238,14
239,10
240,5
241,12
242,24
243,39
244,45
245,48
246,54
247,56
248,60
249,60
250,50
251,47
252,41
253,42
254,44
255,47
256,50
257,43
258,44
259,38
260,38
261,40
262,38
263,41
264,40
265,33
266,26
267,22
268,15
269,9
270,5
271,-1
272,-5
273,-6
274,-2
275,4
276,13
277,24
278,31
279,37
280,36
281,44
282,39
283,36
284,26
285,28
286,32
287,38
288,50
289,48
290,45
291,35
292,33
293,33
294,35
295,39
296,35
297,31
298,34
299,29
300,36
301,37
302,39
303,34
304,36
305,37
306,40
307,41
308,38
309,32
310,20
311,19
312,16
313,19
314,11
315,7
316,6
317,7
318,11
319,3
320,10
321,19
322,31
323,34
324,34
325,37
326,40
327,37
328,29
329,16
330,4
331,-2
332,-4
333,6
334,13
335,24
336,36
337,36
338,38
339,39
