,11
0,1
1,-7
2,-24
3,-40
4,-50
5,-61
6,-68
7,-71
8,-78
9,-88
10,-97
11,-100
12,-104
13,-97
14,-83
15,-71
16,-57
17,-49
18,-30
19,-14
20,4
21,14
22,12
23,0
24,-8
25,-21
26,-36
27,-54
28,-71
29,-86
30,-102
31,-107
32,-111
33,-116
34,-118
35,-116
36,-115
37,-111
38,-107
39,-101
40,-90
41,-79
42,-60
43,-41
44,-16
45,5
46,18
47,17
48,16
49,18
50,20
51,24
52,24
53,20
54,11
55,4
56,-1
57,-1
58,-6
59,-13
60,-14
61,-13
62,-12
63,-9
64,-4
65,-2
66,3
67,10
68,8
69,3
70,-5
71,-13
72,-17
73,-18
74,-14
75,-10
76,-13
77,-14
78,-10
79,-9
80,-5
81,3
82,8
83,20
84,29
85,35
86,30
87,28
88,25
89,20
90,8
91,0
92,-14
93,-26
94,-40
95,-50
96,-57
97,-61
98,-58
99,-53
100,-41
101,-23
102,-8
103,8
104,21
105,36
106,42
107,44
108,44
109,43
110,37
111,21
112,8
113,-2
114,-20
115,-37
116,-47
117,-59
118,-61
119,-65
120,-68
121,-70
122,-66
123,-60
124,-61
125,-53
126,-48
127,-39
128,-37
129,-37
130,-38
131,-46
132,-45
133,-42
134,-39
135,-40
136,-49
137,-52
138,-54
139,-54
140,-54
141,-56
142,-62
143,-65
144,-60
145,-53
146,-45
147,-39
148,-31
149,-29
150,-26
151,-24
152,-27
153,-21
154,-12
155,-13
156,-15
157,-20
158,-32
159,-38
160,-48
161,-52
162,-61
163,-70
164,-76
165,-84
166,-86
167,-77
168,-61
169,-46
170,-26
171,-4
172,20
173,35
174,45
175,54
176,55
177,53
178,50
179,45
180,35
181,20
182,6
183,-16
184,-25
185,-27
186,-39
187,-54
188,-67
189,-70
190,-77
191,-76
192,-74
193,-61
194,-48
195,-34
196,-22
197,-8
198,5
199,21
200,32
201,34
202,37
203,33
204,26
205,21
206,12
207,-1
208,-18
209,-36
210,-43
211,-45
212,-48
213,-49
214,-50
215,-48
216,-35
217,-35
218,-30
219,-27
220,-25
221,-27
222,-31
223,-27
224,-28
225,-24
226,-27
227,-22
228,-24
229,-25
230,-32
231,-36
232,-38
233,-40
234,-38
235,-48
236,-50
237,-43
238,-36
239,-23
240,-11
241,2
242,10
243,12
244,20
245,15
246,6
247,-5
248,-6
249,-11
250,-10
251,-15
252,-20
253,-32
254,-42
255,-50
256,-59
257,-68
258,-66
259,-73
260,-79
261,-85
262,-82
263,-77
264,-61
265,-49
266,-41
267,-39
268,-36
269,-30
270,-24
271,-22
272,-20
273,-18
274,-22
275,-21
276,-22
277,-32
278,-39
279,-45
280,-53
281,-61
282,-66
283,-72
284,-69
285,-65
286,-57
287,-55
288,-49
289,-37
290,-31
291,-32
292,-42
293,-47
294,-50
295,-46
296,-38
297,-37
298,-39
299,-39
300,-29
301,-25
302,-24
303,-25
304,-26
305,-32
306,-34
307,-40
308,-42
309,-40
310,-40
311,-43
312,-53
313,-58
314,-61
315,-70
316,-79
317,-80
318,-78
319,-75
320,-65
321,-62
322,-54
323,-47
324,-38
325,-27
326,-15
327,-5
328,-1
329,5
330,13
331,30
332,38
333,31
334,27
335,18
336,14
337,9
338,9
339,2
340,-4
341,-9
342,-16
343,-12
344,-12
345,4
346,18
347,31
348,47
349,58
350,66
351,72
352,66
353,53
354,39
355,32
356,27
357,14
358,-3
359,-10
360,-16
361,-16
362,-15
363,-24
364,-36
365,-40
366,-37
367,-35
368,-32
369,-27
370,-23
371,-14
372,-7
373,5
374,6
375,12
376,21
377,30
378,38
379,47
380,54
381,60
382,62
383,66
384,73
385,73
386,73
387,67
388,57
389,47
390,40
391,27
392,15
393,3
394,-8
395,-20
396,-31
397,-42
398,-50
399,-58
400,-65
401,-71
402,-76
403,-83
404,-83
405,-77
406,-64
407,-57
408,-50
409,-49
410,-57
411,-50
412,-54
413,-53
414,-57
415,-66
416,-72
417,-72
418,-62
419,-57
420,-48
421,-37
422,-29
423,-25
424,-22
425,-18
426,-16
427,-12
428,-5
429,10
430,16
431,27
432,30
433,37
434,43
435,48
436,48
437,45
438,45
439,44
440,40
441,34
442,34
443,30
444,26
445,21
446,17
447,15
448,16
449,13
450,12
451,9
452,11
453,10
454,8
455,12
456,19
457,26
458,20
459,21
460,17
461,20
462,16
463,27
464,27
465,37
466,44
467,43
468,36
469,28
470,18
471,6
472,-4
473,-7
474,-13
475,-19
476,-26
477,-22
478,-19
479,-13
480,-8
481,-3
482,-1
483,1
484,2
485,14
486,24
487,32
488,45
489,56
490,66
491,71
492,62
493,54
494,49
495,36
496,17
497,7
498,2
499,-4
500,-2
501,-5
502,-11
503,-16
504,-27
505,-28
506,-28
507,-31
508,-22
509,-13
510,-4
511,17
512,33
513,50
514,64
515,78
516,81
517,74
518,62
519,54
520,43
521,30
522,14
523,-5
524,-23
525,-41
526,-57
527,-65
528,-67
529,-62
530,-61
531,-59
532,-56
533,-57
534,-58
535,-57
536,-46
537,-41
538,-38
539,-40
540,-37
541,-37
542,-31
543,-26
544,-29
545,-30
546,-31
547,-35
548,-43
549,-48
550,-48
551,-43
552,-35
553,-33
554,-32
555,-31
556,-23
557,-9
558,-3
559,-1
560,2
561,-1
562,-5
563,-13
564,-16
565,-21
566,-18
567,-23
568,-27
569,-36
570,-38
571,-39
572,-35
573,-36
574,-30
575,-27
576,-20
577,-6
578,1
579,0
580,-3
581,-6
582,-4
583,-14
584,-14
585,-29
586,-38
587,-44
588,-45
589,-50
590,-54
591,-51
592,-52
593,-57
594,-68
595,-65
596,-67
597,-62
598,-53
599,-45
600,-39
601,-37
602,-33
603,-24
604,-12
605,-9
606,1
607,3
608,8
609,17
610,17
611,26
612,31
613,29
614,22
615,8
616,-1
617,-7
618,-18
619,-21
620,-30
621,-38
622,-38
623,-35
624,-37
625,-29
626,-20
627,-9
628,1
629,13
630,28
631,34
632,36
633,40
634,28
635,20
636,9
637,0
638,-11
639,-17
640,-20
641,-25
642,-24
643,-22
644,-17
645,-21
646,-28
647,-26
648,-25
649,-22
650,-22
651,-29
652,-33
653,-42
654,-44
655,-51
656,-62
657,-71
658,-84
659,-90
660,-93
661,-84
662,-82
663,-80
664,-77
665,-73
666,-66
667,-61
668,-60
669,-65
670,-67
671,-69
672,-65
673,-65
674,-64
675,-60
676,-64
677,-67
678,-71
679,-73
680,-79
681,-88
682,-91
683,-96
684,-101
685,-102
686,-101
687,-92
688,-82
689,-76
690,-73
691,-71
692,-59
693,-52
694,-39
695,-23
696,-15
697,-13
698,-10
699,-4
700,-5
701,-10
702,-17
703,-18
704,-17
705,-19
706,-20
707,-27
708,-25
709,-21
710,-10
711,-6
712,3
713,12
714,16
715,19
716,26
717,26
718,27
719,27
720,28
721,30
722,32
723,36
724,34
725,28
726,24
727,21
728,19
729,15
730,17
731,16
732,15
733,15
734,16
735,11
736,9
737,10
738,18
739,28
740,40
741,55
742,54
743,62
744,65
745,71
746,66
747,66
748,64
749,52
750,49
751,36
752,32
753,25
754,21
755,14
756,5
757,-2
758,-3
759,-8
760,-7
761,-5
762,-9
763,-17
764,-16
765,-14
766,-5
767,-11
768,-15
769,-18
770,-18
771,-26
772,-24
773,-28
774,-30
775,-26
776,-34
777,-33
778,-33
779,-26
780,-28
781,-28
782,-28
783,-28
784,-29
785,-36
786,-45
787,-49
788,-52
789,-47
790,-51
791,-60
792,-65
793,-70
794,-76
795,-75
796,-71
797,-61
798,-60
799,-58
800,-54
801,-53
802,-38
803,-38
804,-28
805,-27
806,-22
807,-22
808,-21
809,-19
810,-10
811,-9
812,-14
813,-21
814,-29
815,-37
816,-45
817,-44
818,-47
819,-55
820,-55
821,-55
822,-47
823,-40
824,-29
825,-13
826,-2
827,8
828,12
829,7
830,1
831,-4
832,-15
833,-22
834,-21
835,-31
836,-35
837,-45
838,-45
839,-42
840,-42
841,-39
842,-46
843,-48
844,-53
845,-45
846,-41
847,-28
848,-11
849,1
850,6
851,7
852,4
853,2
854,7
855,7
856,1
857,-8
858,-16
859,-10
860,-19
861,-23
862,-29
863,-32
864,-40
865,-49
866,-61
867,-56
868,-49
869,-40
870,-35
871,-32
872,-32
873,-26
874,-17
875,-14
876,-12
877,-10
878,-14
879,-13
880,-25
881,-32
882,-37
883,-36
884,-33
885,-39
886,-31
887,-34
888,-32
889,-33
890,-26
891,-25
892,-23
893,-23
894,-23
895,-26
896,-25
897,-20
898,-13
899,-13
900,-5
901,-7
902,-3
903,-5
904,-3
905,-4
906,3
907,7
908,12
909,14
910,12
911,14
912,14
913,11
914,5
915,0
916,-6
917,-14
918,-18
919,-21
920,-23
921,-26
922,-38
923,-50
924,-65
925,-63
926,-64
927,-58
928,-51
929,-52
930,-52
931,-49
932,-48
933,-48
934,-52
935,-45
936,-38
937,-24
938,-6
939,0
940,0
941,-1
942,-2
943,0
944,-3
945,-5
946,-14
947,-19
948,-18
949,-16
950,-10
951,-8
952,-3
953,-2
954,1
955,0
956,5
957,2
958,-3
959,-8
960,-18
961,-28
962,-36
963,-40
964,-51
965,-57
966,-64
967,-69
968,-77
969,-82
970,-85
971,-87
972,-84
973,-75
974,-69
975,-56
976,-48
977,-29
978,-9
979,11
980,26
981,35
982,40
983,48
984,52
985,44
986,35
987,23
988,10
989,-6
990,-25
991,-43
992,-58
993,-63
994,-61
995,-56
996,-49
997,-41
998,-35
999,-29
1000,-16
1001,-6
1002,8
