,142
0,142
1,138
2,143
3,130
4,93
5,36
6,-27
7,-72
8,-83
9,-57
10,-28
11,-11
12,-6
13,-18
14,-23
15,-3
16,33
17,71
18,93
19,81
20,36
21,-28
22,-79
23,-110
24,-117
25,-101
26,-56
27,-12
28,27
29,54
30,75
31,108
32,146
33,167
34,150
35,95
36,34
37,-30
38,-78
39,-115
40,-115
41,-103
42,-76
43,-45
44,-21
45,-2
46,29
47,65
48,108
49,151
50,178
51,169
52,116
53,43
54,-22
55,-91
56,-145
57,-189
58,-210
59,-218
60,-197
61,-152
62,-96
63,-5
64,72
65,129
66,143
67,115
68,69
69,69
70,4
71,-44
72,-74
73,-81
74,-63
75,-42
76,-18
77,-9
78,-9
79,6
80,29
81,60
82,94
83,101
84,91
85,62
86,33
87,10
88,-22
89,-28
90,-26
91,-15
92,14
93,56
94,97
95,130
96,155
97,158
98,150
99,123
100,97
101,69
102,46
103,29
104,4
105,-9
106,-5
107,16
108,31
109,49
110,71
111,97
112,99
113,86
114,61
115,34
116,23
117,30
118,27
119,15
120,-7
121,-4
122,10
123,63
124,125
125,175
126,184
127,188
128,163
129,129
130,81
131,22
132,-37
133,-94
134,-139
135,-173
136,-198
137,-189
138,-138
139,-64
140,8
141,74
142,116
143,117
144,128
145,109
146,77
147,8
148,-51
149,-90
150,-90
151,-56
152,-11
153,34
154,65
155,94
156,110
157,124
158,116
159,90
160,48
161,9
162,-14
163,-35
164,-53
165,-45
166,30
167,119
168,209
169,255
170,256
171,233
172,212
173,194
174,170
175,138
176,82
177,1
178,-94
179,-156
180,-176
181,-172
182,-148
183,-114
184,-52
185,19
186,87
187,140
188,163
189,184
190,194
191,182
192,139
193,62
194,-11
195,-79
196,-112
197,-118
198,-104
199,-87
200,-53
201,-24
202,-6
203,27
204,55
205,85
206,96
207,75
208,40
209,-4
210,-52
211,-95
212,-129
213,-148
214,-126
215,-78
216,-29
217,21
218,57
219,82
220,98
221,127
222,143
223,153
224,116
225,49
226,-40
227,-129
228,-162
229,-164
230,-136
231,-99
232,-55
233,-12
234,23
235,52
236,68
237,87
238,107
239,128
240,111
241,71
242,12
243,-65
244,-133
245,-174
246,-157
247,-115
248,-63
249,-17
250,3
251,10
252,22
253,48
254,59
255,59
256,31
257,-22
258,-84
259,-129
260,-150
261,-142
262,-117
263,-75
264,-34
265,-4
266,23
267,50
268,63
269,84
270,100
271,123
272,122
273,92
274,23
275,-61
276,-116
277,-124
278,-102
279,-81
280,-49
281,-20
282,9
283,32
284,59
285,80
286,96
287,102
288,79
289,58
290,31
291,0
292,-45
293,-102
294,-145
295,-163
296,-152
297,-104
298,-32
299,39
300,106
301,145
302,149
303,110
304,45
305,-19
306,-79
307,-117
308,-143
309,-152
310,-158
311,-152
312,-88
313,-23
314,42
315,70
316,59
317,47
318,32
319,25
320,-7
321,-33
322,-51
323,-59
324,-61
325,-65
326,-60
327,-60
328,-52
329,-23
330,7
331,52
332,82
333,109
334,121
335,138
336,130
337,79
338,10
339,-52
340,-91
341,-117
342,-123
343,-116
344,-99
345,-80
346,-32
347,31
348,85
349,124
350,133
351,103
352,42
353,-26
354,-96
355,-147
356,-165
357,-142
358,-97
359,-42
360,19
361,59
362,91
363,116
364,119
365,114
366,94
367,67
368,25
369,-36
370,-112
371,-173
372,-220
373,-228
374,-200
375,-142
376,-65
377,20
378,112
379,174
380,199
381,164
382,81
383,-21
384,-95
385,-136
386,-151
387,-145
388,-117
389,-73
390,-22
391,26
392,74
393,130
394,176
395,208
396,192
397,129
398,65
399,16
400,-10
401,-19
402,-26
403,-23
404,-33
405,-11
406,13
407,54
408,108
409,177
410,250
411,307
412,308
413,241
414,118
415,-15
416,-112
417,-183
418,-218
419,-220
420,-205
421,-163
422,-107
423,-28
424,49
425,110
426,154
427,184
428,211
429,221
430,194
431,114
432,10
433,-84
434,-158
435,-206
436,-213
437,-178
438,-122
439,-55
440,15
441,59
442,77
443,72
444,73
445,66
446,46
447,-6
448,-61
449,-116
450,-134
451,-128
452,-108
453,-76
454,-25
455,8
456,29
457,30
458,24
459,16
460,21
461,42
462,74
463,89
464,82
465,44
466,-9
467,-41
468,-59
469,-48
470,-22
471,21
472,66
473,98
474,105
475,87
476,48
477,-4
478,-28
479,-34
480,-34
481,-37
482,-44
483,-46
484,-63
485,-69
486,-79
487,-69
488,-37
489,22
490,67
491,90
492,100
493,89
494,64
495,30
496,-14
497,-66
498,-82
499,-75
500,-52
501,-13
502,27
503,80
504,129
505,162
506,174
507,162
508,140
509,104
510,68
511,20
512,-26
513,-53
514,-62
515,-57
516,-31
517,8
518,35
519,46
520,49
521,40
522,22
523,-3
524,-31
525,-56
526,-72
527,-78
528,-79
529,-84
530,-75
531,-55
532,-14
533,45
534,109
535,142
536,120
537,69
538,6
539,-33
540,-61
541,-74
542,-84
543,-83
544,-67
545,-40
546,-21
547,7
548,50
549,98
550,153
551,200
552,211
553,187
554,120
555,39
556,-43
557,-104
558,-130
559,-126
560,-91
561,-41
562,12
563,39
564,49
565,70
566,110
567,161
568,190
569,179
570,107
571,22
572,-57
573,-116
574,-154
575,-157
576,-132
577,-92
578,-39
579,6
580,40
581,52
582,53
583,69
584,91
585,115
586,106
587,68
588,2
589,-57
590,-84
591,-87
592,-62
593,-33
594,-17
595,-25
596,-28
597,-6
598,20
599,46
600,46
601,26
602,-12
603,-49
604,-101
605,-136
606,-155
607,-140
608,-100
609,-53
610,13
611,62
612,101
613,130
614,145
615,140
616,100
617,43
618,-32
619,-101
620,-152
621,-161
622,-142
623,-87
624,-30
625,19
626,67
627,99
628,136
629,139
630,135
631,139
632,133
633,119
634,93
635,52
636,-2
637,-56
638,-100
639,-120
640,-116
641,-83
642,-26
643,12
644,67
645,92
646,119
647,116
648,87
649,39
650,-23
651,-68
652,-90
653,-112
654,-132
655,-137
656,-90
657,-35
658,20
659,53
660,73
661,97
662,126
663,139
664,124
665,69
666,-5
667,-91
668,-176
669,-224
670,-240
671,-210
672,-148
673,-63
674,4
675,41
676,85
677,118
678,162
679,183
680,167
681,93
682,-13
683,-104
684,-179
685,-213
686,-212
687,-190
688,-126
689,-48
690,38
691,101
692,126
693,134
694,149
695,160
696,157
697,114
698,27
699,-89
700,-203
701,-262
702,-266
703,-210
704,-127
705,-58
706,-12
707,11
708,34
709,54
710,97
711,135
712,156
713,141
714,89
715,28
716,-61
717,-137
718,-182
719,-182
720,-142
721,-75
722,-3
723,60
724,113
725,141
726,155
727,130
728,97
729,38
730,-44
731,-108
732,-142
733,-140
734,-107
735,-58
736,-32
737,-22
738,-23
739,-10
740,19
741,53
742,103
743,134
744,129
745,81
746,21
747,-43
748,-96
749,-108
750,-107
751,-76
752,-38
753,5
754,53
755,95
756,127
757,148
758,139
759,107
760,59
761,0
762,-48
763,-77
764,-78
765,-65
766,-38
767,-32
768,-36
769,-28
770,-7
771,17
772,54
773,94
774,149
775,174
776,169
777,136
778,81
779,16
780,-33
781,-63
782,-68
783,-42
784,1
785,51
786,87
787,106
788,122
789,139
790,148
791,148
792,108
793,45
794,-4
795,-25
796,-28
797,-15
798,-5
799,-10
800,-15
801,1
802,18
803,26
804,37
805,59
806,87
807,120
808,125
809,87
810,22
811,-54
812,-114
813,-135
814,-127
815,-82
816,-50
817,-25
818,-9
819,19
820,48
821,101
822,157
823,191
824,176
825,119
826,55
827,-13
828,-69
829,-103
830,-120
831,-97
832,-53
833,-1
834,37
835,62
836,81
837,102
838,108
839,90
840,56
841,4
842,-27
843,-39
844,-28
845,-20
846,-6
847,13
848,33
849,54
850,74
851,96
852,100
853,101
854,86
855,47
856,6
857,-36
858,-66
859,-78
860,-76
861,-59
862,-29
863,6
864,60
865,106
866,127
867,128
868,78
869,8
870,-63
871,-107
872,-117
873,-105
874,-51
875,3
876,55
877,92
878,113
879,123
880,125
881,139
882,138
883,113
884,49
885,-33
886,-113
887,-160
888,-173
889,-140
890,-80
891,0
892,79
893,130
894,159
895,172
896,168
897,166
898,155
899,149
900,112
901,59
902,-1
903,-69
904,-113
905,-128
906,-83
907,-32
908,30
909,64
910,80
911,85
912,107
913,123
914,105
915,49
916,-31
917,-124
918,-198
919,-229
920,-210
921,-160
922,-99
923,-31
924,21
925,49
926,68
927,77
928,84
929,89
930,87
931,55
932,-1
933,-59
934,-98
935,-100
936,-73
937,-36
938,-5
939,30
940,85
941,129
942,140
943,101
944,19
945,-78
946,-145
947,-152
948,-119
949,-62
950,-16
951,16
952,24
953,16
954,20
955,40
956,77
957,113
958,112
959,42
960,-54
961,-144
962,-204
963,-222
964,-206
965,-161
966,-121
967,-88
968,-70
969,-56
970,-20
971,44
972,120
973,154
974,129
975,71
976,2
977,-48
978,-77
979,-87
980,-78
981,-55
982,-29
983,-11
984,0
985,13
986,5
987,-29
988,-93
989,-168
990,-216
991,-224
992,-196
993,-157
994,-128
995,-101
996,-71
997,-39
998,-3
999,45
1000,87
1001,119
1002,124
1003,106
1004,68
1005,20
1006,-2
1007,-27
1008,-47
1009,-51
1010,-49
1011,-45
1012,-42
1013,-31
1014,-8
1015,4
1016,10
1017,-1
1018,-33
1019,-59
1020,-69
1021,-68
1022,-62
1023,-42
1024,-15
1025,11
1026,47
1027,84
1028,117
1029,130
1030,130
1031,125
1032,100
1033,65
1034,24
1035,-9
1036,-29
1037,-37
1038,-34
1039,-39
1040,-32
1041,-16
1042,8
1043,39
1044,60
1045,62
1046,42
1047,29
1048,22
1049,21
1050,18
1051,30
1052,53
1053,73
1054,84
1055,87
1056,74
1057,46
1058,32
1059,19
1060,31
1061,45
1062,56
1063,63
1064,59
1065,71
1066,82
1067,109
1068,141
1069,151
1070,132
1071,79
1072,32
1073,-7
1074,-30
1075,-36
1076,-36
1077,-30
1078,-20
1079,1
1080,27
1081,57
1082,96
1083,133
1084,137
1085,121
1086,96
1087,63
1088,31
1089,3
1090,-16
1091,-25
1092,-19
1093,-11
1094,-10
1095,0
1096,8
1097,24
1098,22
1099,15
1100,-1
1101,-27
1102,-67
1103,-109
1104,-131
1105,-139
1106,-106
1107,-60
1108,-10
1109,27
1110,60
1111,110
1112,148
1113,177
1114,173
1115,128
1116,49
1117,-31
1118,-108
1119,-160
1120,-187
1121,-188
1122,-162
1123,-126
1124,-76
1125,-29
1126,16
1127,83
1128,153
1129,199
1130,212
1131,202
1132,169
1133,123
1134,79
1135,57
1136,36
1137,20
1138,-3
1139,-25
1140,-38
1141,-46
1142,-49
1143,-63
1144,-80
1145,-77
1146,-73
1147,-75
1148,-90
1149,-96
1150,-102
1151,-71
1152,-41
1153,-23
1154,-4
1155,5
1156,43
1157,64
1158,65
1159,41
1160,7
1161,-19
1162,-21
1163,-13
1164,-17
1165,-18
1166,-32
1167,-53
1168,-88
1169,-110
1170,-111
1171,-99
1172,-75
1173,-47
1174,-8
1175,29
1176,73
1177,115
1178,119
1179,97
1180,45
1181,-12
1182,-45
1183,-65
1184,-74
1185,-82
1186,-77
1187,-67
1188,-51
1189,-38
1190,-17
1191,7
1192,34
1193,60
1194,71
1195,54
1196,34
1197,18
1198,-2
1199,-31
1200,-67
