,-49
0,-57
1,-71
2,-90
3,-95
4,-84
5,-59
6,-36
7,-12
8,3
9,-2
10,-16
11,-29
12,-21
13,-15
14,-4
15,7
16,15
17,26
18,35
19,37
20,14
21,-12
22,-37
23,-52
24,-67
25,-74
26,-74
27,-72
28,-59
29,-55
30,-57
31,-63
32,-46
33,-28
34,-11
35,-7
36,-4
37,-4
38,-2
39,-10
40,-16
41,-33
42,-47
43,-47
44,-38
45,-30
46,-37
47,-54
48,-72
49,-76
50,-54
51,-18
52,17
53,32
54,34
55,12
56,-13
57,-35
58,-43
59,-50
60,-50
61,-47
62,-56
63,-71
64,-78
65,-65
66,-46
67,-18
68,10
69,20
70,17
71,-1
72,-15
73,-47
74,-62
75,-63
76,-44
77,-29
78,-19
79,-8
80,1
81,19
82,36
83,49
84,53
85,55
86,49
87,28
88,4
89,-18
90,-33
91,-66
92,-91
93,-115
94,-126
95,-101
96,-52
97,0
98,37
99,55
100,49
101,32
102,17
103,12
104,4
105,-14
106,-34
107,-67
108,-95
109,-115
110,-118
111,-110
112,-93
113,-58
114,-26
115,-4
116,14
117,26
118,19
119,2
120,-19
121,-48
122,-72
123,-88
124,-91
125,-85
126,-70
127,-49
128,-40
129,-32
130,-37
131,-25
132,-34
133,-35
134,-31
135,-28
136,-30
137,-35
138,-43
139,-60
140,-61
141,-59
142,-52
143,-44
144,-30
145,-6
146,-3
147,14
148,32
149,35
150,19
151,-9
152,-41
153,-73
154,-104
155,-127
156,-130
157,-121
158,-102
159,-79
160,-57
161,-29
162,-1
163,18
164,20
165,24
166,15
167,3
168,1
169,-4
170,-12
171,-34
172,-41
173,-50
174,-51
175,-46
176,-29
177,2
178,31
179,63
180,66
181,51
182,24
183,3
184,-19
185,-42
186,-55
187,-69
188,-76
189,-78
190,-60
191,-40
192,-10
193,25
194,39
195,37
196,23
197,16
198,8
199,-2
200,-29
201,-64
202,-97
203,-110
204,-109
205,-100
206,-87
207,-59
208,-34
209,-13
210,9
211,35
212,52
213,66
214,76
215,75
216,50
217,18
218,-14
219,-40
220,-41
221,-36
222,-31
223,-26
224,-10
225,4
226,13
227,5
228,1
229,-8
230,-18
231,-29
232,-43
233,-59
234,-67
235,-66
236,-56
237,-59
238,-53
239,-54
240,-53
241,-61
242,-57
243,-46
244,-29
245,-12
246,-7
247,-16
248,-23
249,-34
250,-44
251,-45
252,-40
253,-44
254,-57
255,-74
256,-79
257,-71
258,-61
259,-42
260,-31
261,-32
262,-51
263,-56
264,-63
265,-47
266,-23
267,0
268,7
269,-5
270,-28
271,-63
272,-89
273,-106
274,-114
275,-110
276,-94
277,-67
278,-54
279,-44
280,-32
281,-33
282,-36
283,-27
284,-11
285,2
286,24
287,49
288,68
289,73
290,67
291,49
292,19
293,-7
294,-16
295,-9
296,-1
297,8
298,5
299,4
300,10
301,30
302,47
303,59
304,74
305,79
306,71
307,55
308,30
309,8
310,-9
311,-12
312,-28
313,-49
314,-69
315,-70
316,-64
317,-52
318,-32
319,-11
320,11
321,33
322,52
323,64
324,74
325,91
326,86
327,66
328,23
329,-11
330,-46
331,-68
332,-71
333,-54
334,-28
335,2
336,31
337,42
338,52
339,55
340,53
341,43
342,41
343,53
344,52
345,49
346,25
347,-9
348,-57
349,-94
350,-108
351,-105
352,-89
353,-60
354,-41
355,-30
356,-24
357,0
358,29
359,58
360,72
361,63
362,36
363,5
364,-32
365,-64
366,-93
367,-113
368,-117
369,-104
370,-77
371,-64
372,-66
373,-62
374,-43
375,-10
376,4
377,17
378,15
379,11
380,-10
381,-38
382,-74
383,-111
384,-123
385,-128
386,-111
387,-76
388,-19
389,26
390,63
391,94
392,106
393,108
394,100
395,86
396,56
397,22
398,-8
399,-32
400,-55
401,-73
402,-90
403,-108
404,-111
405,-102
406,-79
407,-53
408,-17
409,18
410,39
411,60
412,68
413,49
414,2
415,-51
416,-84
417,-101
418,-109
419,-104
420,-92
421,-72
422,-46
423,-41
424,-49
425,-51
426,-37
427,-9
428,14
429,34
430,33
431,1
432,-39
433,-80
434,-106
435,-83
436,-59
437,-46
438,-65
439,-81
440,-65
441,-43
442,-25
443,-2
444,9
445,29
446,42
447,41
448,20
449,-11
450,-33
451,-43
452,-42
453,-32
454,-28
455,-46
456,-57
457,-55
458,-41
459,-23
460,-11
461,-4
462,-11
463,-3
464,7
465,11
466,-9
467,-46
468,-81
469,-112
470,-124
471,-124
472,-111
473,-103
474,-93
475,-78
476,-64
477,-35
478,-6
479,9
480,21
481,29
482,33
483,25
484,13
485,-2
486,-18
487,-34
488,-29
489,-27
490,-27
491,-35
492,-48
493,-49
494,-34
495,-17
496,1
497,13
498,23
499,31
500,35
501,20
502,3
503,-35
504,-70
505,-81
506,-76
507,-59
508,-48
509,-44
510,-56
511,-60
512,-58
513,-37
514,-7
515,13
516,21
517,7
518,-21
519,-48
520,-61
521,-76
522,-82
523,-82
524,-84
525,-90
526,-92
527,-80
528,-59
529,-36
530,-9
531,3
532,5
533,1
534,-4
535,-16
536,-23
537,-36
538,-63
539,-91
540,-112
541,-110
542,-100
543,-79
544,-62
545,-57
546,-59
547,-53
548,-38
549,-25
550,-5
551,4
552,-2
553,-12
554,-15
555,-7
556,-7
557,-16
558,-39
559,-62
560,-77
561,-67
562,-58
563,-55
564,-56
565,-52
566,-46
567,-41
568,-27
569,-28
570,-27
571,-34
572,-27
573,-11
574,-1
575,10
576,-3
577,-15
578,-28
579,-27
580,-22
581,-24
582,-22
583,-36
584,-50
585,-64
586,-73
587,-81
588,-78
589,-59
590,-46
591,-27
592,-6
593,26
594,55
595,97
596,129
597,125
598,92
599,37
600,-9
601,-57
602,-93
603,-112
604,-112
605,-102
606,-82
607,-53
608,-39
609,-32
610,-36
611,-30
612,-12
613,24
614,60
615,70
616,57
617,23
618,-13
619,-41
620,-51
621,-52
622,-54
623,-48
624,-40
625,-33
626,-41
627,-38
628,-33
629,-22
630,-7
631,5
632,5
633,-19
634,-41
635,-71
636,-91
637,-87
638,-62
639,-32
